,BCOV
2012-09-24,12.010000228881836
2012-09-25,11.510000228881836
2012-09-26,11.90999984741211
2012-09-27,11.899999618530273
2012-09-28,11.680000305175781
2012-10-01,11.989999771118164
2012-10-02,12.960000038146973
2012-10-03,13.609999656677246
2012-10-04,13.25
2012-10-05,13.369999885559082
2012-10-08,12.640000343322754
2012-10-09,12.380000114440918
2012-10-10,12.300000190734863
2012-10-11,12.039999961853027
2012-10-12,12.350000381469727
2012-10-15,12.100000381469727
2012-10-16,12.420000076293945
2012-10-17,12.800000190734863
2012-10-18,12.600000381469727
2012-10-19,12.239999771118164
2012-10-22,12.34000015258789
2012-10-23,12.239999771118164
2012-10-24,12.329999923706055
2012-10-25,12.5
2012-10-26,12.449999809265137
2012-10-31,12.619999885559082
2012-11-01,13.029999732971191
2012-11-02,11.539999961853027
2012-11-05,11.279999732971191
2012-11-06,11.359999656677246
2012-11-07,11.229999542236328
2012-11-08,10.699999809265137
2012-11-09,10.460000038146973
2012-11-12,10.34000015258789
2012-11-13,10.15999984741211
2012-11-14,9.550000190734863
2012-11-15,9.880000114440918
2012-11-16,9.630000114440918
2012-11-19,9.710000038146973
2012-11-20,9.699999809265137
2012-11-21,9.65999984741211
2012-11-23,10.180000305175781
2012-11-26,9.770000457763672
2012-11-27,10.010000228881836
2012-11-28,9.800000190734863
2012-11-29,9.869999885559082
2012-11-30,9.720000267028809
2012-12-03,9.789999961853027
2012-12-04,9.890000343322754
2012-12-05,9.569999694824219
2012-12-06,9.25
2012-12-07,8.970000267028809
2012-12-10,8.920000076293945
2012-12-11,8.829999923706055
2012-12-12,8.920000076293945
2012-12-13,8.800000190734863
2012-12-14,8.420000076293945
2012-12-17,8.380000114440918
2012-12-18,9.050000190734863
2012-12-19,9.619999885559082
2012-12-20,9.34000015258789
2012-12-21,9.350000381469727
2012-12-24,9.229999542236328
2012-12-26,9.239999771118164
2012-12-27,9.010000228881836
2012-12-28,8.989999771118164
2012-12-31,9.039999961853027
2013-01-02,9.8100004196167
2013-01-03,9.5600004196167
2013-01-04,9.510000228881836
2013-01-07,9.260000228881836
2013-01-08,8.960000038146973
2013-01-09,9.119999885559082
2013-01-10,9.130000114440918
2013-01-11,9.880000114440918
2013-01-14,9.890000343322754
2013-01-15,9.350000381469727
2013-01-16,9.210000038146973
2013-01-17,9.239999771118164
2013-01-18,9.199999809265137
2013-01-22,9.170000076293945
2013-01-23,8.84000015258789
2013-01-24,8.649999618530273
2013-01-25,8.699999809265137
2013-01-28,8.350000381469727
2013-01-29,8.609999656677246
2013-01-30,8.5600004196167
2013-01-31,8.420000076293945
2013-02-01,6.110000133514404
2013-02-04,5.980000019073486
2013-02-05,6.480000019073486
2013-02-06,6.53000020980835
2013-02-07,6.639999866485596
2013-02-08,6.53000020980835
2013-02-11,6.619999885559082
2013-02-12,6.849999904632568
2013-02-13,6.75
2013-02-14,6.730000019073486
2013-02-15,6.619999885559082
2013-02-19,6.519999980926514
2013-02-20,6.550000190734863
2013-02-21,6.400000095367432
2013-02-22,6.5
2013-02-25,6.400000095367432
2013-02-26,6.340000152587891
2013-02-27,6.389999866485596
2013-02-28,6.300000190734863
2013-03-01,6.329999923706055
2013-03-04,6.300000190734863
2013-03-05,6.260000228881836
2013-03-06,6.190000057220459
2013-03-07,6.179999828338623
2013-03-08,6.179999828338623
2013-03-11,6.25
2013-03-12,6.0
2013-03-13,5.96999979019165
2013-03-14,6.179999828338623
2013-03-15,6.110000133514404
2013-03-18,5.989999771118164
2013-03-19,6.019999980926514
2013-03-20,5.900000095367432
2013-03-21,5.909999847412109
2013-03-22,5.949999809265137
2013-03-25,6.119999885559082
2013-03-26,6.099999904632568
2013-03-27,6.21999979019165
2013-03-28,6.210000038146973
2013-04-01,6.019999980926514
2013-04-02,6.139999866485596
2013-04-03,6.0
2013-04-04,6.050000190734863
2013-04-05,6.050000190734863
2013-04-08,5.989999771118164
2013-04-09,6.119999885559082
2013-04-10,6.190000057220459
2013-04-11,6.010000228881836
2013-04-12,6.050000190734863
2013-04-15,5.829999923706055
2013-04-16,5.789999961853027
2013-04-17,5.710000038146973
2013-04-18,5.489999771118164
2013-04-19,5.150000095367432
2013-04-22,5.21999979019165
2013-04-23,5.369999885559082
2013-04-24,5.260000228881836
2013-04-25,5.570000171661377
2013-04-26,5.920000076293945
2013-04-29,6.079999923706055
2013-04-30,6.019999980926514
2013-05-01,7.510000228881836
2013-05-02,7.179999828338623
2013-05-03,7.210000038146973
2013-05-06,7.119999885559082
2013-05-07,7.360000133514404
2013-05-08,7.5
2013-05-09,7.369999885559082
2013-05-10,7.760000228881836
2013-05-13,7.659999847412109
2013-05-14,7.539999961853027
2013-05-15,7.920000076293945
2013-05-16,7.590000152587891
2013-05-17,7.670000076293945
2013-05-20,7.840000152587891
2013-05-21,7.5
2013-05-22,7.110000133514404
2013-05-23,7.260000228881836
2013-05-24,7.380000114440918
2013-05-28,7.599999904632568
2013-05-29,7.610000133514404
2013-05-30,7.510000228881836
2013-05-31,7.480000019073486
2013-06-03,7.349999904632568
2013-06-04,7.639999866485596
2013-06-05,7.53000020980835
2013-06-06,7.610000133514404
2013-06-07,7.75
2013-06-10,8.100000381469727
2013-06-11,8.3100004196167
2013-06-12,8.15999984741211
2013-06-13,8.15999984741211
2013-06-14,8.1899995803833
2013-06-17,8.59000015258789
2013-06-18,8.550000190734863
2013-06-19,8.329999923706055
2013-06-20,8.079999923706055
2013-06-21,8.170000076293945
2013-06-24,8.010000228881836
2013-06-25,8.430000305175781
2013-06-26,8.510000228881836
2013-06-27,8.890000343322754
2013-06-28,8.760000228881836
2013-07-01,8.710000038146973
2013-07-02,8.5600004196167
2013-07-03,8.550000190734863
2013-07-05,8.40999984741211
2013-07-08,8.84000015258789
2013-07-09,8.720000267028809
2013-07-10,8.9399995803833
2013-07-11,9.140000343322754
2013-07-12,9.09000015258789
2013-07-15,9.329999923706055
2013-07-16,9.109999656677246
2013-07-17,9.010000228881836
2013-07-18,9.020000457763672
2013-07-19,9.020000457763672
2013-07-22,9.449999809265137
2013-07-23,9.739999771118164
2013-07-24,9.520000457763672
2013-07-25,9.640000343322754
2013-07-26,11.149999618530273
2013-07-29,10.75
2013-07-30,10.609999656677246
2013-07-31,10.220000267028809
2013-08-01,10.510000228881836
2013-08-02,10.5600004196167
2013-08-05,10.600000381469727
2013-08-06,10.430000305175781
2013-08-07,10.479999542236328
2013-08-08,10.319999694824219
2013-08-09,10.069999694824219
2013-08-12,10.319999694824219
2013-08-13,10.579999923706055
2013-08-14,10.649999618530273
2013-08-15,10.40999984741211
2013-08-16,10.350000381469727
2013-08-19,9.649999618530273
2013-08-20,9.8100004196167
2013-08-21,9.59000015258789
2013-08-22,10.0
2013-08-23,10.010000228881836
2013-08-26,9.819999694824219
2013-08-27,9.390000343322754
2013-08-28,9.25
2013-08-29,9.479999542236328
2013-08-30,9.350000381469727
2013-09-03,9.720000267028809
2013-09-04,10.130000114440918
2013-09-05,10.470000267028809
2013-09-06,10.65999984741211
2013-09-09,10.65999984741211
2013-09-10,11.149999618530273
2013-09-11,10.960000038146973
2013-09-12,11.0
2013-09-13,11.09000015258789
2013-09-16,10.890000343322754
2013-09-17,11.239999771118164
2013-09-18,11.670000076293945
2013-09-19,11.6899995803833
2013-09-20,11.34000015258789
2013-09-23,10.529999732971191
2013-09-24,10.630000114440918
2013-09-25,10.819999694824219
2013-09-26,11.039999961853027
2013-09-27,10.880000114440918
2013-09-30,11.25
2013-10-01,11.609999656677246
2013-10-02,12.0
2013-10-03,11.75
2013-10-04,12.369999885559082
2013-10-07,12.229999542236328
2013-10-08,11.960000038146973
2013-10-09,11.550000190734863
2013-10-10,12.020000457763672
2013-10-11,12.6899995803833
2013-10-14,12.800000190734863
2013-10-15,13.069999694824219
2013-10-16,13.630000114440918
2013-10-17,13.880000114440918
2013-10-18,14.4399995803833
2013-10-21,14.210000038146973
2013-10-22,13.670000076293945
2013-10-23,13.359999656677246
2013-10-24,13.579999923706055
2013-10-25,15.710000038146973
2013-10-28,16.06999969482422
2013-10-29,15.9399995803833
2013-10-30,15.239999771118164
2013-10-31,15.270000457763672
2013-11-01,15.039999961853027
2013-11-04,15.069999694824219
2013-11-05,15.710000038146973
2013-11-06,15.630000114440918
2013-11-07,14.680000305175781
2013-11-08,15.039999961853027
2013-11-11,15.539999961853027
2013-11-12,15.539999961853027
2013-11-13,15.760000228881836
2013-11-14,15.149999618530273
2013-11-15,15.350000381469727
2013-11-18,14.350000381469727
2013-11-19,14.350000381469727
2013-11-20,13.920000076293945
2013-11-21,13.90999984741211
2013-11-22,13.899999618530273
2013-11-25,13.40999984741211
2013-11-26,14.329999923706055
2013-11-27,14.050000190734863
2013-11-29,14.229999542236328
2013-12-02,13.970000267028809
2013-12-03,14.229999542236328
2013-12-04,14.5
2013-12-05,14.539999961853027
2013-12-06,14.4399995803833
2013-12-09,14.09000015258789
2013-12-10,13.989999771118164
2013-12-11,13.029999732971191
2013-12-12,12.899999618530273
2013-12-13,13.25
2013-12-16,13.34000015258789
2013-12-17,13.069999694824219
2013-12-18,13.4399995803833
2013-12-19,13.760000228881836
2013-12-20,14.069999694824219
2013-12-23,14.15999984741211
2013-12-24,14.100000381469727
2013-12-26,13.8100004196167
2013-12-27,13.579999923706055
2013-12-30,13.930000305175781
2013-12-31,14.140000343322754
2014-01-02,14.010000228881836
2014-01-03,14.569999694824219
2014-01-06,11.59000015258789
2014-01-07,11.6899995803833
2014-01-08,11.329999923706055
2014-01-09,11.640000343322754
2014-01-10,11.539999961853027
2014-01-13,11.069999694824219
2014-01-14,11.539999961853027
2014-01-15,11.609999656677246
2014-01-16,11.9399995803833
2014-01-17,11.720000267028809
2014-01-21,11.640000343322754
2014-01-22,12.0
2014-01-23,11.800000190734863
2014-01-24,11.800000190734863
2014-01-27,11.279999732971191
2014-01-28,11.569999694824219
2014-01-29,11.09000015258789
2014-01-30,11.510000228881836
2014-01-31,10.739999771118164
2014-02-03,9.880000114440918
2014-02-04,9.649999618530273
2014-02-05,9.34000015258789
2014-02-06,9.3100004196167
2014-02-07,9.460000038146973
2014-02-10,9.319999694824219
2014-02-11,9.640000343322754
2014-02-12,9.399999618530273
2014-02-13,9.479999542236328
2014-02-14,9.369999885559082
2014-02-18,9.539999961853027
2014-02-19,9.640000343322754
2014-02-20,9.420000076293945
2014-02-21,9.369999885559082
2014-02-24,9.380000114440918
2014-02-25,9.460000038146973
2014-02-26,9.579999923706055
2014-02-27,10.119999885559082
2014-02-28,9.699999809265137
2014-03-03,9.699999809265137
2014-03-04,10.489999771118164
2014-03-05,10.579999923706055
2014-03-06,10.819999694824219
2014-03-07,10.789999961853027
2014-03-10,10.949999809265137
2014-03-11,10.890000343322754
2014-03-12,11.029999732971191
2014-03-13,10.800000190734863
2014-03-14,10.600000381469727
2014-03-17,10.520000457763672
2014-03-18,10.779999732971191
2014-03-19,10.300000190734863
2014-03-20,10.350000381469727
2014-03-21,10.229999542236328
2014-03-24,10.170000076293945
2014-03-25,10.479999542236328
2014-03-26,9.949999809265137
2014-03-27,9.8100004196167
2014-03-28,9.760000228881836
2014-03-31,9.829999923706055
2014-04-01,9.930000305175781
2014-04-02,10.369999885559082
2014-04-03,9.880000114440918
2014-04-04,9.199999809265137
2014-04-07,8.880000114440918
2014-04-08,8.960000038146973
2014-04-09,9.260000228881836
2014-04-10,8.449999809265137
2014-04-11,8.34000015258789
2014-04-14,8.289999961853027
2014-04-15,8.470000267028809
2014-04-16,8.529999732971191
2014-04-17,8.5
2014-04-21,8.5600004196167
2014-04-22,9.029999732971191
2014-04-23,8.539999961853027
2014-04-24,8.5
2014-04-25,7.960000038146973
2014-04-28,8.180000305175781
2014-04-29,8.380000114440918
2014-04-30,8.619999885559082
2014-05-01,8.520000457763672
2014-05-02,7.949999809265137
2014-05-05,8.149999618530273
2014-05-06,8.0600004196167
2014-05-07,8.0
2014-05-08,7.96999979019165
2014-05-09,8.170000076293945
2014-05-12,8.859999656677246
2014-05-13,8.699999809265137
2014-05-14,8.399999618530273
2014-05-15,8.529999732971191
2014-05-16,8.710000038146973
2014-05-19,8.960000038146973
2014-05-20,8.9399995803833
2014-05-21,9.199999809265137
2014-05-22,9.829999923706055
2014-05-23,9.970000267028809
2014-05-27,9.899999618530273
2014-05-28,9.529999732971191
2014-05-29,9.539999961853027
2014-05-30,9.470000267028809
2014-06-02,9.449999809265137
2014-06-03,9.079999923706055
2014-06-04,8.960000038146973
2014-06-05,9.25
2014-06-06,9.420000076293945
2014-06-09,9.6899995803833
2014-06-10,9.800000190734863
2014-06-11,10.079999923706055
2014-06-12,10.079999923706055
2014-06-13,10.149999618530273
2014-06-16,10.390000343322754
2014-06-17,10.579999923706055
2014-06-18,10.65999984741211
2014-06-19,10.619999885559082
2014-06-20,10.779999732971191
2014-06-23,10.579999923706055
2014-06-24,10.279999732971191
2014-06-25,10.170000076293945
2014-06-26,10.380000114440918
2014-06-27,10.470000267028809
2014-06-30,10.539999961853027
2014-07-01,10.630000114440918
2014-07-02,10.710000038146973
2014-07-03,10.729999542236328
2014-07-07,10.170000076293945
2014-07-08,9.579999923706055
2014-07-09,9.529999732971191
2014-07-10,9.319999694824219
2014-07-11,9.350000381469727
2014-07-14,9.430000305175781
2014-07-15,9.25
2014-07-16,9.359999656677246
2014-07-17,9.210000038146973
2014-07-18,9.4399995803833
2014-07-21,9.720000267028809
2014-07-22,9.970000267028809
2014-07-23,10.100000381469727
2014-07-24,10.270000457763672
2014-07-25,6.380000114440918
2014-07-28,6.190000057220459
2014-07-29,5.96999979019165
2014-07-30,6.079999923706055
2014-07-31,5.949999809265137
2014-08-01,6.0
2014-08-04,6.050000190734863
2014-08-05,6.170000076293945
2014-08-06,6.360000133514404
2014-08-07,6.079999923706055
2014-08-08,6.050000190734863
2014-08-11,6.110000133514404
2014-08-12,6.21999979019165
2014-08-13,6.150000095367432
2014-08-14,6.090000152587891
2014-08-15,6.170000076293945
2014-08-18,6.190000057220459
2014-08-19,6.159999847412109
2014-08-20,6.099999904632568
2014-08-21,6.090000152587891
2014-08-22,6.150000095367432
2014-08-25,6.090000152587891
2014-08-26,6.110000133514404
2014-08-27,6.190000057220459
2014-08-28,6.03000020980835
2014-08-29,6.079999923706055
2014-09-02,6.150000095367432
2014-09-03,6.050000190734863
2014-09-04,5.980000019073486
2014-09-05,6.010000228881836
2014-09-08,6.079999923706055
2014-09-09,5.96999979019165
2014-09-10,6.019999980926514
2014-09-11,6.019999980926514
2014-09-12,6.010000228881836
2014-09-15,5.949999809265137
2014-09-16,5.980000019073486
2014-09-17,5.980000019073486
2014-09-18,6.0
2014-09-19,5.989999771118164
2014-09-22,5.900000095367432
2014-09-23,5.789999961853027
2014-09-24,5.909999847412109
2014-09-25,5.769999980926514
2014-09-26,5.760000228881836
2014-09-29,5.659999847412109
2014-09-30,5.579999923706055
2014-10-01,5.550000190734863
2014-10-02,5.690000057220459
2014-10-03,5.730000019073486
2014-10-06,5.809999942779541
2014-10-07,5.510000228881836
2014-10-08,5.769999980926514
2014-10-09,5.510000228881836
2014-10-10,5.289999961853027
2014-10-13,5.289999961853027
2014-10-14,5.190000057220459
2014-10-15,5.320000171661377
2014-10-16,5.570000171661377
2014-10-17,5.21999979019165
2014-10-20,5.260000228881836
2014-10-21,5.28000020980835
2014-10-22,5.139999866485596
2014-10-23,5.190000057220459
2014-10-24,5.199999809265137
2014-10-27,5.230000019073486
2014-10-28,5.400000095367432
2014-10-29,5.329999923706055
2014-10-30,5.389999866485596
2014-10-31,6.409999847412109
2014-11-03,6.809999942779541
2014-11-04,6.579999923706055
2014-11-05,6.590000152587891
2014-11-06,6.449999809265137
2014-11-07,6.679999828338623
2014-11-10,6.880000114440918
2014-11-11,7.03000020980835
2014-11-12,7.110000133514404
2014-11-13,7.099999904632568
2014-11-14,7.210000038146973
2014-11-17,6.769999980926514
2014-11-18,6.78000020980835
2014-11-19,6.420000076293945
2014-11-20,6.440000057220459
2014-11-21,6.380000114440918
2014-11-24,6.570000171661377
2014-11-25,6.269999980926514
2014-11-26,6.369999885559082
2014-11-28,6.130000114440918
2014-12-01,5.849999904632568
2014-12-02,5.900000095367432
2014-12-03,5.96999979019165
2014-12-04,6.079999923706055
2014-12-05,6.340000152587891
2014-12-08,6.230000019073486
2014-12-09,6.539999961853027
2014-12-10,6.289999961853027
2014-12-11,6.400000095367432
2014-12-12,6.260000228881836
2014-12-15,6.679999828338623
2014-12-16,6.949999809265137
2014-12-17,7.130000114440918
2014-12-18,7.159999847412109
2014-12-19,7.989999771118164
2014-12-22,7.949999809265137
2014-12-23,7.929999828338623
2014-12-24,7.880000114440918
2014-12-26,8.010000228881836
2014-12-29,7.909999847412109
2014-12-30,7.78000020980835
2014-12-31,7.78000020980835
2015-01-02,7.739999771118164
2015-01-05,7.71999979019165
2015-01-06,7.579999923706055
2015-01-07,7.800000190734863
2015-01-08,7.900000095367432
2015-01-09,7.75
2015-01-12,7.690000057220459
2015-01-13,7.880000114440918
2015-01-14,7.690000057220459
2015-01-15,7.28000020980835
2015-01-16,7.559999942779541
2015-01-20,7.389999866485596
2015-01-21,7.349999904632568
2015-01-22,7.389999866485596
2015-01-23,7.460000038146973
2015-01-26,7.510000228881836
2015-01-27,7.449999809265137
2015-01-28,7.559999942779541
2015-01-29,7.440000057220459
2015-01-30,7.159999847412109
2015-02-02,7.0
2015-02-03,7.110000133514404
2015-02-04,7.090000152587891
2015-02-05,7.230000019073486
2015-02-06,8.039999961853027
2015-02-09,8.130000114440918
2015-02-10,8.130000114440918
2015-02-11,8.100000381469727
2015-02-12,8.15999984741211
2015-02-13,8.430000305175781
2015-02-17,8.3100004196167
2015-02-18,8.289999961853027
2015-02-19,8.180000305175781
2015-02-20,8.050000190734863
2015-02-23,8.170000076293945
2015-02-24,7.739999771118164
2015-02-25,8.0600004196167
2015-02-26,7.829999923706055
2015-02-27,7.809999942779541
2015-03-02,8.0600004196167
2015-03-03,7.960000038146973
2015-03-04,8.020000457763672
2015-03-05,8.130000114440918
2015-03-06,8.020000457763672
2015-03-09,7.929999828338623
2015-03-10,7.699999809265137
2015-03-11,7.829999923706055
2015-03-12,7.96999979019165
2015-03-13,7.809999942779541
2015-03-16,7.699999809265137
2015-03-17,7.760000228881836
2015-03-18,7.800000190734863
2015-03-19,7.820000171661377
2015-03-20,7.739999771118164
2015-03-23,7.570000171661377
2015-03-24,7.670000076293945
2015-03-25,7.329999923706055
2015-03-26,7.21999979019165
2015-03-27,7.400000095367432
2015-03-30,7.449999809265137
2015-03-31,7.329999923706055
2015-04-01,7.130000114440918
2015-04-02,7.210000038146973
2015-04-06,6.980000019073486
2015-04-07,7.070000171661377
2015-04-08,6.960000038146973
2015-04-09,6.980000019073486
2015-04-10,7.0
2015-04-13,6.75
2015-04-14,6.78000020980835
2015-04-15,6.920000076293945
2015-04-16,6.949999809265137
2015-04-17,6.75
2015-04-20,6.659999847412109
2015-04-21,6.809999942779541
2015-04-22,6.869999885559082
2015-04-23,6.840000152587891
2015-04-24,6.710000038146973
2015-04-27,6.659999847412109
2015-04-28,6.699999809265137
2015-04-29,6.980000019073486
2015-04-30,6.920000076293945
2015-05-01,6.539999961853027
2015-05-04,7.650000095367432
2015-05-05,7.03000020980835
2015-05-06,7.110000133514404
2015-05-07,7.059999942779541
2015-05-08,7.230000019073486
2015-05-11,7.130000114440918
2015-05-12,7.050000190734863
2015-05-13,6.96999979019165
2015-05-14,7.190000057220459
2015-05-15,7.099999904632568
2015-05-18,7.420000076293945
2015-05-19,7.309999942779541
2015-05-20,7.309999942779541
2015-05-21,7.239999771118164
2015-05-22,7.070000171661377
2015-05-26,7.039999961853027
2015-05-27,7.28000020980835
2015-05-28,7.150000095367432
2015-05-29,7.050000190734863
2015-06-01,6.820000171661377
2015-06-02,6.840000152587891
2015-06-03,7.0
2015-06-04,6.840000152587891
2015-06-05,6.989999771118164
2015-06-08,7.0
2015-06-09,6.940000057220459
2015-06-10,7.019999980926514
2015-06-11,6.96999979019165
2015-06-12,6.960000038146973
2015-06-15,6.949999809265137
2015-06-16,7.03000020980835
2015-06-17,7.039999961853027
2015-06-18,7.21999979019165
2015-06-19,7.260000228881836
2015-06-22,7.340000152587891
2015-06-23,7.380000114440918
2015-06-24,7.25
2015-06-25,7.329999923706055
2015-06-26,7.320000171661377
2015-06-29,6.849999904632568
2015-06-30,6.860000133514404
2015-07-01,6.610000133514404
2015-07-02,6.460000038146973
2015-07-06,6.190000057220459
2015-07-07,6.230000019073486
2015-07-08,6.289999961853027
2015-07-09,6.349999904632568
2015-07-10,6.639999866485596
2015-07-13,6.559999942779541
2015-07-14,6.610000133514404
2015-07-15,6.650000095367432
2015-07-16,6.760000228881836
2015-07-17,6.710000038146973
2015-07-20,6.400000095367432
2015-07-21,6.480000019073486
2015-07-22,6.309999942779541
2015-07-23,6.260000228881836
2015-07-24,6.070000171661377
2015-07-27,6.010000228881836
2015-07-28,5.960000038146973
2015-07-29,5.809999942779541
2015-07-30,5.96999979019165
2015-07-31,5.46999979019165
2015-08-03,5.610000133514404
2015-08-04,5.53000020980835
2015-08-05,5.510000228881836
2015-08-06,5.570000171661377
2015-08-07,5.579999923706055
2015-08-10,5.679999828338623
2015-08-11,5.730000019073486
2015-08-12,5.550000190734863
2015-08-13,5.489999771118164
2015-08-14,5.53000020980835
2015-08-17,5.5
2015-08-18,5.519999980926514
2015-08-19,5.329999923706055
2015-08-20,5.25
2015-08-21,5.21999979019165
2015-08-24,5.070000171661377
2015-08-25,5.050000190734863
2015-08-26,5.21999979019165
2015-08-27,5.21999979019165
2015-08-28,5.320000171661377
2015-08-31,5.329999923706055
2015-09-01,5.110000133514404
2015-09-02,5.210000038146973
2015-09-03,5.230000019073486
2015-09-04,5.190000057220459
2015-09-08,5.179999828338623
2015-09-09,5.25
2015-09-10,5.28000020980835
2015-09-11,5.269999980926514
2015-09-14,5.28000020980835
2015-09-15,5.340000152587891
2015-09-16,5.349999904632568
2015-09-17,5.360000133514404
2015-09-18,5.320000171661377
2015-09-21,5.260000228881836
2015-09-22,5.269999980926514
2015-09-23,5.21999979019165
2015-09-24,5.369999885559082
2015-09-25,5.03000020980835
2015-09-28,5.03000020980835
2015-09-29,5.0
2015-09-30,4.920000076293945
2015-10-01,4.920000076293945
2015-10-02,5.179999828338623
2015-10-05,5.409999847412109
2015-10-06,5.349999904632568
2015-10-07,5.400000095367432
2015-10-08,5.5
2015-10-09,5.449999809265137
2015-10-12,5.269999980926514
2015-10-13,5.170000076293945
2015-10-14,5.239999771118164
2015-10-15,5.340000152587891
2015-10-16,5.420000076293945
2015-10-19,5.349999904632568
2015-10-20,5.349999904632568
2015-10-21,5.199999809265137
2015-10-22,5.269999980926514
2015-10-23,5.289999961853027
2015-10-26,5.300000190734863
2015-10-27,5.269999980926514
2015-10-28,5.389999866485596
2015-10-29,5.389999866485596
2015-10-30,6.199999809265137
2015-11-02,5.96999979019165
2015-11-03,6.179999828338623
2015-11-04,6.369999885559082
2015-11-05,6.329999923706055
2015-11-06,6.449999809265137
2015-11-09,6.420000076293945
2015-11-10,6.46999979019165
2015-11-11,6.349999904632568
2015-11-12,6.320000171661377
2015-11-13,6.21999979019165
2015-11-16,6.389999866485596
2015-11-17,6.269999980926514
2015-11-18,6.519999980926514
2015-11-19,6.349999904632568
