,FAB
2008-09-04,24.670000076293945
2008-09-05,23.770000457763672
2008-09-08,24.65999984741211
2008-09-09,24.209999084472656
2008-09-10,24.209999084472656
2008-09-11,24.100000381469727
2008-09-12,24.3700008392334
2008-09-15,23.610000610351562
2008-09-16,23.709999084472656
2008-09-17,23.229999542236328
2008-09-18,24.170000076293945
2008-09-19,25.440000534057617
2008-09-22,25.440000534057617
2008-09-23,23.639999389648438
2008-09-24,23.3799991607666
2008-09-25,23.84000015258789
2008-09-26,23.6299991607666
2008-09-29,21.989999771118164
2008-09-30,21.989999771118164
2008-10-01,22.56999969482422
2008-10-02,21.639999389648438
2008-10-03,21.260000228881836
2008-10-06,20.450000762939453
2008-10-07,19.719999313354492
2008-10-08,19.34000015258789
2008-10-09,17.229999542236328
2008-10-10,17.31999969482422
2008-10-13,18.520000457763672
2008-10-14,18.979999542236328
2008-10-15,17.399999618530273
2008-10-16,17.219999313354492
2008-10-17,17.399999618530273
2008-10-20,17.989999771118164
2008-10-21,17.969999313354492
2008-10-22,16.59000015258789
2008-10-23,16.010000228881836
2008-10-24,15.899999618530273
2008-10-27,15.420000076293945
2008-10-28,15.210000038146973
2008-10-29,16.540000915527344
2008-10-30,17.049999237060547
2008-10-31,17.899999618530273
2008-11-03,17.690000534057617
2008-11-04,17.690000534057617
2008-11-05,17.690000534057617
2008-11-06,17.690000534057617
2008-11-07,16.709999084472656
2008-11-10,16.479999542236328
2008-11-11,16.479999542236328
2008-11-12,15.119999885559082
2008-11-13,15.119999885559082
2008-11-14,15.789999961853027
2008-11-17,15.199999809265137
2008-11-18,14.479999542236328
2008-11-19,14.220000267028809
2008-11-20,12.619999885559082
2008-11-21,12.979999542236328
2008-11-24,14.130000114440918
2008-11-25,14.520000457763672
2008-11-26,15.390000343322754
2008-11-28,15.539999961853027
2008-12-01,14.199999809265137
2008-12-02,14.600000381469727
2008-12-03,14.960000038146973
2008-12-04,14.949999809265137
2008-12-05,14.970000267028809
2008-12-08,15.859999656677246
2008-12-09,15.680000305175781
2008-12-10,15.949999809265137
2008-12-11,15.390000343322754
2008-12-12,15.569999694824219
2008-12-15,15.300000190734863
2008-12-16,16.139999389648438
2008-12-17,16.3700008392334
2008-12-18,15.9399995803833
2008-12-19,16.0
2008-12-22,15.6899995803833
2008-12-23,15.369999885559082
2008-12-24,15.34000015258789
2008-12-26,15.369999885559082
2008-12-29,15.289999961853027
2008-12-30,15.59000015258789
2008-12-31,16.260000228881836
2009-01-02,16.260000228881836
2009-01-05,16.899999618530273
2009-01-06,17.3799991607666
2009-01-07,16.719999313354492
2009-01-08,16.8700008392334
2009-01-09,16.360000610351562
2009-01-12,15.869999885559082
2009-01-13,15.710000038146973
2009-01-14,15.020000457763672
2009-01-15,15.029999732971191
2009-01-16,15.380000114440918
2009-01-20,14.470000267028809
2009-01-21,14.5
2009-01-22,14.350000381469727
2009-01-23,14.680000305175781
2009-01-26,14.899999618530273
2009-01-27,15.149999618530273
2009-01-28,15.6899995803833
2009-01-29,15.180000305175781
2009-01-30,14.619999885559082
2009-02-02,14.350000381469727
2009-02-03,14.350000381469727
2009-02-04,14.699999809265137
2009-02-05,14.930000305175781
2009-02-06,15.609999656677246
2009-02-09,15.5
2009-02-10,14.710000038146973
2009-02-11,14.789999961853027
2009-02-12,14.789999961853027
2009-02-13,14.829999923706055
2009-02-17,13.989999771118164
2009-02-18,13.779999732971191
2009-02-19,13.779999732971191
2009-02-20,13.149999618530273
2009-02-23,12.6899995803833
2009-02-24,12.760000228881836
2009-02-25,13.229999542236328
2009-02-26,12.949999809265137
2009-02-27,12.579999923706055
2009-03-02,11.970000267028809
2009-03-03,11.649999618530273
2009-03-04,12.050000190734863
2009-03-05,11.350000381469727
2009-03-06,11.029999732971191
2009-03-09,11.109999656677246
2009-03-10,11.989999771118164
2009-03-11,12.100000381469727
2009-03-12,12.449999809265137
2009-03-13,12.829999923706055
2009-03-16,13.170000076293945
2009-03-17,12.800000190734863
2009-03-18,13.680000305175781
2009-03-19,13.970000267028809
2009-03-20,13.40999984741211
2009-03-23,14.170000076293945
2009-03-24,14.399999618530273
2009-03-25,14.729999542236328
2009-03-26,15.119999885559082
2009-03-27,14.699999809265137
2009-03-30,13.890000343322754
2009-03-31,14.25
2009-04-01,14.449999809265137
2009-04-02,15.380000114440918
2009-04-03,15.699999809265137
2009-04-06,15.350000381469727
2009-04-07,14.930000305175781
2009-04-08,15.170000076293945
2009-04-09,16.280000686645508
2009-04-13,16.329999923706055
2009-04-14,16.079999923706055
2009-04-15,16.100000381469727
2009-04-16,16.790000915527344
2009-04-17,16.790000915527344
2009-04-20,15.979999542236328
2009-04-21,15.979999542236328
2009-04-22,16.780000686645508
2009-04-23,16.6299991607666
2009-04-24,17.399999618530273
2009-04-27,17.1200008392334
2009-04-28,17.09000015258789
2009-04-29,17.709999084472656
2009-04-30,17.8700008392334
2009-05-01,18.079999923706055
2009-05-04,18.860000610351562
2009-05-05,18.780000686645508
2009-05-06,19.280000686645508
2009-05-07,18.709999084472656
2009-05-08,19.469999313354492
2009-05-11,18.920000076293945
2009-05-12,18.65999984741211
2009-05-13,17.65999984741211
2009-05-14,17.979999542236328
2009-05-15,17.75
2009-05-18,18.229999542236328
2009-05-19,18.65999984741211
2009-05-20,18.889999389648438
2009-05-21,17.940000534057617
2009-05-22,18.190000534057617
2009-05-26,18.670000076293945
2009-05-27,18.420000076293945
2009-05-28,18.68000030517578
2009-05-29,18.829999923706055
2009-06-01,19.860000610351562
2009-06-02,19.920000076293945
2009-06-03,19.389999389648438
2009-06-04,19.860000610351562
2009-06-05,19.920000076293945
2009-06-08,19.920000076293945
2009-06-09,19.920000076293945
2009-06-10,19.8799991607666
2009-06-11,20.1299991607666
2009-06-12,19.889999389648438
2009-06-15,19.170000076293945
2009-06-16,18.889999389648438
2009-06-17,18.93000030517578
2009-06-18,18.899999618530273
2009-06-19,18.959999084472656
2009-06-22,18.139999389648438
2009-06-23,17.8700008392334
2009-06-24,18.020000457763672
2009-06-25,18.530000686645508
2009-06-26,18.600000381469727
2009-06-29,18.889999389648438
2009-06-30,18.739999771118164
2009-07-01,19.110000610351562
2009-07-02,18.510000228881836
2009-07-06,18.059999465942383
2009-07-07,17.979999542236328
2009-07-08,17.329999923706055
2009-07-09,17.6200008392334
2009-07-10,17.600000381469727
2009-07-13,17.90999984741211
2009-07-14,18.030000686645508
2009-07-15,18.350000381469727
2009-07-16,18.989999771118164
2009-07-17,18.8799991607666
2009-07-20,19.100000381469727
2009-07-21,19.049999237060547
2009-07-22,19.209999084472656
2009-07-23,19.770000457763672
2009-07-24,19.899999618530273
2009-07-27,19.989999771118164
2009-07-28,19.989999771118164
2009-07-29,19.989999771118164
2009-07-30,20.299999237060547
2009-07-31,20.260000228881836
2009-08-03,20.6299991607666
2009-08-04,20.709999084472656
2009-08-05,20.719999313354492
2009-08-06,20.649999618530273
2009-08-07,21.290000915527344
2009-08-10,21.079999923706055
2009-08-11,20.860000610351562
2009-08-12,21.149999618530273
2009-08-13,21.15999984741211
2009-08-14,20.780000686645508
2009-08-17,20.479999542236328
2009-08-18,20.610000610351562
2009-08-19,20.709999084472656
2009-08-20,20.979999542236328
2009-08-21,21.43000030517578
2009-08-24,21.3700008392334
2009-08-25,21.56999969482422
2009-08-26,21.56999969482422
2009-08-27,21.450000762939453
2009-08-28,21.520000457763672
2009-08-31,21.280000686645508
2009-09-01,20.90999984741211
2009-09-02,20.68000030517578
2009-09-03,20.780000686645508
2009-09-04,21.139999389648438
2009-09-08,21.43000030517578
2009-09-09,21.719999313354492
2009-09-10,21.899999618530273
2009-09-11,22.040000915527344
2009-09-14,22.299999237060547
2009-09-15,22.450000762939453
2009-09-16,22.93000030517578
2009-09-17,22.8700008392334
2009-09-18,22.850000381469727
2009-09-21,22.670000076293945
2009-09-22,22.81999969482422
2009-09-23,22.760000228881836
2009-09-24,22.280000686645508
2009-09-25,22.290000915527344
2009-09-28,22.59000015258789
2009-09-29,22.600000381469727
2009-09-30,22.299999237060547
2009-10-01,21.81999969482422
2009-10-02,21.549999237060547
2009-10-05,21.799999237060547
2009-10-06,22.25
2009-10-07,22.270000457763672
2009-10-08,22.469999313354492
2009-10-09,22.600000381469727
2009-10-12,22.670000076293945
2009-10-13,22.600000381469727
2009-10-14,22.940000534057617
2009-10-15,23.06999969482422
2009-10-16,22.950000762939453
2009-10-19,23.139999389648438
2009-10-20,22.899999618530273
2009-10-21,22.90999984741211
2009-10-22,22.90999984741211
2009-10-23,22.600000381469727
2009-10-26,22.31999969482422
2009-10-27,22.260000228881836
2009-10-28,21.75
2009-10-29,22.139999389648438
2009-10-30,21.610000610351562
2009-11-02,21.389999389648438
2009-11-03,21.780000686645508
2009-11-04,22.030000686645508
2009-11-05,22.170000076293945
2009-11-06,22.290000915527344
2009-11-09,22.65999984741211
2009-11-10,22.639999389648438
2009-11-11,22.670000076293945
2009-11-12,22.459999084472656
2009-11-13,22.5
2009-11-16,23.059999465942383
2009-11-17,23.030000686645508
2009-11-18,22.950000762939453
2009-11-19,22.59000015258789
2009-11-20,22.510000228881836
2009-11-23,22.829999923706055
2009-11-24,22.8700008392334
2009-11-25,23.0
2009-11-27,22.520000457763672
2009-11-30,22.610000610351562
2009-12-01,22.940000534057617
2009-12-02,23.110000610351562
2009-12-03,22.889999389648438
2009-12-04,23.09000015258789
2009-12-07,23.25
2009-12-08,23.049999237060547
2009-12-09,23.049999237060547
2009-12-10,23.260000228881836
2009-12-11,23.399999618530273
2009-12-14,23.65999984741211
2009-12-15,23.649999618530273
2009-12-16,23.739999771118164
2009-12-17,23.5
2009-12-18,23.350000381469727
2009-12-21,23.889999389648438
2009-12-22,23.75
2009-12-23,23.979999542236328
2009-12-24,24.110000610351562
2009-12-28,24.09000015258789
2009-12-29,24.100000381469727
2009-12-30,23.959999084472656
2009-12-31,23.75
2010-01-04,24.09000015258789
2010-01-05,24.06999969482422
2010-01-06,24.149999618530273
2010-01-07,24.280000686645508
2010-01-08,24.31999969482422
2010-01-11,24.360000610351562
2010-01-12,24.209999084472656
2010-01-13,24.489999771118164
2010-01-14,24.530000686645508
2010-01-15,24.280000686645508
2010-01-19,24.559999465942383
2010-01-20,24.299999237060547
2010-01-21,24.18000030517578
2010-01-22,23.649999618530273
2010-01-25,23.739999771118164
2010-01-26,23.68000030517578
2010-01-27,23.579999923706055
2010-01-28,23.600000381469727
2010-01-29,23.290000915527344
2010-02-01,23.5
2010-02-02,23.68000030517578
2010-02-03,23.670000076293945
2010-02-04,22.989999771118164
2010-02-05,22.989999771118164
2010-02-08,23.030000686645508
2010-02-09,23.190000534057617
2010-02-10,23.110000610351562
2010-02-11,23.280000686645508
2010-02-12,23.34000015258789
2010-02-16,23.739999771118164
2010-02-17,23.809999465942383
2010-02-18,24.020000457763672
2010-02-19,24.209999084472656
2010-02-22,24.239999771118164
2010-02-23,23.989999771118164
2010-02-24,24.15999984741211
2010-02-25,24.219999313354492
2010-02-26,24.100000381469727
2010-03-01,24.479999542236328
2010-03-02,24.6200008392334
2010-03-03,24.65999984741211
2010-03-04,24.719999313354492
2010-03-05,25.09000015258789
2010-03-08,25.139999389648438
2010-03-09,25.110000610351562
2010-03-10,25.299999237060547
2010-03-11,25.399999618530273
2010-03-12,25.3799991607666
2010-03-15,25.420000076293945
2010-03-16,25.6299991607666
2010-03-17,25.760000228881836
2010-03-18,25.780000686645508
2010-03-19,25.649999618530273
2010-03-22,25.829999923706055
2010-03-23,26.030000686645508
2010-03-24,25.809999465942383
2010-03-25,25.649999618530273
2010-03-26,25.68000030517578
2010-03-29,25.780000686645508
2010-03-30,25.850000381469727
2010-03-31,25.709999084472656
2010-04-01,25.790000915527344
2010-04-05,26.190000534057617
2010-04-06,26.350000381469727
2010-04-07,26.229999542236328
2010-04-08,26.219999313354492
2010-04-09,26.299999237060547
2010-04-12,26.3700008392334
2010-04-13,26.40999984741211
2010-04-14,26.770000457763672
2010-04-15,26.81999969482422
2010-04-16,26.520000457763672
2010-04-19,26.530000686645508
2010-04-20,26.84000015258789
2010-04-21,26.889999389648438
2010-04-22,27.040000915527344
2010-04-23,27.139999389648438
2010-04-26,27.219999313354492
2010-04-27,26.670000076293945
2010-04-28,26.65999984741211
2010-04-29,27.040000915527344
2010-04-30,26.530000686645508
2010-05-03,26.899999618530273
2010-05-04,26.18000030517578
2010-05-05,25.940000534057617
2010-05-06,25.139999389648438
2010-05-07,24.690000534057617
2010-05-10,25.469999313354492
2010-05-11,25.75
2010-05-12,26.18000030517578
2010-05-13,25.969999313354492
2010-05-14,25.420000076293945
2010-05-17,25.65999984741211
2010-05-18,25.329999923706055
2010-05-19,25.200000762939453
2010-05-20,24.209999084472656
2010-05-21,24.3700008392334
2010-05-24,24.09000015258789
2010-05-25,24.030000686645508
2010-05-26,24.049999237060547
2010-05-27,24.850000381469727
2010-05-28,24.690000534057617
2010-06-01,24.280000686645508
2010-06-02,24.6200008392334
2010-06-03,24.829999923706055
2010-06-04,23.920000076293945
2010-06-07,23.559999465942383
2010-06-08,23.540000915527344
2010-06-09,23.93000030517578
2010-06-10,24.34000015258789
2010-06-11,24.3799991607666
2010-06-14,24.59000015258789
2010-06-15,25.139999389648438
2010-06-16,25.030000686645508
2010-06-17,25.06999969482422
2010-06-18,25.1299991607666
2010-06-21,24.860000610351562
2010-06-22,24.280000686645508
2010-06-23,24.15999984741211
2010-06-24,23.790000915527344
2010-06-25,24.059999465942383
2010-06-28,24.030000686645508
2010-06-29,23.389999389648438
2010-06-30,23.0
2010-07-01,22.6299991607666
2010-07-02,22.739999771118164
2010-07-06,22.719999313354492
2010-07-07,23.1299991607666
2010-07-08,23.469999313354492
2010-07-09,23.790000915527344
2010-07-12,23.760000228881836
2010-07-13,24.34000015258789
2010-07-14,24.299999237060547
2010-07-15,24.170000076293945
2010-07-16,23.6200008392334
2010-07-19,23.670000076293945
2010-07-20,23.8799991607666
2010-07-21,23.559999465942383
2010-07-22,24.31999969482422
2010-07-23,24.670000076293945
2010-07-26,25.049999237060547
2010-07-27,25.09000015258789
2010-07-28,24.6200008392334
2010-07-29,24.639999389648438
2010-07-30,24.59000015258789
2010-08-02,25.06999969482422
2010-08-03,24.93000030517578
2010-08-04,25.1200008392334
2010-08-05,25.030000686645508
2010-08-06,24.889999389648438
2010-08-09,25.110000610351562
2010-08-10,24.809999465942383
2010-08-11,24.010000228881836
2010-08-12,23.90999984741211
2010-08-13,23.739999771118164
2010-08-16,23.850000381469727
2010-08-17,24.139999389648438
2010-08-18,24.229999542236328
2010-08-19,23.760000228881836
2010-08-20,23.68000030517578
2010-08-23,23.530000686645508
2010-08-24,23.329999923706055
2010-08-25,23.450000762939453
2010-08-26,23.18000030517578
2010-08-27,23.459999084472656
2010-08-30,23.350000381469727
2010-08-31,23.239999771118164
2010-09-01,23.239999771118164
2010-09-02,24.290000915527344
2010-09-03,24.600000381469727
2010-09-07,24.239999771118164
2010-09-08,24.299999237060547
2010-09-09,24.579999923706055
2010-09-10,24.600000381469727
2010-09-13,24.959999084472656
2010-09-14,24.969999313354492
2010-09-15,24.979999542236328
2010-09-16,24.729999542236328
2010-09-17,24.899999618530273
2010-09-20,25.329999923706055
2010-09-21,25.280000686645508
2010-09-22,25.06999969482422
2010-09-23,25.139999389648438
2010-09-24,25.5
2010-09-27,25.489999771118164
2010-09-28,25.6200008392334
2010-09-29,25.709999084472656
2010-09-30,25.770000457763672
2010-10-01,25.790000915527344
2010-10-04,25.510000228881836
2010-10-05,26.100000381469727
2010-10-06,25.989999771118164
2010-10-07,26.010000228881836
2010-10-08,26.280000686645508
2010-10-11,26.459999084472656
2010-10-12,26.290000915527344
2010-10-13,26.760000228881836
2010-10-14,26.510000228881836
2010-10-15,26.600000381469727
2010-10-18,26.760000228881836
2010-10-19,26.229999542236328
2010-10-20,26.40999984741211
2010-10-21,26.479999542236328
2010-10-22,26.59000015258789
2010-10-25,26.690000534057617
2010-10-26,26.600000381469727
2010-10-27,26.5
2010-10-28,26.530000686645508
2010-10-29,26.510000228881836
2010-11-01,26.389999389648438
2010-11-02,26.84000015258789
2010-11-03,26.829999923706055
2010-11-04,27.479999542236328
2010-11-05,27.559999465942383
2010-11-08,27.579999923706055
2010-11-09,27.3799991607666
2010-11-10,27.399999618530273
2010-11-11,27.389999389648438
2010-11-12,26.969999313354492
2010-11-15,27.110000610351562
2010-11-16,26.549999237060547
2010-11-17,26.6200008392334
2010-11-18,26.959999084472656
2010-11-19,27.059999465942383
2010-11-22,27.18000030517578
2010-11-23,26.829999923706055
2010-11-24,27.25
2010-11-26,27.15999984741211
2010-11-29,27.09000015258789
2010-11-30,26.829999923706055
2010-12-01,27.43000030517578
2010-12-02,27.739999771118164
2010-12-03,27.90999984741211
2010-12-06,27.90999984741211
2010-12-07,28.040000915527344
2010-12-08,27.969999313354492
2010-12-09,28.139999389648438
2010-12-10,28.399999618530273
2010-12-13,28.389999389648438
2010-12-14,28.3700008392334
2010-12-15,28.209999084472656
2010-12-16,28.420000076293945
2010-12-17,28.479999542236328
2010-12-20,28.5
2010-12-21,28.6299991607666
2010-12-22,28.729999542236328
2010-12-23,28.690000534057617
2010-12-27,28.690000534057617
2010-12-28,28.709999084472656
2010-12-29,28.770000457763672
2010-12-30,28.75
2010-12-31,28.690000534057617
2011-01-03,29.0
2011-01-04,28.81999969482422
2011-01-05,28.979999542236328
2011-01-06,28.940000534057617
2011-01-07,28.8700008392334
2011-01-10,28.93000030517578
2011-01-11,28.899999618530273
2011-01-12,29.229999542236328
2011-01-13,29.15999984741211
2011-01-14,29.3700008392334
2011-01-18,29.489999771118164
2011-01-19,29.079999923706055
2011-01-20,29.059999465942383
2011-01-21,29.09000015258789
2011-01-24,29.260000228881836
2011-01-25,29.200000762939453
2011-01-26,29.510000228881836
2011-01-27,29.65999984741211
2011-01-28,29.040000915527344
2011-01-31,29.260000228881836
2011-02-01,29.75
2011-02-02,29.65999984741211
2011-02-03,29.780000686645508
2011-02-04,29.829999923706055
