,EMXC
2018-02-26,56.24599838256836
2018-02-27,56.24599838256836
2018-02-28,54.75
2018-03-01,54.599998474121094
2018-03-02,54.0
2018-03-05,54.47999954223633
2018-03-06,54.47999954223633
2018-03-07,54.47999954223633
2018-03-08,54.47999954223633
2018-03-09,54.47999954223633
2018-03-12,54.47999954223633
2018-03-13,56.29999923706055
2018-03-14,55.959999084472656
2018-03-15,55.68000030517578
2018-03-16,55.68000030517578
2018-03-19,55.68000030517578
2018-03-20,55.06999969482422
2018-03-21,55.06999969482422
2018-03-22,55.06999969482422
2018-03-23,54.099998474121094
2018-03-26,54.7400016784668
2018-03-27,54.869998931884766
2018-03-28,54.869998931884766
2018-03-29,54.86000061035156
2018-04-02,54.05500030517578
2018-04-03,54.599998474121094
2018-04-04,53.95000076293945
2018-04-05,53.95000076293945
2018-04-06,54.0
2018-04-09,54.029998779296875
2018-04-10,54.36000061035156
2018-04-11,54.51900100708008
2018-04-12,54.55099868774414
2018-04-13,54.55099868774414
2018-04-16,54.38999938964844
2018-04-17,54.52799987792969
2018-04-18,54.52799987792969
2018-04-19,54.66999816894531
2018-04-20,54.220001220703125
2018-04-23,53.689998626708984
2018-04-24,53.69900131225586
2018-04-25,53.69900131225586
2018-04-26,53.53499984741211
2018-04-27,54.22999954223633
2018-04-30,54.22999954223633
2018-05-01,53.439998626708984
2018-05-02,53.12799835205078
2018-05-03,53.12799835205078
2018-05-04,53.12799835205078
2018-05-07,52.560001373291016
2018-05-08,52.13999938964844
2018-05-09,52.13999938964844
2018-05-10,53.16999816894531
2018-05-11,53.16999816894531
2018-05-14,53.16999816894531
2018-05-15,53.16999816894531
2018-05-16,53.16999816894531
2018-05-17,51.99100112915039
2018-05-18,51.5099983215332
2018-05-21,51.5099983215332
2018-05-22,52.07899856567383
2018-05-23,51.64099884033203
2018-05-24,51.689998626708984
2018-05-25,52.04999923706055
2018-05-29,50.599998474121094
2018-05-30,51.040000915527344
2018-05-31,51.040000915527344
2018-06-01,51.470001220703125
2018-06-04,51.95100021362305
2018-06-05,51.70000076293945
2018-06-06,51.70000076293945
2018-06-07,51.33000183105469
2018-06-08,51.15299987792969
2018-06-11,51.40999984741211
2018-06-12,51.0
2018-06-13,51.388999938964844
2018-06-14,50.369998931884766
2018-06-15,49.849998474121094
2018-06-18,49.849998474121094
2018-06-19,48.19499969482422
2018-06-20,49.040000915527344
2018-06-21,48.35900115966797
2018-06-22,48.35900115966797
2018-06-25,48.25
2018-06-26,48.34000015258789
2018-06-27,47.810001373291016
2018-06-28,47.70000076293945
2018-06-29,48.59199905395508
2018-07-02,48.0099983215332
2018-07-03,48.0099983215332
2018-07-05,48.0099983215332
2018-07-06,48.75
2018-07-09,49.47999954223633
2018-07-10,49.47999954223633
2018-07-11,49.20899963378906
2018-07-12,49.27000045776367
2018-07-13,49.439998626708984
2018-07-16,49.36000061035156
2018-07-17,49.683998107910156
2018-07-18,49.683998107910156
2018-07-19,48.88999938964844
2018-07-20,49.869998931884766
2018-07-23,49.58000183105469
2018-07-24,50.15599822998047
2018-07-25,50.8390007019043
2018-07-26,50.529998779296875
2018-07-27,50.83000183105469
2018-07-30,50.939998626708984
2018-07-31,51.20000076293945
2018-08-01,51.02000045776367
2018-08-02,51.02000045776367
2018-08-03,51.02000045776367
2018-08-06,50.68000030517578
2018-08-07,51.191001892089844
2018-08-08,51.04999923706055
2018-08-09,51.04999923706055
2018-08-10,49.45000076293945
2018-08-13,48.505001068115234
2018-08-14,48.939998626708984
2018-08-15,48.099998474121094
2018-08-16,48.42900085449219
2018-08-17,48.459999084472656
2018-08-20,48.68000030517578
2018-08-21,49.18000030517578
2018-08-22,49.5099983215332
2018-08-23,49.5099983215332
2018-08-24,49.630001068115234
2018-08-27,50.34000015258789
2018-08-28,50.25
2018-08-29,50.4109992980957
2018-08-30,49.83000183105469
2018-08-31,49.4900016784668
2018-09-04,48.709999084472656
2018-09-05,48.249000549316406
2018-09-06,48.382999420166016
2018-09-07,48.279998779296875
2018-09-10,47.959999084472656
2018-09-11,47.540000915527344
2018-09-12,48.150001525878906
2018-09-13,48.150001525878906
2018-09-14,48.779998779296875
2018-09-17,48.374000549316406
2018-09-18,48.540000915527344
2018-09-19,48.88999938964844
2018-09-20,49.61199951171875
2018-09-21,49.61199951171875
2018-09-24,49.150001525878906
2018-09-25,49.404998779296875
2018-09-26,49.849998474121094
2018-09-27,49.88999938964844
2018-09-28,49.689998626708984
2018-10-01,49.7400016784668
2018-10-02,49.45800018310547
2018-10-03,48.9900016784668
2018-10-04,47.709999084472656
2018-10-05,47.439998626708984
2018-10-08,47.68000030517578
2018-10-09,47.68000030517578
2018-10-10,46.630001068115234
2018-10-11,46.45100021362305
2018-10-12,47.099998474121094
2018-10-15,47.08399963378906
2018-10-16,47.95000076293945
2018-10-17,47.95000076293945
2018-10-18,46.38999938964844
2018-10-19,46.72999954223633
2018-10-22,46.79999923706055
2018-10-23,45.88999938964844
2018-10-24,45.117000579833984
2018-10-25,46.150001525878906
2018-10-26,45.16999816894531
2018-10-29,45.0
2018-10-30,45.61000061035156
2018-10-31,45.900001525878906
2018-11-01,47.099998474121094
2018-11-02,47.33000183105469
2018-11-05,47.66999816894531
2018-11-06,47.61000061035156
2018-11-07,48.28499984741211
2018-11-08,47.762001037597656
2018-11-09,47.762001037597656
2018-11-12,47.762001037597656
2018-11-13,46.310001373291016
2018-11-14,46.220001220703125
2018-11-15,46.900001525878906
2018-11-16,46.900001525878906
2018-11-19,47.13999938964844
2018-11-20,46.02000045776367
2018-11-21,46.779998779296875
2018-11-23,46.31999969482422
2018-11-26,46.529998779296875
2018-11-27,47.77000045776367
2018-11-28,47.86000061035156
2018-11-29,47.959999084472656
2018-11-30,47.340999603271484
2018-12-03,48.26100158691406
2018-12-04,47.62900161743164
2018-12-06,46.709999084472656
2018-12-07,46.36000061035156
2018-12-10,45.34000015258789
2018-12-11,45.34000015258789
2018-12-12,46.92499923706055
2018-12-13,46.70000076293945
2018-12-14,46.10499954223633
2018-12-17,45.79999923706055
2018-12-18,45.72999954223633
2018-12-19,46.099998474121094
2018-12-20,45.59000015258789
2018-12-21,44.93000030517578
2018-12-24,44.775001525878906
2018-12-26,44.667999267578125
2018-12-27,45.38999938964844
2018-12-28,45.86000061035156
2018-12-31,45.74300003051758
2019-01-02,45.8650016784668
2019-01-03,45.42100143432617
2019-01-04,46.57099914550781
2019-01-07,46.66999816894531
2019-01-08,46.64099884033203
2019-01-09,47.36000061035156
2019-01-10,47.5989990234375
2019-01-11,47.5099983215332
2019-01-14,47.29399871826172
2019-01-15,47.52000045776367
2019-01-16,47.9379997253418
2019-01-17,47.82899856567383
2019-01-18,48.20600128173828
2019-01-22,47.43899917602539
2019-01-23,48.02000045776367
2019-01-24,48.439998626708984
2019-01-25,48.948001861572266
2019-01-28,48.43299865722656
2019-01-29,48.650001525878906
2019-01-30,49.33000183105469
2019-01-31,49.65999984741211
2019-02-01,49.362998962402344
2019-02-04,49.46500015258789
2019-02-05,50.02799987792969
2019-02-06,49.40999984741211
2019-02-07,48.75
2019-02-08,48.599998474121094
2019-02-11,48.361000061035156
2019-02-12,48.90999984741211
2019-02-13,48.22999954223633
2019-02-14,48.53200149536133
2019-02-15,48.53200149536133
2019-02-19,48.75899887084961
2019-02-20,49.13399887084961
2019-02-21,48.72999954223633
2019-02-22,49.25
2019-02-25,49.630001068115234
2019-02-26,49.45000076293945
2019-02-27,49.25600051879883
2019-02-28,48.7400016784668
2019-03-01,48.42100143432617
2019-03-04,48.27000045776367
2019-03-05,48.53099822998047
2019-03-06,48.5099983215332
2019-03-07,47.81100082397461
2019-03-08,47.81100082397461
2019-03-11,48.22999954223633
2019-03-12,48.22999954223633
2019-03-13,48.487998962402344
2019-03-14,48.20000076293945
2019-03-15,48.959999084472656
2019-03-18,49.2599983215332
2019-03-19,49.327999114990234
2019-03-20,49.150001525878906
2019-03-21,49.150001525878906
2019-03-22,48.66999816894531
2019-03-25,48.5099983215332
2019-03-26,48.744998931884766
2019-03-27,48.029998779296875
2019-03-28,48.37300109863281
2019-03-29,48.71200180053711
2019-04-01,49.39699935913086
2019-04-02,49.279998779296875
2019-04-03,49.599998474121094
2019-04-04,49.80500030517578
2019-04-05,49.80500030517578
2019-04-08,49.80500030517578
2019-04-09,50.02299880981445
2019-04-10,50.459999084472656
2019-04-11,49.83700180053711
2019-04-12,50.06399917602539
2019-04-15,50.04999923706055
2019-04-16,50.349998474121094
2019-04-17,50.470001220703125
2019-04-18,50.15999984741211
2019-04-22,50.15999984741211
2019-04-23,50.09000015258789
2019-04-24,49.58000183105469
2019-04-25,49.58000183105469
2019-04-26,49.755001068115234
2019-04-29,49.79999923706055
2019-04-30,49.73099899291992
2019-05-01,49.65999984741211
2019-05-02,49.5260009765625
2019-05-03,50.0
2019-05-06,49.263999938964844
2019-05-07,48.54499816894531
2019-05-08,48.7400016784668
2019-05-09,47.75
2019-05-10,48.099998474121094
2019-05-13,46.650001525878906
2019-05-14,47.27000045776367
2019-05-15,47.08000183105469
2019-05-16,46.75
2019-05-17,46.224998474121094
2019-05-20,46.560001373291016
2019-05-21,46.94200134277344
2019-05-22,47.06999969482422
2019-05-23,46.529998779296875
2019-05-24,46.70100021362305
2019-05-28,46.625
2019-05-29,46.7400016784668
2019-05-30,47.23500061035156
2019-05-31,47.5099983215332
2019-06-03,48.08000183105469
2019-06-04,48.20000076293945
2019-06-05,47.93000030517578
2019-06-06,47.790000915527344
2019-06-07,48.310001373291016
2019-06-10,48.630001068115234
2019-06-11,49.029998779296875
2019-06-12,48.65999984741211
2019-06-13,48.56999969482422
2019-06-14,48.28099822998047
2019-06-17,47.974998474121094
2019-06-18,48.84000015258789
2019-06-19,49.3120002746582
2019-06-20,49.91999816894531
2019-06-21,49.749000549316406
2019-06-24,49.689998626708984
2019-06-25,49.582000732421875
2019-06-26,49.650001525878906
2019-06-27,49.83399963378906
2019-06-28,49.85499954223633
2019-07-01,50.12200164794922
2019-07-02,49.994998931884766
2019-07-03,49.91999816894531
2019-07-05,49.7599983215332
2019-07-08,49.599998474121094
2019-07-09,49.4379997253418
2019-07-10,50.106998443603516
2019-07-11,49.941001892089844
2019-07-12,49.93199920654297
2019-07-15,50.06999969482422
2019-07-16,50.084999084472656
2019-07-17,49.82500076293945
2019-07-18,50.025001525878906
2019-07-19,50.025001525878906
2019-07-22,50.04999923706055
2019-07-23,49.9119987487793
2019-07-24,49.81999969482422
2019-07-25,49.81999969482422
2019-07-26,49.44300079345703
2019-07-29,49.33000183105469
2019-07-30,49.33000183105469
2019-07-31,48.47800064086914
2019-08-01,47.83000183105469
2019-08-02,47.279998779296875
2019-08-05,45.744998931884766
2019-08-06,46.42100143432617
2019-08-07,46.28499984741211
2019-08-08,47.00899887084961
2019-08-09,46.737998962402344
2019-08-12,46.029998779296875
2019-08-13,46.486000061035156
2019-08-14,45.29999923706055
2019-08-15,45.35300064086914
2019-08-16,45.810001373291016
2019-08-19,46.04999923706055
2019-08-20,46.04999923706055
2019-08-21,46.1870002746582
2019-08-22,45.676998138427734
2019-08-23,45.150001525878906
2019-08-26,45.17499923706055
2019-08-27,45.310001373291016
2019-08-28,45.380001068115234
2019-08-29,45.775001525878906
2019-08-30,46.255001068115234
2019-09-03,45.8120002746582
2019-09-04,46.54800033569336
2019-09-05,47.073001861572266
2019-09-06,47.28799819946289
2019-09-09,47.28799819946289
2019-09-10,47.277000427246094
2019-09-11,47.79199981689453
2019-09-12,48.36000061035156
2019-09-13,48.400001525878906
2019-09-16,48.064998626708984
2019-09-17,47.75
2019-09-18,48.06100082397461
2019-09-19,47.93899917602539
2019-09-20,47.93899917602539
2019-09-23,48.09299850463867
2019-09-24,47.900001525878906
2019-09-25,47.4900016784668
2019-09-26,47.84400177001953
2019-09-27,47.5099983215332
2019-09-30,47.70000076293945
2019-10-01,47.36000061035156
2019-10-02,46.66999816894531
2019-10-03,47.08000183105469
2019-10-04,47.599998474121094
2019-10-07,47.16400146484375
2019-10-08,47.0
2019-10-09,47.388999938964844
2019-10-10,47.69200134277344
2019-10-11,48.47999954223633
2019-10-14,48.09299850463867
2019-10-15,48.441001892089844
2019-10-16,48.290000915527344
2019-10-17,48.810001373291016
2019-10-18,48.7400016784668
2019-10-21,49.025001525878906
2019-10-22,49.391998291015625
2019-10-23,49.4900016784668
2019-10-24,49.5359992980957
2019-10-25,49.689998626708984
2019-10-28,49.900001525878906
2019-10-29,49.74300003051758
2019-10-30,49.70000076293945
2019-10-31,49.46500015258789
2019-11-01,50.180999755859375
2019-11-04,50.584999084472656
2019-11-05,50.80799865722656
2019-11-06,50.70000076293945
2019-11-07,50.974998474121094
2019-11-08,50.369998931884766
2019-11-11,50.12200164794922
2019-11-12,49.869998931884766
2019-11-13,49.57400131225586
2019-11-14,49.54999923706055
2019-11-15,50.20399856567383
2019-11-18,50.03200149536133
2019-11-19,50.04499816894531
2019-11-20,49.89899826049805
2019-11-21,49.762001037597656
2019-11-22,49.76100158691406
2019-11-25,50.029998779296875
2019-11-26,49.76900100708008
2019-11-27,49.75199890136719
2019-11-29,49.2400016784668
2019-12-02,49.1609992980957
2019-12-03,48.90299987792969
2019-12-04,49.32600021362305
2019-12-05,49.540000915527344
2019-12-06,49.74700164794922
2019-12-09,49.70000076293945
2019-12-10,49.630001068115234
2019-12-11,50.27399826049805
2019-12-12,51.20500183105469
2019-12-13,51.38999938964844
2019-12-16,50.1609992980957
2019-12-17,50.59400177001953
2019-12-18,50.87300109863281
2019-12-19,50.92399978637695
2019-12-20,50.922000885009766
2019-12-23,51.005001068115234
2019-12-24,50.845001220703125
2019-12-26,51.15599822998047
2019-12-27,51.38600158691406
2019-12-30,51.07099914550781
2019-12-31,51.24300003051758
2020-01-02,51.854000091552734
2020-01-03,51.25
2020-01-06,50.92599868774414
2020-01-07,50.874000549316406
2020-01-08,51.17300033569336
2020-01-09,51.459999084472656
2020-01-10,51.67900085449219
2020-01-13,52.31800079345703
2020-01-14,52.14500045776367
2020-01-15,51.733001708984375
2020-01-16,52.0260009765625
2020-01-17,52.349998474121094
2020-01-21,51.520999908447266
2020-01-22,51.900001525878906
2020-01-23,51.5890007019043
2020-01-24,51.48099899291992
2020-01-27,50.01100158691406
2020-01-28,50.237998962402344
2020-01-29,50.233001708984375
2020-01-30,49.430999755859375
2020-01-31,48.349998474121094
2020-02-03,48.7599983215332
2020-02-04,49.77000045776367
2020-02-05,50.03900146484375
2020-02-06,50.099998474121094
2020-02-07,49.10499954223633
2020-02-10,49.303001403808594
2020-02-11,49.8120002746582
2020-02-12,50.275001525878906
2020-02-13,49.909000396728516
2020-02-14,50.02899932861328
2020-02-18,49.49700164794922
2020-02-19,49.86399841308594
2020-02-20,49.02899932861328
2020-02-21,48.792999267578125
2020-02-24,46.895999908447266
2020-02-25,46.51599884033203
2020-02-26,46.617000579833984
2020-02-27,45.444000244140625
2020-02-28,44.79999923706055
2020-03-02,45.48400115966797
2020-03-03,45.2859992980957
2020-03-04,46.05500030517578
2020-03-05,44.757999420166016
2020-03-06,44.005001068115234
2020-03-09,40.25199890136719
2020-03-10,42.3489990234375
2020-03-11,40.31999969482422
2020-03-12,35.84400177001953
2020-03-13,38.709999084472656
2020-03-16,33.564998626708984
2020-03-17,35.39799880981445
2020-03-18,32.012001037597656
2020-03-19,32.12699890136719
2020-03-20,32.650001525878906
2020-03-23,31.493000030517578
2020-03-24,33.779998779296875
2020-03-25,35.810001373291016
2020-03-26,36.790000915527344
2020-03-27,34.766998291015625
2020-03-30,35.124000549316406
2020-03-31,35.470001220703125
2020-04-01,34.00199890136719
2020-04-02,35.38800048828125
2020-04-03,34.619998931884766
2020-04-06,36.65399932861328
2020-04-07,37.060001373291016
2020-04-08,37.65700149536133
2020-04-09,37.779998779296875
2020-04-13,37.720001220703125
2020-04-14,38.49800109863281
2020-04-15,37.37900161743164
2020-04-16,37.4379997253418
2020-04-17,38.41999816894531
2020-04-20,37.76300048828125
2020-04-21,36.7599983215332
2020-04-22,37.7130012512207
2020-04-23,37.724998474121094
2020-04-24,37.40999984741211
2020-04-27,38.349998474121094
2020-04-28,38.55699920654297
2020-04-29,39.79399871826172
2020-04-30,39.09400177001953
2020-05-01,37.900001525878906
2020-05-04,38.38999938964844
2020-05-05,38.43000030517578
2020-05-06,38.099998474121094
2020-05-07,38.34000015258789
2020-05-08,38.935001373291016
2020-05-11,38.630001068115234
2020-05-12,38.58399963378906
2020-05-13,38.3380012512207
2020-05-14,38.560001373291016
2020-05-15,37.91999816894531
2020-05-18,39.130001068115234
2020-05-19,38.93899917602539
2020-05-20,39.689998626708984
2020-05-21,39.595001220703125
2020-05-22,39.16999816894531
2020-05-26,40.013999938964844
2020-05-27,40.404998779296875
2020-05-28,40.27000045776367
2020-05-29,40.70000076293945
2020-06-01,41.57099914550781
2020-06-02,42.529998779296875
2020-06-03,43.72999954223633
2020-06-04,43.167999267578125
2020-06-05,44.49700164794922
2020-06-08,45.08100128173828
2020-06-09,44.650001525878906
2020-06-10,44.709999084472656
2020-06-11,42.060001373291016
2020-06-12,43.18000030517578
2020-06-15,42.33700180053711
2020-06-16,42.56999969482422
2020-06-17,42.875
2020-06-18,42.75
2020-06-19,42.77899932861328
2020-06-22,43.263999938964844
2020-06-23,43.542999267578125
2020-06-24,42.88800048828125
2020-06-25,43.22999954223633
2020-06-26,42.654998779296875
2020-06-29,43.000999450683594
2020-06-30,42.84700012207031
2020-07-01,43.369998931884766
2020-07-02,43.94900131225586
2020-07-06,44.92900085449219
2020-07-07,44.349998474121094
2020-07-08,44.900001525878906
2020-07-09,44.75
2020-07-10,44.560001373291016
2020-07-13,44.41600036621094
2020-07-14,44.869998931884766
2020-07-15,45.00600051879883
2020-07-16,44.86199951171875
2020-07-17,45.07500076293945
2020-07-20,45.441001892089844
2020-07-21,45.9900016784668
2020-07-22,46.0
2020-07-23,45.540000915527344
2020-07-24,45.85900115966797
2020-07-27,47.013999938964844
2020-07-28,46.59000015258789
2020-07-29,47.21900177001953
2020-07-30,46.619998931884766
2020-07-31,46.04999923706055
2020-08-03,46.02000045776367
2020-08-04,46.40999984741211
2020-08-05,46.99800109863281
2020-08-06,47.1870002746582
2020-08-07,46.67399978637695
2020-08-10,47.08000183105469
2020-08-11,46.96699905395508
2020-08-12,47.46699905395508
2020-08-13,47.40999984741211
2020-08-14,47.27000045776367
2020-08-17,47.5359992980957
2020-08-18,47.35900115966797
2020-08-19,46.84000015258789
2020-08-20,46.2400016784668
2020-08-21,46.400001525878906
2020-08-24,46.66999816894531
2020-08-25,47.159000396728516
2020-08-26,47.310001373291016
2020-08-27,47.0
2020-08-28,47.459999084472656
2020-08-31,46.349998474121094
2020-09-01,46.83000183105469
2020-09-02,46.79999923706055
2020-09-03,46.32899856567383
2020-09-04,46.52199935913086
2020-09-08,46.150001525878906
2020-09-09,46.84700012207031
2020-09-10,46.345001220703125
2020-09-11,46.63999938964844
2020-09-14,47.45000076293945
2020-09-15,47.8390007019043
2020-09-16,47.832000732421875
2020-09-17,47.72999954223633
2020-09-18,47.2599983215332
2020-09-21,46.630001068115234
2020-09-22,46.220001220703125
2020-09-23,45.39400100708008
2020-09-24,45.25199890136719
2020-09-25,45.400001525878906
2020-09-28,45.79499816894531
2020-09-29,45.82500076293945
2020-09-30,46.27000045776367
2020-10-01,46.720001220703125
2020-10-02,46.183998107910156
2020-10-05,47.040000915527344
2020-10-06,46.779998779296875
2020-10-07,47.3489990234375
2020-10-08,47.72999954223633
2020-10-09,47.959999084472656
2020-10-12,48.12099838256836
2020-10-13,47.79999923706055
2020-10-14,47.72200012207031
2020-10-15,47.29199981689453
2020-10-16,47.2599983215332
2020-10-19,47.27000045776367
2020-10-20,47.77000045776367
2020-10-21,47.834999084472656
2020-10-22,47.83399963378906
2020-10-23,48.20000076293945
2020-10-26,47.59000015258789
2020-10-27,47.41999816894531
2020-10-28,46.18000030517578
2020-10-29,46.349998474121094
2020-10-30,45.81999969482422
2020-11-02,46.349998474121094
2020-11-03,47.09000015258789
2020-11-04,48.0
2020-11-05,49.02000045776367
2020-11-06,49.189998626708984
2020-11-09,50.13999938964844
2020-11-10,50.31999969482422
2020-11-11,50.742000579833984
2020-11-12,50.22999954223633
2020-11-13,51.02000045776367
2020-11-16,52.01900100708008
2020-11-17,52.10499954223633
2020-11-18,52.095001220703125
2020-11-19,52.01499938964844
2020-11-20,52.0
2020-11-23,52.435001373291016
2020-11-24,53.21699905395508
2020-11-25,53.11000061035156
2020-11-27,53.290000915527344
2020-11-30,52.27000045776367
2020-12-01,53.59000015258789
2020-12-02,54.03200149536133
2020-12-03,54.540000915527344
2020-12-04,55.52000045776367
2020-12-07,55.58300018310547
2020-12-08,55.560001373291016
2020-12-09,55.47999954223633
2020-12-10,56.119998931884766
2020-12-11,55.909000396728516
2020-12-14,55.18000030517578
2020-12-15,55.7760009765625
2020-12-16,55.95000076293945
2020-12-17,56.15700149536133
2020-12-18,55.869998931884766
2020-12-21,55.099998474121094
2020-12-22,54.53499984741211
2020-12-23,55.25
2020-12-24,55.77000045776367
2020-12-28,56.18000030517578
2020-12-29,56.58599853515625
2020-12-30,57.099998474121094
2020-12-31,56.86000061035156
2021-01-04,57.52000045776367
2021-01-05,58.459999084472656
2021-01-06,58.43000030517578
2021-01-07,58.900001525878906
2021-01-08,60.31999969482422
2021-01-11,60.0
2021-01-12,60.2400016784668
2021-01-13,60.310001373291016
2021-01-14,60.939998626708984
2021-01-15,59.57500076293945
2021-01-19,59.959999084472656
2021-01-20,60.619998931884766
2021-01-21,61.040000915527344
2021-01-22,60.06999969482422
2021-01-25,59.97999954223633
2021-01-26,59.619998931884766
2021-01-27,58.25
2021-01-28,58.84000015258789
2021-01-29,57.04999923706055
2021-02-01,58.54999923706055
2021-02-02,59.38999938964844
2021-02-03,59.52000045776367
2021-02-04,59.31999969482422
2021-02-05,59.939998626708984
2021-02-08,60.150001525878906
2021-02-09,60.369998931884766
2021-02-10,60.40999984741211
2021-02-11,60.854000091552734
2021-02-12,60.9900016784668
2021-02-16,61.119998931884766
2021-02-17,60.970001220703125
2021-02-18,60.38999938964844
2021-02-19,60.790000915527344
2021-02-22,59.470001220703125
2021-02-23,59.939998626708984
2021-02-24,60.04999923706055
2021-02-25,58.744998931884766
2021-02-26,57.95000076293945
2021-03-01,59.32500076293945
2021-03-02,59.099998474121094
2021-03-03,59.130001068115234
2021-03-04,58.209999084472656
2021-03-05,58.970001220703125
2021-03-08,57.790000915527344
2021-03-09,58.66999816894531
2021-03-10,58.81999969482422
2021-03-11,60.209999084472656
2021-03-12,59.41999816894531
2021-03-15,59.810001373291016
2021-03-16,59.900001525878906
2021-03-17,59.93000030517578
2021-03-18,58.65999984741211
2021-03-19,59.2400016784668
2021-03-22,59.220001220703125
2021-03-23,58.220001220703125
2021-03-24,57.630001068115234
2021-03-25,57.95000076293945
2021-03-26,59.2400016784668
2021-03-29,58.95000076293945
2021-03-30,59.0099983215332
2021-03-31,59.459999084472656
2021-04-01,59.810001373291016
2021-04-05,60.13999938964844
2021-04-06,60.28499984741211
2021-04-07,59.81999969482422
2021-04-08,60.2599983215332
2021-04-09,59.900001525878906
2021-04-12,59.349998474121094
2021-04-13,59.779998779296875
2021-04-14,60.17499923706055
2021-04-15,60.91999816894531
2021-04-16,60.970001220703125
2021-04-19,60.643001556396484
2021-04-20,60.279998779296875
