,CHDN
1993-08-02,9.333333015441895
1993-08-03,9.083333015441895
1993-08-04,8.75
1993-08-05,9.0
1993-08-06,9.166666984558105
1993-08-09,8.916666984558105
1993-08-10,9.0
1993-08-11,9.0
1993-08-12,8.583333015441895
1993-08-13,8.583333015441895
1993-08-16,8.583333015441895
1993-08-17,9.166666984558105
1993-08-18,9.166666984558105
1993-08-19,9.166666984558105
1993-08-20,8.875
1993-08-23,9.166666984558105
1993-08-24,9.166666984558105
1993-08-25,9.083333015441895
1993-08-26,8.583333015441895
1993-08-27,9.083333015441895
1993-08-30,8.666666984558105
1993-08-31,9.041666984558105
1993-09-01,8.833333015441895
1993-09-02,8.916666984558105
1993-09-03,9.083333015441895
1993-09-07,8.875
1993-09-08,9.083333015441895
1993-09-09,9.083333015441895
1993-09-10,9.083333015441895
1993-09-13,9.083333015441895
1993-09-14,9.083333015441895
1993-09-15,8.666666984558105
1993-09-16,8.75
1993-09-17,8.916666984558105
1993-09-20,8.916666984558105
1993-09-21,9.083333015441895
1993-09-22,9.083333015441895
1993-09-23,9.083333015441895
1993-09-24,9.083333015441895
1993-09-27,8.958333015441895
1993-09-28,8.958333015441895
1993-09-29,9.083333015441895
1993-09-30,9.083333015441895
1993-10-01,9.083333015441895
1993-10-04,8.833333015441895
1993-10-05,9.041666984558105
1993-10-06,9.166666984558105
1993-10-07,9.083333015441895
1993-10-08,9.083333015441895
1993-10-11,9.333333015441895
1993-10-12,9.333333015441895
1993-10-13,9.333333015441895
1993-10-14,9.333333015441895
1993-10-15,9.333333015441895
1993-10-18,9.083333015441895
1993-10-19,9.083333015441895
1993-10-20,9.0
1993-10-21,8.875
1993-10-22,9.333333015441895
1993-10-25,9.416666984558105
1993-10-26,8.958333015441895
1993-10-27,9.25
1993-10-28,8.833333015441895
1993-10-29,9.416666984558105
1993-11-01,9.416666984558105
1993-11-02,8.958333015441895
1993-11-03,9.5
1993-11-04,9.0
1993-11-05,8.916666984558105
1993-11-08,8.916666984558105
1993-11-09,8.916666984558105
1993-11-10,9.291666984558105
1993-11-11,9.291666984558105
1993-11-12,9.291666984558105
1993-11-15,9.5
1993-11-16,9.5
1993-11-17,9.166666984558105
1993-11-18,9.166666984558105
1993-11-19,9.166666984558105
1993-11-22,8.958333015441895
1993-11-23,8.916666984558105
1993-11-24,8.958333015441895
1993-11-26,9.166666984558105
1993-11-29,9.041666984558105
1993-11-30,9.416666984558105
1993-12-01,8.916666984558105
1993-12-02,8.916666984558105
1993-12-03,8.916666984558105
1993-12-06,8.916666984558105
1993-12-07,8.916666984558105
1993-12-08,8.916666984558105
1993-12-09,8.916666984558105
1993-12-10,8.916666984558105
1993-12-13,8.9375
1993-12-14,9.166666984558105
1993-12-15,8.916666984558105
1993-12-16,8.916666984558105
1993-12-17,9.041666984558105
1993-12-20,9.041666984558105
1993-12-21,8.916666984558105
1993-12-22,8.916666984558105
1993-12-23,8.916666984558105
1993-12-27,8.916666984558105
1993-12-28,9.166666984558105
1993-12-29,8.583333015441895
1993-12-30,8.666666984558105
1993-12-31,9.083333015441895
1994-01-03,8.666666984558105
1994-01-04,8.666666984558105
1994-01-05,8.666666984558105
1994-01-06,8.833333015441895
1994-01-07,8.583333015441895
1994-01-10,8.583333015441895
1994-01-11,8.583333015441895
1994-01-12,8.583333015441895
1994-01-13,8.75
1994-01-14,8.333333015441895
1994-01-17,8.333333015441895
1994-01-18,8.666666984558105
1994-01-19,8.25
1994-01-20,8.25
1994-01-21,8.583333015441895
1994-01-24,8.166666984558105
1994-01-25,8.166666984558105
1994-01-26,8.083333015441895
1994-01-27,8.291666984558105
1994-01-28,8.166666984558105
1994-01-31,8.5
1994-02-01,8.166666984558105
1994-02-02,8.666666984558105
1994-02-03,8.666666984558105
1994-02-04,8.666666984558105
1994-02-07,8.416666984558105
1994-02-08,8.166666984558105
1994-02-09,8.208333015441895
1994-02-10,8.166666984558105
1994-02-11,8.208333015441895
1994-02-14,8.166666984558105
1994-02-15,8.333333015441895
1994-02-16,8.5
1994-02-17,8.333333015441895
1994-02-18,8.333333015441895
1994-02-22,8.333333015441895
1994-02-23,7.6666669845581055
1994-02-24,7.6666669845581055
1994-02-25,7.3333330154418945
1994-02-28,7.25
1994-03-01,7.8333330154418945
1994-03-02,7.75
1994-03-03,7.1666669845581055
1994-03-04,7.2083330154418945
1994-03-07,7.75
1994-03-08,7.75
1994-03-09,7.5
1994-03-10,7.5
1994-03-11,7.75
1994-03-14,7.375
1994-03-15,7.625
1994-03-16,7.4583330154418945
1994-03-17,7.4583330154418945
1994-03-18,7.3333330154418945
1994-03-21,7.3333330154418945
1994-03-22,7.6666669845581055
1994-03-23,7.6666669845581055
1994-03-24,7.4166669845581055
1994-03-25,7.6666669845581055
1994-03-28,7.3333330154418945
1994-03-29,7.3333330154418945
1994-03-30,7.4791669845581055
1994-03-31,7.4791669845581055
1994-04-04,7.5
1994-04-05,7.1666669845581055
1994-04-06,7.4166669845581055
1994-04-07,7.3125
1994-04-08,7.3125
1994-04-11,7.5
1994-04-12,7.4166669845581055
1994-04-13,7.6666669845581055
1994-04-14,7.2916669845581055
1994-04-15,7.4166669845581055
1994-04-18,7.6666669845581055
1994-04-19,7.6666669845581055
1994-04-20,7.25
1994-04-21,7.25
1994-04-22,7.3333330154418945
1994-04-25,7.6666669845581055
1994-04-26,7.6666669845581055
1994-04-28,7.8333330154418945
1994-04-29,7.8333330154418945
1994-05-02,7.6666669845581055
1994-05-03,7.8333330154418945
1994-05-04,7.8333330154418945
1994-05-05,7.5
1994-05-06,7.8333330154418945
1994-05-09,7.8333330154418945
1994-05-10,7.5
1994-05-11,7.5
1994-05-12,7.8333330154418945
1994-05-13,7.5
1994-05-16,7.8333330154418945
1994-05-17,7.8333330154418945
1994-05-18,7.5
1994-05-19,7.8333330154418945
1994-05-20,7.8333330154418945
1994-05-23,7.4375
1994-05-24,7.4375
1994-05-25,7.4375
1994-05-26,7.4166669845581055
1994-05-27,7.4166669845581055
1994-05-31,7.4166669845581055
1994-06-01,7.75
1994-06-02,7.4166669845581055
1994-06-03,7.6666669845581055
1994-06-06,7.4166669845581055
1994-06-07,7.4166669845581055
1994-06-08,7.625
1994-06-09,7.5416669845581055
1994-06-10,7.625
1994-06-13,7.5833330154418945
1994-06-14,7.5
1994-06-15,7.4166669845581055
1994-06-16,7.4166669845581055
1994-06-17,7.75
1994-06-20,7.3333330154418945
1994-06-21,7.6666669845581055
1994-06-22,7.5833330154418945
1994-06-23,7.1666669845581055
1994-06-24,7.5
1994-06-27,7.4166669845581055
1994-06-28,7.5
1994-06-29,7.1666669845581055
1994-06-30,7.4166669845581055
1994-07-01,7.3333330154418945
1994-07-05,7.3333330154418945
1994-07-06,7.3333330154418945
1994-07-07,7.5
1994-07-08,7.5
1994-07-11,7.5
1994-07-12,7.5
1994-07-13,7.5
1994-07-14,7.0
1994-07-15,7.5
1994-07-18,7.0
1994-07-19,7.0
1994-07-20,7.3333330154418945
1994-07-21,7.4166669845581055
1994-07-22,7.5
1994-07-25,7.5
1994-07-26,7.4166669845581055
1994-07-27,7.4166669845581055
1994-07-28,7.4166669845581055
1994-07-29,7.2708330154418945
1994-08-01,7.2708330154418945
1994-08-02,7.4166669845581055
1994-08-03,7.3333330154418945
1994-08-04,7.25
1994-08-05,7.1666669845581055
1994-08-08,7.0833330154418945
1994-08-09,7.0833330154418945
1994-08-10,7.0833330154418945
1994-08-11,7.1666669845581055
1994-08-12,7.4166669845581055
1994-08-15,7.4166669845581055
1994-08-16,7.2083330154418945
1994-08-17,7.0833330154418945
1994-08-18,7.0833330154418945
1994-08-19,7.0833330154418945
1994-08-22,7.0833330154418945
1994-08-23,7.4166669845581055
1994-08-24,7.25
1994-08-25,7.1666669845581055
1994-08-26,7.4166669845581055
1994-08-29,7.4166669845581055
1994-08-30,7.2916669845581055
1994-08-31,7.3333330154418945
1994-09-01,7.1666669845581055
1994-09-02,7.1666669845581055
1994-09-06,7.3333330154418945
1994-09-07,7.25
1994-09-08,7.25
1994-09-09,7.1666669845581055
1994-09-12,7.1666669845581055
1994-09-13,7.4166669845581055
1994-09-14,7.3333330154418945
1994-09-15,7.375
1994-09-16,7.4166669845581055
1994-09-19,7.4166669845581055
1994-09-20,7.25
1994-09-21,7.25
1994-09-22,7.4166669845581055
1994-09-23,7.375
1994-09-26,7.1666669845581055
1994-09-27,7.1666669845581055
1994-09-28,7.375
1994-09-29,7.1666669845581055
1994-09-30,7.2083330154418945
1994-10-03,7.2083330154418945
1994-10-04,7.2916669845581055
1994-10-05,7.3333330154418945
1994-10-06,7.0833330154418945
1994-10-07,7.0833330154418945
1994-10-10,7.3333330154418945
1994-10-11,7.0833330154418945
1994-10-12,7.0
1994-10-13,6.9166669845581055
1994-10-14,6.9166669845581055
1994-10-17,7.0
1994-10-18,7.0
1994-10-19,7.0
1994-10-20,7.0
1994-10-21,7.25
1994-10-24,7.0
1994-10-25,7.0
1994-10-26,7.0
1994-10-27,7.0
1994-10-28,7.0
1994-10-31,7.0
1994-11-01,7.25
1994-11-02,7.25
1994-11-03,7.1666669845581055
1994-11-04,7.25
1994-11-07,7.0833330154418945
1994-11-08,7.3333330154418945
1994-11-09,7.3333330154418945
1994-11-10,7.2083330154418945
1994-11-11,7.2083330154418945
1994-11-14,7.3333330154418945
1994-11-15,7.1875
1994-11-16,7.1875
1994-11-17,7.0833330154418945
1994-11-18,7.0833330154418945
1994-11-21,7.0833330154418945
1994-11-22,7.0833330154418945
1994-11-23,7.0833330154418945
1994-11-25,7.0833330154418945
1994-11-28,7.0833330154418945
1994-11-29,7.0833330154418945
1994-11-30,7.4166669845581055
1994-12-01,7.0833330154418945
1994-12-02,7.4166669845581055
1994-12-05,7.25
1994-12-06,7.0833330154418945
1994-12-07,7.3333330154418945
1994-12-08,7.0833330154418945
1994-12-09,7.3333330154418945
1994-12-12,7.3333330154418945
1994-12-13,7.3333330154418945
1994-12-14,7.3333330154418945
1994-12-15,7.3333330154418945
1994-12-16,7.1666669845581055
1994-12-19,7.0833330154418945
1994-12-20,7.0833330154418945
1994-12-21,7.3333330154418945
1994-12-22,7.25
1994-12-23,7.0833330154418945
1994-12-27,7.0833330154418945
1994-12-28,7.3333330154418945
1994-12-29,7.3333330154418945
1994-12-30,7.3333330154418945
1995-01-03,7.0833330154418945
1995-01-04,7.3333330154418945
1995-01-05,7.1666669845581055
1995-01-06,7.3333330154418945
1995-01-09,7.0833330154418945
1995-01-10,7.0833330154418945
1995-01-11,7.25
1995-01-12,7.0833330154418945
1995-01-13,7.2916669845581055
1995-01-16,7.0833330154418945
1995-01-17,7.0833330154418945
1995-01-18,7.5
1995-01-19,7.3333330154418945
1995-01-20,7.3333330154418945
1995-01-23,7.25
1995-01-24,7.25
1995-01-25,7.25
1995-01-26,7.5625
1995-01-27,7.8333330154418945
1995-01-30,7.2604169845581055
1995-01-31,7.2604169845581055
1995-02-01,7.5833330154418945
1995-02-02,7.4583330154418945
1995-02-03,7.625
1995-02-06,7.625
1995-02-07,7.625
1995-02-08,7.5
1995-02-09,7.25
1995-02-10,7.5833330154418945
1995-02-13,7.625
1995-02-14,7.625
1995-02-15,7.5
1995-02-16,7.5
1995-02-17,7.5
1995-02-21,7.3333330154418945
1995-02-22,7.25
1995-02-23,7.25
1995-02-24,7.3333330154418945
1995-02-27,7.5416669845581055
1995-02-28,7.6666669845581055
1995-03-01,7.6666669845581055
1995-03-02,7.6666669845581055
1995-03-03,7.25
1995-03-06,7.25
1995-03-07,7.4583330154418945
1995-03-08,7.3333330154418945
1995-03-09,7.3333330154418945
1995-03-10,7.3333330154418945
1995-03-13,7.5833330154418945
1995-03-14,7.5833330154418945
1995-03-15,7.5833330154418945
1995-03-16,7.5833330154418945
1995-03-17,7.3333330154418945
1995-03-20,7.5833330154418945
1995-03-21,7.5833330154418945
1995-03-22,7.5833330154418945
1995-03-23,7.3333330154418945
1995-03-24,7.5833330154418945
1995-03-27,7.6666669845581055
1995-03-28,7.6666669845581055
1995-03-29,7.3333330154418945
1995-03-30,7.3333330154418945
1995-03-31,7.6666669845581055
1995-04-03,7.6666669845581055
1995-04-04,7.6666669845581055
1995-04-05,7.3333330154418945
1995-04-06,7.3333330154418945
1995-04-07,7.3333330154418945
1995-04-10,7.4166669845581055
1995-04-11,7.3333330154418945
1995-04-12,7.4166669845581055
1995-04-13,7.5
1995-04-17,7.5
1995-04-18,7.5833330154418945
1995-04-19,7.25
1995-04-20,7.5
1995-04-21,7.3333330154418945
1995-04-24,7.3333330154418945
1995-04-25,7.4166669845581055
1995-04-26,7.3333330154418945
1995-04-27,7.4166669845581055
1995-04-28,7.4166669845581055
1995-05-01,7.4166669845581055
1995-05-02,7.25
1995-05-03,7.3333330154418945
1995-05-04,7.4166669845581055
1995-05-05,7.4166669845581055
1995-05-08,7.4166669845581055
1995-05-09,7.4166669845581055
1995-05-10,7.1666669845581055
1995-05-11,7.3333330154418945
1995-05-12,7.375
1995-05-15,7.5
1995-05-16,7.2916669845581055
1995-05-17,7.25
1995-05-18,7.5
1995-05-19,7.5
1995-05-22,7.5
1995-05-23,7.25
1995-05-24,7.3333330154418945
1995-05-25,7.4166669845581055
1995-05-26,7.4166669845581055
1995-05-30,7.25
1995-05-31,7.4166669845581055
1995-06-01,7.3333330154418945
1995-06-02,7.3333330154418945
1995-06-05,7.4166669845581055
1995-06-06,7.4166669845581055
1995-06-07,7.1666669845581055
1995-06-08,7.1666669845581055
1995-06-09,7.1666669845581055
1995-06-12,7.375
1995-06-13,7.375
1995-06-14,7.375
1995-06-15,7.1666669845581055
1995-06-16,7.1666669845581055
1995-06-19,7.1666669845581055
1995-06-20,7.1666669845581055
1995-06-21,7.4166669845581055
1995-06-22,7.4166669845581055
1995-06-23,7.3333330154418945
1995-06-26,7.3333330154418945
1995-06-27,7.2083330154418945
1995-06-28,7.0416669845581055
1995-06-29,7.0
1995-06-30,7.1666669845581055
1995-07-03,7.2083330154418945
1995-07-05,6.8333330154418945
1995-07-06,6.8333330154418945
1995-07-07,7.0833330154418945
1995-07-10,7.0833330154418945
1995-07-11,7.0833330154418945
1995-07-12,7.0833330154418945
1995-07-13,6.8333330154418945
1995-07-14,7.0833330154418945
1995-07-17,6.8333330154418945
1995-07-18,6.9583330154418945
1995-07-19,6.8333330154418945
1995-07-20,6.8333330154418945
1995-07-21,6.8333330154418945
1995-07-24,7.0
1995-07-25,6.75
1995-07-26,7.0
1995-07-27,6.75
1995-07-28,7.0833330154418945
1995-07-31,7.0833330154418945
1995-08-01,6.75
1995-08-02,6.875
1995-08-03,6.75
1995-08-04,6.6666669845581055
1995-08-07,6.9166669845581055
1995-08-08,6.9166669845581055
1995-08-09,6.9166669845581055
1995-08-10,6.5833330154418945
1995-08-11,6.6666669845581055
1995-08-14,6.75
1995-08-15,6.6666669845581055
1995-08-16,6.5
1995-08-17,6.4166669845581055
1995-08-18,6.3333330154418945
1995-08-21,6.25
1995-08-22,6.25
1995-08-23,6.6666669845581055
1995-08-24,6.6666669845581055
1995-08-25,6.6666669845581055
1995-08-28,6.1666669845581055
1995-08-29,6.0833330154418945
1995-08-30,6.0833330154418945
1995-08-31,6.4583330154418945
1995-09-01,6.4166669845581055
1995-09-05,6.3333330154418945
1995-09-06,6.5
1995-09-07,6.4166669845581055
1995-09-08,6.3333330154418945
1995-09-11,6.1666669845581055
1995-09-12,6.4583330154418945
1995-09-13,6.4583330154418945
1995-09-14,6.5
1995-09-15,6.0833330154418945
1995-09-18,6.5
1995-09-19,6.5
1995-09-20,6.0833330154418945
1995-09-21,6.375
1995-09-22,6.3333330154418945
1995-09-25,6.3333330154418945
1995-09-26,6.4166669845581055
1995-09-27,6.1666669845581055
1995-09-28,6.0
1995-09-29,6.0833330154418945
1995-10-02,6.4166669845581055
1995-10-03,6.0
1995-10-04,6.0
1995-10-05,6.2083330154418945
1995-10-06,6.0
1995-10-09,6.0
1995-10-10,6.0833330154418945
1995-10-11,6.1666669845581055
1995-10-12,6.2083330154418945
1995-10-13,6.1666669845581055
1995-10-16,6.1666669845581055
1995-10-17,6.3333330154418945
1995-10-18,6.2083330154418945
1995-10-19,6.3333330154418945
1995-10-20,6.0
1995-10-23,6.0
1995-10-24,6.0416669845581055
1995-10-25,6.3333330154418945
1995-10-26,6.0
1995-10-27,6.3333330154418945
1995-10-30,6.3333330154418945
1995-10-31,6.0
1995-11-01,6.0
1995-11-02,6.0
1995-11-03,6.1666669845581055
1995-11-06,6.25
1995-11-07,6.0833330154418945
1995-11-08,6.0833330154418945
1995-11-09,6.1666669845581055
1995-11-10,6.1666669845581055
1995-11-13,6.0833330154418945
1995-11-14,6.125
1995-11-15,6.0833330154418945
1995-11-16,6.1458330154418945
1995-11-17,6.25
1995-11-20,6.0833330154418945
1995-11-21,5.8333330154418945
1995-11-22,6.0833330154418945
1995-11-24,6.0833330154418945
1995-11-27,5.8333330154418945
1995-11-28,6.0833330154418945
1995-11-29,5.9583330154418945
1995-11-30,5.8333330154418945
1995-12-01,5.6666669845581055
1995-12-04,6.0
1995-12-05,5.6666669845581055
1995-12-06,5.9166669845581055
1995-12-07,5.5
1995-12-08,5.6666669845581055
1995-12-11,5.6666669845581055
1995-12-12,5.5
1995-12-13,5.6666669845581055
1995-12-14,5.8333330154418945
1995-12-15,5.5
1995-12-18,5.5
1995-12-19,5.5833330154418945
1995-12-20,5.4166669845581055
1995-12-21,5.5
1995-12-22,5.5833330154418945
1995-12-26,5.25
1995-12-27,5.25
1995-12-28,5.5
1995-12-29,5.8333330154418945
1996-01-02,5.4166669845581055
1996-01-03,5.6666669845581055
1996-01-04,5.6666669845581055
1996-01-05,5.8333330154418945
1996-01-08,5.9166669845581055
1996-01-09,5.6666669845581055
1996-01-10,5.6666669845581055
1996-01-11,5.75
1996-01-12,5.5
1996-01-15,5.5
1996-01-16,5.5
1996-01-17,5.5833330154418945
1996-01-18,5.8333330154418945
1996-01-19,5.6666669845581055
1996-01-22,5.9166669845581055
1996-01-23,5.9166669845581055
1996-01-24,5.9166669845581055
1996-01-25,6.25
1996-01-26,6.1666669845581055
1996-01-29,6.25
1996-01-30,6.3333330154418945
1996-01-31,6.3333330154418945
1996-02-01,6.4166669845581055
1996-02-02,6.1666669845581055
1996-02-05,6.1666669845581055
1996-02-06,6.25
1996-02-07,6.1666669845581055
1996-02-08,6.75
1996-02-09,6.75
1996-02-12,6.9166669845581055
1996-02-13,7.0
1996-02-14,7.0
1996-02-15,6.4583330154418945
1996-02-16,6.5
1996-02-20,6.6666669845581055
1996-02-21,6.75
1996-02-22,7.0
1996-02-23,7.25
1996-02-26,6.75
1996-02-27,7.0
1996-02-28,7.0
1996-02-29,6.9166669845581055
1996-03-01,6.75
1996-03-04,6.75
1996-03-05,6.6666669845581055
1996-03-06,6.875
1996-03-07,6.5833330154418945
1996-03-08,6.5833330154418945
1996-03-11,6.5833330154418945
1996-03-12,6.9166669845581055
1996-03-13,6.6666669845581055
1996-03-14,6.9166669845581055
1996-03-15,6.5833330154418945
1996-03-18,6.5833330154418945
1996-03-19,6.5833330154418945
1996-03-20,6.8333330154418945
1996-03-21,6.8333330154418945
1996-03-22,6.75
1996-03-25,6.8333330154418945
1996-03-26,6.6875
1996-03-27,6.8333330154418945
1996-03-28,6.8333330154418945
1996-03-29,6.8333330154418945
1996-04-01,6.8333330154418945
1996-04-02,6.8333330154418945
1996-04-03,6.9166669845581055
1996-04-04,6.9166669845581055
1996-04-08,6.8333330154418945
1996-04-09,6.9166669845581055
1996-04-10,6.9166669845581055
1996-04-11,6.9166669845581055
1996-04-12,6.9166669845581055
1996-04-15,7.0
1996-04-16,7.0
1996-04-17,7.0833330154418945
1996-04-18,7.0416669845581055
1996-04-19,7.0833330154418945
1996-04-22,7.0416669845581055
1996-04-23,7.0833330154418945
1996-04-24,6.8333330154418945
1996-04-25,7.0833330154418945
1996-04-26,6.6666669845581055
1996-04-29,7.1666669845581055
1996-04-30,7.1666669845581055
1996-05-01,7.25
1996-05-02,7.25
1996-05-03,7.3333330154418945
1996-05-06,7.3333330154418945
1996-05-07,7.3333330154418945
1996-05-08,7.4166669845581055
1996-05-09,7.5833330154418945
1996-05-10,7.5
1996-05-13,7.2916669845581055
1996-05-14,7.25
1996-05-15,7.5833330154418945
1996-05-16,7.5
1996-05-17,7.0833330154418945
1996-05-20,7.5833330154418945
1996-05-21,7.5833330154418945
1996-05-22,7.0833330154418945
1996-05-23,7.1666669845581055
1996-05-24,7.5833330154418945
1996-05-28,7.0
1996-05-29,7.5833330154418945
1996-05-30,6.9166669845581055
1996-05-31,6.9166669845581055
1996-06-03,6.6666669845581055
1996-06-04,6.5833330154418945
1996-06-05,6.75
1996-06-06,6.75
1996-06-07,6.6875
1996-06-10,6.7083330154418945
1996-06-11,6.9166669845581055
1996-06-12,7.0833330154418945
1996-06-13,6.7083330154418945
1996-06-14,6.9166669845581055
1996-06-17,6.8958330154418945
1996-06-18,6.6875
1996-06-19,6.6875
1996-06-20,6.75
1996-06-21,6.5
1996-06-24,6.5833330154418945
1996-06-25,6.3333330154418945
1996-06-26,6.5
1996-06-27,6.0416669845581055
1996-06-28,6.0
1996-07-01,6.3333330154418945
1996-07-02,6.25
1996-07-03,6.3333330154418945
1996-07-05,6.0833330154418945
1996-07-08,5.8333330154418945
1996-07-09,5.8333330154418945
1996-07-10,6.0833330154418945
1996-07-11,6.3333330154418945
1996-07-12,6.3333330154418945
1996-07-15,6.0
1996-07-16,5.8333330154418945
1996-07-17,6.1666669845581055
1996-07-18,6.1666669845581055
1996-07-19,6.1666669845581055
1996-07-22,5.6666669845581055
1996-07-23,5.6666669845581055
1996-07-24,5.9166669845581055
1996-07-25,5.6666669845581055
1996-07-26,6.1666669845581055
1996-07-29,6.1666669845581055
1996-07-30,5.6666669845581055
1996-07-31,5.875
1996-08-01,6.0
1996-08-02,6.3333330154418945
1996-08-05,6.3333330154418945
1996-08-06,6.0
1996-08-07,6.3333330154418945
1996-08-08,6.0
1996-08-09,6.0
1996-08-12,6.0
1996-08-13,5.9166669845581055
1996-08-14,6.0
1996-08-15,6.0
1996-08-16,6.0833330154418945
1996-08-19,6.125
1996-08-20,6.125
1996-08-21,6.5833330154418945
1996-08-22,6.5833330154418945
1996-08-23,6.5833330154418945
1996-08-26,6.5833330154418945
1996-08-27,6.5833330154418945
1996-08-28,6.5833330154418945
1996-08-29,6.5833330154418945
1996-08-30,6.5833330154418945
1996-09-03,6.5833330154418945
1996-09-04,6.5833330154418945
1996-09-05,6.5833330154418945
1996-09-06,6.5416669845581055
1996-09-09,6.1666669845581055
1996-09-10,6.3333330154418945
1996-09-11,6.1666669845581055
1996-09-12,6.3333330154418945
1996-09-13,6.5416669845581055
1996-09-16,6.75
1996-09-17,6.5
1996-09-18,6.5
1996-09-19,6.1666669845581055
1996-09-20,6.125
1996-09-23,6.3333330154418945
1996-09-24,6.3333330154418945
1996-09-25,6.1666669845581055
1996-09-26,6.25
1996-09-27,6.125
1996-09-30,6.4166669845581055
1996-10-01,6.1666669845581055
1996-10-02,6.1666669845581055
1996-10-03,6.0833330154418945
1996-10-04,6.0833330154418945
1996-10-07,6.125
1996-10-08,6.0833330154418945
1996-10-09,6.25
1996-10-10,6.25
1996-10-11,6.25
1996-10-14,6.4166669845581055
1996-10-15,6.25
1996-10-16,6.4166669845581055
1996-10-17,6.25
1996-10-18,6.2083330154418945
1996-10-21,6.3333330154418945
1996-10-22,6.0833330154418945
1996-10-23,6.0833330154418945
1996-10-24,6.375
1996-10-25,6.25
1996-10-28,6.5833330154418945
1996-10-29,6.0
1996-10-30,5.9583330154418945
1996-10-31,6.1666669845581055
1996-11-01,6.125
1996-11-04,5.75
1996-11-05,5.75
1996-11-06,6.0
1996-11-07,5.9166669845581055
1996-11-08,5.75
1996-11-11,5.8333330154418945
1996-11-12,5.8333330154418945
1996-11-13,5.8333330154418945
1996-11-14,6.3333330154418945
1996-11-15,5.8333330154418945
1996-11-18,6.0
1996-11-19,6.3333330154418945
1996-11-20,6.0833330154418945
1996-11-21,6.3333330154418945
1996-11-22,6.0
1996-11-25,6.0
1996-11-26,6.0
1996-11-27,6.0
1996-11-29,6.0
1996-12-02,6.2083330154418945
1996-12-03,6.2291669845581055
1996-12-04,6.0
1996-12-05,5.8333330154418945
1996-12-06,5.9166669845581055
1996-12-09,5.8333330154418945
1996-12-10,6.0
1996-12-11,6.25
1996-12-12,6.0
1996-12-13,6.0
1996-12-16,6.25
1996-12-17,6.25
1996-12-18,5.9166669845581055
1996-12-19,6.0833330154418945
1996-12-20,6.0
1996-12-23,6.25
1996-12-24,6.0833330154418945
1996-12-26,6.0833330154418945
1996-12-27,6.0
1996-12-30,6.0416669845581055
1996-12-31,6.0
1997-01-02,6.0
1997-01-03,6.0
1997-01-06,6.0
1997-01-07,5.8333330154418945
1997-01-08,5.8333330154418945
1997-01-09,5.8333330154418945
1997-01-10,6.0
1997-01-13,6.0
1997-01-14,5.9166669845581055
1997-01-15,5.8333330154418945
1997-01-16,5.75
1997-01-17,5.75
1997-01-20,5.5
1997-01-21,5.5
1997-01-22,5.75
1997-01-23,5.6666669845581055
1997-01-24,5.5
1997-01-27,5.5833330154418945
1997-01-28,5.5833330154418945
1997-01-29,5.4166669845581055
1997-01-30,5.7083330154418945
1997-01-31,5.6666669845581055
1997-02-03,5.8333330154418945
1997-02-04,5.8333330154418945
1997-02-05,6.25
