,BGNE
2017-03-13,39.650001525878906
2017-03-14,39.22999954223633
2017-03-15,39.790000915527344
2017-03-16,39.06999969482422
2017-03-17,39.54999923706055
2017-03-20,39.560001373291016
2017-03-21,37.88999938964844
2017-03-22,38.0
2017-03-23,36.81999969482422
2017-03-24,36.29999923706055
2017-03-27,36.31999969482422
2017-03-28,36.209999084472656
2017-03-29,36.79499816894531
2017-03-30,36.59000015258789
2017-03-31,36.61000061035156
2017-04-03,36.61000061035156
2017-04-04,37.220001220703125
2017-04-05,36.47999954223633
2017-04-06,37.029998779296875
2017-04-07,37.220001220703125
2017-04-10,37.810001373291016
2017-04-11,38.33000183105469
2017-04-12,38.06999969482422
2017-04-13,37.900001525878906
2017-04-17,38.29999923706055
2017-04-18,36.86000061035156
2017-04-19,36.83000183105469
2017-04-20,36.97999954223633
2017-04-21,36.709999084472656
2017-04-24,37.61000061035156
2017-04-25,39.18000030517578
2017-04-26,40.11000061035156
2017-04-27,40.59000015258789
2017-04-28,40.880001068115234
2017-05-01,40.63999938964844
2017-05-02,40.61000061035156
2017-05-03,40.619998931884766
2017-05-04,39.75
2017-05-05,39.29999923706055
2017-05-08,38.720001220703125
2017-05-09,37.439998626708984
2017-05-10,37.95000076293945
2017-05-11,36.95000076293945
2017-05-12,36.4900016784668
2017-05-15,37.720001220703125
2017-05-16,37.939998626708984
2017-05-17,38.7400016784668
2017-05-18,38.5099983215332
2017-05-19,36.939998626708984
2017-05-22,37.54999923706055
2017-05-23,36.81999969482422
2017-05-24,38.400001525878906
2017-05-25,37.459999084472656
2017-05-26,37.41999816894531
2017-05-30,37.43000030517578
2017-05-31,36.75
2017-06-01,38.20000076293945
2017-06-02,41.0099983215332
2017-06-05,40.43000030517578
2017-06-06,39.220001220703125
2017-06-07,39.38999938964844
2017-06-08,38.68000030517578
2017-06-09,38.90999984741211
2017-06-12,39.0
2017-06-13,39.529998779296875
2017-06-14,39.68000030517578
2017-06-15,39.5
2017-06-16,41.560001373291016
2017-06-19,43.349998474121094
2017-06-20,43.0099983215332
2017-06-21,44.880001068115234
2017-06-22,44.38999938964844
2017-06-23,44.849998474121094
2017-06-26,45.54999923706055
2017-06-27,45.310001373291016
2017-06-28,45.5099983215332
2017-06-29,44.869998931884766
2017-06-30,45.0
2017-07-03,54.36000061035156
2017-07-05,52.27000045776367
2017-07-06,66.27999877929688
2017-07-07,70.18000030517578
2017-07-10,70.8499984741211
2017-07-11,73.88999938964844
2017-07-12,72.86000061035156
2017-07-13,72.36000061035156
2017-07-14,73.69000244140625
2017-07-17,75.5999984741211
2017-07-18,76.56999969482422
2017-07-19,77.01000213623047
2017-07-20,77.5999984741211
2017-07-21,77.29000091552734
2017-07-24,73.5
2017-07-25,69.5999984741211
2017-07-26,71.2300033569336
2017-07-27,71.0
2017-07-28,72.54000091552734
2017-07-31,70.48999786376953
2017-08-01,72.52999877929688
2017-08-02,70.86000061035156
2017-08-03,71.61000061035156
2017-08-04,72.30999755859375
2017-08-07,77.36000061035156
2017-08-08,78.4000015258789
2017-08-09,77.30000305175781
2017-08-10,72.63999938964844
2017-08-11,71.0199966430664
2017-08-14,71.3499984741211
2017-08-15,69.97000122070312
2017-08-16,70.0199966430664
2017-08-17,69.20999908447266
2017-08-18,66.19000244140625
2017-08-21,66.86000061035156
2017-08-22,70.02999877929688
2017-08-23,68.76000213623047
2017-08-24,69.93000030517578
2017-08-25,68.80999755859375
2017-08-28,68.66999816894531
2017-08-29,69.4800033569336
2017-08-30,68.86000061035156
2017-08-31,68.91999816894531
2017-09-01,75.18000030517578
2017-09-05,73.9000015258789
2017-09-06,76.66000366210938
2017-09-07,74.80999755859375
2017-09-08,72.5999984741211
2017-09-11,70.0999984741211
2017-09-12,70.62000274658203
2017-09-13,75.61000061035156
2017-09-14,75.98999786376953
2017-09-15,80.9000015258789
2017-09-18,82.7699966430664
2017-09-19,85.13999938964844
2017-09-20,86.25
2017-09-21,84.88999938964844
2017-09-22,85.13999938964844
2017-09-25,85.26000213623047
2017-09-26,87.51000213623047
2017-09-27,100.04000091552734
2017-09-28,97.43000030517578
2017-09-29,103.45999908447266
2017-10-02,102.38999938964844
2017-10-03,105.02999877929688
2017-10-04,110.58000183105469
2017-10-05,109.05000305175781
2017-10-06,103.83999633789062
2017-10-09,113.29000091552734
2017-10-10,114.7300033569336
2017-10-11,108.05000305175781
2017-10-12,96.06999969482422
2017-10-13,94.36000061035156
2017-10-16,93.72000122070312
2017-10-17,87.66000366210938
2017-10-18,88.30000305175781
2017-10-19,84.2300033569336
2017-10-20,84.02999877929688
2017-10-23,81.51000213623047
2017-10-24,84.30000305175781
2017-10-25,81.80999755859375
2017-10-26,80.01000213623047
2017-10-27,82.3499984741211
2017-10-30,88.0
2017-10-31,92.30000305175781
2017-11-01,88.93000030517578
2017-11-02,89.37000274658203
2017-11-03,90.2300033569336
2017-11-06,88.31999969482422
2017-11-07,87.27999877929688
2017-11-08,81.62000274658203
2017-11-09,82.95999908447266
2017-11-10,84.22000122070312
2017-11-13,83.18000030517578
2017-11-14,79.5999984741211
2017-11-15,80.43000030517578
2017-11-16,84.69000244140625
2017-11-17,84.18000030517578
2017-11-20,84.87000274658203
2017-11-21,85.04000091552734
2017-11-22,86.08000183105469
2017-11-24,87.47000122070312
2017-11-27,86.86000061035156
2017-11-28,87.0999984741211
2017-11-29,82.98999786376953
2017-11-30,80.0
2017-12-01,81.0
2017-12-04,94.5
2017-12-05,96.37000274658203
2017-12-06,92.76000213623047
2017-12-07,96.22000122070312
2017-12-08,95.9800033569336
2017-12-11,91.38999938964844
2017-12-12,93.11000061035156
2017-12-13,92.98999786376953
2017-12-14,93.87000274658203
2017-12-15,93.5999984741211
2017-12-18,96.95999908447266
2017-12-19,95.58999633789062
2017-12-20,95.55999755859375
2017-12-21,99.30999755859375
2017-12-22,100.31999969482422
2017-12-26,95.23999786376953
2017-12-27,95.44999694824219
2017-12-28,97.8499984741211
2017-12-29,97.72000122070312
2018-01-02,100.80999755859375
2018-01-03,102.37000274658203
2018-01-04,100.38999938964844
2018-01-05,98.5199966430664
2018-01-08,97.41000366210938
2018-01-09,100.33000183105469
2018-01-10,101.66999816894531
2018-01-11,101.83999633789062
2018-01-12,103.27999877929688
2018-01-16,102.86000061035156
2018-01-17,102.62999725341797
2018-01-18,115.55999755859375
2018-01-19,112.66999816894531
2018-01-22,118.26000213623047
2018-01-23,123.76000213623047
2018-01-24,114.62000274658203
2018-01-25,124.08999633789062
2018-01-26,123.91999816894531
2018-01-29,126.4800033569336
2018-01-30,123.75
2018-01-31,135.75
2018-02-01,138.9199981689453
2018-02-02,136.88999938964844
2018-02-05,130.6199951171875
2018-02-06,125.0
2018-02-07,125.75
2018-02-08,122.94000244140625
2018-02-09,125.4800033569336
2018-02-12,123.47000122070312
2018-02-13,122.08999633789062
2018-02-14,129.24000549316406
2018-02-15,136.69000244140625
2018-02-16,136.63999938964844
2018-02-20,135.66000366210938
2018-02-21,149.9199981689453
2018-02-22,155.89999389648438
2018-02-23,155.9600067138672
2018-02-26,154.50999450683594
2018-02-27,150.97000122070312
2018-02-28,143.47000122070312
2018-03-01,143.72999572753906
2018-03-02,150.72000122070312
2018-03-05,151.47999572753906
2018-03-06,152.4499969482422
2018-03-07,154.47000122070312
2018-03-08,150.2899932861328
2018-03-09,151.97000122070312
2018-03-12,154.3000030517578
2018-03-13,155.47999572753906
2018-03-14,153.8000030517578
2018-03-15,156.52999877929688
2018-03-16,158.14999389648438
2018-03-19,163.61000061035156
2018-03-20,172.1699981689453
2018-03-21,177.22000122070312
2018-03-22,164.3800048828125
2018-03-23,158.00999450683594
2018-03-26,164.72000122070312
2018-03-27,165.10000610351562
2018-03-28,164.00999450683594
2018-03-29,168.0
2018-04-02,165.32000732421875
2018-04-03,165.0
2018-04-04,164.9199981689453
2018-04-05,164.35000610351562
2018-04-06,164.47999572753906
2018-04-09,166.22999572753906
2018-04-10,174.0399932861328
2018-04-11,171.82000732421875
2018-04-12,171.52999877929688
2018-04-13,168.22000122070312
2018-04-16,166.6199951171875
2018-04-17,166.22000122070312
2018-04-18,169.1300048828125
2018-04-19,171.72000122070312
2018-04-20,167.99000549316406
2018-04-23,169.63999938964844
2018-04-24,169.7899932861328
2018-04-25,166.0
2018-04-26,169.67999267578125
2018-04-27,173.85000610351562
2018-04-30,169.5800018310547
2018-05-01,171.11000061035156
2018-05-02,181.2899932861328
2018-05-03,184.1999969482422
2018-05-04,180.91000366210938
2018-05-07,179.13999938964844
2018-05-08,179.25999450683594
2018-05-09,179.47999572753906
2018-05-10,170.0
2018-05-11,174.13999938964844
2018-05-14,187.02999877929688
2018-05-15,186.99000549316406
2018-05-16,182.49000549316406
2018-05-17,189.11000061035156
2018-05-18,194.5500030517578
2018-05-21,193.1999969482422
2018-05-22,193.47999572753906
2018-05-23,192.97999572753906
2018-05-24,187.86000061035156
2018-05-25,189.6999969482422
2018-05-29,192.4499969482422
2018-05-30,194.7899932861328
2018-05-31,200.1199951171875
2018-06-01,204.0500030517578
2018-06-04,199.60000610351562
2018-06-05,204.52999877929688
2018-06-06,209.89999389648438
2018-06-07,213.42999267578125
2018-06-08,216.77000427246094
2018-06-11,199.97999572753906
2018-06-12,198.64999389648438
2018-06-13,176.22999572753906
2018-06-14,174.9499969482422
2018-06-15,168.49000549316406
2018-06-18,167.1199951171875
2018-06-19,165.10000610351562
2018-06-20,170.25
2018-06-21,168.2899932861328
2018-06-22,170.10000610351562
2018-06-25,165.08999633789062
2018-06-26,160.39999389648438
2018-06-27,152.5
2018-06-28,154.63999938964844
2018-06-29,153.72999572753906
2018-07-02,155.0399932861328
2018-07-03,152.6199951171875
2018-07-05,157.75
2018-07-06,168.97000122070312
2018-07-09,169.94000244140625
2018-07-10,163.6300048828125
2018-07-11,162.8800048828125
2018-07-12,165.33999633789062
2018-07-13,166.08999633789062
2018-07-16,163.19000244140625
2018-07-17,164.1199951171875
2018-07-18,165.0500030517578
2018-07-19,164.11000061035156
2018-07-20,169.22999572753906
2018-07-23,174.9600067138672
2018-07-24,176.3699951171875
2018-07-25,176.11000061035156
2018-07-26,173.1199951171875
2018-07-27,166.52000427246094
2018-07-30,177.02999877929688
2018-07-31,189.66000366210938
2018-08-01,181.74000549316406
2018-08-02,178.13999938964844
2018-08-03,175.02000427246094
2018-08-06,176.74000549316406
2018-08-07,179.44000244140625
2018-08-08,171.55999755859375
2018-08-09,172.1999969482422
2018-08-10,165.27999877929688
2018-08-13,159.02999877929688
2018-08-14,164.0
2018-08-15,157.67999267578125
2018-08-16,157.1300048828125
2018-08-17,157.32000732421875
2018-08-20,160.30999755859375
2018-08-21,163.3300018310547
2018-08-22,167.97000122070312
2018-08-23,167.1999969482422
2018-08-24,171.6300048828125
2018-08-27,178.2899932861328
2018-08-28,177.75999450683594
2018-08-29,178.89999389648438
2018-08-30,177.6999969482422
2018-08-31,177.52999877929688
2018-09-04,175.4499969482422
2018-09-05,169.2100067138672
2018-09-06,163.3000030517578
2018-09-07,163.50999450683594
2018-09-10,165.33999633789062
2018-09-11,166.85000610351562
2018-09-12,164.08999633789062
2018-09-13,163.80999755859375
2018-09-14,161.67999267578125
2018-09-17,160.0
2018-09-18,160.75
2018-09-19,163.5
2018-09-20,162.89999389648438
2018-09-21,163.97000122070312
2018-09-24,166.05999755859375
2018-09-25,169.44000244140625
2018-09-26,172.02999877929688
2018-09-27,172.6699981689453
2018-09-28,172.22000122070312
2018-10-01,175.14999389648438
2018-10-02,170.67999267578125
2018-10-03,169.0
2018-10-04,160.58999633789062
2018-10-05,149.9499969482422
2018-10-08,146.61000061035156
2018-10-09,142.25
2018-10-10,130.22999572753906
2018-10-11,126.33000183105469
2018-10-12,126.83999633789062
2018-10-15,126.27999877929688
2018-10-16,126.69000244140625
2018-10-17,126.27999877929688
2018-10-18,124.11000061035156
2018-10-19,124.73999786376953
2018-10-22,117.43000030517578
2018-10-23,116.8499984741211
2018-10-24,110.05000305175781
2018-10-25,113.79000091552734
2018-10-26,113.69000244140625
2018-10-29,107.01000213623047
2018-10-30,110.69000244140625
2018-10-31,125.94000244140625
2018-11-01,130.08999633789062
2018-11-02,126.5
2018-11-05,126.97000122070312
2018-11-06,124.6500015258789
2018-11-07,123.48999786376953
2018-11-08,126.43000030517578
2018-11-09,121.25
2018-11-12,110.66000366210938
2018-11-13,114.69000244140625
2018-11-14,124.2300033569336
2018-11-15,127.0
2018-11-16,127.0199966430664
2018-11-19,124.33000183105469
2018-11-20,125.81999969482422
2018-11-21,129.39999389648438
2018-11-23,136.22000122070312
2018-11-26,141.86000061035156
2018-11-27,145.97000122070312
2018-11-28,149.50999450683594
2018-11-29,143.91000366210938
2018-11-30,153.30999755859375
2018-12-03,150.8000030517578
2018-12-04,147.16000366210938
2018-12-06,139.6199951171875
2018-12-07,137.58999633789062
2018-12-10,136.36000061035156
2018-12-11,136.82000732421875
2018-12-12,141.88999938964844
2018-12-13,131.4199981689453
2018-12-14,133.85000610351562
2018-12-17,133.44000244140625
2018-12-18,132.94000244140625
2018-12-19,133.88999938964844
2018-12-20,128.0399932861328
2018-12-21,124.5
2018-12-24,122.55999755859375
2018-12-26,133.86000061035156
2018-12-27,137.85000610351562
2018-12-28,136.9199981689453
2018-12-31,140.25999450683594
2019-01-02,136.02999877929688
2019-01-03,128.3000030517578
2019-01-04,127.86000061035156
2019-01-07,131.67999267578125
2019-01-08,139.52999877929688
2019-01-09,142.75
2019-01-10,142.3699951171875
2019-01-11,144.25
2019-01-14,137.5500030517578
2019-01-15,143.8300018310547
2019-01-16,140.80999755859375
2019-01-17,141.30999755859375
2019-01-18,143.27999877929688
2019-01-22,136.2899932861328
2019-01-23,132.6699981689453
2019-01-24,125.12000274658203
2019-01-25,126.12999725341797
2019-01-28,128.1999969482422
2019-01-29,123.80000305175781
2019-01-30,126.51000213623047
2019-01-31,129.47999572753906
2019-02-01,131.2100067138672
2019-02-04,131.25999450683594
2019-02-05,131.16000366210938
2019-02-06,130.63999938964844
2019-02-07,126.05999755859375
2019-02-08,129.25999450683594
2019-02-11,132.22999572753906
2019-02-12,136.27000427246094
2019-02-13,135.42999267578125
2019-02-14,134.67999267578125
2019-02-15,132.22000122070312
2019-02-19,138.92999267578125
2019-02-20,139.00999450683594
2019-02-21,138.85000610351562
2019-02-22,137.77999877929688
2019-02-25,139.4499969482422
2019-02-26,140.02000427246094
2019-02-27,139.97000122070312
2019-02-28,137.0500030517578
2019-03-01,151.30999755859375
2019-03-04,151.8300018310547
2019-03-05,149.57000732421875
2019-03-06,143.63999938964844
2019-03-07,139.2899932861328
2019-03-08,128.75
2019-03-11,134.7899932861328
2019-03-12,135.97000122070312
2019-03-13,136.52000427246094
2019-03-14,134.77999877929688
2019-03-15,135.99000549316406
2019-03-18,135.0
2019-03-19,136.55999755859375
2019-03-20,134.35000610351562
2019-03-21,136.6199951171875
2019-03-22,124.45999908447266
2019-03-25,126.0199966430664
2019-03-26,122.81999969482422
2019-03-27,124.02999877929688
2019-03-28,126.5
2019-03-29,132.0
2019-04-01,138.17999267578125
2019-04-02,141.85000610351562
2019-04-03,144.6699981689453
2019-04-04,146.74000549316406
2019-04-05,146.86000061035156
2019-04-08,145.67999267578125
2019-04-09,144.7899932861328
2019-04-10,146.1699981689453
2019-04-11,138.7899932861328
2019-04-12,130.10000610351562
2019-04-15,128.52000427246094
2019-04-16,128.6300048828125
2019-04-17,121.02999877929688
2019-04-18,119.80000305175781
2019-04-22,120.2699966430664
2019-04-23,121.11000061035156
2019-04-24,120.01000213623047
2019-04-25,120.81999969482422
2019-04-26,120.58999633789062
2019-04-29,128.11000061035156
2019-04-30,124.2300033569336
2019-05-01,126.19000244140625
2019-05-02,126.83999633789062
2019-05-03,130.58999633789062
2019-05-06,128.11000061035156
2019-05-07,123.47000122070312
2019-05-08,117.5
2019-05-09,121.23999786376953
2019-05-10,134.22000122070312
2019-05-13,123.45999908447266
2019-05-14,133.4499969482422
2019-05-15,133.4499969482422
2019-05-16,138.24000549316406
2019-05-17,131.49000549316406
2019-05-20,123.83000183105469
2019-05-21,130.6300048828125
2019-05-22,129.72000122070312
2019-05-23,128.33999633789062
2019-05-24,126.61000061035156
2019-05-28,123.11000061035156
2019-05-29,121.9800033569336
2019-05-30,120.16999816894531
2019-05-31,117.93000030517578
2019-06-03,116.9000015258789
2019-06-04,120.30000305175781
2019-06-05,119.95999908447266
2019-06-06,119.80999755859375
2019-06-07,122.5
2019-06-10,123.20999908447266
2019-06-11,127.62999725341797
2019-06-12,127.0
2019-06-13,125.08999633789062
2019-06-14,117.62000274658203
2019-06-17,113.98999786376953
2019-06-18,116.52999877929688
2019-06-19,119.91000366210938
2019-06-20,121.18000030517578
2019-06-21,121.37999725341797
2019-06-24,120.31999969482422
2019-06-25,121.0199966430664
2019-06-26,124.66000366210938
2019-06-27,125.66000366210938
2019-06-28,123.94999694824219
2019-07-01,127.04000091552734
2019-07-02,127.30999755859375
2019-07-03,129.9600067138672
2019-07-05,127.91000366210938
2019-07-08,128.0500030517578
2019-07-09,128.64999389648438
2019-07-10,124.2699966430664
2019-07-11,122.36000061035156
2019-07-12,122.69999694824219
2019-07-15,122.91000366210938
2019-07-16,121.16999816894531
2019-07-17,121.19000244140625
2019-07-18,124.4000015258789
2019-07-19,124.36000061035156
2019-07-22,129.50999450683594
2019-07-23,129.08999633789062
2019-07-24,129.0
2019-07-25,130.1999969482422
2019-07-26,132.7899932861328
2019-07-29,135.74000549316406
2019-07-30,137.1999969482422
2019-07-31,137.33999633789062
2019-08-01,136.27000427246094
2019-08-02,137.7899932861328
2019-08-05,129.74000549316406
2019-08-06,131.25
2019-08-07,130.8300018310547
2019-08-08,133.47999572753906
2019-08-09,132.97999572753906
2019-08-12,135.35000610351562
2019-08-13,135.89999389648438
2019-08-14,139.7100067138672
2019-08-15,141.19000244140625
2019-08-16,143.75999450683594
2019-08-19,148.2899932861328
2019-08-20,145.14999389648438
2019-08-21,146.0399932861328
2019-08-22,143.75
2019-08-23,142.72999572753906
2019-08-26,142.1699981689453
2019-08-27,141.61000061035156
2019-08-28,139.8699951171875
2019-08-29,144.80999755859375
2019-08-30,143.75
2019-09-03,145.5399932861328
2019-09-04,140.55999755859375
2019-09-05,131.02999877929688
2019-09-06,120.61000061035156
2019-09-09,125.44999694824219
2019-09-10,127.44999694824219
2019-09-11,128.0800018310547
2019-09-12,133.08999633789062
2019-09-13,134.19000244140625
2019-09-16,132.00999450683594
2019-09-17,133.1199951171875
2019-09-18,130.89999389648438
2019-09-19,132.9499969482422
2019-09-20,135.52000427246094
2019-09-23,135.07000732421875
2019-09-24,133.32000732421875
2019-09-25,129.99000549316406
2019-09-26,128.1199951171875
2019-09-27,121.58999633789062
2019-09-30,122.45999908447266
2019-10-01,119.4800033569336
2019-10-02,120.87999725341797
2019-10-03,121.13999938964844
2019-10-04,122.25
2019-10-07,120.51000213623047
2019-10-08,115.77999877929688
2019-10-09,115.87000274658203
2019-10-10,116.55000305175781
2019-10-11,119.44999694824219
2019-10-14,122.5
2019-10-15,124.81999969482422
2019-10-16,126.5199966430664
2019-10-17,133.27000427246094
2019-10-18,132.27999877929688
2019-10-21,133.0
2019-10-22,135.75999450683594
2019-10-23,137.91000366210938
2019-10-24,139.0500030517578
2019-10-25,138.88999938964844
2019-10-28,140.8800048828125
2019-10-29,138.86000061035156
2019-10-30,139.07000732421875
2019-10-31,138.33999633789062
2019-11-01,189.55999755859375
2019-11-04,191.17999267578125
2019-11-05,190.07000732421875
2019-11-06,189.58999633789062
2019-11-07,192.88999938964844
2019-11-08,199.44000244140625
2019-11-11,191.72000122070312
2019-11-12,196.30999755859375
