,BATRA
2017-07-14,23.969999313354492
2017-07-17,23.6200008392334
2017-07-18,24.049999237060547
2017-07-19,24.399999618530273
2017-07-20,25.3700008392334
2017-07-21,25.520000457763672
2017-07-24,25.18000030517578
2017-07-25,25.030000686645508
2017-07-26,25.329999923706055
2017-07-27,25.239999771118164
2017-07-28,25.829999923706055
2017-07-31,25.239999771118164
2017-08-01,25.510000228881836
2017-08-02,24.969999313354492
2017-08-03,24.979999542236328
2017-08-04,25.190000534057617
2017-08-07,24.799999237060547
2017-08-08,24.709999084472656
2017-08-09,24.540000915527344
2017-08-10,24.610000610351562
2017-08-11,24.329999923706055
2017-08-14,24.950000762939453
2017-08-15,24.84000015258789
2017-08-16,24.670000076293945
2017-08-17,24.270000457763672
2017-08-18,24.18000030517578
2017-08-21,23.889999389648438
2017-08-22,24.0
2017-08-23,23.43000030517578
2017-08-24,23.84000015258789
2017-08-25,23.670000076293945
2017-08-28,23.959999084472656
2017-08-29,23.670000076293945
2017-08-30,23.799999237060547
2017-08-31,24.40999984741211
2017-09-01,24.649999618530273
2017-09-05,24.6200008392334
2017-09-06,25.239999771118164
2017-09-07,25.110000610351562
2017-09-08,25.1200008392334
2017-09-11,25.350000381469727
2017-09-12,25.190000534057617
2017-09-13,25.280000686645508
2017-09-14,24.850000381469727
2017-09-15,24.93000030517578
2017-09-18,25.06999969482422
2017-09-19,24.84000015258789
2017-09-20,25.260000228881836
2017-09-21,25.860000610351562
2017-09-22,26.1200008392334
2017-09-25,25.75
2017-09-26,25.270000457763672
2017-09-27,26.110000610351562
2017-09-28,25.459999084472656
2017-09-29,25.3700008392334
2017-10-02,26.079999923706055
2017-10-03,26.25
2017-10-04,25.799999237060547
2017-10-05,25.739999771118164
2017-10-06,25.670000076293945
2017-10-09,25.459999084472656
2017-10-10,25.3700008392334
2017-10-11,25.31999969482422
2017-10-12,24.809999465942383
2017-10-13,25.1299991607666
2017-10-16,24.829999923706055
2017-10-17,24.719999313354492
2017-10-18,24.959999084472656
2017-10-19,24.809999465942383
2017-10-20,24.8799991607666
2017-10-23,24.6200008392334
2017-10-24,24.469999313354492
2017-10-25,24.59000015258789
2017-10-26,24.420000076293945
2017-10-27,24.479999542236328
2017-10-30,23.90999984741211
2017-10-31,23.479999542236328
2017-11-01,23.049999237060547
2017-11-02,22.760000228881836
2017-11-03,22.489999771118164
2017-11-06,22.65999984741211
2017-11-07,22.559999465942383
2017-11-08,22.709999084472656
2017-11-09,22.469999313354492
2017-11-10,22.639999389648438
2017-11-13,22.219999313354492
2017-11-14,21.709999084472656
2017-11-15,21.639999389648438
2017-11-16,22.329999923706055
2017-11-17,22.31999969482422
2017-11-20,22.670000076293945
2017-11-21,23.06999969482422
2017-11-22,22.790000915527344
2017-11-24,22.6299991607666
2017-11-27,22.260000228881836
2017-11-28,22.389999389648438
2017-11-29,22.43000030517578
2017-11-30,22.6200008392334
2017-12-01,22.440000534057617
2017-12-04,22.559999465942383
2017-12-05,21.899999618530273
2017-12-06,21.84000015258789
2017-12-07,21.93000030517578
2017-12-08,21.770000457763672
2017-12-11,21.889999389648438
2017-12-12,22.540000915527344
2017-12-13,22.59000015258789
2017-12-14,23.149999618530273
2017-12-15,23.34000015258789
2017-12-18,23.6299991607666
2017-12-19,23.530000686645508
2017-12-20,23.25
2017-12-21,22.780000686645508
2017-12-22,22.610000610351562
2017-12-26,22.610000610351562
2017-12-27,22.739999771118164
2017-12-28,22.25
2017-12-29,22.049999237060547
2018-01-02,22.18000030517578
2018-01-03,22.3700008392334
2018-01-04,22.110000610351562
2018-01-05,22.270000457763672
2018-01-08,22.049999237060547
2018-01-09,21.639999389648438
2018-01-10,21.700000762939453
2018-01-11,22.719999313354492
2018-01-12,23.110000610351562
2018-01-16,22.6200008392334
2018-01-17,22.920000076293945
2018-01-18,22.950000762939453
2018-01-19,23.350000381469727
2018-01-22,24.0
2018-01-23,24.139999389648438
2018-01-24,23.540000915527344
2018-01-25,23.850000381469727
2018-01-26,24.079999923706055
2018-01-29,24.139999389648438
2018-01-30,23.979999542236328
2018-01-31,23.600000381469727
2018-02-01,23.770000457763672
2018-02-02,23.84000015258789
2018-02-05,23.1299991607666
2018-02-06,23.270000457763672
2018-02-07,23.040000915527344
2018-02-08,22.81999969482422
2018-02-09,22.93000030517578
2018-02-12,22.690000534057617
2018-02-13,22.760000228881836
2018-02-14,22.84000015258789
2018-02-15,23.0
2018-02-16,22.8799991607666
2018-02-20,22.90999984741211
2018-02-21,23.170000076293945
2018-02-22,22.979999542236328
2018-02-23,23.520000457763672
2018-02-26,23.989999771118164
2018-02-27,23.65999984741211
2018-02-28,22.920000076293945
2018-03-01,23.31999969482422
2018-03-02,23.729999542236328
2018-03-05,23.31999969482422
2018-03-06,23.610000610351562
2018-03-07,23.760000228881836
2018-03-08,23.170000076293945
2018-03-09,23.65999984741211
2018-03-12,23.739999771118164
2018-03-13,23.479999542236328
2018-03-14,23.25
2018-03-15,23.010000228881836
2018-03-16,23.280000686645508
2018-03-19,23.219999313354492
2018-03-20,23.020000457763672
2018-03-21,23.15999984741211
2018-03-22,23.110000610351562
2018-03-23,22.940000534057617
2018-03-26,23.489999771118164
2018-03-27,23.15999984741211
2018-03-28,22.700000762939453
2018-03-29,22.729999542236328
2018-04-02,22.639999389648438
2018-04-03,22.559999465942383
2018-04-04,22.6299991607666
2018-04-05,23.030000686645508
2018-04-06,22.600000381469727
2018-04-09,22.209999084472656
2018-04-10,22.260000228881836
2018-04-11,22.25
2018-04-12,22.520000457763672
2018-04-13,22.6200008392334
2018-04-16,23.15999984741211
2018-04-17,22.93000030517578
2018-04-18,22.850000381469727
2018-04-19,22.739999771118164
2018-04-20,22.59000015258789
2018-04-23,22.65999984741211
2018-04-24,22.549999237060547
2018-04-25,22.469999313354492
2018-04-26,22.149999618530273
2018-04-27,21.940000534057617
2018-04-30,21.969999313354492
2018-05-01,21.920000076293945
2018-05-02,22.610000610351562
2018-05-03,22.170000076293945
2018-05-04,22.31999969482422
2018-05-07,22.959999084472656
2018-05-08,22.979999542236328
2018-05-09,23.049999237060547
2018-05-10,23.139999389648438
2018-05-11,23.3700008392334
2018-05-14,24.110000610351562
2018-05-15,24.15999984741211
2018-05-16,24.25
2018-05-17,24.479999542236328
2018-05-18,25.0
2018-05-21,25.520000457763672
2018-05-22,25.1200008392334
2018-05-23,24.850000381469727
2018-05-24,25.079999923706055
2018-05-25,24.829999923706055
2018-05-29,25.280000686645508
2018-05-30,25.280000686645508
2018-05-31,24.959999084472656
2018-06-01,25.040000915527344
2018-06-04,24.8799991607666
2018-06-05,24.8700008392334
2018-06-06,25.219999313354492
2018-06-07,25.75
2018-06-08,25.479999542236328
2018-06-11,25.639999389648438
2018-06-12,25.760000228881836
2018-06-13,25.81999969482422
2018-06-14,25.75
2018-06-15,25.850000381469727
2018-06-18,25.690000534057617
2018-06-19,25.790000915527344
2018-06-20,25.6299991607666
2018-06-21,25.40999984741211
2018-06-22,25.510000228881836
2018-06-25,25.079999923706055
2018-06-26,25.459999084472656
2018-06-27,25.09000015258789
2018-06-28,25.760000228881836
2018-06-29,25.709999084472656
2018-07-02,25.719999313354492
2018-07-03,25.90999984741211
2018-07-05,26.459999084472656
2018-07-06,26.170000076293945
2018-07-09,26.09000015258789
2018-07-10,25.860000610351562
2018-07-11,25.56999969482422
2018-07-12,25.780000686645508
2018-07-13,26.190000534057617
2018-07-16,25.959999084472656
2018-07-17,25.8799991607666
2018-07-18,25.5
2018-07-19,25.3700008392334
2018-07-20,25.440000534057617
2018-07-23,25.040000915527344
2018-07-24,25.010000228881836
2018-07-25,25.149999618530273
2018-07-26,25.329999923706055
2018-07-27,25.360000610351562
2018-07-30,25.350000381469727
2018-07-31,25.700000762939453
2018-08-01,25.420000076293945
2018-08-02,25.530000686645508
2018-08-03,25.360000610351562
2018-08-06,25.290000915527344
2018-08-07,25.149999618530273
2018-08-08,26.239999771118164
2018-08-09,26.110000610351562
2018-08-10,26.299999237060547
2018-08-13,26.15999984741211
2018-08-14,26.790000915527344
2018-08-15,26.8799991607666
2018-08-16,26.950000762939453
2018-08-17,26.40999984741211
2018-08-20,26.190000534057617
2018-08-21,26.329999923706055
2018-08-22,26.739999771118164
2018-08-23,26.600000381469727
2018-08-24,26.739999771118164
2018-08-27,26.420000076293945
2018-08-28,26.540000915527344
2018-08-29,26.56999969482422
2018-08-30,26.770000457763672
2018-08-31,26.68000030517578
2018-09-04,26.579999923706055
2018-09-05,25.889999389648438
2018-09-06,25.75
2018-09-07,25.739999771118164
2018-09-10,25.549999237060547
2018-09-11,25.40999984741211
2018-09-12,25.899999618530273
2018-09-13,26.149999618530273
2018-09-14,26.040000915527344
2018-09-17,25.540000915527344
2018-09-18,25.850000381469727
2018-09-19,26.299999237060547
2018-09-20,26.40999984741211
2018-09-21,26.190000534057617
2018-09-24,26.239999771118164
2018-09-25,26.399999618530273
2018-09-26,27.229999542236328
2018-09-27,26.75
2018-09-28,27.280000686645508
2018-10-01,27.049999237060547
2018-10-02,26.559999465942383
2018-10-03,26.989999771118164
2018-10-04,26.489999771118164
2018-10-05,26.31999969482422
2018-10-08,26.360000610351562
2018-10-09,25.850000381469727
2018-10-10,24.93000030517578
2018-10-11,24.8700008392334
2018-10-12,24.790000915527344
2018-10-15,25.100000381469727
2018-10-16,25.739999771118164
2018-10-17,26.049999237060547
2018-10-18,25.790000915527344
2018-10-19,25.770000457763672
2018-10-22,26.260000228881836
2018-10-23,26.139999389648438
2018-10-24,25.31999969482422
2018-10-25,25.40999984741211
2018-10-26,25.3700008392334
2018-10-29,25.190000534057617
2018-10-30,25.360000610351562
2018-10-31,25.799999237060547
2018-11-01,25.860000610351562
2018-11-02,25.969999313354492
2018-11-05,25.549999237060547
2018-11-06,25.8700008392334
2018-11-07,25.950000762939453
2018-11-08,26.0
2018-11-09,25.450000762939453
2018-11-12,24.920000076293945
2018-11-13,25.030000686645508
2018-11-14,24.920000076293945
2018-11-15,25.100000381469727
2018-11-16,24.8799991607666
2018-11-19,24.100000381469727
2018-11-20,23.809999465942383
2018-11-21,24.639999389648438
2018-11-23,24.709999084472656
2018-11-26,24.469999313354492
2018-11-27,24.68000030517578
2018-11-28,25.280000686645508
2018-11-29,25.280000686645508
2018-11-30,25.010000228881836
2018-12-03,25.059999465942383
2018-12-04,25.030000686645508
2018-12-06,25.479999542236328
2018-12-07,25.239999771118164
2018-12-10,25.559999465942383
2018-12-11,25.739999771118164
2018-12-12,25.709999084472656
2018-12-13,25.59000015258789
2018-12-14,25.43000030517578
2018-12-17,24.959999084472656
2018-12-18,24.81999969482422
2018-12-19,24.520000457763672
2018-12-20,24.719999313354492
2018-12-21,24.270000457763672
2018-12-24,23.68000030517578
2018-12-26,24.709999084472656
2018-12-27,24.5
2018-12-28,24.709999084472656
2018-12-31,24.940000534057617
2019-01-02,24.8700008392334
2019-01-03,24.8799991607666
2019-01-04,24.899999618530273
2019-01-07,24.829999923706055
2019-01-08,25.399999618530273
2019-01-09,25.190000534057617
2019-01-10,25.389999389648438
2019-01-11,25.360000610351562
2019-01-14,25.350000381469727
2019-01-15,25.520000457763672
2019-01-16,25.489999771118164
2019-01-17,25.829999923706055
2019-01-18,26.139999389648438
2019-01-22,26.020000457763672
2019-01-23,26.450000762939453
2019-01-24,26.790000915527344
2019-01-25,26.899999618530273
2019-01-28,26.889999389648438
2019-01-29,26.8799991607666
2019-01-30,26.90999984741211
2019-01-31,27.139999389648438
2019-02-01,27.209999084472656
2019-02-04,27.639999389648438
2019-02-05,28.229999542236328
2019-02-06,28.489999771118164
2019-02-07,28.209999084472656
2019-02-08,28.59000015258789
2019-02-11,29.06999969482422
2019-02-12,29.170000076293945
2019-02-13,29.049999237060547
2019-02-14,28.8700008392334
2019-02-15,28.979999542236328
2019-02-19,28.90999984741211
2019-02-20,29.040000915527344
2019-02-21,29.209999084472656
2019-02-22,29.510000228881836
2019-02-25,29.360000610351562
2019-02-26,28.649999618530273
2019-02-27,28.559999465942383
2019-02-28,27.760000228881836
2019-03-01,28.290000915527344
2019-03-04,27.940000534057617
2019-03-05,27.8799991607666
2019-03-06,27.690000534057617
2019-03-07,27.84000015258789
2019-03-08,28.219999313354492
2019-03-11,28.200000762939453
2019-03-12,28.459999084472656
2019-03-13,28.290000915527344
2019-03-14,28.139999389648438
2019-03-15,28.549999237060547
2019-03-18,28.510000228881836
2019-03-19,28.540000915527344
2019-03-20,28.530000686645508
2019-03-21,28.56999969482422
2019-03-22,28.110000610351562
2019-03-25,28.270000457763672
2019-03-26,28.229999542236328
2019-03-27,27.969999313354492
2019-03-28,28.149999618530273
2019-03-29,27.940000534057617
2019-04-01,27.770000457763672
2019-04-02,27.420000076293945
2019-04-03,27.56999969482422
2019-04-04,27.280000686645508
2019-04-05,27.8799991607666
2019-04-08,27.739999771118164
2019-04-09,27.670000076293945
2019-04-10,28.260000228881836
2019-04-11,28.1200008392334
2019-04-12,28.649999618530273
2019-04-15,28.559999465942383
2019-04-16,28.540000915527344
2019-04-17,28.479999542236328
2019-04-18,28.649999618530273
2019-04-22,28.360000610351562
2019-04-23,28.420000076293945
2019-04-24,28.489999771118164
2019-04-25,28.15999984741211
2019-04-26,28.3700008392334
2019-04-29,28.219999313354492
2019-04-30,28.360000610351562
2019-05-01,28.09000015258789
2019-05-02,28.020000457763672
2019-05-03,28.239999771118164
2019-05-06,28.239999771118164
2019-05-07,27.780000686645508
2019-05-08,27.56999969482422
2019-05-09,27.360000610351562
2019-05-10,27.40999984741211
2019-05-13,26.920000076293945
2019-05-14,26.850000381469727
2019-05-15,27.049999237060547
2019-05-16,27.459999084472656
2019-05-17,27.540000915527344
2019-05-20,27.6200008392334
2019-05-21,27.579999923706055
2019-05-22,27.200000762939453
2019-05-23,26.420000076293945
2019-05-24,26.719999313354492
2019-05-28,27.010000228881836
2019-05-29,26.889999389648438
2019-05-30,26.700000762939453
2019-05-31,26.540000915527344
2019-06-03,26.549999237060547
2019-06-04,26.59000015258789
2019-06-05,27.1299991607666
2019-06-06,26.75
2019-06-07,26.93000030517578
2019-06-10,26.790000915527344
2019-06-11,26.479999542236328
2019-06-12,26.719999313354492
2019-06-13,26.950000762939453
2019-06-14,26.889999389648438
2019-06-17,27.1299991607666
2019-06-18,27.209999084472656
2019-06-19,27.149999618530273
2019-06-20,27.020000457763672
2019-06-21,26.84000015258789
2019-06-24,26.690000534057617
2019-06-25,26.93000030517578
2019-06-26,26.729999542236328
2019-06-27,27.40999984741211
2019-06-28,27.799999237060547
2019-07-01,28.0
2019-07-02,27.3700008392334
2019-07-03,27.690000534057617
2019-07-05,28.059999465942383
2019-07-08,27.90999984741211
2019-07-09,28.09000015258789
2019-07-10,28.139999389648438
2019-07-11,27.81999969482422
2019-07-12,27.760000228881836
2019-07-15,28.1200008392334
2019-07-16,28.040000915527344
2019-07-17,27.959999084472656
2019-07-18,27.989999771118164
2019-07-19,28.31999969482422
2019-07-22,28.34000015258789
2019-07-23,28.34000015258789
2019-07-24,28.559999465942383
2019-07-25,28.420000076293945
2019-07-26,28.6299991607666
2019-07-29,28.8799991607666
2019-07-30,29.079999923706055
2019-07-31,28.899999618530273
2019-08-01,28.770000457763672
2019-08-02,28.59000015258789
2019-08-05,28.190000534057617
2019-08-06,28.479999542236328
2019-08-07,28.56999969482422
2019-08-08,28.690000534057617
2019-08-09,28.549999237060547
2019-08-12,28.139999389648438
2019-08-13,28.239999771118164
2019-08-14,27.6299991607666
2019-08-15,27.770000457763672
2019-08-16,28.229999542236328
2019-08-19,28.450000762939453
2019-08-20,28.139999389648438
2019-08-21,28.15999984741211
2019-08-22,27.8799991607666
2019-08-23,27.31999969482422
2019-08-26,27.780000686645508
2019-08-27,27.18000030517578
2019-08-28,27.399999618530273
2019-08-29,27.75
2019-08-30,27.469999313354492
2019-09-03,27.68000030517578
2019-09-04,27.979999542236328
2019-09-05,28.110000610351562
2019-09-06,27.950000762939453
2019-09-09,27.8700008392334
2019-09-10,27.940000534057617
2019-09-11,28.690000534057617
2019-09-12,29.31999969482422
2019-09-13,29.360000610351562
2019-09-16,29.610000610351562
2019-09-17,29.969999313354492
2019-09-18,29.549999237060547
2019-09-19,29.15999984741211
2019-09-20,28.920000076293945
2019-09-23,28.670000076293945
2019-09-24,28.290000915527344
2019-09-25,28.31999969482422
2019-09-26,28.09000015258789
2019-09-27,27.969999313354492
2019-09-30,27.829999923706055
2019-10-01,27.84000015258789
2019-10-02,27.75
2019-10-03,27.739999771118164
2019-10-04,27.75
2019-10-07,27.799999237060547
2019-10-08,27.459999084472656
2019-10-09,27.450000762939453
2019-10-10,27.40999984741211
2019-10-11,27.5
2019-10-14,27.329999923706055
2019-10-15,27.459999084472656
2019-10-16,27.40999984741211
2019-10-17,27.8799991607666
2019-10-18,27.790000915527344
2019-10-21,28.190000534057617
2019-10-22,27.860000610351562
2019-10-23,27.8700008392334
2019-10-24,28.09000015258789
2019-10-25,28.510000228881836
2019-10-28,29.190000534057617
2019-10-29,29.229999542236328
2019-10-30,29.520000457763672
2019-10-31,29.520000457763672
2019-11-01,29.6299991607666
2019-11-04,29.610000610351562
2019-11-05,29.920000076293945
2019-11-06,29.709999084472656
2019-11-07,29.739999771118164
2019-11-08,29.579999923706055
2019-11-11,28.989999771118164
2019-11-12,28.549999237060547
2019-11-13,27.799999237060547
2019-11-14,28.229999542236328
2019-11-15,27.81999969482422
2019-11-18,27.920000076293945
2019-11-19,27.90999984741211
2019-11-20,27.670000076293945
2019-11-21,27.260000228881836
2019-11-22,27.079999923706055
2019-11-25,27.549999237060547
2019-11-26,27.450000762939453
2019-11-27,28.059999465942383
2019-11-29,28.389999389648438
2019-12-02,27.559999465942383
2019-12-03,27.190000534057617
2019-12-04,27.56999969482422
2019-12-05,28.079999923706055
2019-12-06,28.690000534057617
2019-12-09,28.860000610351562
2019-12-10,28.93000030517578
2019-12-11,29.260000228881836
2019-12-12,29.190000534057617
2019-12-13,29.170000076293945
2019-12-16,29.540000915527344
2019-12-17,29.940000534057617
2019-12-18,29.8700008392334
2019-12-19,30.0
2019-12-20,29.739999771118164
2019-12-23,29.770000457763672
2019-12-24,29.670000076293945
2019-12-26,29.760000228881836
2019-12-27,29.790000915527344
2019-12-30,29.729999542236328
2019-12-31,29.649999618530273
2020-01-02,29.56999969482422
2020-01-03,29.700000762939453
2020-01-06,29.639999389648438
2020-01-07,29.6299991607666
2020-01-08,29.329999923706055
2020-01-09,29.049999237060547
2020-01-10,28.81999969482422
2020-01-13,29.770000457763672
