,CNOB
1995-05-26,4.477292060852051
1995-05-30,4.477292060852051
1995-05-31,4.477292060852051
1995-06-01,4.477292060852051
1995-06-02,4.477292060852051
1995-06-05,4.477292060852051
1995-06-06,4.477292060852051
1995-06-07,4.311467170715332
1995-06-08,4.311467170715332
1995-06-09,4.311467170715332
1995-06-12,4.311467170715332
1995-06-13,4.477292060852051
1995-06-14,4.477292060852051
1995-06-15,4.477292060852051
1995-06-16,4.477292060852051
1995-06-19,4.270009994506836
1995-06-20,4.270009994506836
1995-06-21,4.477292060852051
1995-06-22,4.477292060852051
1995-06-23,4.3529229164123535
1995-06-26,4.3529229164123535
1995-06-27,4.3529229164123535
1995-06-28,4.3529229164123535
1995-06-29,4.3529229164123535
1995-06-30,4.3529229164123535
1995-07-03,4.3529229164123535
1995-07-05,4.3529229164123535
1995-07-06,4.3529229164123535
1995-07-07,4.3529229164123535
1995-07-10,4.3529229164123535
1995-07-11,4.3529229164123535
1995-07-12,4.3529229164123535
1995-07-13,4.3529229164123535
1995-07-14,4.3529229164123535
1995-07-17,4.3529229164123535
1995-07-18,4.3529229164123535
1995-07-19,4.3529229164123535
1995-07-20,4.3529229164123535
1995-07-21,4.3529229164123535
1995-07-24,4.3529229164123535
1995-07-25,4.3529229164123535
1995-07-26,4.3529229164123535
1995-07-27,4.3529229164123535
1995-07-28,4.3529229164123535
1995-07-31,4.3529229164123535
1995-08-01,4.3529229164123535
1995-08-02,4.3529229164123535
1995-08-03,4.3529229164123535
1995-08-04,4.3529229164123535
1995-08-07,4.3529229164123535
1995-08-08,4.3529229164123535
1995-08-09,4.3529229164123535
1995-08-10,4.3529229164123535
1995-08-11,4.3529229164123535
1995-08-14,4.3529229164123535
1995-08-15,4.3529229164123535
1995-08-16,4.3529229164123535
1995-08-17,4.3529229164123535
1995-08-18,4.3529229164123535
1995-08-21,4.3529229164123535
1995-08-22,4.3529229164123535
1995-08-23,4.3529229164123535
1995-08-24,4.3529229164123535
1995-08-25,4.3529229164123535
1995-08-28,4.3529229164123535
1995-08-29,4.3529229164123535
1995-08-30,4.477292060852051
1995-08-31,4.3529229164123535
1995-09-01,4.3529229164123535
1995-09-05,4.3529229164123535
1995-09-06,4.3529229164123535
1995-09-07,4.3529229164123535
1995-09-08,4.3529229164123535
1995-09-11,4.643117904663086
1995-09-12,4.6016621589660645
1995-09-13,4.6016621589660645
1995-09-14,4.477292060852051
1995-09-15,4.39438009262085
1995-09-18,4.39438009262085
1995-09-19,4.3529229164123535
1995-09-20,4.3529229164123535
1995-09-21,4.560204982757568
1995-09-22,4.560204982757568
1995-09-25,4.560204982757568
1995-09-26,4.560204982757568
1995-09-27,4.560204982757568
1995-09-28,4.560204982757568
1995-09-29,4.560204982757568
1995-10-02,4.560204982757568
1995-10-03,4.560204982757568
1995-10-04,4.560204982757568
1995-10-05,4.560204982757568
1995-10-06,4.560204982757568
1995-10-09,4.560204982757568
1995-10-10,4.3529229164123535
1995-10-11,4.3529229164123535
1995-10-12,4.3529229164123535
1995-10-13,4.3529229164123535
1995-10-16,4.5394768714904785
1995-10-17,4.435835838317871
1995-10-18,4.3529229164123535
1995-10-19,4.3529229164123535
1995-10-20,4.3529229164123535
1995-10-23,4.3529229164123535
1995-10-24,4.560204982757568
1995-10-25,4.560204982757568
1995-10-26,4.560204982757568
1995-10-27,4.39438009262085
1995-10-30,4.39438009262085
1995-10-31,4.39438009262085
1995-11-01,4.39438009262085
1995-11-02,4.435835838317871
1995-11-03,4.435835838317871
1995-11-06,4.435835838317871
1995-11-07,4.39438009262085
1995-11-08,4.39438009262085
1995-11-09,4.39438009262085
1995-11-10,4.39438009262085
1995-11-13,4.39438009262085
1995-11-14,4.39438009262085
1995-11-15,4.643117904663086
1995-11-16,4.643117904663086
1995-11-17,4.643117904663086
1995-11-20,4.684574127197266
1995-11-21,4.684574127197266
1995-11-22,4.7260308265686035
1995-11-24,4.705303192138672
1995-11-27,4.705303192138672
1995-11-28,4.705303192138672
1995-11-29,4.705303192138672
1995-11-30,4.6016621589660645
1995-12-01,4.6016621589660645
1995-12-04,4.6016621589660645
1995-12-05,4.6016621589660645
1995-12-06,4.643117904663086
1995-12-07,4.643117904663086
1995-12-08,4.643117904663086
1995-12-11,4.643117904663086
1995-12-12,4.850399971008301
1995-12-13,4.974769115447998
1995-12-14,4.974769115447998
1995-12-15,4.974769115447998
1995-12-18,4.808944225311279
1995-12-19,5.306420803070068
1995-12-20,4.974769115447998
1995-12-21,4.974769115447998
1995-12-22,4.974769115447998
1995-12-26,4.974769115447998
1995-12-27,4.974769115447998
1995-12-28,4.974769115447998
1995-12-29,4.974769115447998
1996-01-02,4.974769115447998
1996-01-03,4.974769115447998
1996-01-04,4.974769115447998
1996-01-05,4.974769115447998
1996-01-08,4.974769115447998
1996-01-09,4.974769115447998
1996-01-10,4.974769115447998
1996-01-11,4.974769115447998
1996-01-12,4.974769115447998
1996-01-15,5.182051181793213
1996-01-16,5.472246170043945
1996-01-17,5.306420803070068
1996-01-18,5.140594959259033
1996-01-19,5.140594959259033
1996-01-22,5.140594959259033
1996-01-23,5.140594959259033
1996-01-24,5.140594959259033
1996-01-25,5.140594959259033
1996-01-26,5.140594959259033
1996-01-29,5.140594959259033
1996-01-30,5.140594959259033
1996-01-31,5.140594959259033
1996-02-01,5.140594959259033
1996-02-02,5.140594959259033
1996-02-05,5.140594959259033
1996-02-06,5.140594959259033
1996-02-07,5.140594959259033
1996-02-08,5.140594959259033
1996-02-09,5.140594959259033
1996-02-12,5.140594959259033
1996-02-13,5.140594959259033
1996-02-14,5.140594959259033
1996-02-15,5.140594959259033
1996-02-16,5.140594959259033
1996-02-20,5.140594959259033
1996-02-21,5.140594959259033
1996-02-22,5.140594959259033
1996-02-23,5.140594959259033
1996-02-26,5.140594959259033
1996-02-27,5.140594959259033
1996-02-28,5.161323070526123
1996-02-29,5.161323070526123
1996-03-01,5.140594959259033
1996-03-04,5.140594959259033
1996-03-05,5.140594959259033
1996-03-06,5.140594959259033
1996-03-07,5.140594959259033
1996-03-08,5.140594959259033
1996-03-11,5.472246170043945
1996-03-12,5.472246170043945
1996-03-13,5.472246170043945
1996-03-14,5.472246170043945
1996-03-15,4.974769115447998
1996-03-18,4.974769115447998
1996-03-19,4.974769115447998
1996-03-20,4.974769115447998
1996-03-21,5.202779769897461
1996-03-22,5.202779769897461
1996-03-25,5.202779769897461
1996-03-26,5.202779769897461
1996-03-27,5.3893327713012695
1996-03-28,5.3893327713012695
1996-03-29,5.3893327713012695
1996-04-01,5.223507881164551
1996-04-02,5.223507881164551
1996-04-03,5.223507881164551
1996-04-04,5.430789947509766
1996-04-08,5.223507881164551
1996-04-09,5.223507881164551
1996-04-10,5.223507881164551
1996-04-11,5.223507881164551
1996-04-12,5.347877025604248
1996-04-15,5.472246170043945
1996-04-16,5.472246170043945
1996-04-17,5.472246170043945
1996-04-18,5.472246170043945
1996-04-19,5.472246170043945
1996-04-22,5.472246170043945
1996-04-23,5.472246170043945
1996-04-24,5.368605136871338
1996-04-25,5.368605136871338
1996-04-26,5.368605136871338
1996-04-29,5.368605136871338
1996-04-30,5.347877025604248
1996-05-01,5.347877025604248
1996-05-02,5.347877025604248
1996-05-03,5.347877025604248
1996-05-06,5.347877025604248
1996-05-07,5.347877025604248
1996-05-08,5.347877025604248
1996-05-09,5.347877025604248
1996-05-10,5.306420803070068
1996-05-13,5.306420803070068
1996-05-14,5.306420803070068
1996-05-15,5.306420803070068
1996-05-16,5.306420803070068
1996-05-17,5.306420803070068
1996-05-20,5.347877025604248
1996-05-21,5.347877025604248
1996-05-22,5.347877025604248
1996-05-23,5.347877025604248
1996-05-24,5.347877025604248
1996-05-28,5.347877025604248
1996-05-29,5.347877025604248
1996-05-30,5.347877025604248
1996-05-31,5.347877025604248
1996-06-03,5.347877025604248
1996-06-04,5.472246170043945
1996-06-05,5.472246170043945
1996-06-06,5.472246170043945
1996-06-07,5.28569221496582
1996-06-10,5.28569221496582
1996-06-11,5.28569221496582
1996-06-12,5.28569221496582
1996-06-13,5.472246170043945
1996-06-14,5.472246170043945
1996-06-17,5.28569221496582
1996-06-18,5.28569221496582
1996-06-19,5.534430980682373
1996-06-20,5.036953926086426
1996-06-21,5.347877025604248
1996-06-24,5.0680460929870605
1996-06-25,4.7260308265686035
1996-06-26,4.7260308265686035
1996-06-27,4.7260308265686035
1996-06-28,4.7260308265686035
1996-07-01,4.7260308265686035
1996-07-02,4.7260308265686035
1996-07-03,5.28569221496582
1996-07-05,5.28569221496582
1996-07-08,5.28569221496582
1996-07-09,5.28569221496582
1996-07-10,5.161323070526123
1996-07-11,5.161323070526123
1996-07-12,5.161323070526123
1996-07-15,4.974769115447998
1996-07-16,5.347877025604248
1996-07-17,4.974769115447998
1996-07-18,4.974769115447998
1996-07-19,4.974769115447998
1996-07-22,4.974769115447998
1996-07-23,4.974769115447998
1996-07-24,5.223507881164551
1996-07-25,5.223507881164551
1996-07-26,4.974769115447998
1996-07-29,4.974769115447998
1996-07-30,4.974769115447998
1996-07-31,4.974769115447998
1996-08-01,5.223507881164551
1996-08-02,5.2079620361328125
1996-08-05,4.974769115447998
1996-08-06,4.974769115447998
1996-08-07,4.7260308265686035
1996-08-08,4.850399971008301
1996-08-09,4.9125847816467285
1996-08-12,4.9125847816467285
1996-08-13,4.850399971008301
1996-08-14,4.788215160369873
1996-08-15,4.788215160369873
1996-08-16,4.788215160369873
1996-08-19,4.974769115447998
1996-08-20,4.974769115447998
1996-08-21,5.161323070526123
1996-08-22,5.161323070526123
1996-08-23,5.161323070526123
1996-08-26,5.161323070526123
1996-08-27,5.161323070526123
1996-08-28,5.161323070526123
1996-08-29,5.036953926086426
1996-08-30,5.036953926086426
1996-09-03,5.223507881164551
1996-09-04,5.036953926086426
1996-09-05,5.036953926086426
1996-09-06,5.223507881164551
1996-09-09,4.850399971008301
1996-09-10,5.223507881164551
1996-09-11,5.223507881164551
1996-09-12,5.223507881164551
1996-09-13,5.223507881164551
1996-09-16,5.223507881164551
1996-09-17,5.223507881164551
1996-09-18,4.850399971008301
1996-09-19,4.850399971008301
1996-09-20,4.850399971008301
1996-09-23,4.850399971008301
1996-09-24,5.099139213562012
1996-09-25,4.850399971008301
1996-09-26,5.099139213562012
1996-09-27,4.974769115447998
1996-09-30,4.974769115447998
1996-10-01,4.850399971008301
1996-10-02,4.850399971008301
1996-10-03,4.850399971008301
1996-10-04,4.850399971008301
1996-10-07,4.850399971008301
1996-10-08,4.850399971008301
1996-10-09,4.850399971008301
1996-10-10,4.850399971008301
1996-10-11,5.099139213562012
1996-10-14,5.099139213562012
1996-10-15,5.099139213562012
1996-10-16,5.099139213562012
1996-10-17,4.850399971008301
1996-10-18,4.850399971008301
1996-10-21,4.7260308265686035
1996-10-22,4.7260308265686035
1996-10-23,4.7260308265686035
1996-10-24,4.7260308265686035
1996-10-25,4.7260308265686035
1996-10-28,4.974769115447998
1996-10-29,4.974769115447998
1996-10-30,4.974769115447998
1996-10-31,4.788215160369873
1996-11-01,4.788215160369873
1996-11-04,4.788215160369873
1996-11-05,4.788215160369873
1996-11-06,4.788215160369873
1996-11-07,4.788215160369873
1996-11-08,4.788215160369873
1996-11-11,4.788215160369873
1996-11-12,4.974769115447998
1996-11-13,4.850399971008301
1996-11-14,4.850399971008301
1996-11-15,4.850399971008301
1996-11-18,4.850399971008301
1996-11-19,4.850399971008301
1996-11-20,4.819307804107666
1996-11-21,5.223507881164551
1996-11-22,5.347877025604248
1996-11-25,5.410061836242676
1996-11-26,5.0680460929870605
1996-11-27,5.223507881164551
1996-11-29,5.223507881164551
1996-12-02,5.223507881164551
1996-12-03,5.223507881164551
1996-12-04,5.472246170043945
1996-12-05,5.472246170043945
1996-12-06,5.472246170043945
1996-12-09,5.223507881164551
1996-12-10,5.223507881164551
1996-12-11,5.223507881164551
1996-12-12,5.472246170043945
1996-12-13,5.472246170043945
1996-12-16,5.378969192504883
1996-12-17,5.223507881164551
1996-12-18,5.223507881164551
1996-12-19,5.223507881164551
1996-12-20,5.28569221496582
1996-12-23,5.28569221496582
1996-12-24,5.28569221496582
1996-12-26,5.28569221496582
1996-12-27,5.28569221496582
1996-12-30,5.28569221496582
1996-12-31,5.223507881164551
1997-01-02,5.223507881164551
1997-01-03,5.223507881164551
1997-01-06,5.28569221496582
1997-01-07,5.28569221496582
1997-01-08,5.28569221496582
1997-01-09,5.28569221496582
1997-01-10,5.28569221496582
1997-01-13,5.28569221496582
1997-01-14,5.720984935760498
1997-01-15,5.720984935760498
1997-01-16,5.534430980682373
1997-01-17,5.720984935760498
1997-01-20,5.720984935760498
1997-01-21,5.720984935760498
1997-01-22,5.720984935760498
1997-01-23,5.472246170043945
1997-01-24,5.783168792724609
1997-01-27,5.783168792724609
1997-01-28,5.720984935760498
1997-01-29,5.720984935760498
1997-01-30,5.720984935760498
1997-01-31,5.720984935760498
1997-02-03,5.720984935760498
1997-02-04,5.720984935760498
1997-02-05,5.596614837646484
1997-02-06,5.596614837646484
1997-02-07,5.596614837646484
1997-02-10,5.596614837646484
1997-02-11,5.596614837646484
1997-02-12,5.720984935760498
1997-02-13,5.472246170043945
1997-02-14,5.472246170043945
1997-02-18,5.596614837646484
1997-02-19,5.472246170043945
1997-02-20,5.472246170043945
1997-02-21,5.472246170043945
1997-02-24,5.472246170043945
1997-02-25,5.689891815185547
1997-02-26,5.689891815185547
1997-02-27,5.472246170043945
1997-02-28,5.689891815185547
1997-03-03,5.689891815185547
1997-03-04,5.410061836242676
1997-03-05,5.410061836242676
1997-03-06,5.410061836242676
1997-03-07,5.410061836242676
1997-03-10,5.720984935760498
1997-03-11,5.720984935760498
1997-03-12,5.8142619132995605
1997-03-13,5.8142619132995605
1997-03-14,5.8142619132995605
1997-03-17,5.8142619132995605
1997-03-18,5.8142619132995605
1997-03-19,5.8142619132995605
1997-03-20,5.8142619132995605
1997-03-21,5.410061836242676
1997-03-24,5.410061836242676
1997-03-25,5.472246170043945
1997-03-26,5.472246170043945
1997-03-27,5.472246170043945
1997-03-31,5.596614837646484
1997-04-01,5.472246170043945
1997-04-02,5.410061836242676
1997-04-03,5.410061836242676
1997-04-04,5.036953926086426
1997-04-07,5.223507881164551
1997-04-08,5.223507881164551
1997-04-09,5.223507881164551
1997-04-10,5.036953926086426
1997-04-11,5.28569221496582
1997-04-14,4.974769115447998
1997-04-15,5.223507881164551
1997-04-16,4.974769115447998
1997-04-17,4.974769115447998
1997-04-18,4.974769115447998
1997-04-21,5.223507881164551
1997-04-22,5.223507881164551
1997-04-23,4.974769115447998
1997-04-24,4.974769115447998
1997-04-25,4.974769115447998
1997-04-28,4.974769115447998
1997-04-29,5.223507881164551
1997-04-30,5.223507881164551
1997-05-01,5.223507881164551
1997-05-02,5.28569221496582
1997-05-05,5.28569221496582
1997-05-06,5.410061836242676
1997-05-07,5.472246170043945
1997-05-08,5.565523147583008
1997-05-09,5.565523147583008
1997-05-12,5.596614837646484
1997-05-13,5.969723224639893
1997-05-14,5.876445770263672
1997-05-15,5.876445770263672
1997-05-16,5.876445770263672
1997-05-19,5.549976825714111
1997-05-20,5.549976825714111
1997-05-21,5.876445770263672
1997-05-22,5.876445770263672
1997-05-23,5.876445770263672
1997-05-27,5.876445770263672
1997-05-28,5.549976825714111
1997-05-29,5.549976825714111
1997-05-30,6.007033824920654
1997-06-02,5.680564880371094
1997-06-03,6.137621879577637
1997-06-04,6.137621879577637
1997-06-05,5.81115198135376
1997-06-06,6.137621879577637
1997-06-09,6.137621879577637
1997-06-10,6.137621879577637
1997-06-11,6.137621879577637
1997-06-12,6.659972190856934
1997-06-13,6.268208980560303
1997-06-16,6.333502769470215
1997-06-17,6.659972190856934
1997-06-18,6.790559768676758
1997-06-19,6.496737957000732
1997-06-20,6.398797035217285
1997-06-23,6.464090824127197
1997-06-24,6.464090824127197
1997-06-25,6.627325057983398
1997-06-26,6.627325057983398
1997-06-27,6.627325057983398
1997-06-30,6.627325057983398
1997-07-01,6.757913112640381
1997-07-02,6.464090824127197
1997-07-03,6.464090824127197
1997-07-07,6.464090824127197
1997-07-08,6.464090824127197
1997-07-09,6.464090824127197
1997-07-10,6.464090824127197
1997-07-11,6.464090824127197
1997-07-14,6.464090824127197
1997-07-15,6.464090824127197
1997-07-16,6.464090824127197
1997-07-17,6.464090824127197
1997-07-18,6.725265979766846
1997-07-21,6.725265979766846
1997-07-22,6.725265979766846
1997-07-23,6.398797035217285
1997-07-24,6.496737957000732
1997-07-25,6.333502769470215
1997-07-28,6.333502769470215
1997-07-29,6.333502769470215
1997-07-30,6.333502769470215
1997-07-31,6.333502769470215
1997-08-01,6.529385089874268
1997-08-04,6.529385089874268
1997-08-05,6.59467887878418
1997-08-06,6.59467887878418
1997-08-07,6.59467887878418
1997-08-08,6.59467887878418
1997-08-11,6.59467887878418
1997-08-12,6.888501167297363
1997-08-13,6.464090824127197
1997-08-14,6.464090824127197
1997-08-15,6.790559768676758
1997-08-18,6.659972190856934
1997-08-19,6.790559768676758
1997-08-20,6.790559768676758
1997-08-21,6.790559768676758
1997-08-22,6.790559768676758
1997-08-25,6.790559768676758
1997-08-26,6.529385089874268
1997-08-27,6.529385089874268
1997-08-28,6.659972190856934
1997-08-29,6.659972190856934
1997-09-02,6.59467887878418
1997-09-03,7.117029190063477
1997-09-04,7.117029190063477
1997-09-05,6.92114782333374
1997-09-08,6.790559768676758
1997-09-09,6.790559768676758
1997-09-10,6.92114782333374
1997-09-11,6.92114782333374
1997-09-12,6.855854034423828
1997-09-15,6.529385089874268
1997-09-16,6.529385089874268
1997-09-17,6.790559768676758
1997-09-18,6.790559768676758
1997-09-19,6.790559768676758
1997-09-22,6.529385089874268
1997-09-23,6.725265979766846
1997-09-24,6.9864420890808105
1997-09-25,6.9864420890808105
1997-09-26,7.182322978973389
1997-09-29,6.92114782333374
1997-09-30,6.790559768676758
1997-10-01,6.790559768676758
1997-10-02,6.790559768676758
1997-10-03,6.529385089874268
1997-10-06,6.529385089874268
1997-10-07,6.529385089874268
1997-10-08,6.659972190856934
1997-10-09,7.051734924316406
1997-10-10,6.790559768676758
1997-10-13,6.790559768676758
1997-10-14,6.92114782333374
1997-10-15,6.92114782333374
1997-10-16,6.92114782333374
1997-10-17,6.92114782333374
1997-10-20,6.659972190856934
1997-10-21,6.92114782333374
1997-10-22,6.659972190856934
1997-10-23,6.659972190856934
1997-10-24,6.659972190856934
1997-10-27,6.529385089874268
1997-10-28,6.529385089874268
1997-10-29,6.529385089874268
1997-10-30,6.725265979766846
1997-10-31,6.725265979766846
1997-11-03,6.529385089874268
1997-11-04,6.496737957000732
1997-11-05,6.398797035217285
1997-11-06,6.398797035217285
1997-11-07,6.398797035217285
1997-11-10,6.398797035217285
1997-11-11,6.398797035217285
1997-11-12,6.398797035217285
1997-11-13,6.464090824127197
1997-11-14,6.659972190856934
1997-11-17,6.529385089874268
1997-11-18,6.529385089874268
1997-11-19,6.529385089874268
1997-11-20,6.529385089874268
