,ATT
2006-08-04,17.457599639892578
2006-08-07,17.457599639892578
2006-08-08,17.457599639892578
2006-08-09,17.457599639892578
2006-08-10,17.457599639892578
2006-08-11,17.549400329589844
2006-08-14,17.457599639892578
2006-08-15,17.365699768066406
2006-08-16,17.365699768066406
2006-08-17,17.365699768066406
2006-08-18,17.365699768066406
2006-08-21,17.365699768066406
2006-08-22,17.365699768066406
2006-08-23,17.365699768066406
2006-08-24,17.273799896240234
2006-08-25,17.273799896240234
2006-08-28,17.273799896240234
2006-08-29,17.457599639892578
2006-08-30,17.365699768066406
2006-08-31,17.457599639892578
2006-09-01,17.365699768066406
2006-09-05,17.549400329589844
2006-09-06,17.457599639892578
2006-09-07,17.457599639892578
2006-09-08,17.457599639892578
2006-09-11,17.641300201416016
2006-09-12,17.457599639892578
2006-09-13,17.641300201416016
2006-09-14,17.457599639892578
2006-09-15,17.457599639892578
2006-09-18,17.82509994506836
2006-09-19,17.641300201416016
2006-09-20,17.82509994506836
2006-09-21,17.733200073242188
2006-09-22,17.549400329589844
2006-09-25,17.365699768066406
2006-09-26,17.365699768066406
2006-09-27,17.365699768066406
2006-09-28,17.365699768066406
2006-09-29,17.365699768066406
2006-10-02,17.365699768066406
2006-10-03,17.549400329589844
2006-10-04,17.549400329589844
2006-10-05,17.549400329589844
2006-10-06,17.82509994506836
2006-10-09,17.549400329589844
2006-10-10,17.733200073242188
2006-10-11,17.641300201416016
2006-10-12,17.641300201416016
2006-10-13,17.549400329589844
2006-10-16,17.457599639892578
2006-10-17,17.457599639892578
2006-10-18,17.457599639892578
2006-10-19,17.549400329589844
2006-10-20,17.641300201416016
2006-10-23,17.457599639892578
2006-10-24,17.549400329589844
2006-10-25,17.549400329589844
2006-10-26,17.457599639892578
2006-10-27,17.457599639892578
2006-10-30,17.549400329589844
2006-10-31,17.641300201416016
2006-11-01,17.82509994506836
2006-11-02,17.733200073242188
2006-11-03,17.733200073242188
2006-11-06,17.733200073242188
2006-11-07,17.733200073242188
2006-11-08,17.82509994506836
2006-11-09,17.82509994506836
2006-11-10,17.91699981689453
2006-11-13,17.91699981689453
2006-11-14,17.641300201416016
2006-11-15,17.641300201416016
2006-11-16,17.549400329589844
2006-11-17,17.641300201416016
2006-11-20,17.641300201416016
2006-11-21,17.641300201416016
2006-11-22,17.641300201416016
2006-11-24,17.641300201416016
2006-11-27,17.733200073242188
2006-11-28,17.641300201416016
2006-11-29,17.641300201416016
2006-11-30,17.82509994506836
2006-12-01,17.733200073242188
2006-12-04,18.10070037841797
2006-12-05,18.10070037841797
2006-12-06,18.008899688720703
2006-12-07,18.10070037841797
2006-12-08,18.19260025024414
2006-12-11,18.19260025024414
2006-12-12,18.10070037841797
2006-12-13,18.008899688720703
2006-12-14,18.10070037841797
2006-12-15,18.10070037841797
2006-12-18,18.10070037841797
2006-12-19,18.008899688720703
2006-12-20,18.19260025024414
2006-12-21,17.457599639892578
2006-12-22,17.457599639892578
2006-12-26,
2006-12-27,17.365699768066406
2006-12-28,17.365699768066406
2006-12-29,17.549400329589844
2007-01-03,17.641300201416016
2007-01-04,17.641300201416016
2007-01-05,17.457599639892578
2007-01-08,17.457599639892578
2007-01-09,17.457599639892578
2007-01-10,17.457599639892578
2007-01-11,17.457599639892578
2007-01-12,17.641300201416016
2007-01-16,17.733200073242188
2007-01-17,17.733200073242188
2007-01-18,17.641300201416016
2007-01-19,17.82509994506836
2007-01-22,17.82509994506836
2007-01-23,17.82509994506836
2007-01-24,17.82509994506836
2007-01-25,17.91699981689453
2007-01-26,
2007-01-29,17.91699981689453
2007-01-30,17.733200073242188
2007-01-31,17.82509994506836
2007-02-01,17.91699981689453
2007-02-02,17.91699981689453
2007-02-05,17.91699981689453
2007-02-06,18.008899688720703
2007-02-07,18.008899688720703
2007-02-08,18.008899688720703
2007-02-09,18.008899688720703
2007-02-12,18.10070037841797
2007-02-13,18.10070037841797
2007-02-14,18.008899688720703
2007-02-15,18.19260025024414
2007-02-16,18.008899688720703
2007-02-20,18.562000274658203
2007-02-21,18.190799713134766
2007-02-22,18.190799713134766
2007-02-23,18.190799713134766
2007-02-26,18.097900390625
2007-02-27,18.097900390625
2007-02-28,18.190799713134766
2007-03-01,18.00510025024414
2007-03-02,18.190799713134766
2007-03-05,17.91230010986328
2007-03-06,18.097900390625
2007-03-07,18.376399993896484
2007-03-08,18.00510025024414
2007-03-09,18.283599853515625
2007-03-12,18.283599853515625
2007-03-13,18.376399993896484
2007-03-14,18.097900390625
2007-03-15,18.283599853515625
2007-03-16,18.283599853515625
2007-03-19,18.376399993896484
2007-03-20,18.376399993896484
2007-03-21,18.376399993896484
2007-03-22,18.469200134277344
2007-03-23,18.562000274658203
2007-03-26,18.097900390625
2007-03-27,18.190799713134766
2007-03-28,18.283599853515625
2007-03-29,18.190799713134766
2007-03-30,18.190799713134766
2007-04-02,18.190799713134766
2007-04-03,18.283599853515625
2007-04-04,18.376399993896484
2007-04-05,18.283599853515625
2007-04-09,
2007-04-10,18.097900390625
2007-04-11,18.190799713134766
2007-04-12,18.190799713134766
2007-04-13,18.097900390625
2007-04-16,18.097900390625
2007-04-17,18.376399993896484
2007-04-18,18.190799713134766
2007-04-19,18.283599853515625
2007-04-20,18.469200134277344
2007-04-23,18.283599853515625
2007-04-24,18.283599853515625
2007-04-25,
2007-04-26,18.283599853515625
2007-04-27,18.097900390625
2007-04-30,18.097900390625
2007-05-01,18.097900390625
2007-05-02,18.376399993896484
2007-05-03,18.097900390625
2007-05-04,18.190799713134766
2007-05-07,18.097900390625
2007-05-08,18.00510025024414
2007-05-09,18.00510025024414
2007-05-10,18.00510025024414
2007-05-11,17.819499969482422
2007-05-14,18.00510025024414
2007-05-15,18.00510025024414
2007-05-16,17.91230010986328
2007-05-17,18.00510025024414
2007-05-18,18.00510025024414
2007-05-21,17.819499969482422
2007-05-22,18.00510025024414
2007-05-23,17.819499969482422
2007-05-24,17.726699829101562
2007-05-25,17.633899688720703
2007-05-29,17.541099548339844
2007-05-30,17.541099548339844
2007-05-31,17.91230010986328
2007-06-01,18.376399993896484
2007-06-04,18.00510025024414
2007-06-05,18.00510025024414
2007-06-06,18.00510025024414
2007-06-07,17.819499969482422
2007-06-08,17.91230010986328
2007-06-11,
2007-06-12,17.633899688720703
2007-06-13,17.633899688720703
2007-06-14,17.541099548339844
2007-06-15,17.448299407958984
2007-06-18,17.355499267578125
2007-06-19,17.633899688720703
2007-06-20,17.448299407958984
2007-06-21,17.726699829101562
2007-06-22,17.726699829101562
2007-06-25,17.541099548339844
2007-06-26,16.705799102783203
2007-06-27,17.1697998046875
2007-06-28,16.98419952392578
2007-06-29,17.07699966430664
2007-07-02,17.262699127197266
2007-07-03,16.891399383544922
2007-07-05,17.355499267578125
2007-07-06,17.1697998046875
2007-07-09,17.262699127197266
2007-07-10,16.98419952392578
2007-07-11,16.98419952392578
2007-07-12,17.07699966430664
2007-07-13,16.891399383544922
2007-07-16,16.891399383544922
2007-07-17,16.798599243164062
2007-07-18,17.1697998046875
2007-07-19,17.262699127197266
2007-07-20,16.891399383544922
2007-07-23,16.891399383544922
2007-07-24,16.891399383544922
2007-07-25,16.705799102783203
2007-07-26,16.705799102783203
2007-07-27,16.798599243164062
2007-07-30,16.891399383544922
2007-07-31,16.705799102783203
2007-08-01,16.891399383544922
2007-08-02,16.705799102783203
2007-08-03,16.520200729370117
2007-08-06,16.24180030822754
2007-08-07,16.24180030822754
2007-08-08,16.3346004486084
2007-08-09,16.14889907836914
2007-08-10,16.14889907836914
2007-08-13,15.777700424194336
2007-08-14,15.220800399780273
2007-08-15,15.220800399780273
2007-08-16,15.313699722290039
2007-08-17,15.220800399780273
2007-08-20,15.684900283813477
2007-08-21,15.035200119018555
2007-08-22,15.777700424194336
2007-08-23,16.427400588989258
2007-08-24,16.3346004486084
2007-08-27,16.798599243164062
2007-08-28,17.1697998046875
2007-08-29,17.07699966430664
2007-08-30,16.891399383544922
2007-08-31,16.891399383544922
2007-09-04,16.705799102783203
2007-09-05,16.705799102783203
2007-09-06,16.891399383544922
2007-09-07,16.613000869750977
2007-09-10,16.613000869750977
2007-09-11,16.613000869750977
2007-09-12,16.613000869750977
2007-09-13,15.870499610900879
2007-09-14,16.14889907836914
2007-09-17,16.520200729370117
2007-09-18,16.427400588989258
2007-09-19,16.613000869750977
2007-09-20,16.14889907836914
2007-09-21,16.3346004486084
2007-09-24,15.499300003051758
2007-09-25,15.777700424194336
2007-09-26,15.684900283813477
2007-09-27,15.963299751281738
2007-09-28,15.777700424194336
2007-10-01,15.499300003051758
2007-10-02,15.684900283813477
2007-10-03,15.777700424194336
2007-10-04,15.313699722290039
2007-10-05,15.128000259399414
2007-10-08,15.313699722290039
2007-10-09,15.128000259399414
2007-10-10,15.128000259399414
2007-10-11,15.128000259399414
2007-10-12,15.128000259399414
2007-10-15,15.128000259399414
2007-10-16,14.849599838256836
2007-10-17,14.849599838256836
2007-10-18,14.942399978637695
2007-10-19,14.756799697875977
2007-10-22,14.571200370788574
2007-10-23,14.478400230407715
2007-10-24,14.756799697875977
2007-10-25,14.292699813842773
2007-10-26,14.663999557495117
2007-10-29,14.663999557495117
2007-10-30,14.849599838256836
2007-10-31,14.478400230407715
2007-11-01,14.756799697875977
2007-11-02,14.663999557495117
2007-11-05,14.478400230407715
2007-11-06,14.385499954223633
2007-11-07,14.385499954223633
2007-11-08,14.478400230407715
2007-11-09,14.199899673461914
2007-11-12,14.199899673461914
2007-11-13,14.292699813842773
2007-11-14,14.107099533081055
2007-11-15,13.921500205993652
2007-11-16,14.107099533081055
2007-11-19,14.014300346374512
2007-11-20,14.014300346374512
2007-11-21,14.385499954223633
2007-11-23,14.107099533081055
2007-11-26,14.014300346374512
2007-11-27,14.014300346374512
2007-11-28,14.292699813842773
2007-11-29,14.107099533081055
2007-11-30,14.014300346374512
2007-12-03,14.014300346374512
2007-12-04,13.921500205993652
2007-12-05,14.014300346374512
2007-12-06,13.921500205993652
2007-12-07,13.828700065612793
2007-12-10,13.921500205993652
2007-12-11,13.550299644470215
2007-12-12,13.735899925231934
2007-12-13,13.550299644470215
2007-12-14,13.45740032196045
2007-12-17,12.90060043334961
2007-12-18,13.27180004119873
2007-12-19,13.27180004119873
2007-12-20,13.178999900817871
2007-12-21,12.993399620056152
2007-12-24,12.80780029296875
2007-12-26,
2007-12-27,12.80780029296875
2007-12-28,12.71500015258789
2007-12-31,12.90060043334961
2008-01-02,12.529399871826172
2008-01-03,12.43649959564209
2008-01-04,12.529399871826172
2008-01-07,12.43649959564209
2008-01-08,12.250900268554688
2008-01-09,12.065299987792969
2008-01-10,12.065299987792969
2008-01-11,11.97249984741211
2008-01-14,11.694100379943848
2008-01-15,12.250900268554688
2008-01-16,11.322799682617188
2008-01-17,11.137200355529785
2008-01-18,10.951600074768066
2008-01-22,9.837860107421875
2008-01-23,10.023500442504883
2008-01-24,10.301899909973145
2008-01-25,11.78689956665039
2008-01-28,
2008-01-29,11.78689956665039
2008-01-30,11.78689956665039
2008-01-31,10.858799934387207
2008-02-01,10.951600074768066
2008-02-04,11.322799682617188
2008-02-05,11.508399963378906
2008-02-06,11.137200355529785
2008-02-07,11.322799682617188
2008-02-08,10.765999794006348
2008-02-11,10.580300331115723
2008-02-12,10.765999794006348
2008-02-13,10.394700050354004
2008-02-14,10.394700050354004
2008-02-15,10.023500442504883
2008-02-19,9.281000137329102
2008-02-20,8.538519859313965
2008-02-21,8.724140167236328
2008-02-22,8.724140167236328
2008-02-25,8.816949844360352
2008-02-26,8.724140167236328
2008-02-27,8.816949844360352
2008-02-28,8.724140167236328
2008-02-29,8.260089874267578
2008-03-03,8.260089874267578
2008-03-04,8.167280197143555
2008-03-05,7.888850212097168
2008-03-06,7.981659889221191
2008-03-07,7.610420227050781
2008-03-10,7.239180088043213
2008-03-11,5.475790023803711
2008-03-12,5.939839839935303
2008-03-13,5.847030162811279
2008-03-14,6.496699810028076
2008-03-17,6.775129795074463
2008-03-18,7.239180088043213
2008-03-19,8.909760475158691
2008-03-20,7.610420227050781
2008-03-24,
2008-03-25,7.610420227050781
2008-03-26,7.239180088043213
2008-03-27,7.05355978012085
2008-03-28,7.05355978012085
2008-03-31,6.8679399490356445
2008-04-01,7.239180088043213
2008-04-02,7.424799919128418
2008-04-03,7.424799919128418
2008-04-04,8.167280197143555
2008-04-07,7.981659889221191
2008-04-08,7.796040058135986
2008-04-09,8.167280197143555
2008-04-10,8.352899551391602
2008-04-11,8.816949844360352
2008-04-14,8.538519859313965
2008-04-15,8.352899551391602
2008-04-16,8.909760475158691
2008-04-17,9.281000137329102
2008-04-18,8.631329536437988
2008-04-21,9.281000137329102
2008-04-22,8.909760475158691
2008-04-23,9.095379829406738
2008-04-24,9.188190460205078
2008-04-25,
2008-04-28,9.095379829406738
2008-04-29,9.095379829406738
2008-04-30,9.095379829406738
2008-05-01,9.095379829406738
2008-05-02,9.002570152282715
2008-05-05,8.909760475158691
2008-05-06,8.909760475158691
2008-05-07,8.909760475158691
2008-05-08,8.816949844360352
2008-05-09,8.352899551391602
2008-05-12,7.888850212097168
2008-05-13,8.352899551391602
2008-05-14,8.352899551391602
2008-05-15,7.888850212097168
2008-05-16,7.888850212097168
2008-05-19,7.981659889221191
2008-05-20,7.610420227050781
2008-05-21,7.888850212097168
2008-05-22,7.981659889221191
2008-05-23,7.981659889221191
2008-05-27,7.239180088043213
2008-05-28,7.424799919128418
2008-05-29,7.703229904174805
2008-05-30,7.888850212097168
2008-06-02,7.5176100730896
2008-06-03,7.424799919128418
2008-06-04,7.424799919128418
2008-06-05,7.239180088043213
2008-06-06,7.239180088043213
2008-06-09,
2008-06-10,6.775129795074463
2008-06-11,6.496699810028076
2008-06-12,6.589509963989258
2008-06-13,6.496699810028076
2008-06-16,6.125460147857666
2008-06-17,5.939839839935303
2008-06-18,6.589509963989258
2008-06-19,6.589509963989258
2008-06-20,6.496699810028076
2008-06-23,6.6823201179504395
2008-06-24,6.032649993896484
2008-06-25,5.568600177764893
2008-06-26,5.847030162811279
2008-06-27,5.939839839935303
2008-06-30,5.661409854888916
2008-07-01,6.311079978942871
2008-07-02,6.125460147857666
2008-07-03,6.032649993896484
2008-07-07,6.496699810028076
2008-07-08,6.496699810028076
2008-07-09,6.032649993896484
2008-07-10,6.403890132904053
2008-07-11,6.496699810028076
2008-07-14,6.125460147857666
2008-07-15,6.311079978942871
2008-07-16,6.589509963989258
2008-07-17,6.311079978942871
2008-07-18,6.775129795074463
2008-07-21,6.403890132904053
2008-07-22,6.775129795074463
2008-07-23,6.960750102996826
2008-07-24,7.424799919128418
2008-07-25,7.888850212097168
2008-07-28,8.167280197143555
2008-07-29,6.775129795074463
2008-07-30,6.8679399490356445
2008-07-31,7.424799919128418
2008-08-01,7.05355978012085
2008-08-04,7.424799919128418
2008-08-05,7.424799919128418
2008-08-06,7.424799919128418
2008-08-07,7.331989765167236
2008-08-08,7.331989765167236
2008-08-11,7.424799919128418
2008-08-12,7.331989765167236
2008-08-13,7.424799919128418
2008-08-14,7.239180088043213
2008-08-15,7.239180088043213
2008-08-18,7.331989765167236
2008-08-19,6.960750102996826
2008-08-20,7.239180088043213
2008-08-21,7.05355978012085
2008-08-22,7.331989765167236
2008-08-25,7.239180088043213
2008-08-26,7.239180088043213
2008-08-27,7.331989765167236
2008-08-28,7.331989765167236
2008-08-29,7.703229904174805
2008-09-02,7.703229904174805
2008-09-03,7.981659889221191
2008-09-04,7.5176100730896
2008-09-05,7.331989765167236
2008-09-08,7.331989765167236
2008-09-09,7.610420227050781
2008-09-10,7.424799919128418
2008-09-11,7.424799919128418
2008-09-12,7.610420227050781
2008-09-15,7.146369934082031
2008-09-16,6.496699810028076
2008-09-17,6.496699810028076
2008-09-18,5.661409854888916
2008-09-19,5.754220008850098
2008-09-22,6.032649993896484
2008-09-23,6.311079978942871
2008-09-24,6.032649993896484
2008-09-25,6.032649993896484
2008-09-26,6.125460147857666
2008-09-29,5.939839839935303
2008-09-30,6.589509963989258
2008-10-01,6.2182698249816895
2008-10-02,5.939839839935303
2008-10-03,5.939839839935303
2008-10-06,5.661409854888916
2008-10-07,5.939839839935303
2008-10-08,5.568600177764893
2008-10-09,5.568600177764893
2008-10-10,4.640500068664551
2008-10-13,5.754220008850098
2008-10-14,5.568600177764893
2008-10-15,5.290170192718506
2008-10-16,4.547689914703369
2008-10-17,4.826119899749756
2008-10-20,4.454880237579346
2008-10-21,4.640500068664551
2008-10-22,3.898020029067993
2008-10-23,3.062730073928833
2008-10-24,3.4339699745178223
2008-10-27,3.4339699745178223
2008-10-28,4.083640098571777
2008-10-29,3.526779890060425
2008-10-30,3.8052101135253906
2008-10-31,3.8052101135253906
2008-11-03,4.362070083618164
2008-11-04,4.454880237579346
2008-11-05,4.269259929656982
2008-11-06,4.454880237579346
2008-11-07,6.311079978942871
2008-11-10,5.197360038757324
2008-11-11,4.176449775695801
2008-11-12,4.269259929656982
2008-11-13,4.826119899749756
2008-11-14,4.454880237579346
2008-11-17,4.269259929656982
2008-11-18,4.269259929656982
2008-11-19,4.269259929656982
2008-11-20,4.176449775695801
2008-11-21,4.269259929656982
2008-11-24,3.062730073928833
2008-11-25,3.3411600589752197
2008-11-26,3.526779890060425
2008-11-28,3.9908299446105957
2008-12-01,3.712399959564209
2008-12-02,3.898020029067993
2008-12-03,3.6195900440216064
2008-12-04,3.526779890060425
2008-12-05,3.526779890060425
2008-12-08,3.898020029067993
2008-12-09,4.083640098571777
2008-12-10,3.898020029067993
2008-12-11,3.526779890060425
2008-12-12,3.526779890060425
2008-12-15,3.062730073928833
2008-12-16,3.1555399894714355
2008-12-17,3.248349905014038
2008-12-18,3.3411600589752197
2008-12-19,3.3411600589752197
2008-12-22,3.248349905014038
2008-12-23,2.598680019378662
2008-12-24,2.598680019378662
2008-12-26,
2008-12-29,2.9699199199676514
2008-12-30,2.7843000888824463
2008-12-31,2.9699199199676514
2009-01-02,2.9699199199676514
2009-01-05,2.877110004425049
2009-01-06,2.7843000888824463
2009-01-07,2.7843000888824463
2009-01-08,2.9699199199676514
2009-01-09,2.7843000888824463
2009-01-12,2.7843000888824463
2009-01-13,2.7843000888824463
2009-01-14,2.7843000888824463
2009-01-15,2.6914899349212646
2009-01-16,2.6914899349212646
2009-01-20,2.7843000888824463
2009-01-21,2.7843000888824463
2009-01-22,2.7843000888824463
2009-01-23,2.877110004425049
2009-01-26,6.179999828338623
2009-01-27,2.7843000888824463
2009-01-28,2.7843000888824463
2009-01-29,2.7843000888824463
2009-01-30,2.7843000888824463
2009-02-02,2.7843000888824463
2009-02-03,2.6914899349212646
2009-02-04,2.227440118789673
2009-02-05,2.6914899349212646
2009-02-06,2.6914899349212646
2009-02-09,2.134629964828491
2009-02-10,2.0418200492858887
2009-02-11,1.7077000141143799
2009-02-12,1.7633899450302124
2009-02-13,1.9490100145339966
2009-02-17,1.7633899450302124
2009-02-18,1.7819499969482422
2009-02-19,1.9490100145339966
2009-02-20,1.8561999797821045
2009-02-23,1.7077000141143799
2009-02-24,1.7077000141143799
2009-02-25,1.7077000141143799
2009-02-26,1.7633899450302124
2009-02-27,1.7633899450302124
2009-03-02,1.9490100145339966
2009-03-03,2.0418200492858887
2009-03-04,2.3202500343322754
2009-03-05,2.227440118789673
2009-03-06,2.227440118789673
2009-03-09,2.134629964828491
2009-03-10,1.9490100145339966
2009-03-11,1.9490100145339966
2009-03-12,2.227440118789673
2009-03-13,2.3202500343322754
2009-03-16,2.413059949874878
2009-03-17,2.413059949874878
2009-03-18,2.598680019378662
2009-03-19,2.9699199199676514
2009-03-20,3.248349905014038
2009-03-23,3.712399959564209
2009-03-24,3.712399959564209
2009-03-25,3.712399959564209
2009-03-26,3.712399959564209
2009-03-27,3.712399959564209
2009-03-30,3.3411600589752197
2009-03-31,3.3411600589752197
2009-04-01,3.1555399894714355
2009-04-02,3.6195900440216064
2009-04-03,2.7843000888824463
2009-04-06,2.7843000888824463
2009-04-07,2.7843000888824463
2009-04-08,2.7843000888824463
2009-04-09,2.7843000888824463
2009-04-13,
2009-04-14,2.7843000888824463
2009-04-15,2.7843000888824463
2009-04-16,2.7843000888824463
2009-04-17,3.062730073928833
2009-04-20,2.877110004425049
2009-04-21,3.062730073928833
2009-04-22,3.248349905014038
2009-04-23,3.1555399894714355
2009-04-24,3.1555399894714355
2009-04-27,3.1555399894714355
2009-04-28,3.1555399894714355
2009-04-29,3.1555399894714355
2009-04-30,3.062730073928833
2009-05-01,3.248349905014038
2009-05-04,3.3411600589752197
2009-05-05,3.248349905014038
2009-05-06,3.3411600589752197
2009-05-07,3.248349905014038
2009-05-08,3.248349905014038
2009-05-11,3.062730073928833
2009-05-12,3.3411600589752197
2009-05-13,3.1555399894714355
2009-05-14,3.062730073928833
2009-05-15,3.1555399894714355
2009-05-18,3.062730073928833
2009-05-19,3.1555399894714355
2009-05-20,2.9699199199676514
2009-05-21,2.7843000888824463
2009-05-22,3.1555399894714355
2009-05-26,3.1555399894714355
2009-05-27,3.062730073928833
2009-05-28,3.1555399894714355
2009-05-29,2.877110004425049
2009-06-01,3.062730073928833
2009-06-02,2.9699199199676514
2009-06-03,2.9699199199676514
2009-06-04,2.877110004425049
2009-06-05,2.877110004425049
2009-06-08,16.389999389648438
2009-06-09,2.9699199199676514
2009-06-10,3.062730073928833
2009-06-11,3.062730073928833
2009-06-12,3.1555399894714355
