,BLUE
2014-04-29,19.59000015258789
2014-04-30,19.799999237060547
2014-05-01,19.90999984741211
2014-05-02,19.06999969482422
2014-05-05,19.34000015258789
2014-05-06,18.75
2014-05-07,18.1299991607666
2014-05-08,17.690000534057617
2014-05-09,18.239999771118164
2014-05-12,19.540000915527344
2014-05-13,19.420000076293945
2014-05-14,24.729999542236328
2014-05-15,24.520000457763672
2014-05-16,25.18000030517578
2014-05-19,26.729999542236328
2014-05-20,27.209999084472656
2014-05-21,23.25
2014-05-22,23.299999237060547
2014-05-23,22.540000915527344
2014-05-27,22.729999542236328
2014-05-28,23.350000381469727
2014-05-29,24.440000534057617
2014-05-30,23.1200008392334
2014-06-02,22.90999984741211
2014-06-03,22.31999969482422
2014-06-04,22.3700008392334
2014-06-05,22.579999923706055
2014-06-06,23.25
2014-06-09,24.399999618530273
2014-06-10,25.170000076293945
2014-06-11,25.15999984741211
2014-06-12,25.270000457763672
2014-06-13,26.09000015258789
2014-06-16,34.459999084472656
2014-06-17,36.470001220703125
2014-06-18,36.65999984741211
2014-06-19,36.790000915527344
2014-06-20,40.709999084472656
2014-06-23,38.79999923706055
2014-06-24,38.56999969482422
2014-06-25,39.52000045776367
2014-06-26,40.18000030517578
2014-06-27,39.40999984741211
2014-06-30,38.56999969482422
2014-07-01,39.88999938964844
2014-07-02,38.84000015258789
2014-07-03,39.95000076293945
2014-07-07,37.619998931884766
2014-07-08,34.349998474121094
2014-07-09,33.939998626708984
2014-07-10,33.720001220703125
2014-07-11,34.04999923706055
2014-07-14,34.189998626708984
2014-07-15,32.72999954223633
2014-07-16,30.469999313354492
2014-07-17,30.760000228881836
2014-07-18,33.90999984741211
2014-07-21,33.95000076293945
2014-07-22,34.41999816894531
2014-07-23,33.9900016784668
2014-07-24,33.97999954223633
2014-07-25,33.38999938964844
2014-07-28,32.93000030517578
2014-07-29,33.869998931884766
2014-07-30,34.400001525878906
2014-07-31,33.400001525878906
2014-08-01,34.380001068115234
2014-08-04,33.66999816894531
2014-08-05,33.97999954223633
2014-08-06,35.38999938964844
2014-08-07,33.970001220703125
2014-08-08,34.2400016784668
2014-08-11,34.5
2014-08-12,33.54999923706055
2014-08-13,34.939998626708984
2014-08-14,35.11000061035156
2014-08-15,36.400001525878906
2014-08-18,37.25
2014-08-19,37.11000061035156
2014-08-20,36.88999938964844
2014-08-21,35.5099983215332
2014-08-22,35.58000183105469
2014-08-25,36.720001220703125
2014-08-26,36.970001220703125
2014-08-27,37.63999938964844
2014-08-28,36.97999954223633
2014-08-29,40.0099983215332
2014-09-02,38.540000915527344
2014-09-03,38.029998779296875
2014-09-04,37.86000061035156
2014-09-05,38.439998626708984
2014-09-08,37.689998626708984
2014-09-09,36.900001525878906
2014-09-10,37.84000015258789
2014-09-11,36.5
2014-09-12,36.900001525878906
2014-09-15,34.31999969482422
2014-09-16,35.459999084472656
2014-09-17,35.369998931884766
2014-09-18,36.0
2014-09-19,36.630001068115234
2014-09-22,36.4900016784668
2014-09-23,35.91999816894531
2014-09-24,36.2599983215332
2014-09-25,35.599998474121094
2014-09-26,36.75
2014-09-29,36.900001525878906
2014-09-30,35.880001068115234
2014-10-01,34.65999984741211
2014-10-02,34.779998779296875
2014-10-03,35.72999954223633
2014-10-06,34.9900016784668
2014-10-07,34.41999816894531
2014-10-08,35.290000915527344
2014-10-09,34.02000045776367
2014-10-10,32.119998931884766
2014-10-13,30.690000534057617
2014-10-14,31.1299991607666
2014-10-15,32.83000183105469
2014-10-16,34.81999969482422
2014-10-17,36.0
2014-10-20,36.81999969482422
2014-10-21,37.36000061035156
2014-10-22,37.22999954223633
2014-10-23,39.33000183105469
2014-10-24,41.0
2014-10-27,39.95000076293945
2014-10-28,41.02000045776367
2014-10-29,39.66999816894531
2014-10-30,41.290000915527344
2014-10-31,41.9900016784668
2014-11-03,41.61000061035156
2014-11-04,41.88999938964844
2014-11-05,39.0099983215332
2014-11-06,41.70000076293945
2014-11-07,41.029998779296875
2014-11-10,42.5
2014-11-11,41.77000045776367
2014-11-12,41.02000045776367
2014-11-13,41.22999954223633
2014-11-14,39.13999938964844
2014-11-17,39.83000183105469
2014-11-18,41.400001525878906
2014-11-19,41.849998474121094
2014-11-20,42.459999084472656
2014-11-21,41.310001373291016
2014-11-24,42.689998626708984
2014-11-25,41.970001220703125
2014-11-26,41.9900016784668
2014-11-28,41.22999954223633
2014-12-01,39.4900016784668
2014-12-02,41.15999984741211
2014-12-03,42.70000076293945
2014-12-04,42.11000061035156
2014-12-05,44.709999084472656
2014-12-08,48.88999938964844
2014-12-09,84.27999877929688
2014-12-10,82.70999908447266
2014-12-11,86.12000274658203
2014-12-12,91.27999877929688
2014-12-15,86.19999694824219
2014-12-16,85.87000274658203
2014-12-17,87.88999938964844
2014-12-18,90.9800033569336
2014-12-19,92.0
2014-12-22,89.9000015258789
2014-12-23,85.52999877929688
2014-12-24,88.76000213623047
2014-12-26,89.98999786376953
2014-12-29,93.66000366210938
2014-12-30,92.80000305175781
2014-12-31,91.72000122070312
2015-01-02,91.26000213623047
2015-01-05,92.05000305175781
2015-01-06,95.23999786376953
2015-01-07,96.86000061035156
2015-01-08,97.91999816894531
2015-01-09,103.62999725341797
2015-01-12,101.94999694824219
2015-01-13,100.23999786376953
2015-01-14,105.0
2015-01-15,94.29000091552734
2015-01-16,98.80000305175781
2015-01-20,95.12999725341797
2015-01-21,92.33999633789062
2015-01-22,95.88999938964844
2015-01-23,95.91999816894531
2015-01-26,97.77999877929688
2015-01-27,97.36000061035156
2015-01-28,94.81999969482422
2015-01-29,98.45999908447266
2015-01-30,92.91000366210938
2015-02-02,91.69999694824219
2015-02-03,87.5199966430664
2015-02-04,86.55999755859375
2015-02-05,87.9800033569336
2015-02-06,86.12999725341797
2015-02-09,84.44000244140625
2015-02-10,87.98999786376953
2015-02-11,87.83999633789062
2015-02-12,89.7699966430664
2015-02-13,90.69999694824219
2015-02-17,90.33999633789062
2015-02-18,91.88999938964844
2015-02-19,92.45999908447266
2015-02-20,93.31999969482422
2015-02-23,94.7300033569336
2015-02-24,93.80000305175781
2015-02-25,96.30000305175781
2015-02-26,96.22000122070312
2015-02-27,95.31999969482422
2015-03-02,97.4000015258789
2015-03-03,98.93000030517578
2015-03-04,100.05000305175781
2015-03-05,112.2300033569336
2015-03-06,113.13999938964844
2015-03-09,114.54000091552734
2015-03-10,117.12000274658203
2015-03-11,118.22000122070312
2015-03-12,119.58999633789062
2015-03-13,119.93000030517578
2015-03-16,123.54000091552734
2015-03-17,121.88999938964844
2015-03-18,120.45999908447266
2015-03-19,126.4000015258789
2015-03-20,124.76000213623047
2015-03-23,119.98999786376953
2015-03-24,121.18000030517578
2015-03-25,110.41999816894531
2015-03-26,111.68000030517578
2015-03-27,114.41000366210938
2015-03-30,123.88999938964844
2015-03-31,120.7699966430664
2015-04-01,120.51000213623047
2015-04-02,118.48999786376953
2015-04-06,120.02999877929688
2015-04-07,120.5
2015-04-08,125.66999816894531
2015-04-09,124.8499984741211
2015-04-10,126.33999633789062
2015-04-13,128.6199951171875
2015-04-14,130.10000610351562
2015-04-15,132.35000610351562
2015-04-16,133.92999267578125
2015-04-17,132.50999450683594
2015-04-20,131.6699981689453
2015-04-21,135.27000427246094
2015-04-22,136.49000549316406
2015-04-23,140.0800018310547
2015-04-24,136.25999450683594
2015-04-27,132.1199951171875
2015-04-28,132.77999877929688
2015-04-29,132.57000732421875
2015-04-30,133.19000244140625
2015-05-01,138.94000244140625
2015-05-04,136.97999572753906
2015-05-05,133.05999755859375
2015-05-06,139.6199951171875
2015-05-07,152.4199981689453
2015-05-08,163.72000122070312
2015-05-11,165.4499969482422
2015-05-12,166.2100067138672
2015-05-13,160.33999633789062
2015-05-14,157.39999389648438
2015-05-15,154.4199981689453
2015-05-18,156.39999389648438
2015-05-19,170.52999877929688
2015-05-20,165.7100067138672
2015-05-21,172.94000244140625
2015-05-22,178.3800048828125
2015-05-26,183.69000244140625
2015-05-27,189.69000244140625
2015-05-28,192.52000427246094
2015-05-29,194.25
2015-06-01,190.97999572753906
2015-06-02,188.47000122070312
2015-06-03,184.77000427246094
2015-06-04,184.97999572753906
2015-06-05,189.6300048828125
2015-06-08,188.61000061035156
2015-06-09,186.6300048828125
2015-06-10,182.27999877929688
2015-06-11,186.17999267578125
2015-06-12,180.80999755859375
2015-06-15,179.3000030517578
2015-06-16,170.63999938964844
2015-06-17,171.07000732421875
2015-06-18,171.97999572753906
2015-06-19,170.13999938964844
2015-06-22,177.75
2015-06-23,174.30999755859375
2015-06-24,170.10000610351562
2015-06-25,168.92999267578125
2015-06-26,165.6699981689453
2015-06-29,159.27000427246094
2015-06-30,168.3699951171875
2015-07-01,163.07000732421875
2015-07-02,163.2100067138672
2015-07-06,163.22000122070312
2015-07-07,159.60000610351562
2015-07-08,154.6300048828125
2015-07-09,158.42999267578125
2015-07-10,159.02999877929688
2015-07-13,163.89999389648438
2015-07-14,166.1699981689453
2015-07-15,167.80999755859375
2015-07-16,166.58999633789062
2015-07-17,164.19000244140625
2015-07-20,165.3300018310547
2015-07-21,160.6300048828125
2015-07-22,162.0
2015-07-23,163.5399932861328
2015-07-24,158.91000366210938
2015-07-27,159.49000549316406
2015-07-28,160.32000732421875
2015-07-29,159.02000427246094
2015-07-30,159.1699981689453
2015-07-31,165.8300018310547
2015-08-03,164.60000610351562
2015-08-04,164.47000122070312
2015-08-05,166.50999450683594
2015-08-06,156.8300018310547
2015-08-07,154.83999633789062
2015-08-10,139.22999572753906
2015-08-11,135.88999938964844
2015-08-12,134.86000061035156
2015-08-13,131.91000366210938
2015-08-14,127.81999969482422
2015-08-17,131.69000244140625
2015-08-18,129.61000061035156
2015-08-19,127.01000213623047
2015-08-20,121.25
2015-08-21,123.79000091552734
2015-08-24,120.01000213623047
2015-08-25,125.06999969482422
2015-08-26,129.6699981689453
2015-08-27,133.36000061035156
2015-08-28,137.47000122070312
2015-08-31,133.07000732421875
2015-09-01,128.86000061035156
2015-09-02,131.8000030517578
2015-09-03,128.0800018310547
2015-09-04,129.32000732421875
2015-09-08,138.10000610351562
2015-09-09,130.30999755859375
2015-09-10,130.91000366210938
2015-09-11,132.7899932861328
2015-09-14,130.11000061035156
2015-09-15,132.50999450683594
2015-09-16,132.72999572753906
2015-09-17,138.0800018310547
2015-09-18,141.13999938964844
2015-09-21,127.44000244140625
2015-09-22,119.83999633789062
2015-09-23,113.37000274658203
2015-09-24,111.0199966430664
2015-09-25,100.20999908447266
2015-09-28,86.93000030517578
2015-09-29,86.94000244140625
2015-09-30,85.55000305175781
2015-10-01,89.62999725341797
2015-10-02,94.06999969482422
2015-10-05,98.54000091552734
2015-10-06,94.80000305175781
2015-10-07,94.30000305175781
2015-10-08,88.5
2015-10-09,88.80000305175781
2015-10-12,87.13999938964844
2015-10-13,81.08000183105469
2015-10-14,80.95999908447266
2015-10-15,85.83000183105469
2015-10-16,85.56999969482422
2015-10-19,81.83000183105469
2015-10-20,80.62999725341797
2015-10-21,80.77999877929688
2015-10-22,76.37000274658203
2015-10-23,83.0999984741211
2015-10-26,83.30999755859375
2015-10-27,85.62000274658203
2015-10-28,85.72000122070312
2015-10-29,79.08999633789062
2015-10-30,77.12999725341797
2015-11-02,84.37999725341797
2015-11-03,93.63999938964844
2015-11-04,90.1500015258789
2015-11-05,70.36000061035156
2015-11-06,73.63999938964844
2015-11-09,76.08999633789062
2015-11-10,75.2300033569336
2015-11-11,74.30000305175781
2015-11-12,72.29000091552734
2015-11-13,71.38999938964844
2015-11-16,74.44999694824219
2015-11-17,79.61000061035156
2015-11-18,84.58999633789062
2015-11-19,79.7300033569336
2015-11-20,80.6500015258789
2015-11-23,84.68000030517578
2015-11-24,85.20999908447266
2015-11-25,89.47000122070312
2015-11-27,92.5999984741211
2015-11-30,88.75
2015-12-01,80.33999633789062
2015-12-02,81.01000213623047
2015-12-03,78.61000061035156
2015-12-04,83.66000366210938
2015-12-07,52.25
2015-12-08,55.2400016784668
2015-12-09,56.529998779296875
2015-12-10,61.75
2015-12-11,59.52000045776367
2015-12-14,58.119998931884766
2015-12-15,59.970001220703125
2015-12-16,60.439998626708984
2015-12-17,62.0
2015-12-18,61.45000076293945
2015-12-21,64.56999969482422
2015-12-22,64.12000274658203
2015-12-23,65.18000030517578
2015-12-24,66.18000030517578
2015-12-28,65.66000366210938
2015-12-29,66.16999816894531
2015-12-30,64.76000213623047
2015-12-31,64.22000122070312
2016-01-04,63.470001220703125
2016-01-05,61.7599983215332
2016-01-06,58.22999954223633
2016-01-07,54.099998474121094
2016-01-08,55.439998626708984
2016-01-11,44.63999938964844
2016-01-12,49.810001373291016
2016-01-13,46.16999816894531
2016-01-14,46.56999969482422
2016-01-15,44.63999938964844
2016-01-19,41.84000015258789
2016-01-20,44.220001220703125
2016-01-21,42.959999084472656
2016-01-22,45.029998779296875
2016-01-25,44.13999938964844
2016-01-26,45.2400016784668
2016-01-27,42.529998779296875
2016-01-28,39.65999984741211
2016-01-29,41.36000061035156
2016-02-01,45.75
2016-02-02,42.369998931884766
2016-02-03,45.29999923706055
2016-02-04,49.279998779296875
2016-02-05,47.72999954223633
2016-02-08,45.630001068115234
2016-02-09,45.790000915527344
2016-02-10,45.9900016784668
2016-02-11,43.31999969482422
2016-02-12,44.54999923706055
2016-02-16,50.130001068115234
2016-02-17,54.2400016784668
2016-02-18,52.099998474121094
2016-02-19,52.04999923706055
2016-02-22,53.15999984741211
2016-02-23,51.459999084472656
2016-02-24,52.369998931884766
2016-02-25,48.150001525878906
2016-02-26,49.72999954223633
2016-02-29,46.220001220703125
2016-03-01,50.5099983215332
2016-03-02,53.86000061035156
2016-03-03,53.869998931884766
2016-03-04,54.5
2016-03-07,55.119998931884766
2016-03-08,49.0
2016-03-09,45.40999984741211
2016-03-10,44.939998626708984
2016-03-11,48.220001220703125
2016-03-14,48.29999923706055
2016-03-15,43.869998931884766
2016-03-16,44.560001373291016
2016-03-17,45.459999084472656
2016-03-18,44.63999938964844
2016-03-21,44.02000045776367
2016-03-22,46.11000061035156
2016-03-23,40.959999084472656
2016-03-24,39.38999938964844
2016-03-28,39.779998779296875
2016-03-29,39.9900016784668
2016-03-30,40.0
2016-03-31,42.5
2016-04-01,43.459999084472656
2016-04-04,45.540000915527344
2016-04-05,45.65999984741211
2016-04-06,51.56999969482422
2016-04-07,50.5099983215332
2016-04-08,50.81999969482422
2016-04-11,47.439998626708984
2016-04-12,47.65999984741211
2016-04-13,50.72999954223633
2016-04-14,49.91999816894531
2016-04-15,50.380001068115234
2016-04-18,50.81999969482422
2016-04-19,47.720001220703125
2016-04-20,44.310001373291016
2016-04-21,47.560001373291016
2016-04-22,50.31999969482422
2016-04-25,47.119998931884766
2016-04-26,45.75
2016-04-27,46.310001373291016
2016-04-28,45.09000015258789
2016-04-29,44.349998474121094
2016-05-02,45.869998931884766
2016-05-03,42.689998626708984
2016-05-04,40.72999954223633
2016-05-05,38.70000076293945
2016-05-06,38.52000045776367
2016-05-09,41.04999923706055
2016-05-10,40.79999923706055
2016-05-11,38.619998931884766
2016-05-12,36.20000076293945
2016-05-13,38.459999084472656
2016-05-16,38.72999954223633
2016-05-17,38.90999984741211
2016-05-18,39.38999938964844
2016-05-19,38.83000183105469
2016-05-20,40.599998474121094
2016-05-23,42.38999938964844
2016-05-24,42.2599983215332
2016-05-25,44.380001068115234
2016-05-26,43.65999984741211
2016-05-27,44.150001525878906
2016-05-31,45.25
2016-06-01,45.5
2016-06-02,47.869998931884766
2016-06-03,45.0
2016-06-06,47.77000045776367
2016-06-07,46.5
2016-06-08,46.83000183105469
2016-06-09,45.5099983215332
2016-06-10,41.59000015258789
2016-06-13,40.81999969482422
2016-06-14,40.08000183105469
2016-06-15,40.630001068115234
2016-06-16,41.0099983215332
2016-06-17,39.77000045776367
2016-06-20,41.18000030517578
2016-06-21,39.790000915527344
2016-06-22,40.220001220703125
2016-06-23,42.25
2016-06-24,40.77000045776367
2016-06-27,36.66999816894531
2016-06-28,39.720001220703125
2016-06-29,42.22999954223633
2016-06-30,43.290000915527344
2016-07-01,45.650001525878906
2016-07-05,44.529998779296875
2016-07-06,47.869998931884766
2016-07-07,48.83000183105469
2016-07-08,48.75
2016-07-11,48.66999816894531
2016-07-12,49.97999954223633
2016-07-13,46.52000045776367
2016-07-14,45.54999923706055
2016-07-15,45.83000183105469
2016-07-18,46.560001373291016
2016-07-19,44.97999954223633
2016-07-20,48.09000015258789
2016-07-21,48.880001068115234
2016-07-22,49.310001373291016
2016-07-25,49.18000030517578
2016-07-26,50.45000076293945
2016-07-27,56.119998931884766
2016-07-28,56.09000015258789
2016-07-29,57.18000030517578
2016-08-01,56.29999923706055
2016-08-02,55.40999984741211
2016-08-03,59.40999984741211
2016-08-04,53.810001373291016
2016-08-05,57.79999923706055
2016-08-08,55.459999084472656
2016-08-09,56.209999084472656
2016-08-10,53.52000045776367
2016-08-11,55.47999954223633
2016-08-12,56.79999923706055
2016-08-15,57.79999923706055
2016-08-16,57.540000915527344
2016-08-17,55.43000030517578
2016-08-18,56.70000076293945
2016-08-19,53.72999954223633
2016-08-22,54.709999084472656
2016-08-23,54.90999984741211
2016-08-24,50.2599983215332
2016-08-25,49.970001220703125
2016-08-26,51.22999954223633
2016-08-29,51.849998474121094
2016-08-30,50.869998931884766
2016-08-31,49.34000015258789
2016-09-01,49.33000183105469
2016-09-02,49.04999923706055
2016-09-06,50.650001525878906
2016-09-07,52.810001373291016
2016-09-08,57.5099983215332
2016-09-09,53.43000030517578
2016-09-12,58.810001373291016
2016-09-13,58.279998779296875
2016-09-14,62.88999938964844
2016-09-15,70.04000091552734
2016-09-16,71.47000122070312
2016-09-19,70.94999694824219
2016-09-20,73.7699966430664
2016-09-21,73.80999755859375
2016-09-22,73.30000305175781
2016-09-23,71.68000030517578
2016-09-26,71.2699966430664
2016-09-27,72.97000122070312
2016-09-28,69.11000061035156
2016-09-29,66.41000366210938
2016-09-30,67.77999877929688
2016-10-03,67.91999816894531
2016-10-04,69.55000305175781
2016-10-05,73.12000274658203
2016-10-06,70.0
2016-10-07,69.66999816894531
2016-10-10,73.58999633789062
2016-10-11,70.02999877929688
2016-10-12,65.55000305175781
2016-10-13,65.23999786376953
2016-10-14,56.56999969482422
2016-10-17,55.5
2016-10-18,54.900001525878906
2016-10-19,52.75
2016-10-20,54.650001525878906
2016-10-21,53.599998474121094
2016-10-24,52.150001525878906
2016-10-25,52.349998474121094
2016-10-26,51.45000076293945
2016-10-27,49.099998474121094
2016-10-28,49.75
2016-10-31,47.75
2016-11-01,48.400001525878906
2016-11-02,46.400001525878906
2016-11-03,41.29999923706055
2016-11-04,42.54999923706055
2016-11-07,44.900001525878906
2016-11-08,46.099998474121094
2016-11-09,52.599998474121094
2016-11-10,54.75
2016-11-11,56.849998474121094
2016-11-14,62.650001525878906
2016-11-15,63.599998474121094
2016-11-16,59.630001068115234
2016-11-17,61.650001525878906
2016-11-18,62.0
2016-11-21,62.5
2016-11-22,60.95000076293945
2016-11-23,62.5
2016-11-25,63.95000076293945
2016-11-28,60.650001525878906
2016-11-29,64.4000015258789
2016-11-30,60.349998474121094
2016-12-01,68.6500015258789
2016-12-02,69.75
2016-12-05,72.1500015258789
2016-12-06,78.94999694824219
2016-12-07,70.5
2016-12-08,71.80000305175781
2016-12-09,69.5
2016-12-12,70.0
2016-12-13,68.55000305175781
2016-12-14,69.0
2016-12-15,71.25
2016-12-16,71.19999694824219
2016-12-19,67.05000305175781
2016-12-20,67.0999984741211
2016-12-21,64.25
2016-12-22,62.5
2016-12-23,64.6500015258789
2016-12-27,64.8499984741211
2016-12-28,62.70000076293945
2016-12-29,62.099998474121094
2016-12-30,61.70000076293945
2017-01-03,61.849998474121094
2017-01-04,67.6500015258789
2017-01-05,67.5
2017-01-06,68.19999694824219
2017-01-09,68.80000305175781
2017-01-10,68.25
2017-01-11,65.05000305175781
2017-01-12,66.19999694824219
2017-01-13,66.75
2017-01-17,65.0
2017-01-18,67.5999984741211
2017-01-19,66.44999694824219
2017-01-20,65.4000015258789
2017-01-23,65.3499984741211
2017-01-24,67.5999984741211
2017-01-25,67.80000305175781
2017-01-26,68.44999694824219
2017-01-27,71.0999984741211
2017-01-30,68.5999984741211
2017-01-31,74.5
2017-02-01,75.5999984741211
2017-02-02,76.69999694824219
2017-02-03,78.6500015258789
2017-02-06,77.9000015258789
2017-02-07,73.69999694824219
2017-02-08,73.5999984741211
2017-02-09,75.75
2017-02-10,75.69999694824219
2017-02-13,76.44999694824219
2017-02-14,79.30000305175781
2017-02-15,79.25
2017-02-16,76.55000305175781
2017-02-17,77.0999984741211
2017-02-21,76.25
2017-02-22,74.0
2017-02-23,78.30000305175781
2017-02-24,82.0
2017-02-27,87.8499984741211
2017-02-28,87.6500015258789
2017-03-01,92.80000305175781
2017-03-02,87.0
2017-03-03,84.94999694824219
2017-03-06,83.5
2017-03-07,82.30000305175781
2017-03-08,84.5
2017-03-09,86.80000305175781
2017-03-10,88.55000305175781
2017-03-13,90.5
2017-03-14,92.0
2017-03-15,97.8499984741211
2017-03-16,92.75
2017-03-17,92.4000015258789
2017-03-20,91.5
2017-03-21,84.05000305175781
2017-03-22,86.30000305175781
2017-03-23,86.94999694824219
2017-03-24,88.0999984741211
2017-03-27,94.05000305175781
2017-03-28,91.19999694824219
2017-03-29,91.0999984741211
2017-03-30,91.69999694824219
2017-03-31,90.9000015258789
