,BANR
1996-03-13,74.48347473144531
1996-03-14,74.48347473144531
1996-03-15,74.48347473144531
1996-03-18,75.92974853515625
1996-03-19,76.65289306640625
1996-03-20,75.92974853515625
1996-03-21,75.56818389892578
1996-03-22,75.20661163330078
1996-03-25,75.92974853515625
1996-03-26,75.92974853515625
1996-03-27,76.65289306640625
1996-03-28,75.20661163330078
1996-03-29,78.09917449951172
1996-04-01,77.37602996826172
1996-04-02,78.46074676513672
1996-04-03,78.82231140136719
1996-04-04,78.27996063232422
1996-04-08,78.82231140136719
1996-04-09,78.82231140136719
1996-04-10,78.82231140136719
1996-04-11,79.54545593261719
1996-04-12,81.71487426757812
1996-04-15,82.43801879882812
1996-04-16,83.1611557006836
1996-04-17,81.71487426757812
1996-04-18,81.71487426757812
1996-04-19,83.1611557006836
1996-04-22,82.43801879882812
1996-04-23,84.96900939941406
1996-04-24,84.60743713378906
1996-04-25,84.60743713378906
1996-04-26,84.24586486816406
1996-04-29,83.8843002319336
1996-04-30,87.5
1996-05-01,86.05371856689453
1996-05-02,84.60743713378906
1996-05-03,85.33058166503906
1996-05-06,84.60743713378906
1996-05-07,84.60743713378906
1996-05-08,84.60743713378906
1996-05-09,83.1611557006836
1996-05-10,83.8843002319336
1996-05-13,83.8843002319336
1996-05-14,84.60743713378906
1996-05-15,86.77686309814453
1996-05-16,86.77686309814453
1996-05-17,86.77686309814453
1996-05-20,87.138427734375
1996-05-21,88.22313690185547
1996-05-22,87.5
1996-05-23,88.22313690185547
1996-05-24,87.861572265625
1996-05-28,88.94628143310547
1996-05-29,88.94628143310547
1996-05-30,88.22313690185547
1996-05-31,88.94628143310547
1996-06-03,88.94628143310547
1996-06-04,87.5
1996-06-05,86.77686309814453
1996-06-06,86.05371856689453
1996-06-07,86.77686309814453
1996-06-10,86.05371856689453
1996-06-11,85.33058166503906
1996-06-12,86.05371856689453
1996-06-13,84.60743713378906
1996-06-14,84.60743713378906
1996-06-17,84.60743713378906
1996-06-18,83.1611557006836
1996-06-19,83.8843002319336
1996-06-20,83.5227279663086
1996-06-21,83.8843002319336
1996-06-24,83.8843002319336
1996-06-25,83.1611557006836
1996-06-26,83.1611557006836
1996-06-27,86.05371856689453
1996-06-28,90.39256286621094
1996-07-01,90.03099060058594
1996-07-02,88.58470916748047
1996-07-03,89.66941833496094
1996-07-05,88.22313690185547
1996-07-08,87.5
1996-07-09,88.22313690185547
1996-07-10,86.05371856689453
1996-07-11,85.33058166503906
1996-07-12,83.8843002319336
1996-07-15,85.33058166503906
1996-07-16,83.8843002319336
1996-07-17,84.60743713378906
1996-07-18,84.60743713378906
1996-07-19,85.33058166503906
1996-07-22,84.60743713378906
1996-07-23,84.60743713378906
1996-07-24,84.60743713378906
1996-07-25,84.60743713378906
1996-07-26,85.33058166503906
1996-07-29,87.5
1996-07-30,86.77686309814453
1996-07-31,89.30785369873047
1996-08-01,88.22313690185547
1996-08-02,88.94628143310547
1996-08-05,88.94628143310547
1996-08-06,89.66941833496094
1996-08-07,90.39256286621094
1996-08-08,91.1156997680664
1996-08-09,91.8388442993164
1996-08-12,93.28512573242188
1996-08-13,95.45454406738281
1996-08-14,94.73140716552734
1996-08-15,93.64669036865234
1996-08-16,92.56198120117188
1996-08-19,94.00826263427734
1996-08-20,94.00826263427734
1996-08-21,94.00826263427734
1996-08-22,94.73140716552734
1996-08-23,98.34710693359375
1996-08-26,99.79338836669922
1996-08-27,99.79338836669922
1996-08-28,99.07025146484375
1996-08-29,99.79338836669922
1996-08-30,99.07025146484375
1996-09-03,99.79338836669922
1996-09-04,99.07025146484375
1996-09-05,97.62397003173828
1996-09-06,98.34710693359375
1996-09-09,96.53925323486328
1996-09-10,95.45454406738281
1996-09-11,95.81611633300781
1996-09-12,96.90082550048828
1996-09-13,96.17768859863281
1996-09-16,97.62397003173828
1996-09-17,97.62397003173828
1996-09-18,97.62397003173828
1996-09-19,96.90082550048828
1996-09-20,97.26239776611328
1996-09-23,98.34710693359375
1996-09-24,98.34710693359375
1996-09-25,98.34710693359375
1996-09-26,98.34710693359375
1996-09-27,97.62397003173828
1996-09-30,96.17768859863281
1996-10-01,97.62397003173828
1996-10-02,99.07025146484375
1996-10-03,99.07025146484375
1996-10-04,99.79338836669922
1996-10-07,99.79338836669922
1996-10-08,97.62397003173828
1996-10-09,99.07025146484375
1996-10-10,97.62397003173828
1996-10-11,99.07025146484375
1996-10-14,98.34710693359375
1996-10-15,99.79338836669922
1996-10-16,99.07025146484375
1996-10-17,99.07025146484375
1996-10-18,100.51652526855469
1996-10-21,99.79338836669922
1996-10-22,99.43181610107422
1996-10-23,99.79338836669922
1996-10-24,98.34710693359375
1996-10-25,99.43181610107422
1996-10-28,100.51652526855469
1996-10-29,97.98553466796875
1996-10-30,98.34710693359375
1996-10-31,98.34710693359375
1996-11-01,98.34710693359375
1996-11-04,95.81611633300781
1996-11-05,97.62397003173828
1996-11-06,97.62397003173828
1996-11-07,97.62397003173828
1996-11-08,97.62397003173828
1996-11-11,96.90082550048828
1996-11-12,98.34710693359375
1996-11-13,97.62397003173828
1996-11-14,99.07025146484375
1996-11-15,99.07025146484375
1996-11-18,99.07025146484375
1996-11-19,98.34710693359375
1996-11-20,100.51652526855469
1996-11-21,100.87809753417969
1996-11-22,104.13223266601562
1996-11-25,107.74793243408203
1996-11-26,108.47107696533203
1996-11-27,107.74793243408203
1996-11-29,107.74793243408203
1996-12-02,109.9173583984375
1996-12-03,109.1942138671875
1996-12-04,107.74793243408203
1996-12-05,107.02479553222656
1996-12-06,106.30165100097656
1996-12-09,106.30165100097656
1996-12-10,107.02479553222656
1996-12-11,107.02479553222656
1996-12-12,107.02479553222656
1996-12-13,107.02479553222656
1996-12-16,105.2169418334961
1996-12-17,104.8553695678711
1996-12-18,104.8553695678711
1996-12-19,105.5785140991211
1996-12-20,106.30165100097656
1996-12-23,106.30165100097656
1996-12-24,107.74793243408203
1996-12-26,106.30165100097656
1996-12-27,107.74793243408203
1996-12-30,107.02479553222656
1996-12-31,106.30165100097656
1997-01-02,107.74793243408203
1997-01-03,107.74793243408203
1997-01-06,105.5785140991211
1997-01-07,106.30165100097656
1997-01-08,105.5785140991211
1997-01-09,104.13223266601562
1997-01-10,104.13223266601562
1997-01-13,104.13223266601562
1997-01-14,106.30165100097656
1997-01-15,106.30165100097656
1997-01-16,105.5785140991211
1997-01-17,107.02479553222656
1997-01-20,108.47107696533203
1997-01-21,110.64049530029297
1997-01-22,113.5330581665039
1997-01-23,112.08677673339844
1997-01-24,112.8099136352539
1997-01-27,111.36363220214844
1997-01-28,111.36363220214844
1997-01-29,114.25619506835938
1997-01-30,114.25619506835938
1997-01-31,112.8099136352539
1997-02-03,112.8099136352539
1997-02-04,111.36363220214844
1997-02-05,112.08677673339844
1997-02-06,114.25619506835938
1997-02-07,113.5330581665039
1997-02-10,114.97933959960938
1997-02-11,114.97933959960938
1997-02-12,114.25619506835938
1997-02-13,117.14875793457031
1997-02-14,118.59503936767578
1997-02-18,121.48760223388672
1997-02-19,127.2727279663086
1997-02-20,127.99586486816406
1997-02-21,121.48760223388672
1997-02-24,118.59503936767578
1997-02-25,118.59503936767578
1997-02-26,117.87190246582031
1997-02-27,117.87190246582031
1997-02-28,114.25619506835938
1997-03-03,113.5330581665039
1997-03-04,114.25619506835938
1997-03-05,115.70247650146484
1997-03-06,114.25619506835938
1997-03-07,114.97933959960938
1997-03-10,114.97933959960938
1997-03-11,114.97933959960938
1997-03-12,117.14875793457031
1997-03-13,112.08677673339844
1997-03-14,114.25619506835938
1997-03-17,109.1942138671875
1997-03-18,108.47107696533203
1997-03-19,109.1942138671875
1997-03-20,111.36363220214844
1997-03-21,109.9173583984375
1997-03-24,111.36363220214844
1997-03-25,114.25619506835938
1997-03-26,111.36363220214844
1997-03-27,112.8099136352539
1997-03-31,109.1942138671875
1997-04-01,109.1942138671875
1997-04-02,108.47107696533203
1997-04-03,109.1942138671875
1997-04-04,112.8099136352539
1997-04-07,114.97933959960938
1997-04-08,114.25619506835938
1997-04-09,115.70247650146484
1997-04-10,115.70247650146484
1997-04-11,114.25619506835938
1997-04-14,112.8099136352539
1997-04-15,114.97933959960938
1997-04-16,113.5330581665039
1997-04-17,114.97933959960938
1997-04-18,113.5330581665039
1997-04-21,115.70247650146484
1997-04-22,114.25619506835938
1997-04-23,116.60640716552734
1997-04-24,116.42562103271484
1997-04-25,117.87190246582031
1997-04-28,121.48760223388672
1997-04-29,123.65702819824219
1997-04-30,121.48760223388672
1997-05-01,121.48760223388672
1997-05-02,122.21074676513672
1997-05-05,123.65702819824219
1997-05-06,122.93388366699219
1997-05-07,125.46487426757812
1997-05-08,124.38016510009766
1997-05-09,126.5495834350586
1997-05-12,125.82644653320312
1997-05-13,123.65702819824219
1997-05-14,122.93388366699219
1997-05-15,124.38016510009766
1997-05-16,122.21074676513672
1997-05-19,121.48760223388672
1997-05-20,122.21074676513672
1997-05-21,121.48760223388672
1997-05-22,122.21074676513672
1997-05-23,121.48760223388672
1997-05-27,122.21074676513672
1997-05-28,120.04132080078125
1997-05-29,120.04132080078125
1997-05-30,120.76446533203125
1997-06-02,120.76446533203125
1997-06-03,122.21074676513672
1997-06-04,121.12602996826172
1997-06-05,122.93388366699219
1997-06-06,124.38016510009766
1997-06-09,126.9111557006836
1997-06-10,127.2727279663086
1997-06-11,124.38016510009766
1997-06-12,127.99586486816406
1997-06-13,127.2727279663086
1997-06-16,126.5495834350586
1997-06-17,126.18801879882812
1997-06-18,127.99586486816406
1997-06-19,127.99586486816406
1997-06-20,124.38016510009766
1997-06-23,123.65702819824219
1997-06-24,125.10330963134766
1997-06-25,122.57231140136719
1997-06-26,126.5495834350586
1997-06-27,126.5495834350586
1997-06-30,128.71900939941406
1997-07-01,125.10330963134766
1997-07-02,126.5495834350586
1997-07-03,126.5495834350586
1997-07-07,128.71900939941406
1997-07-08,127.99586486816406
1997-07-09,127.2727279663086
1997-07-10,127.99586486816406
1997-07-11,127.99586486816406
1997-07-14,130.165283203125
1997-07-15,133.05784606933594
1997-07-16,134.50413513183594
1997-07-17,135.95040893554688
1997-07-18,136.67355346679688
1997-07-21,133.78099060058594
1997-07-22,135.95040893554688
1997-07-23,133.05784606933594
1997-07-24,133.41941833496094
1997-07-25,133.05784606933594
1997-07-28,134.50413513183594
1997-07-29,133.05784606933594
1997-07-30,140.2892608642578
1997-07-31,143.18182373046875
1997-08-01,141.01239013671875
1997-08-04,138.11984252929688
1997-08-05,138.11984252929688
1997-08-06,138.8429718017578
1997-08-07,139.5661163330078
1997-08-08,142.45867919921875
1997-08-11,141.73553466796875
1997-08-12,141.01239013671875
1997-08-13,141.01239013671875
1997-08-14,140.2892608642578
1997-08-15,141.73553466796875
1997-08-18,140.2892608642578
1997-08-19,140.2892608642578
1997-08-20,141.01239013671875
1997-08-21,143.9049530029297
1997-08-22,139.5661163330078
1997-08-25,141.01239013671875
1997-08-26,141.01239013671875
1997-08-27,141.73553466796875
1997-08-28,141.73553466796875
1997-08-29,143.18182373046875
1997-09-02,142.45867919921875
1997-09-03,142.45867919921875
1997-09-04,142.82025146484375
1997-09-05,143.18182373046875
1997-09-08,142.45867919921875
1997-09-09,141.73553466796875
1997-09-10,142.45867919921875
1997-09-11,141.01239013671875
1997-09-12,140.2892608642578
1997-09-15,139.5661163330078
1997-09-16,138.8429718017578
1997-09-17,140.2892608642578
1997-09-18,140.2892608642578
1997-09-19,139.5661163330078
1997-09-22,141.73553466796875
1997-09-23,143.18182373046875
1997-09-24,139.5661163330078
1997-09-25,141.01239013671875
1997-09-26,141.73553466796875
1997-09-29,142.45867919921875
1997-09-30,143.18182373046875
1997-10-01,150.41322326660156
1997-10-02,145.3512420654297
1997-10-03,143.18182373046875
1997-10-06,143.18182373046875
1997-10-07,144.6280975341797
1997-10-08,147.52066040039062
1997-10-09,145.3512420654297
1997-10-10,151.8594970703125
1997-10-13,150.41322326660156
1997-10-14,152.5826416015625
1997-10-15,150.41322326660156
1997-10-16,147.52066040039062
1997-10-17,141.73553466796875
1997-10-20,146.0743865966797
1997-10-21,146.0743865966797
1997-10-22,146.0743865966797
1997-10-23,141.73553466796875
1997-10-24,144.6280975341797
1997-10-27,138.8429718017578
1997-10-28,139.5661163330078
1997-10-29,141.01239013671875
1997-10-30,136.67355346679688
1997-10-31,137.39669799804688
1997-11-03,135.95040893554688
1997-11-04,135.95040893554688
1997-11-05,135.95040893554688
1997-11-06,135.22727966308594
1997-11-07,136.67355346679688
1997-11-10,136.67355346679688
1997-11-11,135.95040893554688
1997-11-12,134.86570739746094
1997-11-13,134.50413513183594
1997-11-14,136.49276733398438
1997-11-17,137.39669799804688
1997-11-18,139.5661163330078
1997-11-19,140.2892608642578
1997-11-20,140.2892608642578
1997-11-21,141.01239013671875
1997-11-24,144.6280975341797
1997-11-25,146.0743865966797
1997-11-26,146.0743865966797
1997-11-28,146.0743865966797
1997-12-01,150.41322326660156
1997-12-02,153.3057861328125
1997-12-03,153.3057861328125
1997-12-04,152.5826416015625
1997-12-05,150.41322326660156
1997-12-08,149.69007873535156
1997-12-09,150.41322326660156
1997-12-10,151.8594970703125
1997-12-11,150.41322326660156
1997-12-12,151.8594970703125
1997-12-15,156.19834899902344
1997-12-16,165.23760986328125
1997-12-17,164.87603759765625
1997-12-18,160.5371856689453
1997-12-19,155.47520446777344
1997-12-22,159.45248413085938
1997-12-23,156.55992126464844
1997-12-24,157.64462280273438
1997-12-26,161.2603302001953
1997-12-29,160.5371856689453
1997-12-30,159.09091186523438
1997-12-31,159.09091186523438
1998-01-02,159.09091186523438
1998-01-05,159.81405639648438
1998-01-06,156.19834899902344
1998-01-07,147.52066040039062
1998-01-08,143.5433807373047
1998-01-09,138.11984252929688
1998-01-12,137.39669799804688
1998-01-13,144.2665252685547
1998-01-14,145.3512420654297
1998-01-15,146.0743865966797
1998-01-16,141.73553466796875
1998-01-20,146.0743865966797
1998-01-21,141.01239013671875
1998-01-22,137.39669799804688
1998-01-23,138.11984252929688
1998-01-26,137.39669799804688
1998-01-27,135.95040893554688
1998-01-28,138.3006134033203
1998-01-29,140.6508331298828
1998-01-30,139.5661163330078
1998-02-02,138.8429718017578
1998-02-03,139.5661163330078
1998-02-04,140.6508331298828
1998-02-05,140.2892608642578
1998-02-06,143.5433807373047
1998-02-09,143.18182373046875
1998-02-10,144.6280975341797
1998-02-11,144.6280975341797
1998-02-12,146.79751586914062
1998-02-13,144.6280975341797
1998-02-17,147.52066040039062
1998-02-18,147.52066040039062
1998-02-19,146.79751586914062
1998-02-20,146.79751586914062
1998-02-23,146.43594360351562
1998-02-24,147.52066040039062
1998-02-25,146.79751586914062
1998-02-26,146.43594360351562
1998-02-27,147.52066040039062
1998-03-02,144.6280975341797
1998-03-03,146.0743865966797
1998-03-04,146.0743865966797
1998-03-05,145.3512420654297
1998-03-06,147.52066040039062
1998-03-09,150.77479553222656
1998-03-10,152.5826416015625
1998-03-11,155.47520446777344
1998-03-12,154.75205993652344
1998-03-13,150.41322326660156
1998-03-16,153.6673583984375
1998-03-17,156.19834899902344
1998-03-18,154.75205993652344
1998-03-19,156.92149353027344
1998-03-20,156.19834899902344
1998-03-23,153.3057861328125
1998-03-24,153.6673583984375
1998-03-25,154.75205993652344
1998-03-26,151.13636779785156
1998-03-27,154.75205993652344
1998-03-30,152.5826416015625
1998-03-31,152.2210693359375
1998-04-01,148.24380493164062
1998-04-02,148.96694946289062
1998-04-03,149.69007873535156
1998-04-06,150.41322326660156
1998-04-07,150.05165100097656
1998-04-08,149.87086486816406
1998-04-09,149.69007873535156
1998-04-13,149.69007873535156
1998-04-14,150.41322326660156
1998-04-15,153.3057861328125
1998-04-16,151.8594970703125
1998-04-17,150.77479553222656
1998-04-20,152.9442138671875
1998-04-21,156.19834899902344
1998-04-22,161.2603302001953
1998-04-23,155.83677673339844
1998-04-24,154.75205993652344
1998-04-27,153.3057861328125
1998-04-28,152.5826416015625
1998-04-29,155.47520446777344
1998-04-30,153.6673583984375
1998-05-01,154.0289306640625
1998-05-04,156.19834899902344
1998-05-05,153.3057861328125
1998-05-06,149.69007873535156
1998-05-07,151.8594970703125
1998-05-08,143.9049530029297
1998-05-11,146.79751586914062
1998-05-12,146.0743865966797
1998-05-13,144.6280975341797
1998-05-14,146.79751586914062
1998-05-15,146.0743865966797
1998-05-18,145.8936004638672
1998-05-19,145.3512420654297
1998-05-20,145.3512420654297
1998-05-21,145.3512420654297
1998-05-22,147.52066040039062
1998-05-26,145.3512420654297
1998-05-27,144.6280975341797
1998-05-28,145.3512420654297
1998-05-29,149.69007873535156
1998-06-01,150.41322326660156
1998-06-02,144.6280975341797
1998-06-03,143.18182373046875
1998-06-04,143.18182373046875
1998-06-05,144.6280975341797
1998-06-08,142.27789306640625
1998-06-09,143.18182373046875
1998-06-10,143.5433807373047
1998-06-11,143.9049530029297
1998-06-12,140.2892608642578
1998-06-15,139.5661163330078
1998-06-16,140.2892608642578
1998-06-17,139.5661163330078
1998-06-18,141.73553466796875
1998-06-19,138.8429718017578
1998-06-22,139.5661163330078
1998-06-23,150.41322326660156
1998-06-24,154.75205993652344
1998-06-25,154.0289306640625
1998-06-26,151.8594970703125
1998-06-29,147.52066040039062
1998-06-30,146.0743865966797
1998-07-01,144.6280975341797
1998-07-02,144.6280975341797
1998-07-06,147.52066040039062
1998-07-07,149.69007873535156
1998-07-08,147.15908813476562
1998-07-09,149.87086486816406
1998-07-10,148.96694946289062
1998-07-13,149.69007873535156
1998-07-14,150.41322326660156
1998-07-15,148.96694946289062
1998-07-16,148.96694946289062
1998-07-17,149.69007873535156
1998-07-20,147.52066040039062
1998-07-21,147.52066040039062
1998-07-22,144.9896697998047
1998-07-23,142.45867919921875
1998-07-24,141.73553466796875
1998-07-27,138.8429718017578
1998-07-28,138.8429718017578
1998-07-29,136.31198120117188
1998-07-30,141.01239013671875
1998-07-31,136.67355346679688
1998-08-03,138.8429718017578
1998-08-04,138.11984252929688
1998-08-05,138.8429718017578
1998-08-06,141.59091186523438
1998-08-07,145.56817626953125
1998-08-10,147.15908813476562
1998-08-11,146.36363220214844
1998-08-12,147.55682373046875
1998-08-13,146.36363220214844
1998-08-14,146.36363220214844
1998-08-17,146.36363220214844
1998-08-18,148.75
1998-08-19,149.5454559326172
1998-08-20,145.7670440673828
1998-08-21,143.18182373046875
1998-08-24,140.7954559326172
1998-08-25,140.0
1998-08-26,130.4545440673828
1998-08-27,129.65908813476562
1998-08-28,129.65908813476562
1998-08-31,123.29545593261719
1998-09-01,130.4545440673828
1998-09-02,130.4545440673828
1998-09-03,129.26136779785156
1998-09-04,128.06817626953125
1998-09-08,133.63636779785156
1998-09-09,132.0454559326172
1998-09-10,130.4545440673828
1998-09-11,133.63636779785156
1998-09-14,131.64772033691406
1998-09-15,131.25
1998-09-16,138.40908813476562
1998-09-17,135.625
1998-09-18,142.38636779785156
1998-09-21,138.01136779785156
1998-09-22,138.40908813476562
1998-09-23,140.7954559326172
1998-09-24,140.39772033691406
1998-09-25,142.38636779785156
1998-09-28,143.18182373046875
1998-09-29,146.36363220214844
1998-09-30,143.97727966308594
1998-10-01,144.77272033691406
1998-10-02,144.77272033691406
1998-10-05,143.18182373046875
1998-10-06,141.59091186523438
1998-10-07,128.86363220214844
1998-10-08,128.06817626953125
1998-10-09,126.4772720336914
1998-10-12,127.2727279663086
1998-10-13,131.25
1998-10-14,130.25567626953125
1998-10-15,136.02272033691406
1998-10-16,135.22727966308594
1998-10-19,137.21591186523438
1998-10-20,140.0
1998-10-21,139.60227966308594
1998-10-22,140.7954559326172
1998-10-23,143.97727966308594
1998-10-26,143.97727966308594
1998-10-27,143.18182373046875
1998-10-28,140.0
1998-10-29,140.0
1998-10-30,140.0
1998-11-02,140.0
1998-11-03,136.81817626953125
1998-11-04,139.60227966308594
1998-11-05,140.0
1998-11-06,140.0
1998-11-09,135.22727966308594
1998-11-10,135.625
1998-11-11,136.02272033691406
1998-11-12,140.7954559326172
1998-11-13,139.2045440673828
1998-11-16,139.2045440673828
1998-11-17,139.2045440673828
1998-11-18,140.0
1998-11-19,140.0
1998-11-20,140.0
1998-11-23,139.60227966308594
1998-11-24,139.2045440673828
1998-11-25,137.61363220214844
1998-11-27,137.61363220214844
1998-11-30,132.0454559326172
1998-12-01,136.81817626953125
1998-12-02,137.61363220214844
1998-12-03,138.40908813476562
1998-12-04,137.21591186523438
1998-12-07,134.43182373046875
1998-12-08,128.06817626953125
1998-12-09,129.26136779785156
1998-12-10,129.26136779785156
1998-12-11,128.06817626953125
1998-12-14,128.86363220214844
1998-12-15,128.86363220214844
1998-12-16,128.06817626953125
1998-12-17,132.84091186523438
1998-12-18,139.2045440673828
1998-12-21,141.59091186523438
1998-12-22,143.97727966308594
1998-12-23,146.36363220214844
1998-12-24,142.38636779785156
1998-12-28,149.5454559326172
1998-12-29,151.93182373046875
1998-12-30,151.13636779785156
1998-12-31,152.72727966308594
1999-01-04,149.94317626953125
1999-01-05,143.97727966308594
1999-01-06,143.5795440673828
1999-01-07,138.40908813476562
1999-01-08,136.02272033691406
1999-01-11,133.63636779785156
1999-01-12,137.61363220214844
1999-01-13,141.59091186523438
1999-01-14,144.77272033691406
1999-01-15,148.75
1999-01-19,151.13636779785156
1999-01-20,152.72727966308594
1999-01-21,148.75
1999-01-22,146.76136779785156
1999-01-25,148.35227966308594
1999-01-26,149.94317626953125
1999-01-27,146.36363220214844
1999-01-28,143.18182373046875
1999-01-29,140.0
1999-02-01,138.80682373046875
1999-02-02,138.80682373046875
1999-02-03,139.2045440673828
1999-02-04,138.80682373046875
1999-02-05,136.81817626953125
1999-02-08,140.39772033691406
1999-02-09,140.0
1999-02-10,139.2045440673828
1999-02-11,139.60227966308594
1999-02-12,133.63636779785156
1999-02-16,132.84091186523438
1999-02-17,132.84091186523438
1999-02-18,133.83522033691406
1999-02-19,138.40908813476562
1999-02-22,143.18182373046875
1999-02-23,137.61363220214844
1999-02-24,132.84091186523438
1999-02-25,132.0454559326172
1999-02-26,135.625
1999-03-01,134.8295440673828
1999-03-02,134.8295440673828
1999-03-03,131.25
1999-03-04,132.44317626953125
1999-03-05,133.23863220214844
1999-03-08,131.25
1999-03-09,130.85227966308594
1999-03-10,129.65908813476562
1999-03-11,130.05682373046875
1999-03-12,125.68181610107422
1999-03-15,124.09091186523438
1999-03-16,126.07954406738281
1999-03-17,124.48863220214844
1999-03-18,125.28408813476562
1999-03-19,125.28408813476562
1999-03-22,123.29545593261719
1999-03-23,120.90908813476562
1999-03-24,116.93181610107422
1999-03-25,119.31818389892578
1999-03-26,118.5227279663086
1999-03-29,119.31818389892578
1999-03-30,121.70454406738281
1999-03-31,123.69318389892578
1999-04-01,123.29545593261719
1999-04-05,120.51136779785156
1999-04-06,120.90908813476562
1999-04-07,117.7272720336914
1999-04-08,114.94318389892578
1999-04-09,115.34091186523438
1999-04-12,116.53408813476562
1999-04-13,130.4545440673828
1999-04-14,140.0
1999-04-15,138.40908813476562
1999-04-16,130.85227966308594
1999-04-19,120.90908813476562
1999-04-20,123.29545593261719
1999-04-21,124.88636779785156
1999-04-22,122.5
1999-04-23,123.29545593261719
1999-04-26,125.68181610107422
1999-04-27,125.68181610107422
1999-04-28,124.09091186523438
1999-04-29,128.06817626953125
1999-04-30,128.06817626953125
1999-05-03,131.25
1999-05-04,133.63636779785156
1999-05-05,134.8295440673828
1999-05-06,136.02272033691406
1999-05-07,134.03408813476562
1999-05-10,134.43182373046875
1999-05-11,129.26136779785156
1999-05-12,127.2727279663086
1999-05-13,128.46591186523438
1999-05-14,126.4772720336914
1999-05-17,124.09091186523438
1999-05-18,127.2727279663086
1999-05-19,125.68181610107422
1999-05-20,124.09091186523438
1999-05-21,124.09091186523438
1999-05-24,127.2727279663086
1999-05-25,122.5
1999-05-26,126.875
1999-05-27,127.2727279663086
1999-05-28,129.26136779785156
1999-06-01,136.81817626953125
1999-06-02,129.26136779785156
1999-06-03,130.4545440673828
1999-06-04,132.44317626953125
1999-06-07,131.64772033691406
1999-06-08,127.2727279663086
1999-06-09,127.2727279663086
1999-06-10,122.5
1999-06-11,121.70454406738281
1999-06-14,120.11363220214844
1999-06-15,125.68181610107422
1999-06-16,127.2727279663086
1999-06-17,127.2727279663086
1999-06-18,127.2727279663086
1999-06-21,124.48863220214844
1999-06-22,125.68181610107422
1999-06-23,126.07954406738281
1999-06-24,125.68181610107422
1999-06-25,126.07954406738281
1999-06-28,126.875
1999-06-29,127.67045593261719
1999-06-30,127.67045593261719
1999-07-01,127.2727279663086
1999-07-02,126.4772720336914
1999-07-06,126.07954406738281
1999-07-07,126.4772720336914
1999-07-08,127.2727279663086
1999-07-09,127.2727279663086
1999-07-12,126.4772720336914
1999-07-13,125.68181610107422
1999-07-14,124.88636779785156
1999-07-15,125.68181610107422
1999-07-16,120.90908813476562
1999-07-19,120.90908813476562
1999-07-20,120.90908813476562
1999-07-21,123.29545593261719
1999-07-22,122.5
1999-07-23,120.90908813476562
1999-07-26,121.70454406738281
1999-07-27,120.90908813476562
