,BPOP
2004-06-03,212.4499969482422
2004-06-04,214.3000030517578
2004-06-07,215.60000610351562
2004-06-08,214.9499969482422
2004-06-09,213.35000610351562
2004-06-10,213.14999389648438
2004-06-14,212.60000610351562
2004-06-15,213.75
2004-06-16,213.85000610351562
2004-06-17,215.35000610351562
2004-06-18,213.64999389648438
2004-06-21,213.75
2004-06-22,212.1999969482422
2004-06-23,213.35000610351562
2004-06-24,215.0500030517578
2004-06-25,210.10000610351562
2004-06-28,210.8000030517578
2004-06-29,210.25
2004-06-30,213.85000610351562
2004-07-01,214.64999389648438
2004-07-02,215.10000610351562
2004-07-06,215.35000610351562
2004-07-07,216.64999389648438
2004-07-08,215.10000610351562
2004-07-09,215.8000030517578
2004-07-12,219.10000610351562
2004-07-13,220.39999389648438
2004-07-14,222.1999969482422
2004-07-15,217.60000610351562
2004-07-16,220.89999389648438
2004-07-19,221.89999389648438
2004-07-20,223.3000030517578
2004-07-21,222.60000610351562
2004-07-22,221.60000610351562
2004-07-23,221.39999389648438
2004-07-26,222.39999389648438
2004-07-27,221.0
2004-07-28,223.5
2004-07-29,226.1999969482422
2004-07-30,227.39999389648438
2004-08-02,230.1999969482422
2004-08-03,230.10000610351562
2004-08-04,229.1999969482422
2004-08-05,229.5
2004-08-06,227.6999969482422
2004-08-09,224.39999389648438
2004-08-10,228.3000030517578
2004-08-11,227.3000030517578
2004-08-12,229.1999969482422
2004-08-13,231.39999389648438
2004-08-16,234.1999969482422
2004-08-17,232.39999389648438
2004-08-18,236.1999969482422
2004-08-19,237.89999389648438
2004-08-20,240.1999969482422
2004-08-23,239.10000610351562
2004-08-24,239.39999389648438
2004-08-25,240.1999969482422
2004-08-26,241.10000610351562
2004-08-27,240.5
2004-08-30,238.6999969482422
2004-08-31,242.0
2004-09-01,242.0
2004-09-02,243.60000610351562
2004-09-03,245.0
2004-09-07,247.3000030517578
2004-09-08,247.10000610351562
2004-09-09,247.6999969482422
2004-09-10,257.0
2004-09-13,258.70001220703125
2004-09-14,258.70001220703125
2004-09-15,258.5
2004-09-16,260.29998779296875
2004-09-17,257.0
2004-09-20,258.5
2004-09-21,261.0
2004-09-22,258.8999938964844
2004-09-23,258.29998779296875
2004-09-24,258.79998779296875
2004-09-27,255.0
2004-09-28,258.0
2004-09-29,261.0
2004-09-30,263.0
2004-10-01,264.6000061035156
2004-10-04,265.70001220703125
2004-10-05,262.0
2004-10-06,265.8999938964844
2004-10-07,263.8999938964844
2004-10-08,265.5
2004-10-11,265.0
2004-10-12,265.8999938964844
2004-10-13,262.1000061035156
2004-10-14,253.10000610351562
2004-10-15,255.3000030517578
2004-10-18,253.60000610351562
2004-10-19,252.60000610351562
2004-10-20,249.89999389648438
2004-10-21,247.89999389648438
2004-10-22,245.8000030517578
2004-10-25,245.39999389648438
2004-10-26,245.8000030517578
2004-10-27,246.3000030517578
2004-10-28,254.0
2004-10-29,257.20001220703125
2004-11-01,257.0
2004-11-02,254.5
2004-11-03,257.29998779296875
2004-11-04,262.0
2004-11-05,263.79998779296875
2004-11-08,263.6000061035156
2004-11-09,265.79998779296875
2004-11-10,266.1000061035156
2004-11-11,271.8999938964844
2004-11-12,274.70001220703125
2004-11-15,274.6000061035156
2004-11-16,269.0
2004-11-17,270.29998779296875
2004-11-18,270.0
2004-11-19,266.79998779296875
2004-11-22,268.79998779296875
2004-11-23,271.6000061035156
2004-11-24,269.0
2004-11-26,268.3999938964844
2004-11-29,264.0
2004-11-30,265.0
2004-12-01,270.0
2004-12-02,270.29998779296875
2004-12-03,269.8999938964844
2004-12-06,271.79998779296875
2004-12-07,268.70001220703125
2004-12-08,268.1000061035156
2004-12-09,271.20001220703125
2004-12-10,270.29998779296875
2004-12-13,273.0
2004-12-14,274.20001220703125
2004-12-15,276.0
2004-12-16,277.70001220703125
2004-12-17,276.70001220703125
2004-12-20,278.79998779296875
2004-12-21,277.0
2004-12-22,275.70001220703125
2004-12-23,278.79998779296875
2004-12-27,279.29998779296875
2004-12-28,284.29998779296875
2004-12-29,284.1000061035156
2004-12-30,288.70001220703125
2004-12-31,288.29998779296875
2005-01-03,279.29998779296875
2005-01-04,279.6000061035156
2005-01-05,277.0
2005-01-06,280.29998779296875
2005-01-07,278.1000061035156
2005-01-10,278.3999938964844
2005-01-11,279.0
2005-01-12,272.79998779296875
2005-01-13,273.3999938964844
2005-01-14,273.29998779296875
2005-01-18,280.0
2005-01-19,279.0
2005-01-20,279.0
2005-01-21,277.70001220703125
2005-01-24,272.79998779296875
2005-01-25,266.5
2005-01-26,264.79998779296875
2005-01-27,261.79998779296875
2005-01-28,260.70001220703125
2005-01-31,266.79998779296875
2005-02-01,270.5
2005-02-02,269.79998779296875
2005-02-03,270.0
2005-02-04,271.0
2005-02-07,271.0
2005-02-08,273.29998779296875
2005-02-09,270.79998779296875
2005-02-10,271.8999938964844
2005-02-11,271.3999938964844
2005-02-14,271.70001220703125
2005-02-15,269.79998779296875
2005-02-16,272.0
2005-02-17,271.8999938964844
2005-02-18,269.70001220703125
2005-02-22,265.0
2005-02-23,262.70001220703125
2005-02-24,263.0
2005-02-25,264.79998779296875
2005-02-28,264.8999938964844
2005-03-01,269.6000061035156
2005-03-02,269.8999938964844
2005-03-03,270.0
2005-03-04,270.79998779296875
2005-03-07,273.0
2005-03-08,273.29998779296875
2005-03-09,268.5
2005-03-10,269.29998779296875
2005-03-11,271.3999938964844
2005-03-14,273.5
2005-03-15,274.20001220703125
2005-03-16,265.29998779296875
2005-03-17,255.89999389648438
2005-03-18,249.1999969482422
2005-03-21,240.6999969482422
2005-03-22,246.60000610351562
2005-03-23,244.3000030517578
2005-03-24,243.89999389648438
2005-03-28,242.0
2005-03-29,238.0
2005-03-30,240.10000610351562
2005-03-31,243.1999969482422
2005-04-01,242.5
2005-04-04,242.60000610351562
2005-04-05,242.8000030517578
2005-04-06,243.89999389648438
2005-04-07,244.5
2005-04-08,241.3000030517578
2005-04-11,240.0
2005-04-12,243.5
2005-04-13,240.8000030517578
2005-04-14,233.1999969482422
2005-04-15,229.39999389648438
2005-04-18,231.1999969482422
2005-04-19,234.8000030517578
2005-04-20,233.8000030517578
2005-04-21,233.5
2005-04-22,231.5
2005-04-25,232.60000610351562
2005-04-26,231.10000610351562
2005-04-27,234.10000610351562
2005-04-28,229.5
2005-04-29,231.39999389648438
2005-05-02,232.39999389648438
2005-05-03,232.5
2005-05-04,237.0
2005-05-05,238.5
2005-05-06,236.3000030517578
2005-05-09,236.10000610351562
2005-05-10,236.0
2005-05-11,236.60000610351562
2005-05-12,235.5
2005-05-13,233.8000030517578
2005-05-16,238.1999969482422
2005-05-17,242.10000610351562
2005-05-18,243.8000030517578
2005-05-19,241.5
2005-05-20,239.0
2005-05-23,237.60000610351562
2005-05-24,236.3000030517578
2005-05-25,235.0
2005-05-26,233.8000030517578
2005-05-27,236.6999969482422
2005-05-31,235.5
2005-06-01,236.5
2005-06-02,233.5
2005-06-03,234.60000610351562
2005-06-06,236.39999389648438
2005-06-07,236.39999389648438
2005-06-08,237.1999969482422
2005-06-09,238.10000610351562
2005-06-10,236.5
2005-06-13,238.3000030517578
2005-06-14,239.3000030517578
2005-06-15,243.1999969482422
2005-06-16,249.5
2005-06-17,253.6999969482422
2005-06-20,256.5
2005-06-21,254.89999389648438
2005-06-22,253.3000030517578
2005-06-23,251.5
2005-06-24,248.8000030517578
2005-06-27,250.1999969482422
2005-06-28,250.89999389648438
2005-06-29,251.5
2005-06-30,251.89999389648438
2005-07-01,254.0
2005-07-05,254.5
2005-07-06,254.10000610351562
2005-07-07,255.0
2005-07-08,251.8000030517578
2005-07-11,252.5
2005-07-12,251.6999969482422
2005-07-13,252.3000030517578
2005-07-14,253.0
2005-07-15,254.0
2005-07-18,253.6999969482422
2005-07-19,258.29998779296875
2005-07-20,260.1000061035156
2005-07-21,257.79998779296875
2005-07-22,257.20001220703125
2005-07-25,257.3999938964844
2005-07-26,257.29998779296875
2005-07-27,257.8999938964844
2005-07-28,260.6000061035156
2005-07-29,258.0
2005-08-01,262.29998779296875
2005-08-02,263.20001220703125
2005-08-03,264.29998779296875
2005-08-04,264.20001220703125
2005-08-05,263.3999938964844
2005-08-08,262.1000061035156
2005-08-09,262.1000061035156
2005-08-10,263.8999938964844
2005-08-11,264.79998779296875
2005-08-12,262.3999938964844
2005-08-15,266.20001220703125
2005-08-16,264.6000061035156
2005-08-17,265.1000061035156
2005-08-18,265.3999938964844
2005-08-19,266.5
2005-08-22,268.20001220703125
2005-08-23,269.20001220703125
2005-08-24,267.79998779296875
2005-08-25,270.1000061035156
2005-08-26,268.1000061035156
2005-08-29,272.6000061035156
2005-08-30,269.29998779296875
2005-08-31,273.5
2005-09-01,275.20001220703125
2005-09-02,273.3999938964844
2005-09-06,272.8999938964844
2005-09-07,270.29998779296875
2005-09-08,269.8999938964844
2005-09-09,268.20001220703125
2005-09-12,267.70001220703125
2005-09-13,264.0
2005-09-14,262.8999938964844
2005-09-15,263.0
2005-09-16,262.70001220703125
2005-09-19,258.5
2005-09-20,250.8000030517578
2005-09-21,247.0
2005-09-22,247.3000030517578
2005-09-23,245.8000030517578
2005-09-26,245.0
2005-09-27,242.8000030517578
2005-09-28,244.39999389648438
2005-09-29,243.10000610351562
2005-09-30,242.1999969482422
2005-10-03,240.5
2005-10-04,234.1999969482422
2005-10-05,233.0
2005-10-06,230.1999969482422
2005-10-07,228.39999389648438
2005-10-10,227.5
2005-10-11,224.89999389648438
2005-10-12,224.89999389648438
2005-10-13,224.10000610351562
2005-10-14,211.3000030517578
2005-10-17,213.10000610351562
2005-10-18,211.0
2005-10-19,211.0
2005-10-20,210.1999969482422
2005-10-21,207.39999389648438
2005-10-24,210.5
2005-10-25,208.8000030517578
2005-10-26,203.8000030517578
2005-10-27,201.10000610351562
2005-10-28,201.0
2005-10-31,202.60000610351562
2005-11-01,205.89999389648438
2005-11-02,206.1999969482422
2005-11-03,206.5
2005-11-04,207.0
2005-11-07,209.10000610351562
2005-11-08,207.6999969482422
2005-11-09,204.89999389648438
2005-11-10,205.8000030517578
2005-11-11,210.6999969482422
2005-11-14,214.6999969482422
2005-11-15,212.5
2005-11-16,213.39999389648438
2005-11-17,217.60000610351562
2005-11-18,221.60000610351562
2005-11-21,223.10000610351562
2005-11-22,225.89999389648438
2005-11-23,227.39999389648438
2005-11-25,230.60000610351562
2005-11-28,226.0
2005-11-29,222.0
2005-11-30,221.8000030517578
2005-12-01,222.60000610351562
2005-12-02,222.10000610351562
2005-12-05,219.10000610351562
2005-12-06,220.1999969482422
2005-12-07,218.3000030517578
2005-12-08,217.0
2005-12-09,217.89999389648438
2005-12-12,214.89999389648438
2005-12-13,216.0
2005-12-14,216.89999389648438
2005-12-15,215.1999969482422
2005-12-16,213.1999969482422
2005-12-19,211.3000030517578
2005-12-20,212.39999389648438
2005-12-21,212.39999389648438
2005-12-22,212.39999389648438
2005-12-23,211.39999389648438
2005-12-27,210.1999969482422
2005-12-28,212.0
2005-12-29,211.3000030517578
2005-12-30,211.5
2006-01-03,210.5
2006-01-04,210.60000610351562
2006-01-05,210.1999969482422
2006-01-06,208.8000030517578
2006-01-09,209.60000610351562
2006-01-10,209.0
2006-01-11,210.0
2006-01-12,209.1999969482422
2006-01-13,209.60000610351562
2006-01-17,212.0
2006-01-18,210.39999389648438
2006-01-19,210.0
2006-01-20,205.10000610351562
2006-01-23,208.0
2006-01-24,208.3000030517578
2006-01-25,205.10000610351562
2006-01-26,204.5
2006-01-27,205.1999969482422
2006-01-30,203.0
2006-01-31,203.10000610351562
2006-02-01,202.6999969482422
2006-02-02,201.39999389648438
2006-02-03,200.6999969482422
2006-02-06,200.3000030517578
2006-02-07,196.39999389648438
2006-02-08,197.10000610351562
2006-02-09,196.60000610351562
2006-02-10,197.60000610351562
2006-02-13,195.60000610351562
2006-02-14,197.8000030517578
2006-02-15,198.5
2006-02-16,200.39999389648438
2006-02-17,199.89999389648438
2006-02-21,200.60000610351562
2006-02-22,204.39999389648438
2006-02-23,205.6999969482422
2006-02-24,204.5
2006-02-27,205.0
2006-02-28,204.3000030517578
2006-03-01,203.60000610351562
2006-03-02,199.0
2006-03-03,198.6999969482422
2006-03-06,198.6999969482422
2006-03-07,197.6999969482422
2006-03-08,196.1999969482422
2006-03-09,195.39999389648438
2006-03-10,196.5
2006-03-13,198.3000030517578
2006-03-14,200.89999389648438
2006-03-15,202.1999969482422
2006-03-16,203.6999969482422
2006-03-17,205.10000610351562
2006-03-20,206.5
2006-03-21,208.60000610351562
2006-03-22,208.10000610351562
2006-03-23,205.8000030517578
2006-03-24,208.3000030517578
2006-03-27,207.10000610351562
2006-03-28,208.10000610351562
2006-03-29,208.3000030517578
2006-03-30,205.5
2006-03-31,207.60000610351562
2006-04-03,207.10000610351562
2006-04-04,208.89999389648438
2006-04-05,210.0
2006-04-06,211.89999389648438
2006-04-07,210.60000610351562
2006-04-10,211.1999969482422
2006-04-11,210.10000610351562
2006-04-12,210.5
2006-04-13,209.1999969482422
2006-04-17,211.5
2006-04-18,219.8000030517578
2006-04-19,215.3000030517578
2006-04-20,210.0
2006-04-21,210.5
2006-04-24,208.1999969482422
2006-04-25,207.0
2006-04-26,211.6999969482422
2006-04-27,211.60000610351562
2006-04-28,206.8000030517578
2006-05-01,206.3000030517578
2006-05-02,206.10000610351562
2006-05-03,206.3000030517578
2006-05-04,205.89999389648438
2006-05-05,209.5
2006-05-08,207.39999389648438
2006-05-09,201.1999969482422
2006-05-10,201.3000030517578
2006-05-11,196.6999969482422
2006-05-12,195.5
2006-05-15,198.1999969482422
2006-05-16,197.3000030517578
2006-05-17,193.60000610351562
2006-05-18,191.6999969482422
2006-05-19,195.3000030517578
2006-05-22,194.8000030517578
2006-05-23,192.39999389648438
2006-05-24,191.3000030517578
2006-05-25,193.10000610351562
2006-05-26,193.39999389648438
2006-05-30,189.5
2006-05-31,193.6999969482422
2006-06-01,196.6999969482422
2006-06-02,196.39999389648438
2006-06-05,194.60000610351562
2006-06-06,193.1999969482422
2006-06-07,195.5
2006-06-08,197.0
2006-06-09,196.39999389648438
2006-06-12,192.3000030517578
2006-06-13,187.8000030517578
2006-06-14,186.60000610351562
2006-06-15,187.8000030517578
2006-06-16,187.60000610351562
2006-06-19,185.3000030517578
2006-06-20,186.39999389648438
2006-06-21,190.8000030517578
2006-06-22,189.5
2006-06-23,188.10000610351562
2006-06-26,190.5
2006-06-27,188.60000610351562
2006-06-28,188.1999969482422
2006-06-29,190.39999389648438
2006-06-30,192.0
2006-07-03,192.39999389648438
2006-07-05,191.89999389648438
2006-07-06,190.10000610351562
2006-07-07,186.0
2006-07-10,185.6999969482422
2006-07-11,186.60000610351562
2006-07-12,182.5
2006-07-13,181.60000610351562
2006-07-14,174.10000610351562
2006-07-17,174.60000610351562
2006-07-18,175.60000610351562
2006-07-19,179.10000610351562
2006-07-20,176.3000030517578
2006-07-21,178.3000030517578
2006-07-24,178.6999969482422
2006-07-25,179.89999389648438
2006-07-26,180.3000030517578
2006-07-27,178.60000610351562
2006-07-28,181.60000610351562
2006-07-31,179.89999389648438
2006-08-01,180.60000610351562
2006-08-02,181.8000030517578
2006-08-03,183.5
2006-08-04,186.1999969482422
2006-08-07,186.89999389648438
2006-08-08,185.1999969482422
2006-08-09,183.0
2006-08-10,185.89999389648438
2006-08-11,184.60000610351562
2006-08-14,184.1999969482422
2006-08-15,185.6999969482422
2006-08-16,188.0
2006-08-17,187.8000030517578
2006-08-18,188.6999969482422
2006-08-21,188.5
2006-08-22,190.10000610351562
2006-08-23,188.6999969482422
2006-08-24,188.0
2006-08-25,187.8000030517578
2006-08-28,190.10000610351562
2006-08-29,190.3000030517578
2006-08-30,190.60000610351562
2006-08-31,190.5
2006-09-01,191.60000610351562
2006-09-05,192.0
2006-09-06,190.39999389648438
2006-09-07,190.10000610351562
2006-09-08,191.39999389648438
2006-09-11,191.89999389648438
2006-09-12,195.0
2006-09-13,196.8000030517578
2006-09-14,199.6999969482422
2006-09-15,200.60000610351562
2006-09-18,201.1999969482422
2006-09-19,197.8000030517578
2006-09-20,199.39999389648438
2006-09-21,198.39999389648438
2006-09-22,197.6999969482422
2006-09-25,197.0
2006-09-26,196.1999969482422
2006-09-27,196.1999969482422
2006-09-28,194.89999389648438
2006-09-29,194.39999389648438
2006-10-02,193.10000610351562
2006-10-03,193.5
2006-10-04,194.5
2006-10-05,195.60000610351562
2006-10-06,196.60000610351562
2006-10-09,196.5
2006-10-10,195.1999969482422
2006-10-11,193.10000610351562
2006-10-12,194.10000610351562
2006-10-13,186.10000610351562
2006-10-16,180.5
2006-10-17,180.5
2006-10-18,181.10000610351562
2006-10-19,179.89999389648438
2006-10-20,179.89999389648438
2006-10-23,180.10000610351562
2006-10-24,180.1999969482422
2006-10-25,179.8000030517578
2006-10-26,181.1999969482422
2006-10-27,180.0
2006-10-30,180.0
2006-10-31,181.89999389648438
2006-11-01,182.1999969482422
2006-11-02,182.0
2006-11-03,180.0
2006-11-06,180.60000610351562
2006-11-07,180.60000610351562
2006-11-08,180.1999969482422
2006-11-09,180.1999969482422
2006-11-10,180.5
2006-11-13,180.3000030517578
2006-11-14,179.8000030517578
2006-11-15,180.0
2006-11-16,179.8000030517578
2006-11-17,180.39999389648438
2006-11-20,179.5
2006-11-21,178.3000030517578
2006-11-22,177.8000030517578
2006-11-24,177.8000030517578
2006-11-27,175.5
2006-11-28,175.89999389648438
2006-11-29,177.39999389648438
2006-11-30,177.0
2006-12-01,177.5
2006-12-04,177.5
2006-12-05,176.39999389648438
2006-12-06,174.3000030517578
2006-12-07,173.0
2006-12-08,172.3000030517578
2006-12-11,173.3000030517578
2006-12-12,174.39999389648438
2006-12-13,175.0
2006-12-14,177.5
2006-12-15,179.10000610351562
2006-12-18,179.10000610351562
2006-12-19,179.60000610351562
2006-12-20,178.60000610351562
2006-12-21,176.8000030517578
2006-12-22,176.8000030517578
2006-12-26,178.5
2006-12-27,178.89999389648438
2006-12-28,179.3000030517578
2006-12-29,179.5
2007-01-03,179.10000610351562
2007-01-04,178.8000030517578
2007-01-05,177.6999969482422
2007-01-08,178.8000030517578
2007-01-09,178.0
2007-01-10,177.39999389648438
2007-01-11,180.39999389648438
2007-01-12,181.5
2007-01-16,180.1999969482422
2007-01-17,177.3000030517578
2007-01-18,178.39999389648438
2007-01-19,179.6999969482422
2007-01-22,178.6999969482422
2007-01-23,178.3000030517578
2007-01-24,178.60000610351562
2007-01-25,177.5
2007-01-26,178.10000610351562
2007-01-29,181.0
2007-01-30,181.1999969482422
2007-01-31,182.60000610351562
2007-02-01,185.3000030517578
2007-02-02,188.6999969482422
2007-02-05,187.5
2007-02-06,186.8000030517578
2007-02-07,189.39999389648438
2007-02-08,184.8000030517578
2007-02-09,183.39999389648438
2007-02-12,185.3000030517578
2007-02-13,186.60000610351562
2007-02-14,184.6999969482422
2007-02-15,184.0
2007-02-16,185.0
2007-02-20,187.10000610351562
2007-02-21,186.60000610351562
2007-02-22,186.10000610351562
2007-02-23,184.89999389648438
2007-02-26,180.3000030517578
2007-02-27,175.1999969482422
2007-02-28,175.10000610351562
2007-03-01,174.0
2007-03-02,173.5
2007-03-05,166.8000030517578
2007-03-06,168.60000610351562
2007-03-07,166.10000610351562
2007-03-08,167.10000610351562
2007-03-09,165.6999969482422
2007-03-12,165.39999389648438
2007-03-13,159.3000030517578
2007-03-14,158.60000610351562
2007-03-15,160.89999389648438
2007-03-16,158.89999389648438
2007-03-19,158.1999969482422
2007-03-20,159.6999969482422
2007-03-21,163.10000610351562
2007-03-22,166.1999969482422
2007-03-23,166.8000030517578
2007-03-26,166.5
2007-03-27,165.5
2007-03-28,165.10000610351562
2007-03-29,165.0
2007-03-30,165.60000610351562
2007-04-02,164.6999969482422
2007-04-03,165.1999969482422
2007-04-04,165.10000610351562
2007-04-05,164.89999389648438
2007-04-09,162.6999969482422
2007-04-10,163.8000030517578
2007-04-11,160.10000610351562
2007-04-12,158.1999969482422
2007-04-13,159.89999389648438
2007-04-16,162.0
2007-04-17,162.89999389648438
2007-04-18,163.10000610351562
2007-04-19,162.5
2007-04-20,168.6999969482422
2007-04-23,167.5
2007-04-24,167.60000610351562
2007-04-25,169.0
2007-04-26,170.39999389648438
2007-04-27,170.10000610351562
2007-04-30,168.10000610351562
2007-05-01,167.89999389648438
2007-05-02,168.3000030517578
2007-05-03,170.89999389648438
2007-05-04,169.60000610351562
2007-05-07,169.60000610351562
2007-05-08,168.89999389648438
2007-05-09,169.8000030517578
2007-05-10,166.89999389648438
2007-05-11,167.89999389648438
2007-05-14,166.0
2007-05-15,167.0
2007-05-16,167.10000610351562
2007-05-17,167.8000030517578
2007-05-18,169.60000610351562
2007-05-21,171.10000610351562
2007-05-22,172.89999389648438
2007-05-23,171.1999969482422
2007-05-24,172.1999969482422
2007-05-25,171.10000610351562
2007-05-29,171.8000030517578
2007-05-30,172.1999969482422
2007-05-31,172.10000610351562
2007-06-01,174.89999389648438
2007-06-04,173.89999389648438
2007-06-05,172.39999389648438
2007-06-06,169.0
2007-06-07,167.3000030517578
2007-06-08,168.8000030517578
2007-06-11,169.10000610351562
2007-06-12,167.0
2007-06-13,169.5
2007-06-14,169.8000030517578
2007-06-15,170.5
2007-06-18,170.5
2007-06-19,172.10000610351562
2007-06-20,169.89999389648438
2007-06-21,169.0
2007-06-22,166.39999389648438
2007-06-25,165.60000610351562
2007-06-26,161.39999389648438
2007-06-27,161.0
2007-06-28,160.5
2007-06-29,160.6999969482422
2007-07-02,160.6999969482422
2007-07-03,159.6999969482422
2007-07-05,159.3000030517578
2007-07-06,160.1999969482422
2007-07-09,159.60000610351562
2007-07-10,158.10000610351562
2007-07-11,157.89999389648438
2007-07-12,161.0
2007-07-13,161.1999969482422
2007-07-16,161.8000030517578
2007-07-17,160.0
2007-07-18,151.0
2007-07-19,153.3000030517578
2007-07-20,148.10000610351562
2007-07-23,147.8000030517578
2007-07-24,140.89999389648438
2007-07-25,143.10000610351562
2007-07-26,139.1999969482422
2007-07-27,136.60000610351562
2007-07-30,135.10000610351562
2007-07-31,131.89999389648438
2007-08-01,127.4000015258789
2007-08-02,128.3000030517578
2007-08-03,124.69999694824219
2007-08-06,129.6999969482422
2007-08-07,130.10000610351562
2007-08-08,130.5
2007-08-09,125.0
2007-08-10,127.5999984741211
2007-08-13,125.30000305175781
2007-08-14,118.19999694824219
2007-08-15,113.80000305175781
2007-08-16,122.19999694824219
2007-08-17,124.5999984741211
2007-08-20,122.9000015258789
2007-08-21,127.9000015258789
2007-08-22,127.19999694824219
2007-08-23,125.19999694824219
2007-08-24,127.80000305175781
2007-08-27,124.9000015258789
2007-08-28,120.5999984741211
2007-08-29,122.4000015258789
2007-08-30,122.30000305175781
2007-08-31,123.4000015258789
2007-09-04,124.80000305175781
2007-09-05,123.0
2007-09-06,121.9000015258789
2007-09-07,120.5
2007-09-10,119.4000015258789
2007-09-11,119.30000305175781
2007-09-12,118.5999984741211
2007-09-13,119.30000305175781
2007-09-14,120.30000305175781
2007-09-17,118.0999984741211
2007-09-18,122.9000015258789
2007-09-19,124.5
2007-09-20,122.5
2007-09-21,122.0999984741211
2007-09-24,120.19999694824219
2007-09-25,120.30000305175781
2007-09-26,121.4000015258789
2007-09-27,122.30000305175781
2007-09-28,122.80000305175781
2007-10-01,124.0
2007-10-02,125.0999984741211
2007-10-03,125.0
2007-10-04,122.5
2007-10-05,122.5
2007-10-08,122.5
2007-10-09,123.5
2007-10-10,123.5
2007-10-11,123.19999694824219
2007-10-12,122.5999984741211
2007-10-15,120.5
2007-10-16,119.9000015258789
2007-10-17,116.80000305175781
2007-10-18,111.19999694824219
2007-10-19,109.30000305175781
2007-10-22,107.0
2007-10-23,107.9000015258789
2007-10-24,105.30000305175781
2007-10-25,103.30000305175781
2007-10-26,106.19999694824219
2007-10-29,106.19999694824219
2007-10-30,106.69999694824219
2007-10-31,105.5
2007-11-01,102.4000015258789
2007-11-02,95.4000015258789
2007-11-05,93.69999694824219
2007-11-06,93.80000305175781
2007-11-07,92.19999694824219
2007-11-08,86.5
2007-11-09,92.5999984741211
2007-11-12,94.69999694824219
2007-11-13,99.0999984741211
2007-11-14,100.80000305175781
2007-11-15,97.30000305175781
2007-11-16,95.5
2007-11-19,94.0
2007-11-20,92.69999694824219
2007-11-21,91.5
2007-11-23,94.69999694824219
2007-11-26,91.0
2007-11-27,93.0999984741211
2007-11-28,96.80000305175781
2007-11-29,95.30000305175781
2007-11-30,96.0999984741211
2007-12-03,96.5999984741211
2007-12-04,94.0
2007-12-05,97.0999984741211
2007-12-06,99.9000015258789
2007-12-07,105.0999984741211
2007-12-10,106.4000015258789
2007-12-11,101.0
2007-12-12,99.0
2007-12-13,98.19999694824219
2007-12-14,99.80000305175781
2007-12-17,100.0999984741211
2007-12-18,100.5
2007-12-19,99.0999984741211
2007-12-20,99.9000015258789
2007-12-21,103.0999984741211
2007-12-24,101.0999984741211
2007-12-26,107.80000305175781
2007-12-27,104.80000305175781
2007-12-28,104.5
2007-12-31,106.0
2008-01-02,101.19999694824219
2008-01-03,99.0999984741211
2008-01-04,95.5
2008-01-07,97.0999984741211
2008-01-08,95.5
2008-01-09,95.19999694824219
2008-01-10,96.69999694824219
2008-01-11,95.0999984741211
2008-01-14,96.80000305175781
2008-01-15,91.5999984741211
2008-01-16,95.9000015258789
2008-01-17,91.19999694824219
2008-01-18,89.0
2008-01-22,91.80000305175781
2008-01-23,107.0999984741211
2008-01-24,110.4000015258789
2008-01-25,116.0999984741211
2008-01-28,129.60000610351562
2008-01-29,130.1999969482422
2008-01-30,128.89999389648438
2008-01-31,135.1999969482422
2008-02-01,140.6999969482422
2008-02-04,133.1999969482422
2008-02-05,129.89999389648438
2008-02-06,129.10000610351562
2008-02-07,128.0
2008-02-08,128.89999389648438
2008-02-11,127.5999984741211
2008-02-12,127.5999984741211
2008-02-13,125.9000015258789
2008-02-14,124.9000015258789
2008-02-15,123.30000305175781
2008-02-19,120.9000015258789
2008-02-20,122.0
2008-02-21,118.30000305175781
2008-02-22,118.0999984741211
2008-02-25,115.0
2008-02-26,115.69999694824219
2008-02-27,113.9000015258789
2008-02-28,112.30000305175781
2008-02-29,110.4000015258789
2008-03-03,111.69999694824219
2008-03-04,110.69999694824219
2008-03-05,107.5
2008-03-06,102.5
2008-03-07,103.5
2008-03-10,102.5
2008-03-11,110.4000015258789
2008-03-12,106.5999984741211
2008-03-13,106.0
2008-03-14,104.0999984741211
2008-03-17,104.0999984741211
2008-03-18,108.9000015258789
2008-03-19,110.0
2008-03-20,115.30000305175781
2008-03-24,119.0999984741211
2008-03-25,119.5
2008-03-26,117.5999984741211
2008-03-27,115.69999694824219
2008-03-28,113.4000015258789
2008-03-31,116.5999984741211
2008-04-01,120.0999984741211
2008-04-02,119.0999984741211
2008-04-03,118.5
2008-04-04,114.5
2008-04-07,115.69999694824219
2008-04-08,112.5
2008-04-09,113.0
2008-04-10,111.0999984741211
2008-04-11,111.0
2008-04-14,108.4000015258789
2008-04-15,107.9000015258789
2008-04-16,110.5
2008-04-17,117.5
2008-04-18,122.69999694824219
2008-04-21,111.5
2008-04-22,113.0999984741211
2008-04-23,112.69999694824219
2008-04-24,117.9000015258789
2008-04-25,118.5
2008-04-28,119.80000305175781
2008-04-29,120.0
2008-04-30,124.69999694824219
2008-05-01,130.1999969482422
2008-05-02,130.60000610351562
2008-05-05,123.19999694824219
2008-05-06,122.69999694824219
2008-05-07,118.4000015258789
2008-05-08,119.30000305175781
2008-05-09,118.0999984741211
2008-05-12,120.0
2008-05-13,119.19999694824219
2008-05-14,121.19999694824219
2008-05-15,121.0999984741211
2008-05-16,119.5
2008-05-19,118.9000015258789
2008-05-20,116.5999984741211
2008-05-21,114.5
