,CGNX
1990-02-21,0.5546879768371582
1990-02-22,0.5390629768371582
1990-02-23,0.5390629768371582
1990-02-26,0.5390629768371582
1990-02-27,0.5429689884185791
1990-02-28,0.53125
1990-03-01,0.5078129768371582
1990-03-02,0.515625
1990-03-05,0.5
1990-03-06,0.5078129768371582
1990-03-07,0.4921880066394806
1990-03-08,0.484375
1990-03-09,0.4882810115814209
1990-03-12,0.4648439884185791
1990-03-13,0.4765630066394806
1990-03-14,0.4765630066394806
1990-03-15,0.5
1990-03-16,0.4921880066394806
1990-03-19,0.5429689884185791
1990-03-20,0.546875
1990-03-21,0.5703129768371582
1990-03-22,0.5546879768371582
1990-03-23,0.59375
1990-03-26,0.609375
1990-03-27,0.625
1990-03-28,0.5859379768371582
1990-03-29,0.609375
1990-03-30,0.59375
1990-04-02,0.5859379768371582
1990-04-03,0.6328129768371582
1990-04-04,0.6171879768371582
1990-04-05,0.6171879768371582
1990-04-06,0.625
1990-04-09,0.609375
1990-04-10,0.59375
1990-04-11,0.609375
1990-04-12,0.6171879768371582
1990-04-16,0.6171879768371582
1990-04-17,0.609375
1990-04-18,0.6015629768371582
1990-04-19,0.6015629768371582
1990-04-20,0.6015629768371582
1990-04-23,0.6015629768371582
1990-04-24,0.6015629768371582
1990-04-25,0.59375
1990-04-26,0.6015629768371582
1990-04-27,0.5859379768371582
1990-04-30,0.609375
1990-05-01,0.625
1990-05-02,0.6367189884185791
1990-05-03,0.640625
1990-05-04,0.6640629768371582
1990-05-07,0.671875
1990-05-08,0.640625
1990-05-09,0.640625
1990-05-10,0.6796879768371582
1990-05-11,0.703125
1990-05-14,0.7578129768371582
1990-05-15,0.7890629768371582
1990-05-16,0.7421879768371582
1990-05-17,0.7734379768371582
1990-05-18,0.7890629768371582
1990-05-21,0.796875
1990-05-22,0.8515629768371582
1990-05-23,0.8984379768371582
1990-05-24,0.9375
1990-05-25,0.9296879768371582
1990-05-29,0.9296879768371582
1990-05-30,0.9453129768371582
1990-05-31,0.9257810115814209
1990-06-01,0.9375
1990-06-04,0.96875
1990-06-05,0.9921879768371582
1990-06-06,0.9921879768371582
1990-06-07,0.953125
1990-06-08,0.859375
1990-06-11,0.9140629768371582
1990-06-12,0.9296879768371582
1990-06-13,0.921875
1990-06-14,0.9296879768371582
1990-06-15,0.9140629768371582
1990-06-18,0.8671879768371582
1990-06-19,0.8984379768371582
1990-06-20,0.90625
1990-06-21,0.921875
1990-06-22,0.921875
1990-06-25,0.890625
1990-06-26,0.9140629768371582
1990-06-27,0.90625
1990-06-28,0.8945310115814209
1990-06-29,0.9140629768371582
1990-07-02,0.9140629768371582
1990-07-03,0.8984379768371582
1990-07-05,0.9296879768371582
1990-07-06,0.9375
1990-07-09,0.9609379768371582
1990-07-10,0.9765629768371582
1990-07-11,0.9921879768371582
1990-07-12,1.0
1990-07-13,1.0234379768371582
1990-07-16,1.0
1990-07-17,1.015625
1990-07-18,0.9921879768371582
1990-07-19,0.9921879768371582
1990-07-20,0.984375
1990-07-23,0.9375
1990-07-24,1.0078129768371582
1990-07-25,1.0
1990-07-26,0.9921879768371582
1990-07-27,1.0078129768371582
1990-07-30,1.046875
1990-07-31,1.046875
1990-08-01,1.0
1990-08-02,0.953125
1990-08-03,0.953125
1990-08-06,0.875
1990-08-07,0.8984379768371582
1990-08-08,0.9296879768371582
1990-08-09,0.9296879768371582
1990-08-10,0.9453129768371582
1990-08-13,0.9453129768371582
1990-08-14,0.921875
1990-08-15,0.953125
1990-08-16,0.921875
1990-08-17,0.90625
1990-08-20,0.8984379768371582
1990-08-21,0.8671879768371582
1990-08-22,0.84375
1990-08-23,0.71875
1990-08-24,0.7734379768371582
1990-08-27,0.8515629768371582
1990-08-28,0.84375
1990-08-29,0.875
1990-08-30,0.859375
1990-08-31,0.875
1990-09-04,0.8359379768371582
1990-09-05,0.875
1990-09-06,0.84375
1990-09-07,0.828125
1990-09-10,0.8046879768371582
1990-09-11,0.8203129768371582
1990-09-12,0.8007810115814209
1990-09-13,0.7890629768371582
1990-09-14,0.78125
1990-09-17,0.765625
1990-09-18,0.7734379768371582
1990-09-19,0.7734379768371582
1990-09-20,0.765625
1990-09-21,0.75
1990-09-24,0.7578129768371582
1990-09-25,0.7890629768371582
1990-09-26,0.796875
1990-09-27,0.734375
1990-09-28,0.7578129768371582
1990-10-01,0.8046879768371582
1990-10-02,0.765625
1990-10-03,0.765625
1990-10-04,0.75
1990-10-05,0.71875
1990-10-08,0.734375
1990-10-09,0.6601560115814209
1990-10-10,0.625
1990-10-11,0.59375
1990-10-12,0.59375
1990-10-15,0.640625
1990-10-16,0.703125
1990-10-17,0.703125
1990-10-18,0.7421879768371582
1990-10-19,0.796875
1990-10-22,0.8203129768371582
1990-10-23,0.8046879768371582
1990-10-24,0.8125
1990-10-25,0.8359379768371582
1990-10-26,0.7929689884185791
1990-10-29,0.7734379768371582
1990-10-30,0.7421879768371582
1990-10-31,0.7460939884185791
1990-11-01,0.7578129768371582
1990-11-02,0.78125
1990-11-05,0.7695310115814209
1990-11-06,0.7578129768371582
1990-11-07,0.78125
1990-11-08,0.734375
1990-11-09,0.7421879768371582
1990-11-12,0.78125
1990-11-13,0.78125
1990-11-14,0.78125
1990-11-15,0.8046879768371582
1990-11-16,0.8007810115814209
1990-11-19,0.78125
1990-11-20,0.8046879768371582
1990-11-21,0.8046879768371582
1990-11-23,0.78125
1990-11-26,0.796875
1990-11-27,0.8046879768371582
1990-11-28,0.828125
1990-11-29,0.8359379768371582
1990-11-30,0.8203129768371582
1990-12-03,0.828125
1990-12-04,0.8359379768371582
1990-12-05,0.8203129768371582
1990-12-06,0.8320310115814209
1990-12-07,0.84375
1990-12-10,0.8359379768371582
1990-12-11,0.828125
1990-12-12,0.859375
1990-12-13,0.875
1990-12-14,0.84375
1990-12-17,0.875
1990-12-18,0.9140629768371582
1990-12-19,0.90625
1990-12-20,0.8984379768371582
1990-12-21,0.8984379768371582
1990-12-24,0.890625
1990-12-26,0.9296879768371582
1990-12-27,0.9453129768371582
1990-12-28,0.90625
1990-12-31,0.90625
1991-01-02,0.90625
1991-01-03,0.890625
1991-01-04,0.890625
1991-01-07,0.8671879768371582
1991-01-08,0.84375
1991-01-09,0.8359379768371582
1991-01-10,0.8671879768371582
1991-01-11,0.875
1991-01-14,0.84375
1991-01-15,0.8320310115814209
1991-01-16,0.84375
1991-01-17,0.9375
1991-01-18,0.90625
1991-01-21,0.9375
1991-01-22,0.953125
1991-01-23,0.9609379768371582
1991-01-24,0.9453129768371582
1991-01-25,1.09375
1991-01-28,1.0546879768371582
1991-01-29,1.078125
1991-01-30,1.109375
1991-01-31,1.109375
1991-02-01,1.0625
1991-02-04,1.1015629768371582
1991-02-05,1.1328129768371582
1991-02-06,1.1328129768371582
1991-02-07,1.1171879768371582
1991-02-08,1.0625
1991-02-11,1.078125
1991-02-12,1.109375
1991-02-13,1.1015629768371582
1991-02-14,1.0859379768371582
1991-02-15,1.109375
1991-02-19,1.1328129768371582
1991-02-20,1.1015629768371582
1991-02-21,1.109375
1991-02-22,1.1328129768371582
1991-02-25,1.125
1991-02-26,1.121093988418579
1991-02-27,1.136718988418579
1991-02-28,1.1484379768371582
1991-03-01,1.125
1991-03-04,1.15625
1991-03-05,1.1875
1991-03-06,1.25
1991-03-07,1.3125
1991-03-08,1.34375
1991-03-11,1.359375
1991-03-12,1.328125
1991-03-13,1.359375
1991-03-14,1.3984379768371582
1991-03-15,1.4140629768371582
1991-03-18,1.453125
1991-03-19,1.453125
1991-03-20,1.421875
1991-03-21,1.46875
1991-03-22,1.546875
1991-03-25,1.5234379768371582
1991-03-26,1.4375
1991-03-27,1.375
1991-03-28,1.359375
1991-04-01,1.3515629768371582
1991-04-02,1.40625
1991-04-03,1.359375
1991-04-04,1.375
1991-04-05,1.4140629768371582
1991-04-08,1.390625
1991-04-09,1.3828129768371582
1991-04-10,1.3203129768371582
1991-04-11,1.328125
1991-04-12,1.34375
1991-04-15,1.34375
1991-04-16,1.3828129768371582
1991-04-17,1.421875
1991-04-18,1.40625
1991-04-19,1.378906011581421
1991-04-22,1.3671879768371582
1991-04-23,1.359375
1991-04-24,1.40625
1991-04-25,1.40625
1991-04-26,1.359375
1991-04-29,1.328125
1991-04-30,1.316406011581421
1991-05-01,1.390625
1991-05-02,1.453125
1991-05-03,1.3984379768371582
1991-05-06,1.441406011581421
1991-05-07,1.453125
1991-05-08,1.40625
1991-05-09,1.4140629768371582
1991-05-10,1.390625
1991-05-13,1.3828129768371582
1991-05-14,1.390625
1991-05-15,1.3828129768371582
1991-05-16,1.375
1991-05-17,1.359375
1991-05-20,1.34375
1991-05-21,1.34375
1991-05-22,1.34375
1991-05-23,1.359375
1991-05-24,1.363281011581421
1991-05-28,1.421875
1991-05-29,1.4140629768371582
1991-05-30,1.4375
1991-05-31,1.4375
1991-06-03,1.5
1991-06-04,1.546875
1991-06-05,1.5859379768371582
1991-06-06,1.5234379768371582
1991-06-07,1.5703129768371582
1991-06-10,1.5625
1991-06-11,1.53125
1991-06-12,1.53125
1991-06-13,1.5390629768371582
1991-06-14,1.5390629768371582
1991-06-17,1.53125
1991-06-18,1.5
1991-06-19,1.5078129768371582
1991-06-20,1.488281011581421
1991-06-21,1.4296879768371582
1991-06-24,1.4296879768371582
1991-06-25,1.390625
1991-06-26,1.390625
1991-06-27,1.4375
1991-06-28,1.4375
1991-07-01,1.4140629768371582
1991-07-02,1.4375
1991-07-03,1.4296879768371582
1991-07-05,1.40625
1991-07-08,1.3984379768371582
1991-07-09,1.4453129768371582
1991-07-10,1.511718988418579
1991-07-11,1.4765629768371582
1991-07-12,1.484375
1991-07-15,1.5390629768371582
1991-07-16,1.5
1991-07-17,1.515625
1991-07-18,1.5
1991-07-19,1.515625
1991-07-22,1.515625
1991-07-23,1.542968988418579
1991-07-24,1.5078129768371582
1991-07-25,1.5390629768371582
1991-07-26,1.5390629768371582
1991-07-29,1.53125
1991-07-30,1.53125
1991-07-31,1.515625
1991-08-01,1.5625
1991-08-02,1.53125
1991-08-05,1.53125
1991-08-06,1.578125
1991-08-07,1.5859379768371582
1991-08-08,1.59375
1991-08-09,1.6484379768371582
1991-08-12,1.671875
1991-08-13,1.78125
1991-08-14,1.7890629768371582
1991-08-15,1.78125
1991-08-16,1.765625
1991-08-19,1.7734379768371582
1991-08-20,1.8046879768371582
1991-08-21,1.84375
1991-08-22,1.828125
1991-08-23,1.8203129768371582
1991-08-26,1.8125
1991-08-27,1.8203129768371582
1991-08-28,1.875
1991-08-29,1.921875
1991-08-30,2.023437976837158
1991-09-03,2.023437976837158
1991-09-04,1.9375
1991-09-05,1.8671879768371582
1991-09-06,1.871093988418579
1991-09-09,1.8828129768371582
1991-09-10,1.8671879768371582
1991-09-11,1.8828129768371582
1991-09-12,1.921875
1991-09-13,1.90625
1991-09-16,1.90625
1991-09-17,1.8515629768371582
1991-09-18,1.828125
1991-09-19,1.8828129768371582
1991-09-20,1.90625
1991-09-23,1.84375
1991-09-24,1.8046879768371582
1991-09-25,1.7421879768371582
1991-09-26,1.75
1991-09-27,1.8125
1991-09-30,1.78125
1991-10-01,1.8203129768371582
1991-10-02,1.7734379768371582
1991-10-03,1.7890629768371582
1991-10-04,1.875
1991-10-07,1.871093988418579
1991-10-08,1.9296879768371582
1991-10-09,1.921875
1991-10-10,1.886718988418579
1991-10-11,1.8828129768371582
1991-10-14,1.8671879768371582
1991-10-15,1.875
1991-10-16,1.984375
1991-10-17,1.984375
1991-10-18,2.035156011581421
1991-10-21,2.039062976837158
1991-10-22,1.71875
1991-10-23,1.8359379768371582
1991-10-24,1.859375
1991-10-25,1.8515629768371582
1991-10-28,1.8359379768371582
1991-10-29,1.8203129768371582
1991-10-30,1.7265629768371582
1991-10-31,1.7265629768371582
1991-11-01,1.7421879768371582
1991-11-04,1.738281011581421
1991-11-05,1.78125
1991-11-06,1.7890629768371582
1991-11-07,1.78125
1991-11-08,1.6875
1991-11-11,1.7109379768371582
1991-11-12,1.625
1991-11-13,1.625
1991-11-14,1.644531011581421
1991-11-15,1.6171879768371582
1991-11-18,1.5703129768371582
1991-11-19,1.5546879768371582
1991-11-20,1.5
1991-11-21,1.5234379768371582
1991-11-22,1.4765629768371582
1991-11-25,1.34375
1991-11-26,1.2109379768371582
1991-11-27,1.2734379768371582
1991-11-29,1.2890629768371582
1991-12-02,1.2734379768371582
1991-12-03,1.3125
1991-12-04,1.265625
1991-12-05,1.2578129768371582
1991-12-06,1.261718988418579
1991-12-09,1.2421879768371582
1991-12-10,1.1796879768371582
1991-12-11,1.1796879768371582
1991-12-12,1.160156011581421
1991-12-13,1.15625
1991-12-16,1.203125
1991-12-17,1.203125
1991-12-18,1.175781011581421
1991-12-19,1.1875
1991-12-20,1.28125
1991-12-23,1.265625
1991-12-24,1.390625
1991-12-26,1.4140629768371582
1991-12-27,1.542968988418579
1991-12-30,1.59375
1991-12-31,1.5390629768371582
1992-01-02,1.5234379768371582
1992-01-03,1.5
1992-01-06,1.5
1992-01-07,1.5078129768371582
1992-01-08,1.6953129768371582
1992-01-09,1.65625
1992-01-10,1.671875
1992-01-13,1.7109379768371582
1992-01-14,1.796875
1992-01-15,1.7890629768371582
1992-01-16,1.769531011581421
1992-01-17,1.8046879768371582
1992-01-20,1.796875
1992-01-21,1.746093988418579
1992-01-22,1.765625
1992-01-23,1.71875
1992-01-24,1.765625
1992-01-27,1.71875
1992-01-28,1.7734379768371582
1992-01-29,1.7265629768371582
1992-01-30,1.6796879768371582
1992-01-31,1.6171879768371582
1992-02-03,1.6015629768371582
1992-02-04,1.6875
1992-02-05,1.6875
1992-02-06,1.6875
1992-02-07,1.6875
1992-02-10,1.6875
1992-02-11,1.734375
1992-02-12,1.792968988418579
1992-02-13,1.761718988418579
1992-02-14,1.761718988418579
1992-02-18,1.734375
1992-02-19,1.6875
1992-02-20,1.6875
1992-02-21,1.6875
1992-02-24,1.6875
1992-02-25,1.734375
1992-02-26,1.75
1992-02-27,1.7578129768371582
1992-02-28,1.75
1992-03-02,1.609375
1992-03-03,1.609375
1992-03-04,1.6015629768371582
1992-03-05,1.5546879768371582
1992-03-06,1.546875
1992-03-09,1.546875
1992-03-10,1.484375
1992-03-11,1.421875
1992-03-12,1.34375
1992-03-13,1.390625
1992-03-16,1.359375
1992-03-17,1.453125
1992-03-18,1.484375
1992-03-19,1.515625
1992-03-20,1.4375
1992-03-23,1.453125
1992-03-24,1.515625
1992-03-25,1.4375
1992-03-26,1.4375
1992-03-27,1.4453129768371582
1992-03-30,1.359375
1992-03-31,1.34375
1992-04-01,1.359375
1992-04-02,1.390625
1992-04-03,1.375
1992-04-06,1.296875
1992-04-07,1.21875
1992-04-08,1.140625
1992-04-09,1.25
1992-04-10,1.171875
1992-04-13,1.1484379768371582
1992-04-14,1.15625
1992-04-15,1.125
1992-04-16,0.984375
1992-04-20,0.953125
1992-04-21,0.796875
1992-04-22,0.90625
1992-04-23,0.9921879768371582
1992-04-24,0.9375
1992-04-27,0.875
1992-04-28,0.84375
1992-04-29,0.953125
1992-04-30,0.96875
1992-05-01,0.96875
1992-05-04,0.984375
1992-05-05,0.953125
1992-05-06,0.984375
1992-05-07,0.953125
1992-05-08,0.96875
1992-05-11,0.953125
1992-05-12,0.828125
1992-05-13,0.84375
1992-05-14,0.84375
1992-05-15,0.859375
1992-05-18,0.8125
1992-05-19,0.796875
1992-05-20,0.828125
1992-05-21,0.828125
1992-05-22,0.796875
1992-05-26,0.8359379768371582
1992-05-27,0.828125
1992-05-28,0.8515629768371582
1992-05-29,0.8203129768371582
1992-06-01,0.8203129768371582
1992-06-02,0.828125
1992-06-03,0.8984379768371582
1992-06-04,0.859375
1992-06-05,0.828125
1992-06-08,0.8203129768371582
1992-06-09,0.8515629768371582
1992-06-10,0.8203129768371582
1992-06-11,0.8203129768371582
1992-06-12,0.796875
1992-06-15,0.78125
1992-06-16,0.765625
1992-06-17,0.765625
1992-06-18,0.7734379768371582
1992-06-19,0.765625
1992-06-22,0.75
1992-06-23,0.6875
1992-06-24,0.65625
1992-06-25,0.6484379768371582
1992-06-26,0.734375
1992-06-29,0.796875
1992-06-30,0.8125
1992-07-01,0.828125
1992-07-02,0.796875
1992-07-06,0.71875
1992-07-07,0.6875
1992-07-08,0.6875
1992-07-09,0.734375
1992-07-10,0.6875
1992-07-13,0.6875
1992-07-14,0.703125
1992-07-15,0.65625
1992-07-16,0.640625
1992-07-17,0.703125
1992-07-20,0.671875
1992-07-21,0.671875
1992-07-22,0.6953129768371582
1992-07-23,0.671875
1992-07-24,0.765625
1992-07-27,0.703125
1992-07-28,0.6875
1992-07-29,0.734375
1992-07-30,0.6953129768371582
1992-07-31,0.671875
1992-08-03,0.671875
1992-08-04,0.75
1992-08-05,0.71875
1992-08-06,0.6875
1992-08-07,0.703125
1992-08-10,0.734375
1992-08-11,0.6875
1992-08-12,0.6875
1992-08-13,0.6875
1992-08-14,0.6875
1992-08-17,0.6875
1992-08-18,0.6875
1992-08-19,0.6875
1992-08-20,0.734375
1992-08-21,0.75
1992-08-24,0.671875
1992-08-25,0.71875
1992-08-26,0.65625
1992-08-27,0.640625
1992-08-28,0.6875
1992-08-31,0.65625
1992-09-01,0.640625
1992-09-02,0.640625
1992-09-03,0.6875
1992-09-04,0.7578129768371582
1992-09-08,0.875
1992-09-09,0.890625
1992-09-10,0.875
1992-09-11,0.796875
1992-09-14,0.9609379768371582
1992-09-15,0.890625
1992-09-16,0.875
1992-09-17,0.90625
1992-09-18,0.953125
1992-09-21,1.015625
1992-09-22,0.984375
1992-09-23,0.90625
1992-09-24,0.890625
1992-09-25,0.9375
1992-09-28,0.90625
1992-09-29,0.9375
1992-09-30,0.984375
1992-10-01,0.9375
1992-10-02,0.921875
1992-10-05,1.0
1992-10-06,0.953125
1992-10-07,0.90625
1992-10-08,0.96875
1992-10-09,0.953125
1992-10-12,0.921875
1992-10-13,0.875
1992-10-14,0.84375
1992-10-15,0.859375
1992-10-16,0.84375
1992-10-19,0.8203129768371582
1992-10-20,0.796875
1992-10-21,0.828125
1992-10-22,0.765625
1992-10-23,0.765625
1992-10-26,0.765625
1992-10-27,0.78125
1992-10-28,0.78125
1992-10-29,0.765625
1992-10-30,0.84375
1992-11-02,0.8828129768371582
1992-11-03,0.984375
1992-11-04,0.890625
1992-11-05,0.9375
1992-11-06,0.9375
1992-11-09,0.953125
1992-11-10,1.03125
1992-11-11,1.0625
1992-11-12,1.09375
1992-11-13,1.125
1992-11-16,1.140625
1992-11-17,1.078125
1992-11-18,1.109375
1992-11-19,1.078125
1992-11-20,1.109375
1992-11-23,1.140625
1992-11-24,1.1484379768371582
1992-11-25,1.09375
1992-11-27,1.09375
1992-11-30,1.078125
1992-12-01,1.09375
1992-12-02,1.078125
1992-12-03,1.109375
1992-12-04,1.109375
1992-12-07,1.125
1992-12-08,1.109375
1992-12-09,1.125
1992-12-10,1.140625
1992-12-11,1.109375
1992-12-14,1.109375
1992-12-15,1.109375
1992-12-16,1.109375
1992-12-17,1.09375
1992-12-18,1.078125
1992-12-21,1.125
1992-12-22,1.078125
1992-12-23,1.0625
1992-12-24,1.125
1992-12-28,1.1171879768371582
1992-12-29,1.109375
1992-12-30,1.109375
1992-12-31,1.234375
1993-01-04,1.21875
1993-01-05,1.21875
1993-01-06,1.28125
1993-01-07,1.453125
1993-01-08,1.421875
1993-01-11,1.40625
1993-01-12,1.3125
1993-01-13,1.328125
1993-01-14,1.453125
1993-01-15,1.4375
1993-01-18,1.4609379768371582
1993-01-19,1.46875
1993-01-20,1.4375
1993-01-21,1.4375
1993-01-22,1.40625
1993-01-25,1.40625
1993-01-26,1.4140629768371582
1993-01-27,1.390625
1993-01-28,1.359375
1993-01-29,1.4375
1993-02-01,1.359375
1993-02-02,1.3984379768371582
1993-02-03,1.2890629768371582
1993-02-04,1.28125
1993-02-05,1.328125
1993-02-08,1.359375
1993-02-09,1.359375
1993-02-10,1.359375
1993-02-11,1.359375
1993-02-12,1.359375
1993-02-16,1.328125
1993-02-17,1.328125
1993-02-18,1.328125
1993-02-19,1.25
1993-02-22,1.234375
1993-02-23,1.203125
1993-02-24,1.21875
1993-02-25,1.203125
1993-02-26,1.1875
1993-03-01,1.21875
1993-03-02,1.1875
1993-03-03,1.25
1993-03-04,1.2421879768371582
1993-03-05,1.28125
1993-03-08,1.265625
1993-03-09,1.328125
1993-03-10,1.2890629768371582
1993-03-11,1.3125
1993-03-12,1.328125
1993-03-15,1.328125
1993-03-16,1.328125
1993-03-17,1.265625
1993-03-18,1.328125
1993-03-19,1.375
1993-03-22,1.375
1993-03-23,1.390625
1993-03-24,1.4375
1993-03-25,1.484375
1993-03-26,1.4609379768371582
1993-03-29,1.484375
1993-03-30,1.5
1993-03-31,1.5703129768371582
1993-04-01,1.5625
1993-04-02,1.46875
1993-04-05,1.4140629768371582
1993-04-06,1.4375
1993-04-07,1.359375
1993-04-08,1.40625
1993-04-12,1.40625
1993-04-13,1.4921879768371582
1993-04-14,1.46875
1993-04-15,1.4921879768371582
1993-04-16,1.46875
1993-04-19,1.484375
1993-04-20,1.5
1993-04-21,1.5
1993-04-22,1.4375
1993-04-23,1.375
1993-04-26,1.375
1993-04-27,1.328125
1993-04-28,1.375
1993-04-29,1.375
1993-04-30,1.34375
1993-05-03,1.375
1993-05-04,1.4921879768371582
1993-05-05,1.546875
1993-05-06,1.46875
1993-05-07,1.5390629768371582
1993-05-10,1.59375
1993-05-11,1.609375
1993-05-12,1.640625
1993-05-13,1.578125
1993-05-14,1.625
1993-05-17,1.640625
1993-05-18,1.625
1993-05-19,1.703125
1993-05-20,1.78125
1993-05-21,1.75
1993-05-24,1.703125
1993-05-25,1.703125
1993-05-26,1.6875
1993-05-27,1.671875
1993-05-28,1.65625
1993-06-01,1.65625
1993-06-02,1.65625
1993-06-03,1.6875
1993-06-04,1.703125
1993-06-07,1.703125
1993-06-08,1.6953129768371582
1993-06-09,1.6953129768371582
1993-06-10,1.75
1993-06-11,1.734375
1993-06-14,1.734375
1993-06-15,1.7421879768371582
1993-06-16,1.71875
1993-06-17,1.71875
1993-06-18,1.734375
1993-06-21,1.71875
1993-06-22,1.78125
1993-06-23,1.765625
1993-06-24,1.75
1993-06-25,1.7578129768371582
1993-06-28,1.765625
1993-06-29,1.765625
1993-06-30,1.796875
1993-07-01,1.75
1993-07-02,1.7578129768371582
1993-07-06,1.75
1993-07-07,1.78125
1993-07-08,1.796875
1993-07-09,1.78125
1993-07-12,1.78125
1993-07-13,1.765625
1993-07-14,1.78125
1993-07-15,1.78125
1993-07-16,1.765625
1993-07-19,1.78125
1993-07-20,1.78125
1993-07-21,1.8125
1993-07-22,1.8125
1993-07-23,1.84375
1993-07-26,1.8125
1993-07-27,1.859375
1993-07-28,1.875
1993-07-29,1.875
1993-07-30,1.859375
1993-08-02,1.8125
1993-08-03,1.859375
1993-08-04,1.828125
1993-08-05,1.859375
1993-08-06,1.859375
1993-08-09,1.828125
1993-08-10,1.78125
1993-08-11,1.8125
1993-08-12,1.84375
1993-08-13,1.78125
1993-08-16,1.8203129768371582
1993-08-17,1.8359379768371582
1993-08-18,1.890625
1993-08-19,1.921875
1993-08-20,1.9375
1993-08-23,2.023437976837158
1993-08-24,2.046875
1993-08-25,1.96875
1993-08-26,1.859375
1993-08-27,1.859375
1993-08-30,1.921875
