,EUFN
2011-03-16,21.799999237060547
2011-03-17,22.43000030517578
2011-03-18,22.729999542236328
2011-03-21,23.360000610351562
2011-03-22,23.360000610351562
2011-03-23,23.239999771118164
2011-03-24,23.610000610351562
2011-03-25,23.389999389648438
2011-03-28,23.43000030517578
2011-03-29,23.25
2011-03-30,23.329999923706055
2011-03-31,23.190000534057617
2011-04-01,23.600000381469727
2011-04-04,23.360000610351562
2011-04-05,23.530000686645508
2011-04-06,23.969999313354492
2011-04-07,24.110000610351562
2011-04-08,24.549999237060547
2011-04-11,24.389999389648438
2011-04-12,24.260000228881836
2011-04-13,24.299999237060547
2011-04-14,24.079999923706055
2011-04-15,23.81999969482422
2011-04-18,22.90999984741211
2011-04-19,23.15999984741211
2011-04-20,23.6200008392334
2011-04-21,23.940000534057617
2011-04-25,24.030000686645508
2011-04-26,24.34000015258789
2011-04-27,24.780000686645508
2011-04-28,24.799999237060547
2011-04-29,25.0
2011-05-02,24.790000915527344
2011-05-03,24.790000915527344
2011-05-04,24.6299991607666
2011-05-05,23.700000762939453
2011-05-06,23.610000610351562
2011-05-09,23.540000915527344
2011-05-10,23.889999389648438
2011-05-11,23.510000228881836
2011-05-12,23.6299991607666
2011-05-13,23.149999618530273
2011-05-16,22.889999389648438
2011-05-17,23.149999618530273
2011-05-18,23.260000228881836
2011-05-19,23.459999084472656
2011-05-20,22.920000076293945
2011-05-23,22.31999969482422
2011-05-24,22.479999542236328
2011-05-25,22.84000015258789
2011-05-26,22.940000534057617
2011-05-27,22.940000534057617
2011-05-31,23.690000534057617
2011-06-01,23.1200008392334
2011-06-02,23.18000030517578
2011-06-03,23.459999084472656
2011-06-06,22.989999771118164
2011-06-07,23.31999969482422
2011-06-08,22.860000610351562
2011-06-09,22.8700008392334
2011-06-10,22.3700008392334
2011-06-13,22.399999618530273
2011-06-14,22.850000381469727
2011-06-15,21.8700008392334
2011-06-16,21.829999923706055
2011-06-17,22.34000015258789
2011-06-20,22.15999984741211
2011-06-21,22.75
2011-06-22,21.75
2011-06-23,21.3700008392334
2011-06-24,20.75
2011-06-27,21.139999389648438
2011-06-28,21.40999984741211
2011-06-29,21.8799991607666
2011-06-30,22.5
2011-07-01,22.93000030517578
2011-07-05,22.600000381469727
2011-07-06,21.920000076293945
2011-07-07,22.1200008392334
2011-07-08,21.459999084472656
2011-07-11,20.469999313354492
2011-07-12,20.399999618530273
2011-07-13,20.719999313354492
2011-07-14,20.469999313354492
2011-07-15,20.5
2011-07-18,19.739999771118164
2011-07-19,20.06999969482422
2011-07-20,20.700000762939453
2011-07-21,21.799999237060547
2011-07-22,21.75
2011-07-25,21.200000762939453
2011-07-26,21.40999984741211
2011-07-27,20.489999771118164
2011-07-28,20.68000030517578
2011-07-29,20.450000762939453
2011-08-01,20.15999984741211
2011-08-02,19.5
2011-08-03,19.5
2011-08-04,18.020000457763672
2011-08-05,18.600000381469727
2011-08-08,16.8799991607666
2011-08-09,17.90999984741211
2011-08-10,16.489999771118164
2011-08-11,17.489999771118164
2011-08-12,17.719999313354492
2011-08-15,18.5
2011-08-16,18.06999969482422
2011-08-17,18.1200008392334
2011-08-18,16.68000030517578
2011-08-19,16.420000076293945
2011-08-22,16.5
2011-08-23,16.989999771118164
2011-08-24,17.079999923706055
2011-08-25,16.770000457763672
2011-08-26,16.729999542236328
2011-08-29,17.360000610351562
2011-08-30,17.200000762939453
2011-08-31,17.690000534057617
2011-09-01,17.3799991607666
2011-09-02,16.860000610351562
2011-09-06,15.699999809265137
2011-09-07,16.229999542236328
2011-09-08,15.970000267028809
2011-09-09,15.09000015258789
2011-09-12,14.649999618530273
2011-09-13,15.039999961853027
2011-09-14,15.329999923706055
2011-09-15,15.850000381469727
2011-09-16,15.920000076293945
2011-09-19,15.359999656677246
2011-09-20,15.1899995803833
2011-09-21,14.739999771118164
2011-09-22,14.079999923706055
2011-09-23,14.470000267028809
2011-09-26,15.199999809265137
2011-09-27,15.779999732971191
2011-09-28,15.510000228881836
2011-09-29,15.90999984741211
2011-09-30,15.270000457763672
2011-10-03,14.800000190734863
2011-10-04,14.699999809265137
2011-10-05,15.300000190734863
2011-10-06,16.010000228881836
2011-10-07,15.8100004196167
2011-10-10,16.709999084472656
2011-10-11,16.549999237060547
2011-10-12,17.030000686645508
2011-10-13,16.739999771118164
2011-10-14,16.829999923706055
2011-10-17,16.209999084472656
2011-10-18,16.600000381469727
2011-10-19,16.389999389648438
2011-10-20,16.110000610351562
2011-10-21,16.719999313354492
2011-10-24,17.059999465942383
2011-10-25,16.799999237060547
2011-10-26,16.920000076293945
2011-10-27,18.649999618530273
2011-10-28,18.270000457763672
2011-10-31,17.209999084472656
2011-11-01,16.1299991607666
2011-11-02,16.25
2011-11-03,16.860000610351562
2011-11-04,16.700000762939453
2011-11-07,16.56999969482422
2011-11-08,16.799999237060547
2011-11-09,15.430000305175781
2011-11-10,15.710000038146973
2011-11-11,16.200000762939453
2011-11-14,15.930000305175781
2011-11-15,15.5
2011-11-16,15.220000267028809
2011-11-17,14.770000457763672
2011-11-18,14.949999809265137
2011-11-21,14.510000228881836
2011-11-22,14.220000267028809
2011-11-23,13.890000343322754
2011-11-25,13.819999694824219
2011-11-28,14.859999656677246
2011-11-29,14.859999656677246
2011-11-30,15.6899995803833
2011-12-01,15.539999961853027
2011-12-02,15.84000015258789
2011-12-05,16.15999984741211
2011-12-06,16.139999389648438
2011-12-07,16.110000610351562
2011-12-08,15.380000114440918
2011-12-09,16.010000228881836
2011-12-12,15.170000076293945
2011-12-13,14.8100004196167
2011-12-14,14.430000305175781
2011-12-15,14.600000381469727
2011-12-16,14.539999961853027
2011-12-19,14.350000381469727
2011-12-20,15.0
2011-12-21,14.989999771118164
2011-12-22,15.319999694824219
2011-12-23,15.25
2011-12-27,15.220000267028809
2011-12-28,14.859999656677246
2011-12-29,15.010000228881836
2011-12-30,15.149999618530273
2012-01-03,15.649999618530273
2012-01-04,15.40999984741211
2012-01-05,14.720000267028809
2012-01-06,14.460000038146973
2012-01-09,14.380000114440918
2012-01-10,14.829999923706055
2012-01-11,15.09000015258789
2012-01-12,15.239999771118164
2012-01-13,15.039999961853027
2012-01-17,15.300000190734863
2012-01-18,15.649999618530273
2012-01-19,16.600000381469727
2012-01-20,16.850000381469727
2012-01-23,16.969999313354492
2012-01-24,16.84000015258789
2012-01-25,17.15999984741211
2012-01-26,17.329999923706055
2012-01-27,17.31999969482422
2012-01-30,16.760000228881836
2012-01-31,16.889999389648438
2012-02-01,17.450000762939453
2012-02-02,17.610000610351562
2012-02-03,17.950000762939453
2012-02-06,17.81999969482422
2012-02-07,18.040000915527344
2012-02-08,18.34000015258789
2012-02-09,18.270000457763672
2012-02-10,17.649999618530273
2012-02-13,17.8700008392334
2012-02-14,17.59000015258789
2012-02-15,17.610000610351562
2012-02-16,17.81999969482422
2012-02-17,18.059999465942383
2012-02-21,18.139999389648438
2012-02-22,17.81999969482422
2012-02-23,17.940000534057617
2012-02-24,18.190000534057617
2012-02-27,17.969999313354492
2012-02-28,18.170000076293945
2012-02-29,18.0
2012-03-01,18.389999389648438
2012-03-02,18.25
2012-03-05,18.030000686645508
2012-03-06,17.059999465942383
2012-03-07,17.360000610351562
2012-03-08,17.8700008392334
2012-03-09,17.670000076293945
2012-03-12,17.559999465942383
2012-03-13,18.06999969482422
2012-03-14,18.31999969482422
2012-03-15,18.5
2012-03-16,18.860000610351562
2012-03-19,18.959999084472656
2012-03-20,18.709999084472656
2012-03-21,18.3700008392334
2012-03-22,18.059999465942383
2012-03-23,18.190000534057617
2012-03-26,18.450000762939453
2012-03-27,18.280000686645508
2012-03-28,17.969999313354492
2012-03-29,17.600000381469727
2012-03-30,17.780000686645508
2012-04-02,17.920000076293945
2012-04-03,17.34000015258789
2012-04-04,16.940000534057617
2012-04-05,16.709999084472656
2012-04-09,16.559999465942383
2012-04-10,16.0
2012-04-11,16.420000076293945
2012-04-12,16.8799991607666
2012-04-13,16.209999084472656
2012-04-16,16.209999084472656
2012-04-17,16.729999542236328
2012-04-18,16.520000457763672
2012-04-19,16.260000228881836
2012-04-20,16.450000762939453
2012-04-23,16.020000457763672
2012-04-24,16.260000228881836
2012-04-25,16.610000610351562
2012-04-26,16.559999465942383
2012-04-27,16.84000015258789
2012-04-30,16.549999237060547
2012-05-01,16.790000915527344
2012-05-02,16.420000076293945
2012-05-03,16.18000030517578
2012-05-04,16.1200008392334
2012-05-07,16.290000915527344
2012-05-08,15.920000076293945
2012-05-09,15.59000015258789
2012-05-10,15.859999656677246
2012-05-11,15.619999885559082
2012-05-14,15.199999809265137
2012-05-15,14.8100004196167
2012-05-16,14.739999771118164
2012-05-17,14.4399995803833
2012-05-18,14.3100004196167
2012-05-21,14.779999732971191
2012-05-22,14.770000457763672
2012-05-23,14.630000114440918
2012-05-24,14.5
2012-05-25,14.420000076293945
2012-05-29,14.40999984741211
2012-05-30,14.050000190734863
2012-05-31,14.0600004196167
2012-06-01,13.819999694824219
2012-06-04,14.100000381469727
2012-06-05,14.100000381469727
2012-06-06,14.829999923706055
2012-06-07,14.970000267028809
2012-06-08,14.859999656677246
2012-06-11,14.5600004196167
2012-06-12,14.8100004196167
2012-06-13,14.770000457763672
2012-06-14,14.920000076293945
2012-06-15,15.350000381469727
2012-06-18,15.010000228881836
2012-06-19,15.369999885559082
2012-06-20,15.609999656677246
2012-06-21,14.899999618530273
2012-06-22,14.970000267028809
2012-06-25,14.59000015258789
2012-06-26,14.529999732971191
2012-06-27,14.850000381469727
2012-06-28,14.630000114440918
2012-06-29,15.399999618530273
2012-07-02,15.489999771118164
2012-07-03,15.630000114440918
2012-07-05,15.180000305175781
2012-07-06,14.75
2012-07-09,14.770000457763672
2012-07-10,14.75
2012-07-11,14.869999885559082
2012-07-12,14.720000267028809
2012-07-13,14.84000015258789
2012-07-16,14.890000343322754
2012-07-17,14.880000114440918
2012-07-18,14.930000305175781
2012-07-19,15.09000015258789
2012-07-20,14.520000457763672
2012-07-23,13.989999771118164
2012-07-24,13.680000305175781
2012-07-25,13.850000381469727
2012-07-26,14.510000228881836
2012-07-27,15.119999885559082
2012-07-30,15.239999771118164
2012-07-31,15.050000190734863
2012-08-01,15.0
2012-08-02,14.520000457763672
2012-08-03,15.420000076293945
2012-08-06,15.65999984741211
2012-08-07,15.739999771118164
2012-08-08,15.770000457763672
2012-08-09,15.710000038146973
2012-08-10,15.670000076293945
2012-08-13,15.770000457763672
2012-08-14,15.8100004196167
2012-08-15,15.800000190734863
2012-08-16,16.1200008392334
2012-08-17,16.350000381469727
2012-08-20,16.190000534057617
2012-08-21,16.34000015258789
2012-08-22,16.420000076293945
2012-08-23,16.219999313354492
2012-08-24,16.170000076293945
2012-08-27,16.280000686645508
2012-08-28,16.290000915527344
2012-08-29,16.110000610351562
2012-08-30,16.020000457763672
2012-08-31,16.31999969482422
2012-09-04,16.219999313354492
2012-09-05,16.270000457763672
2012-09-06,16.989999771118164
2012-09-07,17.56999969482422
2012-09-10,17.389999389648438
2012-09-11,17.75
2012-09-12,18.010000228881836
2012-09-13,18.260000228881836
2012-09-14,18.540000915527344
2012-09-17,18.469999313354492
2012-09-18,18.100000381469727
2012-09-19,18.209999084472656
2012-09-20,17.90999984741211
2012-09-21,18.110000610351562
2012-09-24,18.0
2012-09-25,17.770000457763672
2012-09-26,17.34000015258789
2012-09-27,17.670000076293945
2012-09-28,17.239999771118164
2012-10-01,17.530000686645508
2012-10-02,17.610000610351562
2012-10-03,17.510000228881836
2012-10-04,17.81999969482422
2012-10-05,18.06999969482422
2012-10-08,17.770000457763672
2012-10-09,17.520000457763672
2012-10-10,17.399999618530273
2012-10-11,17.739999771118164
2012-10-12,17.84000015258789
2012-10-15,18.06999969482422
2012-10-16,18.559999465942383
2012-10-17,18.780000686645508
2012-10-18,18.639999389648438
2012-10-19,18.209999084472656
2012-10-22,18.459999084472656
2012-10-23,18.049999237060547
2012-10-24,17.950000762939453
2012-10-25,18.059999465942383
2012-10-26,18.06999969482422
2012-10-31,18.200000762939453
2012-11-01,18.489999771118164
2012-11-02,18.260000228881836
2012-11-05,18.110000610351562
2012-11-06,18.329999923706055
2012-11-07,17.979999542236328
2012-11-08,17.860000610351562
2012-11-09,17.65999984741211
2012-11-12,17.719999313354492
2012-11-13,17.8700008392334
2012-11-14,17.540000915527344
2012-11-15,17.6299991607666
2012-11-16,17.459999084472656
2012-11-19,17.959999084472656
2012-11-20,18.170000076293945
2012-11-21,18.100000381469727
2012-11-23,18.6299991607666
2012-11-26,18.549999237060547
2012-11-27,18.450000762939453
2012-11-28,18.459999084472656
2012-11-29,18.809999465942383
2012-11-30,18.889999389648438
2012-12-03,18.989999771118164
2012-12-04,19.110000610351562
2012-12-05,19.18000030517578
2012-12-06,19.18000030517578
2012-12-07,19.09000015258789
2012-12-10,18.979999542236328
2012-12-11,19.15999984741211
2012-12-12,19.329999923706055
2012-12-13,19.25
2012-12-14,19.360000610351562
2012-12-17,19.479999542236328
2012-12-18,19.579999923706055
2012-12-19,19.770000457763672
2012-12-20,19.920000076293945
2012-12-21,19.610000610351562
2012-12-24,19.6200008392334
2012-12-26,19.600000381469727
2012-12-27,19.739999771118164
2012-12-28,19.3700008392334
2012-12-31,19.799999237060547
2013-01-02,20.190000534057617
2013-01-03,19.959999084472656
2013-01-04,20.110000610351562
2013-01-07,20.290000915527344
2013-01-08,20.190000534057617
2013-01-09,20.40999984741211
2013-01-10,20.860000610351562
2013-01-11,20.989999771118164
2013-01-14,21.06999969482422
2013-01-15,20.920000076293945
2013-01-16,20.649999618530273
2013-01-17,20.940000534057617
2013-01-18,20.899999618530273
2013-01-22,20.899999618530273
2013-01-23,20.709999084472656
2013-01-24,20.950000762939453
2013-01-25,21.239999771118164
2013-01-28,21.280000686645508
2013-01-29,21.25
2013-01-30,21.280000686645508
2013-01-31,21.209999084472656
2013-02-01,21.34000015258789
2013-02-04,20.469999313354492
2013-02-05,20.809999465942383
2013-02-06,20.690000534057617
2013-02-07,20.350000381469727
2013-02-08,20.760000228881836
2013-02-11,20.600000381469727
2013-02-12,21.100000381469727
2013-02-13,21.06999969482422
2013-02-14,20.850000381469727
2013-02-15,20.670000076293945
2013-02-19,20.969999313354492
2013-02-20,20.559999465942383
2013-02-21,20.18000030517578
2013-02-22,20.469999313354492
2013-02-25,19.719999313354492
2013-02-26,19.709999084472656
2013-02-27,20.1299991607666
2013-02-28,20.030000686645508
2013-03-01,19.889999389648438
2013-03-04,19.889999389648438
2013-03-05,20.209999084472656
2013-03-06,20.09000015258789
2013-03-07,20.260000228881836
2013-03-08,20.520000457763672
2013-03-11,20.469999313354492
2013-03-12,20.3700008392334
2013-03-13,20.299999237060547
2013-03-14,20.75
2013-03-15,20.6299991607666
2013-03-18,20.170000076293945
2013-03-19,19.889999389648438
2013-03-20,20.149999618530273
2013-03-21,19.860000610351562
2013-03-22,20.030000686645508
2013-03-25,19.3700008392334
2013-03-26,19.510000228881836
2013-03-27,19.239999771118164
2013-03-28,19.420000076293945
2013-04-01,19.299999237060547
2013-04-02,19.639999389648438
2013-04-03,19.399999618530273
2013-04-04,19.399999618530273
2013-04-05,19.389999389648438
2013-04-08,19.299999237060547
2013-04-09,19.610000610351562
2013-04-10,20.139999389648438
2013-04-11,20.280000686645508
2013-04-12,20.170000076293945
2013-04-15,19.649999618530273
2013-04-16,20.0
2013-04-17,19.31999969482422
2013-04-18,19.15999984741211
2013-04-19,19.40999984741211
2013-04-22,19.639999389648438
2013-04-23,20.110000610351562
2013-04-24,20.229999542236328
2013-04-25,20.350000381469727
2013-04-26,20.59000015258789
2013-04-29,20.84000015258789
2013-04-30,21.0
2013-05-01,20.809999465942383
2013-05-02,21.059999465942383
2013-05-03,21.309999465942383
2013-05-06,21.280000686645508
2013-05-07,21.65999984741211
2013-05-08,21.81999969482422
2013-05-09,21.510000228881836
2013-05-10,21.600000381469727
2013-05-13,21.309999465942383
2013-05-14,21.399999618530273
2013-05-15,21.540000915527344
2013-05-16,21.5
2013-05-17,21.809999465942383
2013-05-20,21.950000762939453
2013-05-21,21.770000457763672
2013-05-22,21.59000015258789
2013-05-23,21.399999618530273
2013-05-24,21.15999984741211
2013-05-28,21.510000228881836
2013-05-29,21.459999084472656
2013-05-30,21.799999237060547
2013-05-31,21.3799991607666
2013-06-03,21.549999237060547
2013-06-04,21.56999969482422
2013-06-05,21.200000762939453
2013-06-06,21.1200008392334
2013-06-07,21.450000762939453
2013-06-10,21.25
2013-06-11,20.979999542236328
2013-06-12,20.760000228881836
2013-06-13,21.139999389648438
2013-06-14,21.020000457763672
2013-06-17,21.170000076293945
2013-06-18,21.420000076293945
2013-06-19,20.90999984741211
2013-06-20,20.209999084472656
2013-06-21,19.889999389648438
2013-06-24,19.610000610351562
2013-06-25,19.850000381469727
2013-06-26,20.010000228881836
2013-06-27,19.790000915527344
2013-06-28,19.6299991607666
2013-07-01,19.90999984741211
2013-07-02,19.700000762939453
2013-07-03,19.6299991607666
2013-07-05,19.8799991607666
2013-07-08,20.18000030517578
2013-07-09,20.18000030517578
2013-07-10,20.280000686645508
2013-07-11,20.809999465942383
2013-07-12,20.639999389648438
2013-07-15,20.8700008392334
2013-07-16,20.780000686645508
2013-07-17,20.799999237060547
2013-07-18,21.229999542236328
2013-07-19,21.299999237060547
2013-07-22,21.540000915527344
2013-07-23,21.6200008392334
2013-07-24,21.690000534057617
2013-07-25,21.979999542236328
2013-07-26,21.93000030517578
2013-07-29,21.760000228881836
2013-07-30,21.579999923706055
2013-07-31,21.670000076293945
2013-08-01,22.15999984741211
2013-08-02,22.309999465942383
2013-08-05,22.1200008392334
2013-08-06,22.040000915527344
2013-08-07,22.15999984741211
2013-08-08,22.56999969482422
2013-08-09,22.6200008392334
2013-08-12,22.530000686645508
2013-08-13,22.579999923706055
2013-08-14,22.65999984741211
2013-08-15,22.469999313354492
2013-08-16,22.690000534057617
2013-08-19,22.360000610351562
2013-08-20,22.209999084472656
2013-08-21,21.940000534057617
2013-08-22,22.31999969482422
2013-08-23,22.489999771118164
2013-08-26,22.209999084472656
2013-08-27,21.5
2013-08-28,21.549999237060547
2013-08-29,21.540000915527344
2013-08-30,21.229999542236328
2013-09-03,21.610000610351562
2013-09-04,21.709999084472656
2013-09-05,21.790000915527344
2013-09-06,21.899999618530273
2013-09-09,22.290000915527344
2013-09-10,22.670000076293945
2013-09-11,22.81999969482422
2013-09-12,22.639999389648438
2013-09-13,22.739999771118164
2013-09-16,22.93000030517578
2013-09-17,22.8799991607666
2013-09-18,23.56999969482422
2013-09-19,23.399999618530273
2013-09-20,23.18000030517578
2013-09-23,23.049999237060547
2013-09-24,23.06999969482422
2013-09-25,23.100000381469727
2013-09-26,22.959999084472656
2013-09-27,22.969999313354492
2013-09-30,22.780000686645508
2013-10-01,23.100000381469727
2013-10-02,23.299999237060547
2013-10-03,23.170000076293945
2013-10-04,23.280000686645508
2013-10-07,23.190000534057617
2013-10-08,22.8700008392334
2013-10-09,22.969999313354492
2013-10-10,23.649999618530273
2013-10-11,23.75
2013-10-14,23.81999969482422
2013-10-15,23.84000015258789
2013-10-16,24.139999389648438
2013-10-17,24.510000228881836
2013-10-18,24.600000381469727
2013-10-21,24.549999237060547
2013-10-22,24.84000015258789
2013-10-23,24.540000915527344
2013-10-24,24.770000457763672
2013-10-25,24.690000534057617
2013-10-28,24.459999084472656
2013-10-29,24.489999771118164
2013-10-30,24.290000915527344
2013-10-31,24.280000686645508
2013-11-01,24.1200008392334
2013-11-04,24.170000076293945
2013-11-05,23.75
2013-11-06,24.0
