,HON
1971-02-22,4.4490580558776855
1971-02-23,4.4490580558776855
1971-02-24,4.548367023468018
1971-02-25,4.5682291984558105
1971-02-26,4.50864315032959
1971-03-01,4.488781929016113
1971-03-02,4.4490580558776855
1971-03-03,4.429195880889893
1971-03-04,4.4490580558776855
1971-03-05,4.369609832763672
1971-03-08,4.349748134613037
1971-03-09,4.349748134613037
1971-03-10,4.3298869132995605
1971-03-11,4.4490580558776855
1971-03-12,4.4490580558776855
1971-03-15,4.50864315032959
1971-03-16,4.4490580558776855
1971-03-17,4.4490580558776855
1971-03-18,4.409334182739258
1971-03-19,4.250439167022705
1971-03-22,4.310025215148926
1971-03-23,4.3298869132995605
1971-03-24,4.3298869132995605
1971-03-25,4.290163040161133
1971-03-26,4.290163040161133
1971-03-29,4.27030086517334
1971-03-30,4.210714817047119
1971-03-31,4.210714817047119
1971-04-01,4.230576992034912
1971-04-02,4.210714817047119
1971-04-05,4.190854072570801
1971-04-06,4.290163040161133
1971-04-07,4.310025215148926
1971-04-08,4.349748134613037
1971-04-12,4.409334182739258
1971-04-13,4.488781929016113
1971-04-14,4.70726203918457
1971-04-15,4.746985912322998
1971-04-16,4.746985912322998
1971-04-19,4.806571006774902
1971-04-20,4.588090896606445
1971-04-21,4.627814769744873
1971-04-22,4.607953071594238
1971-04-23,4.727124214172363
1971-04-26,4.786708831787109
1971-04-27,4.70726203918457
1971-04-28,4.806571006774902
1971-04-29,4.70726203918457
1971-04-30,4.727124214172363
1971-05-03,4.627814769744873
1971-05-04,4.727124214172363
1971-05-05,4.886019229888916
1971-05-06,5.08463716506958
1971-05-07,5.08463716506958
1971-05-10,5.08463716506958
1971-05-11,5.08463716506958
1971-05-12,5.1839470863342285
1971-05-13,5.2832560539245605
1971-05-14,5.362703800201416
1971-05-17,5.0647759437561035
1971-05-18,5.025052070617676
1971-05-19,4.945603847503662
1971-05-20,5.025052070617676
1971-05-21,5.005189895629883
1971-05-24,4.985328197479248
1971-05-25,4.965466022491455
1971-05-26,4.746985912322998
1971-05-27,4.806571006774902
1971-05-28,4.826433181762695
1971-06-01,4.806571006774902
1971-06-02,4.84629487991333
1971-06-03,5.144223213195801
1971-06-04,5.0449137687683105
1971-06-07,5.025052070617676
1971-06-08,5.005189895629883
1971-06-09,5.025052070617676
1971-06-10,5.0647759437561035
1971-06-11,5.104498863220215
1971-06-14,5.104498863220215
1971-06-15,5.08463716506958
1971-06-16,5.144223213195801
1971-06-17,5.1640849113464355
1971-06-18,5.025052070617676
1971-06-21,4.866157054901123
1971-06-22,4.925743103027344
1971-06-23,4.965466022491455
1971-06-24,5.005189895629883
1971-06-25,5.0449137687683105
1971-06-28,5.0449137687683105
1971-06-29,5.005189895629883
1971-06-30,5.104498863220215
1971-07-01,5.104498863220215
1971-07-02,4.985328197479248
1971-07-06,5.124361038208008
1971-07-07,5.1839470863342285
1971-07-08,5.263393878936768
1971-07-09,5.3031182289123535
1971-07-12,5.322979927062988
1971-07-13,5.243532180786133
1971-07-14,5.2832560539245605
1971-07-15,5.243532180786133
1971-07-16,5.243532180786133
1971-07-19,5.223670959472656
1971-07-20,5.243532180786133
1971-07-21,5.263393878936768
1971-07-22,5.243532180786133
1971-07-23,5.124361038208008
1971-07-26,5.025052070617676
1971-07-27,4.945603847503662
1971-07-28,5.005189895629883
1971-07-29,4.925743103027344
1971-07-30,4.826433181762695
1971-08-02,4.786708831787109
1971-08-03,4.70726203918457
1971-08-04,4.667538166046143
1971-08-05,4.687399864196777
1971-08-06,4.64767599105835
1971-08-09,4.64767599105835
1971-08-10,4.64767599105835
1971-08-11,4.746985912322998
1971-08-12,4.826433181762695
1971-08-13,4.806571006774902
1971-08-16,5.1640849113464355
1971-08-17,5.1839470863342285
1971-08-18,5.1640849113464355
1971-08-19,4.985328197479248
1971-08-20,4.945603847503662
1971-08-23,5.0647759437561035
1971-08-24,5.0647759437561035
1971-08-25,5.08463716506958
1971-08-26,5.203808784484863
1971-08-27,5.203808784484863
1971-08-30,5.243532180786133
1971-08-31,5.2832560539245605
1971-09-01,5.4024271965026855
1971-09-02,5.442151069641113
1971-09-03,5.442151069641113
1971-09-07,5.501737117767334
1971-09-08,5.462012767791748
1971-09-09,5.442151069641113
1971-09-10,5.4024271965026855
1971-09-13,5.342842102050781
1971-09-14,5.322979927062988
1971-09-15,5.3031182289123535
1971-09-16,5.263393878936768
1971-09-17,5.243532180786133
1971-09-20,5.243532180786133
1971-09-21,5.2832560539245605
1971-09-22,5.223670959472656
1971-09-23,5.144223213195801
1971-09-24,5.1640849113464355
1971-09-27,5.1640849113464355
1971-09-28,5.144223213195801
1971-09-29,5.1640849113464355
1971-09-30,5.144223213195801
1971-10-01,5.144223213195801
1971-10-04,5.144223213195801
1971-10-05,5.1640849113464355
1971-10-06,5.1839470863342285
1971-10-07,5.263393878936768
1971-10-08,5.243532180786133
1971-10-11,5.223670959472656
1971-10-12,5.263393878936768
1971-10-13,5.2832560539245605
1971-10-14,5.223670959472656
1971-10-15,5.0449137687683105
1971-10-18,5.0647759437561035
1971-10-19,4.727124214172363
1971-10-20,4.627814769744873
1971-10-21,4.548367023468018
1971-10-22,4.627814769744873
1971-10-25,4.588090896606445
1971-10-26,4.528504848480225
1971-10-27,4.369609832763672
1971-10-28,4.27030086517334
1971-10-29,4.369609832763672
1971-11-01,4.369609832763672
1971-11-02,4.409334182739258
1971-11-03,4.4490580558776855
1971-11-04,4.369609832763672
1971-11-05,4.349748134613037
1971-11-08,4.349748134613037
1971-11-09,4.3298869132995605
1971-11-10,4.310025215148926
1971-11-11,4.13126802444458
1971-11-12,4.13126802444458
1971-11-15,4.13126802444458
1971-11-16,4.190854072570801
1971-11-17,4.250439167022705
1971-11-18,4.230576992034912
1971-11-19,4.210714817047119
1971-11-22,4.071681976318359
1971-11-23,4.012096881866455
1971-11-24,4.13126802444458
1971-11-26,4.27030086517334
1971-11-29,4.369609832763672
1971-11-30,4.369609832763672
1971-12-01,4.50864315032959
1971-12-02,4.488781929016113
1971-12-03,4.488781929016113
1971-12-06,4.488781929016113
1971-12-07,4.488781929016113
1971-12-08,4.528504848480225
1971-12-09,4.488781929016113
1971-12-10,4.488781929016113
1971-12-13,4.488781929016113
1971-12-14,4.488781929016113
1971-12-15,4.50864315032959
1971-12-16,4.4689202308654785
1971-12-17,4.389472007751465
1971-12-20,4.5682291984558105
1971-12-21,4.70726203918457
1971-12-22,4.5682291984558105
1971-12-23,4.5682291984558105
1971-12-27,4.5682291984558105
1971-12-28,4.5682291984558105
1971-12-29,4.588090896606445
1971-12-30,4.588090896606445
1971-12-31,4.627814769744873
1972-01-03,4.607953071594238
1972-01-04,4.5682291984558105
1972-01-05,4.64767599105835
1972-01-06,4.766848087310791
1972-01-07,4.70726203918457
1972-01-10,4.727124214172363
1972-01-11,4.667538166046143
1972-01-12,4.64767599105835
1972-01-13,4.687399864196777
1972-01-14,4.687399864196777
1972-01-17,4.727124214172363
1972-01-18,4.70726203918457
1972-01-19,4.766848087310791
1972-01-20,4.727124214172363
1972-01-21,4.826433181762695
1972-01-24,4.786708831787109
1972-01-25,4.766848087310791
1972-01-26,4.786708831787109
1972-01-27,4.826433181762695
1972-01-28,5.005189895629883
1972-01-31,5.104498863220215
1972-02-01,5.104498863220215
1972-02-02,5.104498863220215
1972-02-03,5.104498863220215
1972-02-04,5.08463716506958
1972-02-07,4.965466022491455
1972-02-08,4.925743103027344
1972-02-09,4.945603847503662
1972-02-10,4.925743103027344
1972-02-11,4.766848087310791
1972-02-14,4.64767599105835
1972-02-15,4.746985912322998
1972-02-16,4.786708831787109
1972-02-17,4.727124214172363
1972-02-18,4.687399864196777
1972-02-22,4.786708831787109
1972-02-23,4.727124214172363
1972-02-24,4.766848087310791
1972-02-25,4.746985912322998
1972-02-28,4.766848087310791
1972-02-29,4.766848087310791
1972-03-01,4.786708831787109
1972-03-02,4.806571006774902
1972-03-03,4.806571006774902
1972-03-06,4.727124214172363
1972-03-07,4.687399864196777
1972-03-08,4.588090896606445
1972-03-09,4.627814769744873
1972-03-10,4.607953071594238
1972-03-13,4.528504848480225
1972-03-14,4.4689202308654785
1972-03-15,4.64767599105835
1972-03-16,4.548367023468018
1972-03-17,4.667538166046143
1972-03-20,4.627814769744873
1972-03-21,4.5682291984558105
1972-03-22,4.607953071594238
1972-03-23,4.786708831787109
1972-03-24,4.925743103027344
1972-03-27,4.806571006774902
1972-03-28,4.687399864196777
1972-03-29,4.746985912322998
1972-03-30,4.905880928039551
1972-04-03,4.826433181762695
1972-04-04,4.84629487991333
1972-04-05,4.84629487991333
1972-04-06,4.866157054901123
1972-04-07,4.905880928039551
1972-04-10,5.203808784484863
1972-04-11,5.42228889465332
1972-04-12,5.620907783508301
1972-04-13,5.700355052947998
1972-04-14,5.720217227935791
1972-04-17,5.819526195526123
1972-04-18,5.660632133483887
1972-04-19,5.541460037231445
1972-04-20,5.442151069641113
1972-04-21,5.243532180786133
1972-04-24,5.362703800201416
1972-04-25,5.382565021514893
1972-04-26,5.42228889465332
1972-04-27,5.342842102050781
1972-04-28,5.322979927062988
1972-05-01,5.1640849113464355
1972-05-02,5.203808784484863
1972-05-03,5.1640849113464355
1972-05-04,5.104498863220215
1972-05-05,5.1839470863342285
1972-05-08,5.1640849113464355
1972-05-09,5.124361038208008
1972-05-10,5.1640849113464355
1972-05-11,5.0449137687683105
1972-05-12,5.005189895629883
1972-05-15,4.925743103027344
1972-05-16,5.005189895629883
1972-05-17,5.005189895629883
1972-05-18,5.104498863220215
1972-05-19,5.144223213195801
1972-05-22,5.2832560539245605
1972-05-23,5.263393878936768
1972-05-24,5.243532180786133
1972-05-25,5.1640849113464355
1972-05-26,5.1640849113464355
1972-05-30,4.905880928039551
1972-05-31,4.866157054901123
1972-06-01,4.945603847503662
1972-06-02,4.925743103027344
1972-06-05,4.945603847503662
1972-06-06,4.985328197479248
1972-06-07,4.905880928039551
1972-06-08,4.766848087310791
1972-06-09,4.766848087310791
1972-06-12,4.727124214172363
1972-06-13,4.667538166046143
1972-06-14,4.766848087310791
1972-06-15,4.806571006774902
1972-06-16,4.806571006774902
1972-06-19,4.727124214172363
1972-06-20,4.766848087310791
1972-06-21,4.64767599105835
1972-06-22,4.687399864196777
1972-06-23,4.70726203918457
1972-06-26,4.64767599105835
1972-06-27,4.667538166046143
1972-06-28,4.727124214172363
1972-06-29,4.607953071594238
1972-06-30,4.687399864196777
1972-07-03,4.687399864196777
1972-07-05,4.687399864196777
1972-07-06,4.786708831787109
1972-07-07,4.786708831787109
1972-07-10,4.766848087310791
1972-07-11,4.687399864196777
1972-07-12,4.64767599105835
1972-07-13,4.50864315032959
1972-07-14,4.4689202308654785
1972-07-17,4.548367023468018
1972-07-18,4.310025215148926
1972-07-19,4.310025215148926
1972-07-20,4.310025215148926
1972-07-21,4.3298869132995605
1972-07-24,4.4490580558776855
1972-07-25,4.528504848480225
1972-07-26,4.488781929016113
1972-07-27,4.488781929016113
1972-07-28,4.488781929016113
1972-07-31,4.409334182739258
1972-08-01,4.4490580558776855
1972-08-02,4.50864315032959
1972-08-03,4.488781929016113
1972-08-04,4.528504848480225
1972-08-07,4.528504848480225
1972-08-08,4.409334182739258
1972-08-09,4.607953071594238
1972-08-10,4.607953071594238
1972-08-11,4.607953071594238
1972-08-14,4.687399864196777
1972-08-15,4.70726203918457
1972-08-16,4.84629487991333
1972-08-17,4.84629487991333
1972-08-18,4.786708831787109
1972-08-21,4.84629487991333
1972-08-22,4.866157054901123
1972-08-23,4.806571006774902
1972-08-24,4.766848087310791
1972-08-25,4.786708831787109
1972-08-28,4.766848087310791
1972-08-29,4.727124214172363
1972-08-30,4.64767599105835
1972-08-31,4.687399864196777
1972-09-01,4.727124214172363
1972-09-05,4.746985912322998
1972-09-06,4.786708831787109
1972-09-07,4.766848087310791
1972-09-08,4.70726203918457
1972-09-11,4.687399864196777
1972-09-12,4.627814769744873
1972-09-13,4.607953071594238
1972-09-14,4.528504848480225
1972-09-15,4.528504848480225
1972-09-18,4.488781929016113
1972-09-19,4.429195880889893
1972-09-20,4.429195880889893
1972-09-21,4.50864315032959
1972-09-22,4.5682291984558105
1972-09-25,4.5682291984558105
1972-09-26,4.627814769744873
1972-09-27,4.627814769744873
1972-09-28,4.5682291984558105
1972-09-29,4.528504848480225
1972-10-02,4.50864315032959
1972-10-03,4.528504848480225
1972-10-04,4.548367023468018
1972-10-05,4.4490580558776855
1972-10-06,4.4490580558776855
1972-10-09,4.349748134613037
1972-10-10,4.4490580558776855
1972-10-11,4.4490580558776855
1972-10-12,4.369609832763672
1972-10-13,4.27030086517334
1972-10-16,4.310025215148926
1972-10-17,4.349748134613037
1972-10-18,4.3298869132995605
1972-10-19,4.250439167022705
1972-10-20,4.27030086517334
1972-10-23,4.190854072570801
1972-10-24,4.190854072570801
1972-10-25,4.349748134613037
1972-10-26,4.4490580558776855
1972-10-27,4.4490580558776855
1972-10-30,4.488781929016113
1972-10-31,4.4490580558776855
1972-11-01,4.4490580558776855
1972-11-02,4.50864315032959
1972-11-03,4.64767599105835
1972-11-06,4.826433181762695
1972-11-08,4.806571006774902
1972-11-09,4.786708831787109
1972-11-10,4.687399864196777
1972-11-13,4.70726203918457
1972-11-14,4.766848087310791
1972-11-15,4.746985912322998
1972-11-16,4.727124214172363
1972-11-17,4.786708831787109
1972-11-20,4.826433181762695
1972-11-21,4.786708831787109
1972-11-22,4.826433181762695
1972-11-24,4.826433181762695
1972-11-27,4.826433181762695
1972-11-28,4.806571006774902
1972-11-29,4.727124214172363
1972-11-30,4.806571006774902
1972-12-01,4.965466022491455
1972-12-04,4.985328197479248
1972-12-05,4.945603847503662
1972-12-06,4.886019229888916
1972-12-07,4.886019229888916
1972-12-08,4.925743103027344
1972-12-11,4.965466022491455
1972-12-12,4.905880928039551
1972-12-13,4.806571006774902
1972-12-14,4.766848087310791
1972-12-15,4.727124214172363
1972-12-18,4.70726203918457
1972-12-19,4.627814769744873
1972-12-20,4.687399864196777
1972-12-21,4.667538166046143
1972-12-22,4.687399864196777
1972-12-26,4.627814769744873
1972-12-27,4.528504848480225
1972-12-29,4.607953071594238
1973-01-02,4.667538166046143
1973-01-03,4.70726203918457
1973-01-04,4.64767599105835
1973-01-05,4.607953071594238
1973-01-08,4.627814769744873
1973-01-09,4.667538166046143
1973-01-10,4.727124214172363
1973-01-11,4.786708831787109
1973-01-12,4.70726203918457
1973-01-15,4.64767599105835
1973-01-16,4.50864315032959
1973-01-17,4.64767599105835
1973-01-18,4.70726203918457
1973-01-19,4.5682291984558105
1973-01-22,4.866157054901123
1973-01-23,4.866157054901123
1973-01-24,4.746985912322998
1973-01-26,4.727124214172363
1973-01-29,4.766848087310791
1973-01-30,4.766848087310791
1973-01-31,4.84629487991333
1973-02-01,4.806571006774902
1973-02-02,4.84629487991333
1973-02-05,4.826433181762695
1973-02-06,4.965466022491455
1973-02-07,4.985328197479248
1973-02-08,4.905880928039551
1973-02-09,5.104498863220215
1973-02-12,5.223670959472656
1973-02-13,5.203808784484863
1973-02-14,5.104498863220215
1973-02-15,5.203808784484863
1973-02-16,5.263393878936768
1973-02-20,5.2832560539245605
1973-02-21,5.1640849113464355
1973-02-22,5.1839470863342285
1973-02-23,5.1839470863342285
1973-02-26,5.104498863220215
1973-02-27,5.005189895629883
1973-02-28,5.124361038208008
1973-03-01,5.104498863220215
1973-03-02,5.104498863220215
1973-03-05,5.005189895629883
1973-03-06,5.08463716506958
1973-03-07,5.203808784484863
1973-03-08,5.223670959472656
1973-03-09,5.2832560539245605
1973-03-12,5.263393878936768
1973-03-13,5.322979927062988
1973-03-14,5.4024271965026855
1973-03-15,5.362703800201416
1973-03-16,5.382565021514893
1973-03-19,5.342842102050781
1973-03-20,5.382565021514893
1973-03-21,5.362703800201416
1973-03-22,5.263393878936768
1973-03-23,5.263393878936768
1973-03-26,5.2832560539245605
1973-03-27,5.3031182289123535
1973-03-28,5.362703800201416
1973-03-29,5.481874942779541
1973-03-30,5.481874942779541
1973-04-02,5.4024271965026855
1973-04-03,5.342842102050781
1973-04-04,5.322979927062988
1973-04-05,5.1640849113464355
1973-04-06,5.223670959472656
1973-04-09,5.2832560539245605
1973-04-10,5.442151069641113
1973-04-11,5.462012767791748
1973-04-12,5.581183910369873
1973-04-13,5.541460037231445
1973-04-16,5.601046085357666
1973-04-17,5.561322212219238
1973-04-18,5.620907783508301
1973-04-19,5.660632133483887
1973-04-23,5.640769958496094
1973-04-24,5.481874942779541
1973-04-25,5.4024271965026855
1973-04-26,5.4024271965026855
1973-04-27,5.4024271965026855
1973-04-30,5.322979927062988
1973-05-01,5.382565021514893
1973-05-02,5.4024271965026855
1973-05-03,5.263393878936768
1973-05-04,5.263393878936768
1973-05-07,5.2832560539245605
1973-05-08,5.462012767791748
1973-05-09,5.541460037231445
1973-05-10,5.561322212219238
1973-05-11,5.4024271965026855
1973-05-14,5.2832560539245605
1973-05-15,5.481874942779541
1973-05-16,5.561322212219238
1973-05-17,5.541460037231445
1973-05-18,5.362703800201416
1973-05-21,5.005189895629883
1973-05-22,5.243532180786133
1973-05-23,5.203808784484863
1973-05-24,5.501737117767334
1973-05-25,5.521597862243652
1973-05-29,5.501737117767334
1973-05-30,5.362703800201416
1973-05-31,5.263393878936768
1973-06-01,5.2832560539245605
1973-06-04,5.203808784484863
1973-06-05,5.243532180786133
1973-06-06,5.203808784484863
1973-06-07,5.2832560539245605
1973-06-08,5.2832560539245605
1973-06-11,5.2832560539245605
1973-06-12,5.501737117767334
1973-06-13,5.501737117767334
1973-06-14,5.442151069641113
1973-06-15,5.243532180786133
1973-06-18,5.0449137687683105
1973-06-19,5.08463716506958
1973-06-20,5.124361038208008
1973-06-21,5.124361038208008
1973-06-22,5.243532180786133
1973-06-25,5.2832560539245605
1973-06-26,5.243532180786133
1973-06-27,5.362703800201416
1973-06-28,5.42228889465332
1973-06-29,5.382565021514893
1973-07-02,5.4024271965026855
1973-07-03,5.342842102050781
1973-07-05,5.243532180786133
1973-07-06,5.223670959472656
1973-07-09,5.1640849113464355
1973-07-10,5.322979927062988
1973-07-11,5.462012767791748
1973-07-12,5.442151069641113
1973-07-13,5.442151069641113
1973-07-16,5.4024271965026855
1973-07-17,5.4024271965026855
1973-07-18,5.462012767791748
1973-07-19,5.42228889465332
1973-07-20,5.462012767791748
1973-07-23,5.541460037231445
1973-07-24,5.581183910369873
1973-07-25,5.819526195526123
1973-07-26,5.7798027992248535
1973-07-27,5.7798027992248535
1973-07-30,5.839387893676758
1973-07-31,5.819526195526123
1973-08-01,5.759941101074219
1973-08-02,5.680492877960205
1973-08-03,5.660632133483887
1973-08-06,5.740078926086426
1973-08-07,5.640769958496094
1973-08-08,5.660632133483887
1973-08-09,5.620907783508301
1973-08-10,5.601046085357666
1973-08-13,5.561322212219238
1973-08-14,5.481874942779541
1973-08-15,5.462012767791748
1973-08-16,5.501737117767334
1973-08-17,5.481874942779541
1973-08-20,5.42228889465332
1973-08-21,5.322979927062988
1973-08-22,5.1640849113464355
1973-08-23,5.243532180786133
1973-08-24,5.263393878936768
1973-08-27,5.322979927062988
1973-08-28,5.442151069641113
1973-08-29,5.561322212219238
1973-08-30,5.640769958496094
1973-08-31,5.601046085357666
1973-09-04,5.620907783508301
1973-09-05,5.601046085357666
1973-09-06,5.581183910369873
1973-09-07,5.620907783508301
1973-09-10,5.581183910369873
1973-09-11,5.601046085357666
1973-09-12,5.640769958496094
1973-09-13,5.680492877960205
1973-09-14,5.740078926086426
1973-09-17,5.839387893676758
1973-09-18,5.8989739418029785
1973-09-19,6.157177925109863
1973-09-20,6.256487846374512
1973-09-21,6.038006782531738
1973-09-24,6.157177925109863
1973-09-25,6.276349067687988
1973-09-26,6.316072940826416
1973-09-27,6.375658988952637
1973-09-28,6.355796813964844
1973-10-01,6.276349067687988
1973-10-02,6.355796813964844
1973-10-03,6.6537251472473145
1973-10-04,6.693449020385742
1973-10-05,6.911929130554199
1973-10-08,6.892066955566406
1973-10-09,6.991376876831055
1973-10-10,6.951653003692627
1973-10-11,7.011238098144531
1973-10-12,7.11054801940918
1973-10-15,6.991376876831055
1973-10-16,6.911929130554199
1973-10-17,6.991376876831055
1973-10-18,6.991376876831055
1973-10-19,7.130410194396973
1973-10-22,6.991376876831055
1973-10-23,6.991376876831055
1973-10-24,6.951653003692627
1973-10-25,7.070824146270752
1973-10-26,7.329028129577637
1973-10-29,7.527647018432617
1973-10-30,7.626955986022949
1973-10-31,7.507784843444824
1973-11-01,7.388614177703857
1973-11-02,7.11054801940918
1973-11-05,6.951653003692627
1973-11-06,6.673586845397949
1973-11-07,6.991376876831055
