,ADM
1981-08-13,1.9010649919509888
1981-08-14,1.9010649919509888
1981-08-17,1.8984060287475586
1981-08-18,1.8704890012741089
1981-08-19,1.8704890012741089
1981-08-20,1.9263240098953247
1981-08-21,1.8704890012741089
1981-08-24,1.8146530389785767
1981-08-25,1.8704890012741089
1981-08-26,1.8984060287475586
1981-08-27,1.8704890012741089
1981-08-28,1.8844469785690308
1981-08-31,1.8704890012741089
1981-09-01,1.8425710201263428
1981-09-02,1.856529951095581
1981-09-03,1.828611969947815
1981-09-04,1.8006939888000488
1981-09-08,1.8146530389785767
1981-09-09,1.7867350578308105
1981-09-10,1.7309000492095947
1981-09-11,1.7588180303573608
1981-09-14,1.7309000492095947
1981-09-15,1.7309000492095947
1981-09-16,1.744858980178833
1981-09-17,1.6890230178833008
1981-09-18,1.6890230178833008
1981-09-21,1.675063967704773
1981-09-22,1.675063967704773
1981-09-23,1.675063967704773
1981-09-24,1.675063967704773
1981-09-25,1.6192289590835571
1981-09-28,1.6192289590835571
1981-09-29,1.6611050367355347
1981-09-30,1.633188009262085
1981-10-01,1.633188009262085
1981-10-02,1.702981948852539
1981-10-05,1.8146530389785767
1981-10-06,1.8146530389785767
1981-10-07,1.8844469785690308
1981-10-08,1.856529951095581
1981-10-09,1.8146530389785767
1981-10-12,1.7867350578308105
1981-10-13,1.8006939888000488
1981-10-14,1.7867350578308105
1981-10-15,1.8006939888000488
1981-10-16,1.7867350578308105
1981-10-19,1.7588180303573608
1981-10-20,1.8146530389785767
1981-10-21,1.8146530389785767
1981-10-22,1.7588180303573608
1981-10-23,1.7727760076522827
1981-10-26,1.702981948852539
1981-10-27,1.7727760076522827
1981-10-28,1.8146530389785767
1981-10-29,1.7588180303573608
1981-10-30,1.7588180303573608
1981-11-02,1.9263240098953247
1981-11-03,1.8984060287475586
1981-11-04,1.856529951095581
1981-11-05,1.8704890012741089
1981-11-06,1.9542419910430908
1981-11-09,2.024035930633545
1981-11-10,2.024035930633545
1981-11-11,2.0100769996643066
1981-11-12,1.9961179494857788
1981-11-13,1.9682010412216187
1981-11-16,1.940282940864563
1981-11-17,1.9542419910430908
1981-11-18,1.8984060287475586
1981-11-19,1.8844469785690308
1981-11-20,1.8984060287475586
1981-11-23,1.8984060287475586
1981-11-24,1.8844469785690308
1981-11-25,1.8984060287475586
1981-11-27,1.9123649597167969
1981-11-30,1.9123649597167969
1981-12-01,1.982159972190857
1981-12-02,1.9542419910430908
1981-12-03,1.9542419910430908
1981-12-04,1.9682010412216187
1981-12-07,1.9961179494857788
1981-12-08,2.024035930633545
1981-12-09,2.065912961959839
1981-12-10,2.079871892929077
1981-12-11,2.1217479705810547
1981-12-14,2.0519540309906006
1981-12-15,2.0519540309906006
1981-12-16,1.9961179494857788
1981-12-17,2.0100769996643066
1981-12-18,2.177583932876587
1981-12-21,2.2613370418548584
1981-12-22,2.205501079559326
1981-12-23,2.177583932876587
1981-12-24,2.205501079559326
1981-12-28,2.205501079559326
1981-12-29,2.1915431022644043
1981-12-30,2.135706901550293
1981-12-31,2.1496660709381104
1982-01-04,2.1077890396118164
1982-01-05,2.0379951000213623
1982-01-06,2.0100769996643066
1982-01-07,2.024035930633545
1982-01-08,2.024035930633545
1982-01-11,1.940282940864563
1982-01-12,1.9263240098953247
1982-01-13,1.9263240098953247
1982-01-14,1.9123649597167969
1982-01-15,1.9123649597167969
1982-01-18,1.940282940864563
1982-01-19,1.9123649597167969
1982-01-20,1.9542419910430908
1982-01-21,1.940282940864563
1982-01-22,1.9263240098953247
1982-01-25,1.9263240098953247
1982-01-26,1.9263240098953247
1982-01-27,1.9263240098953247
1982-01-28,1.982159972190857
1982-01-29,2.0519540309906006
1982-02-01,1.940282940864563
1982-02-02,2.024035930633545
1982-02-03,1.9961179494857788
1982-02-04,1.9961179494857788
1982-02-05,2.024035930633545
1982-02-08,2.0100769996643066
1982-02-09,1.982159972190857
1982-02-10,1.982159972190857
1982-02-11,1.9542419910430908
1982-02-12,1.9542419910430908
1982-02-16,1.9542419910430908
1982-02-17,1.9542419910430908
1982-02-18,1.940282940864563
1982-02-19,1.9542419910430908
1982-02-22,1.9542419910430908
1982-02-23,1.9682010412216187
1982-02-24,1.9263240098953247
1982-02-25,1.8425710201263428
1982-02-26,1.7867350578308105
1982-03-01,1.7867350578308105
1982-03-02,1.8704890012741089
1982-03-03,1.9263240098953247
1982-03-04,1.8704890012741089
1982-03-05,1.856529951095581
1982-03-08,1.8844469785690308
1982-03-09,1.744858980178833
1982-03-10,1.716940999031067
1982-03-11,1.702981948852539
1982-03-12,1.716940999031067
1982-03-15,1.702981948852539
1982-03-16,1.6890230178833008
1982-03-17,1.6890230178833008
1982-03-18,1.702981948852539
1982-03-19,1.716940999031067
1982-03-22,1.7867350578308105
1982-03-23,1.8006939888000488
1982-03-24,1.7867350578308105
1982-03-25,1.7867350578308105
1982-03-26,1.744858980178833
1982-03-29,1.744858980178833
1982-03-30,1.7727760076522827
1982-03-31,1.7727760076522827
1982-04-01,1.7867350578308105
1982-04-02,1.828611969947815
1982-04-05,1.8006939888000488
1982-04-06,1.7867350578308105
1982-04-07,1.7867350578308105
1982-04-08,1.7867350578308105
1982-04-12,1.8146530389785767
1982-04-13,1.8425710201263428
1982-04-14,1.828611969947815
1982-04-15,1.828611969947815
1982-04-16,1.828611969947815
1982-04-19,1.7727760076522827
1982-04-20,1.8146530389785767
1982-04-21,1.8425710201263428
1982-04-22,1.8006939888000488
1982-04-23,1.828611969947815
1982-04-26,1.8146530389785767
1982-04-27,1.8006939888000488
1982-04-28,1.8146530389785767
1982-04-29,1.8146530389785767
1982-04-30,1.8146530389785767
1982-05-03,1.7588180303573608
1982-05-04,1.744858980178833
1982-05-05,1.7588180303573608
1982-05-06,1.7867350578308105
1982-05-07,1.7867350578308105
1982-05-10,1.7727760076522827
1982-05-11,1.7867350578308105
1982-05-12,1.7867350578308105
1982-05-13,1.7588180303573608
1982-05-14,1.7727760076522827
1982-05-17,1.7588180303573608
1982-05-18,1.7309000492095947
1982-05-19,1.6890230178833008
1982-05-20,1.675063967704773
1982-05-21,1.6890230178833008
1982-05-24,1.675063967704773
1982-05-25,1.6611050367355347
1982-05-26,1.633188009262085
1982-05-27,1.6192289590835571
1982-05-28,1.633188009262085
1982-06-01,1.6611050367355347
1982-06-02,1.675063967704773
1982-06-03,1.702981948852539
1982-06-04,1.675063967704773
1982-06-07,1.675063967704773
1982-06-08,1.633188009262085
1982-06-09,1.591310977935791
1982-06-10,1.633188009262085
1982-06-11,1.6471470594406128
1982-06-14,1.591310977935791
1982-06-15,1.6192289590835571
1982-06-16,1.6052700281143188
1982-06-17,1.591310977935791
1982-06-18,1.563392996788025
1982-06-21,1.549435019493103
1982-06-22,1.5773520469665527
1982-06-23,1.591310977935791
1982-06-24,1.591310977935791
1982-06-25,1.5354759693145752
1982-06-28,1.549435019493103
1982-06-29,1.549435019493103
1982-06-30,1.507557988166809
1982-07-01,1.4656809568405151
1982-07-02,1.4517220258712769
1982-07-06,1.4098459482192993
1982-07-07,1.3819279670715332
1982-07-08,1.4656809568405151
1982-07-09,1.5354759693145752
1982-07-12,1.5354759693145752
1982-07-13,1.5354759693145752
1982-07-14,1.5354759693145752
1982-07-15,1.4935990571975708
1982-07-16,1.4238049983978271
1982-07-19,1.4238049983978271
1982-07-20,1.437764048576355
1982-07-21,1.521517038345337
1982-07-22,1.5354759693145752
1982-07-23,1.5354759693145752
1982-07-26,1.5354759693145752
1982-07-27,1.521517038345337
1982-07-28,1.4935990571975708
1982-07-29,1.521517038345337
1982-07-30,1.479640007019043
1982-08-02,1.4935990571975708
1982-08-03,1.479640007019043
1982-08-04,1.4517220258712769
1982-08-05,1.4656809568405151
1982-08-06,1.4656809568405151
1982-08-09,1.4656809568405151
1982-08-10,1.4656809568405151
1982-08-11,1.4935990571975708
1982-08-12,1.479640007019043
1982-08-13,1.507557988166809
1982-08-16,1.4935990571975708
1982-08-17,1.5829360485076904
1982-08-18,1.5682790279388428
1982-08-19,1.5829360485076904
1982-08-20,1.6562199592590332
1982-08-23,1.7001899480819702
1982-08-24,1.7441610097885132
1982-08-25,1.7148469686508179
1982-08-26,1.7001899480819702
1982-08-27,1.7001899480819702
1982-08-30,1.7295039892196655
1982-08-31,1.7295039892196655
1982-09-01,1.7588180303573608
1982-09-02,1.8174450397491455
1982-09-03,1.7734739780426025
1982-09-07,1.7588180303573608
1982-09-08,1.8174450397491455
1982-09-09,1.7881309986114502
1982-09-10,1.7441610097885132
1982-09-13,1.7441610097885132
1982-09-14,1.7881309986114502
1982-09-15,1.8321019411087036
1982-09-16,1.8467580080032349
1982-09-17,1.8321019411087036
1982-09-20,1.8321019411087036
1982-09-21,1.8760720491409302
1982-09-22,1.8760720491409302
1982-09-23,1.8467580080032349
1982-09-24,1.8614150285720825
1982-09-27,1.8760720491409302
1982-09-28,1.905385971069336
1982-09-29,1.905385971069336
1982-09-30,1.9640129804611206
1982-10-01,2.0079829692840576
1982-10-04,2.0226399898529053
1982-10-05,2.0666110515594482
1982-10-06,2.095923900604248
1982-10-07,2.1105809211730957
1982-10-08,2.1105809211730957
1982-10-11,2.139894962310791
1982-10-12,2.0519540309906006
1982-10-13,2.139894962310791
1982-10-14,2.0519540309906006
1982-10-15,2.037297010421753
1982-10-18,2.0812671184539795
1982-10-19,2.095923900604248
1982-10-20,2.0812671184539795
1982-10-21,2.0812671184539795
1982-10-22,2.095923900604248
1982-10-25,1.9640129804611206
1982-10-26,1.993327021598816
1982-10-27,2.0812671184539795
1982-10-28,2.0079829692840576
1982-10-29,2.0226399898529053
1982-11-01,1.993327021598816
1982-11-02,2.0519540309906006
1982-11-03,2.1105809211730957
1982-11-04,2.095923900604248
1982-11-05,2.0666110515594482
1982-11-08,2.0666110515594482
1982-11-09,2.037297010421753
1982-11-10,2.0226399898529053
1982-11-11,2.0666110515594482
1982-11-12,2.1105809211730957
1982-11-15,2.139894962310791
1982-11-16,2.0519540309906006
1982-11-17,2.1545519828796387
1982-11-18,2.16920804977417
1982-11-19,2.16920804977417
1982-11-22,2.16920804977417
1982-11-23,2.1252379417419434
1982-11-24,2.1838650703430176
1982-11-26,2.2278358936309814
1982-11-29,2.213179111480713
1982-11-30,2.271806001663208
1982-12-01,2.2278358936309814
1982-12-02,2.271806001663208
1982-12-03,2.2864630222320557
1982-12-06,2.374403953552246
1982-12-07,2.4330310821533203
1982-12-08,2.3890609741210938
1982-12-09,2.345089912414551
1982-12-10,2.2571489810943604
1982-12-13,2.330432891845703
1982-12-14,2.1838650703430176
1982-12-15,2.2278358936309814
1982-12-16,2.2571489810943604
1982-12-17,2.2571489810943604
1982-12-20,2.2424919605255127
1982-12-21,2.330432891845703
1982-12-22,2.345089912414551
1982-12-23,2.374403953552246
1982-12-27,2.447688102722168
1982-12-28,2.506314992904663
1982-12-29,2.5209720134735107
1982-12-30,2.4183740615844727
1982-12-31,2.5209720134735107
1983-01-03,2.345089912414551
1983-01-04,2.4330310821533203
1983-01-05,2.4183740615844727
1983-01-06,2.4916579723358154
1983-01-07,2.447688102722168
1983-01-10,2.447688102722168
1983-01-11,2.5356290340423584
1983-01-12,2.564941883087158
1983-01-13,2.5942559242248535
1983-01-14,2.623569965362549
1983-01-17,2.682197093963623
1983-01-18,2.682197093963623
1983-01-19,2.623569965362549
1983-01-20,2.7701380252838135
1983-01-21,2.784795045852661
1983-01-24,2.740823984146118
1983-01-25,2.63822603225708
1983-01-26,2.550286054611206
1983-01-27,2.5942559242248535
1983-01-28,2.5356290340423584
1983-01-31,2.550286054611206
1983-02-01,2.506314992904663
1983-02-02,2.4330310821533203
1983-02-03,2.4770009517669678
1983-02-04,2.550286054611206
1983-02-07,2.579598903656006
1983-02-08,2.579598903656006
1983-02-09,2.550286054611206
1983-02-10,2.5942559242248535
1983-02-11,2.579598903656006
1983-02-14,2.5209720134735107
1983-02-15,2.506314992904663
1983-02-16,2.5209720134735107
1983-02-17,2.4916579723358154
1983-02-18,2.5942559242248535
1983-02-22,2.63822603225708
1983-02-23,2.63822603225708
1983-02-24,2.63822603225708
1983-02-25,2.63822603225708
1983-02-28,2.608912944793701
1983-03-01,2.872735023498535
1983-03-02,2.784795045852661
1983-03-03,2.740823984146118
1983-03-04,2.6675400733947754
1983-03-07,2.7261669635772705
1983-03-08,2.6968541145324707
1983-03-09,2.755481004714966
1983-03-10,2.784795045852661
1983-03-11,2.7994511127471924
1983-03-14,2.7261669635772705
1983-03-15,2.6675400733947754
1983-03-16,2.579598903656006
1983-03-17,2.4623448848724365
1983-03-18,2.330432891845703
1983-03-21,2.3597469329833984
1983-03-22,2.403717041015625
1983-03-23,2.5356290340423584
1983-03-24,2.5209720134735107
1983-03-25,2.4916579723358154
1983-03-28,2.4623448848724365
1983-03-29,2.4330310821533203
1983-03-30,2.403717041015625
1983-03-31,2.447688102722168
1983-04-04,2.447688102722168
1983-04-05,2.447688102722168
1983-04-06,2.447688102722168
1983-04-07,2.4623448848724365
1983-04-08,2.447688102722168
1983-04-11,2.447688102722168
1983-04-12,2.4330310821533203
1983-04-13,2.3597469329833984
1983-04-14,2.374403953552246
1983-04-15,2.3597469329833984
1983-04-18,2.3597469329833984
1983-04-19,2.374403953552246
1983-04-20,2.4183740615844727
1983-04-21,2.6675400733947754
1983-04-22,2.740823984146118
1983-04-25,2.6675400733947754
1983-04-26,2.7261669635772705
1983-04-27,2.711509943008423
1983-04-28,2.711509943008423
1983-04-29,2.682197093963623
1983-05-02,2.63822603225708
1983-05-03,2.63822603225708
1983-05-04,2.63822603225708
1983-05-05,2.5942559242248535
1983-05-06,2.608912944793701
1983-05-09,2.5942559242248535
1983-05-10,2.6675400733947754
1983-05-11,2.6675400733947754
1983-05-12,2.755481004714966
1983-05-13,2.7994511127471924
1983-05-16,2.814107894897461
1983-05-17,2.784795045852661
1983-05-18,2.7701380252838135
1983-05-19,2.7701380252838135
1983-05-20,2.740823984146118
1983-05-23,2.755481004714966
1983-05-24,2.7701380252838135
1983-05-25,2.814107894897461
1983-05-26,2.9606759548187256
1983-05-27,3.0046470165252686
1983-05-31,3.0046470165252686
1983-06-01,3.048616886138916
1983-06-02,3.1072440147399902
1983-06-03,3.0339601039886475
1983-06-06,3.019304037094116
1983-06-07,3.0339601039886475
1983-06-08,2.931363105773926
1983-06-09,2.931363105773926
1983-06-10,2.946018934249878
1983-06-13,2.9753329753875732
1983-06-14,2.989989995956421
1983-06-15,2.946018934249878
1983-06-16,2.9020490646362305
1983-06-17,2.9020490646362305
1983-06-20,2.931363105773926
1983-06-21,3.0046470165252686
1983-06-22,3.0339601039886475
1983-06-23,3.019304037094116
1983-06-24,3.019304037094116
1983-06-27,3.048616886138916
1983-06-28,2.989989995956421
1983-06-29,2.989989995956421
1983-06-30,2.9606759548187256
1983-07-01,2.989989995956421
1983-07-05,2.9606759548187256
1983-07-06,2.9606759548187256
1983-07-07,3.048616886138916
1983-07-08,2.9753329753875732
1983-07-11,2.989989995956421
1983-07-12,2.946018934249878
1983-07-13,2.931363105773926
1983-07-14,2.931363105773926
1983-07-15,2.946018934249878
1983-07-18,2.858078956604004
1983-07-19,2.814107894897461
1983-07-20,2.858078956604004
1983-07-21,2.784795045852661
1983-07-22,2.682197093963623
1983-07-25,2.6528830528259277
1983-07-26,2.6675400733947754
1983-07-27,2.682197093963623
1983-07-28,2.623569965362549
1983-07-29,2.550286054611206
1983-08-01,2.550286054611206
1983-08-02,2.5209720134735107
1983-08-03,2.550286054611206
1983-08-04,2.506314992904663
1983-08-05,2.506314992904663
1983-08-08,2.447688102722168
1983-08-09,2.447688102722168
1983-08-10,2.374403953552246
1983-08-11,2.3890609741210938
1983-08-12,2.4183740615844727
1983-08-15,2.447688102722168
1983-08-16,2.4469549655914307
1983-08-17,2.370007038116455
1983-08-18,2.3853960037231445
1983-08-19,2.431565046310425
1983-08-22,2.4469549655914307
1983-08-23,2.477734088897705
1983-08-24,2.4469549655914307
1983-08-25,2.477734088897705
1983-08-26,2.508513927459717
1983-08-29,2.493124008178711
1983-08-30,2.493124008178711
1983-08-31,2.616240978240967
1983-09-01,2.647020101547241
1983-09-02,2.677799940109253
1983-09-06,2.7085790634155273
1983-09-07,2.831696033477783
1983-09-08,2.7547481060028076
1983-09-09,2.677799940109253
1983-09-12,2.647020101547241
1983-09-13,2.6316308975219727
1983-09-14,2.616240978240967
1983-09-15,2.5854620933532715
1983-09-16,2.6008520126342773
1983-09-19,2.616240978240967
1983-09-20,2.6008520126342773
1983-09-21,2.7085790634155273
1983-09-22,2.7393579483032227
1983-09-23,2.800916910171509
1983-09-26,2.785526990890503
1983-09-27,2.7393579483032227
1983-09-28,2.723968982696533
1983-09-29,2.723968982696533
