,EZJ
2009-11-19,18.706666946411133
2009-11-20,18.92333221435547
2009-11-23,19.18666648864746
2009-11-24,18.656667709350586
2009-11-25,19.456666946411133
2009-11-27,19.456666946411133
2009-11-30,19.456666946411133
2009-12-01,21.0
2009-12-02,21.293333053588867
2009-12-03,21.739999771118164
2009-12-04,21.613332748413086
2009-12-07,21.553333282470703
2009-12-08,21.40999984741211
2009-12-09,21.559999465942383
2009-12-10,21.293333053588867
2009-12-11,21.293333053588867
2009-12-14,21.44333267211914
2009-12-15,21.253332138061523
2009-12-16,21.253332138061523
2009-12-17,21.24333381652832
2009-12-18,21.06333351135254
2009-12-21,21.19333267211914
2009-12-22,21.19333267211914
2009-12-23,21.19333267211914
2009-12-24,21.703332901000977
2009-12-28,21.709999084472656
2009-12-29,21.84666633605957
2009-12-30,21.84666633605957
2009-12-31,20.963333129882812
2010-01-04,21.989999771118164
2010-01-05,22.386667251586914
2010-01-06,22.5
2010-01-07,22.166667938232422
2010-01-08,22.389999389648438
2010-01-11,22.389999389648438
2010-01-12,23.360000610351562
2010-01-13,23.60333251953125
2010-01-14,24.31333351135254
2010-01-15,23.946666717529297
2010-01-19,24.200000762939453
2010-01-20,23.123332977294922
2010-01-21,23.246667861938477
2010-01-22,23.34666633605957
2010-01-25,23.266666412353516
2010-01-26,23.0
2010-01-27,22.383333206176758
2010-01-28,22.01333236694336
2010-01-29,21.530000686645508
2010-02-01,21.766666412353516
2010-02-02,22.579999923706055
2010-02-03,22.226667404174805
2010-02-04,21.266666412353516
2010-02-05,20.829999923706055
2010-02-08,20.829999923706055
2010-02-09,21.399999618530273
2010-02-10,21.136667251586914
2010-02-11,21.093332290649414
2010-02-12,21.016666412353516
2010-02-16,21.56999969482422
2010-02-17,21.56999969482422
2010-02-18,21.56999969482422
2010-02-19,20.946666717529297
2010-02-22,21.386667251586914
2010-02-23,21.25
2010-02-24,21.456666946411133
2010-02-25,21.376667022705078
2010-02-26,21.803333282470703
2010-03-01,21.803333282470703
2010-03-02,22.34000015258789
2010-03-03,22.666667938232422
2010-03-04,22.19333267211914
2010-03-05,22.366666793823242
2010-03-08,22.956666946411133
2010-03-09,22.850000381469727
2010-03-10,22.51333236694336
2010-03-11,22.51333236694336
2010-03-12,23.149999618530273
2010-03-15,23.0
2010-03-16,23.633333206176758
2010-03-17,23.55666732788086
2010-03-18,23.446666717529297
2010-03-19,23.383333206176758
2010-03-22,23.536666870117188
2010-03-23,23.536666870117188
2010-03-24,23.219999313354492
2010-03-25,23.030000686645508
2010-03-26,23.433332443237305
2010-03-29,24.113332748413086
2010-03-30,24.333332061767578
2010-03-31,24.333332061767578
2010-04-01,24.316667556762695
2010-04-05,24.700000762939453
2010-04-06,24.649999618530273
2010-04-07,24.666667938232422
2010-04-08,24.28333282470703
2010-04-09,24.703332901000977
2010-04-12,24.786666870117188
2010-04-13,24.559999465942383
2010-04-14,24.8799991607666
2010-04-15,25.15999984741211
2010-04-16,24.166667938232422
2010-04-19,23.94333267211914
2010-04-20,24.05666732788086
2010-04-21,24.0
2010-04-22,23.600000381469727
2010-04-23,24.066667556762695
2010-04-26,24.386667251586914
2010-04-27,23.566667556762695
2010-04-28,23.31333351135254
2010-04-29,23.856666564941406
2010-04-30,23.663333892822266
2010-05-03,23.889999389648438
2010-05-04,22.329999923706055
2010-05-05,22.28333282470703
2010-05-06,21.360000610351562
2010-05-07,21.510000228881836
2010-05-10,22.733333587646484
2010-05-11,21.983333587646484
2010-05-12,22.270000457763672
2010-05-13,22.023332595825195
2010-05-14,21.116666793823242
2010-05-17,21.53333282470703
2010-05-18,20.68666648864746
2010-05-19,20.99333381652832
2010-05-20,20.51333236694336
2010-05-21,20.75666618347168
2010-05-24,20.246667861938477
2010-05-25,19.956666946411133
2010-05-26,19.623332977294922
2010-05-27,20.433332443237305
2010-05-28,19.889999389648438
2010-06-01,19.656667709350586
2010-06-02,19.809999465942383
2010-06-03,19.666667938232422
2010-06-04,18.863332748413086
2010-06-07,18.280000686645508
2010-06-08,18.760000228881836
2010-06-09,18.713333129882812
2010-06-10,19.333332061767578
2010-06-11,19.280000686645508
2010-06-14,19.489999771118164
2010-06-15,20.25
2010-06-16,20.296667098999023
2010-06-17,20.30666732788086
2010-06-18,20.166667938232422
2010-06-21,20.56333351135254
2010-06-22,20.226667404174805
2010-06-23,20.136667251586914
2010-06-24,19.85333251953125
2010-06-25,19.833332061767578
2010-06-28,19.793333053588867
2010-06-29,18.793333053588867
2010-06-30,18.706666946411133
2010-07-01,18.8799991607666
2010-07-02,18.770000457763672
2010-07-06,19.866666793823242
2010-07-07,20.32666778564453
2010-07-08,20.239999771118164
2010-07-09,20.156667709350586
2010-07-12,20.030000686645508
2010-07-13,20.296667098999023
2010-07-14,20.406667709350586
2010-07-15,20.023332595825195
2010-07-16,19.5
2010-07-19,19.5
2010-07-20,19.14666748046875
2010-07-21,19.209999084472656
2010-07-22,19.610000610351562
2010-07-23,19.889999389648438
2010-07-26,19.719999313354492
2010-07-27,20.040000915527344
2010-07-28,20.356666564941406
2010-07-29,20.709999084472656
2010-07-30,20.35333251953125
2010-08-02,21.23666763305664
2010-08-03,21.0
2010-08-04,20.97333335876465
2010-08-05,20.97333335876465
2010-08-06,21.036666870117188
2010-08-09,21.356666564941406
2010-08-10,21.053333282470703
2010-08-11,19.636667251586914
2010-08-12,19.42333221435547
2010-08-13,19.42333221435547
2010-08-16,19.65333366394043
2010-08-17,20.023332595825195
2010-08-18,20.023332595825195
2010-08-19,20.023332595825195
2010-08-20,20.023332595825195
2010-08-23,19.579999923706055
2010-08-24,19.530000686645508
2010-08-25,19.3700008392334
2010-08-26,19.31333351135254
2010-08-27,19.81999969482422
2010-08-30,19.703332901000977
2010-08-31,19.40999984741211
2010-09-01,20.18666648864746
2010-09-02,19.946666717529297
2010-09-03,20.479999542236328
2010-09-07,20.683332443237305
2010-09-08,20.553333282470703
2010-09-09,20.850000381469727
2010-09-10,20.84666633605957
2010-09-13,21.166667938232422
2010-09-14,21.170000076293945
2010-09-15,21.31999969482422
2010-09-16,20.75666618347168
2010-09-17,20.76333236694336
2010-09-20,21.266666412353516
2010-09-21,21.266666412353516
2010-09-22,20.920000076293945
2010-09-23,20.69333267211914
2010-09-24,21.34666633605957
2010-09-27,21.5
2010-09-28,21.5
2010-09-29,21.8799991607666
2010-09-30,21.399999618530273
2010-10-01,21.323333740234375
2010-10-04,20.549999237060547
2010-10-05,21.906667709350586
2010-10-06,22.34666633605957
2010-10-07,22.350000381469727
2010-10-08,22.610000610351562
2010-10-11,22.670000076293945
2010-10-12,22.393333435058594
2010-10-13,22.363332748413086
2010-10-14,22.510000228881836
2010-10-15,22.510000228881836
2010-10-18,22.510000228881836
2010-10-19,22.42333221435547
2010-10-20,22.42333221435547
2010-10-21,22.42333221435547
2010-10-22,22.343332290649414
2010-10-25,22.416667938232422
2010-10-26,21.80666732788086
2010-10-27,21.80666732788086
2010-10-28,21.90333366394043
2010-10-29,21.90333366394043
2010-11-01,21.25666618347168
2010-11-02,21.666667938232422
2010-11-03,21.15333366394043
2010-11-04,22.75666618347168
2010-11-05,22.94333267211914
2010-11-08,23.290000915527344
2010-11-09,22.889999389648438
2010-11-10,23.196666717529297
2010-11-11,23.196666717529297
2010-11-12,23.06333351135254
2010-11-15,23.196666717529297
2010-11-16,21.883333206176758
2010-11-17,22.706666946411133
2010-11-18,23.78333282470703
2010-11-19,23.729999542236328
2010-11-22,23.729999542236328
2010-11-23,22.616666793823242
2010-11-24,23.540000915527344
2010-11-26,22.74333381652832
2010-11-29,22.516666412353516
2010-11-30,22.729999542236328
2010-12-01,23.483333587646484
2010-12-02,24.26333236694336
2010-12-03,24.5
2010-12-06,24.68666648864746
2010-12-07,24.133333206176758
2010-12-08,23.886667251586914
2010-12-09,24.239999771118164
2010-12-10,24.093332290649414
2010-12-13,24.93000030517578
2010-12-14,25.0
2010-12-15,24.433332443237305
2010-12-16,24.916667938232422
2010-12-17,24.586666107177734
2010-12-20,24.8700008392334
2010-12-21,25.083332061767578
2010-12-22,25.270000457763672
2010-12-23,25.270000457763672
2010-12-27,25.406667709350586
2010-12-28,25.726667404174805
2010-12-29,26.366666793823242
2010-12-30,25.683332443237305
2010-12-31,26.163333892822266
2011-01-03,26.520000457763672
2011-01-04,26.333332061767578
2011-01-05,25.8799991607666
2011-01-06,26.416667938232422
2011-01-07,26.3700008392334
2011-01-10,26.14666748046875
2011-01-11,26.643333435058594
2011-01-12,27.14666748046875
2011-01-13,27.19333267211914
2011-01-14,27.100000381469727
2011-01-18,27.100000381469727
2011-01-19,27.100000381469727
2011-01-20,26.5
2011-01-21,26.0
2011-01-24,26.453332901000977
2011-01-25,26.67333221435547
2011-01-26,26.729999542236328
2011-01-27,26.916667938232422
2011-01-28,25.996667861938477
2011-01-31,26.079999923706055
2011-02-01,27.170000076293945
2011-02-02,27.57666778564453
2011-02-03,28.183332443237305
2011-02-04,27.97333335876465
2011-02-07,28.09666633605957
2011-02-08,28.386667251586914
2011-02-09,27.633333206176758
2011-02-10,27.963333129882812
2011-02-11,27.916667938232422
2011-02-14,28.393333435058594
2011-02-15,28.07666778564453
2011-02-16,28.913333892822266
2011-02-17,29.316667556762695
2011-02-18,29.233333587646484
2011-02-22,27.73666763305664
2011-02-23,27.833332061767578
2011-02-24,27.636667251586914
2011-02-25,28.270000457763672
2011-02-28,28.983333587646484
2011-03-01,28.55666732788086
2011-03-02,28.246667861938477
2011-03-03,28.843332290649414
2011-03-04,28.28333282470703
2011-03-07,27.416667938232422
2011-03-08,27.739999771118164
2011-03-09,27.739999771118164
2011-03-10,26.28333282470703
2011-03-11,25.373332977294922
2011-03-14,21.770000457763672
2011-03-15,21.606666564941406
2011-03-16,20.1200008392334
2011-03-17,21.793333053588867
2011-03-18,23.049999237060547
2011-03-21,24.43666648864746
2011-03-22,24.190000534057617
2011-03-23,23.94333267211914
2011-03-24,23.99333381652832
2011-03-25,22.85333251953125
2011-03-28,22.75
2011-03-29,22.656667709350586
2011-03-30,23.303333282470703
2011-03-31,22.790000915527344
2011-04-01,22.796667098999023
2011-04-04,22.123332977294922
2011-04-05,21.266666412353516
2011-04-06,20.876667022705078
2011-04-07,20.47333335876465
2011-04-08,21.28333282470703
2011-04-11,20.926666259765625
2011-04-12,21.036666870117188
2011-04-13,21.233333587646484
2011-04-14,21.510000228881836
2011-04-15,21.530000686645508
2011-04-18,21.363332748413086
2011-04-19,21.50666618347168
2011-04-20,22.09000015258789
2011-04-21,22.32666778564453
2011-04-25,22.190000534057617
2011-04-26,22.253332138061523
2011-04-27,22.299999237060547
2011-04-28,23.476667404174805
2011-04-29,23.553333282470703
2011-05-02,23.793333053588867
2011-05-03,23.73666763305664
2011-05-04,23.56333351135254
2011-05-05,23.253332138061523
2011-05-06,23.523332595825195
2011-05-09,23.700000762939453
2011-05-10,23.93000030517578
2011-05-11,23.200000762939453
2011-05-12,23.23666763305664
2011-05-13,22.35333251953125
2011-05-16,22.079999923706055
2011-05-17,22.03333282470703
2011-05-18,22.32666778564453
2011-05-19,21.81999969482422
2011-05-20,21.336666107177734
2011-05-23,20.663333892822266
2011-05-24,21.113332748413086
2011-05-25,21.21666717529297
2011-05-26,21.579999923706055
2011-05-27,21.600000381469727
2011-05-31,22.483333587646484
2011-06-01,21.75
2011-06-02,21.85333251953125
2011-06-03,21.420000076293945
2011-06-06,21.086666107177734
2011-06-07,21.446666717529297
2011-06-08,21.393333435058594
2011-06-09,21.626667022705078
2011-06-10,21.219999313354492
2011-06-13,21.303333282470703
2011-06-14,22.066667556762695
2011-06-15,21.18666648864746
2011-06-16,21.066667556762695
2011-06-17,21.196666717529297
2011-06-20,21.22333335876465
2011-06-21,21.940000534057617
2011-06-22,21.84666633605957
2011-06-23,21.793333053588867
2011-06-24,22.030000686645508
2011-06-27,21.90999984741211
2011-06-28,22.383333206176758
2011-06-29,23.066667556762695
2011-06-30,23.376667022705078
2011-07-01,23.82666778564453
2011-07-05,23.90999984741211
2011-07-06,24.213333129882812
2011-07-07,24.483333587646484
2011-07-08,24.1299991607666
2011-07-11,23.566667556762695
2011-07-12,23.636667251586914
2011-07-13,24.543333053588867
2011-07-14,24.126667022705078
2011-07-15,24.42333221435547
2011-07-18,23.82666778564453
2011-07-19,24.433332443237305
2011-07-20,24.93000030517578
2011-07-21,25.393333435058594
2011-07-22,25.53333282470703
2011-07-25,25.23666763305664
2011-07-26,25.42333221435547
2011-07-27,24.48666763305664
2011-07-28,24.406667709350586
2011-07-29,24.593332290649414
2011-08-01,24.176666259765625
2011-08-02,23.816667556762695
2011-08-03,23.81333351135254
2011-08-04,20.950000762939453
2011-08-05,21.316667556762695
2011-08-08,19.280000686645508
2011-08-09,21.23666763305664
2011-08-10,19.253332138061523
2011-08-11,20.950000762939453
2011-08-12,20.34000015258789
2011-08-15,20.93666648864746
2011-08-16,20.583332061767578
2011-08-17,20.59666633605957
2011-08-18,19.213333129882812
2011-08-19,18.796667098999023
2011-08-22,18.85333251953125
2011-08-23,19.483333587646484
2011-08-24,19.113332748413086
2011-08-25,18.606666564941406
2011-08-26,19.35333251953125
2011-08-29,19.886667251586914
2011-08-30,19.709999084472656
2011-08-31,20.5
2011-09-01,20.143333435058594
2011-09-02,19.34666633605957
2011-09-06,18.520000457763672
2011-09-07,19.273332595825195
2011-09-08,18.81333351135254
2011-09-09,17.96666717529297
2011-09-12,18.28333282470703
2011-09-13,19.0
2011-09-14,19.043333053588867
2011-09-15,19.496667861938477
2011-09-16,19.850000381469727
2011-09-19,19.336666107177734
2011-09-20,19.286666870117188
2011-09-21,19.286666870117188
2011-09-22,18.110000610351562
2011-09-23,18.226667404174805
2011-09-26,18.56333351135254
2011-09-27,19.110000610351562
2011-09-28,19.083332061767578
2011-09-29,19.636667251586914
2011-09-30,18.773332595825195
2011-10-03,18.290000915527344
2011-10-04,18.59666633605957
2011-10-05,18.343332290649414
2011-10-06,18.600000381469727
2011-10-07,18.573333740234375
2011-10-10,19.126667022705078
2011-10-11,19.083332061767578
2011-10-12,19.393333435058594
2011-10-13,19.309999465942383
2011-10-14,19.163333892822266
2011-10-17,19.270000457763672
2011-10-18,19.666667938232422
2011-10-19,19.226667404174805
2011-10-20,18.78333282470703
2011-10-21,19.219999313354492
2011-10-24,19.56333351135254
2011-10-25,19.083332061767578
2011-10-26,19.123332977294922
2011-10-27,20.520000457763672
2011-10-28,20.766666412353516
2011-10-31,18.34666633605957
2011-11-01,17.979999542236328
2011-11-02,18.036666870117188
2011-11-03,18.323333740234375
2011-11-04,18.170000076293945
2011-11-07,18.503332138061523
2011-11-08,18.42333221435547
2011-11-09,17.65333366394043
2011-11-10,17.67333221435547
2011-11-11,17.989999771118164
2011-11-14,17.940000534057617
2011-11-15,17.8700008392334
2011-11-16,17.299999237060547
2011-11-17,17.226667404174805
2011-11-18,17.5
2011-11-21,16.709999084472656
2011-11-22,16.933332443237305
2011-11-23,16.246667861938477
2011-11-25,16.14666748046875
2011-11-28,16.98666763305664
2011-11-29,17.203332901000977
2011-11-30,18.309999465942383
2011-12-01,18.06333351135254
2011-12-02,18.036666870117188
2011-12-05,18.226667404174805
2011-12-06,17.866666793823242
2011-12-07,18.213333129882812
2011-12-08,17.65999984741211
2011-12-09,18.176666259765625
2011-12-12,17.60333251953125
2011-12-13,17.373332977294922
2011-12-14,17.183332443237305
2011-12-15,17.023332595825195
2011-12-16,16.84000015258789
2011-12-19,16.416667938232422
2011-12-20,17.1200008392334
2011-12-21,16.8799991607666
2011-12-22,17.02666664123535
2011-12-23,17.30666732788086
2011-12-27,16.920000076293945
2011-12-28,16.573333740234375
2011-12-29,17.136667251586914
2011-12-30,17.459999084472656
2012-01-03,18.1200008392334
2012-01-04,18.116666793823242
2012-01-05,17.683332443237305
2012-01-06,17.25666618347168
2012-01-09,17.413333892822266
2012-01-10,17.856666564941406
2012-01-11,17.706666946411133
2012-01-12,17.57666778564453
2012-01-13,17.57666778564453
2012-01-17,17.6299991607666
2012-01-18,18.036666870117188
2012-01-19,18.32666778564453
2012-01-20,18.780000686645508
2012-01-23,18.8700008392334
2012-01-24,18.516666412353516
2012-01-25,19.049999237060547
2012-01-26,18.906667709350586
2012-01-27,19.100000381469727
2012-01-30,18.950000762939453
2012-01-31,19.079999923706055
2012-02-01,19.360000610351562
2012-02-02,19.520000457763672
2012-02-03,19.643333435058594
2012-02-06,19.49333381652832
2012-02-07,19.916667938232422
2012-02-08,20.086666107177734
2012-02-09,20.0
2012-02-10,19.406667709350586
2012-02-13,19.8799991607666
2012-02-14,19.706666946411133
2012-02-15,20.366666793823242
2012-02-16,20.739999771118164
2012-02-17,20.84000015258789
2012-02-21,20.69333267211914
2012-02-22,20.899999618530273
2012-02-23,21.166667938232422
2012-02-24,21.209999084472656
2012-02-27,21.05666732788086
2012-02-28,21.719999313354492
2012-02-29,20.84000015258789
2012-03-01,21.110000610351562
2012-03-02,20.753332138061523
2012-03-05,20.53333282470703
2012-03-06,20.093332290649414
2012-03-07,20.389999389648438
2012-03-08,21.073333740234375
2012-03-09,21.15333366394043
2012-03-12,20.81999969482422
2012-03-13,21.233333587646484
2012-03-14,20.733333587646484
2012-03-15,21.139999389648438
2012-03-16,21.273332595825195
2012-03-19,21.456666946411133
2012-03-20,21.05666732788086
2012-03-21,20.760000228881836
2012-03-22,20.843332290649414
2012-03-23,20.843332290649414
2012-03-26,21.046667098999023
2012-03-27,21.42333221435547
2012-03-28,21.53333282470703
2012-03-29,21.459999084472656
2012-03-30,21.56999969482422
2012-04-02,21.6299991607666
2012-04-03,21.06333351135254
2012-04-04,20.06333351135254
2012-04-05,20.15999984741211
2012-04-09,19.946666717529297
2012-04-10,19.3700008392334
2012-04-11,19.893333435058594
2012-04-12,20.200000762939453
2012-04-13,19.68666648864746
2012-04-16,19.76333236694336
2012-04-17,20.139999389648438
2012-04-18,19.843332290649414
2012-04-19,19.636667251586914
2012-04-20,19.636667251586914
2012-04-23,19.270000457763672
2012-04-24,19.566667556762695
2012-04-25,19.836666107177734
2012-04-26,19.953332901000977
2012-04-27,19.829999923706055
2012-04-30,19.666667938232422
2012-05-01,19.18000030517578
2012-05-02,19.05666732788086
2012-05-03,18.89666748046875
2012-05-04,18.610000610351562
2012-05-07,18.69333267211914
2012-05-08,18.416667938232422
2012-05-09,18.18000030517578
2012-05-10,18.270000457763672
2012-05-11,17.84666633605957
2012-05-14,17.456666946411133
2012-05-15,17.09666633605957
2012-05-16,16.666667938232422
2012-05-17,16.940000534057617
2012-05-18,16.416667938232422
2012-05-21,16.75
2012-05-22,16.636667251586914
2012-05-23,16.233333587646484
2012-05-24,16.19333267211914
2012-05-25,16.333332061767578
2012-05-29,16.40999984741211
2012-05-30,16.07666778564453
2012-05-31,16.329999923706055
2012-06-01,15.516667366027832
2012-06-04,15.83666706085205
2012-06-05,15.83666706085205
2012-06-06,16.703332901000977
2012-06-07,16.75
2012-06-08,16.253332138061523
2012-06-11,16.136667251586914
2012-06-12,16.136667251586914
2012-06-13,16.136667251586914
2012-06-14,16.136667251586914
2012-06-15,17.053333282470703
2012-06-18,17.18666648864746
2012-06-19,17.350000381469727
2012-06-20,17.586666107177734
2012-06-21,17.079999923706055
2012-06-22,17.26333236694336
2012-06-25,16.883333206176758
2012-06-26,17.03333282470703
2012-06-27,17.453332901000977
2012-06-28,17.90333366394043
2012-06-29,18.6299991607666
2012-07-02,18.559999465942383
2012-07-03,18.946666717529297
2012-07-05,18.579999923706055
2012-07-06,18.579999923706055
2012-07-09,17.97333335876465
2012-07-10,17.836666107177734
2012-07-11,17.850000381469727
2012-07-12,17.34666633605957
2012-07-13,17.639999389648438
2012-07-16,17.496667861938477
2012-07-17,17.366666793823242
2012-07-18,17.516666412353516
2012-07-19,17.68666648864746
2012-07-20,17.68666648864746
2012-07-23,16.43666648864746
2012-07-24,16.100000381469727
2012-07-25,16.22333335876465
2012-07-26,16.666667938232422
2012-07-27,17.03333282470703
2012-07-30,17.03333282470703
2012-07-31,17.049999237060547
2012-08-01,16.979999542236328
2012-08-02,16.520000457763672
2012-08-03,17.113332748413086
2012-08-06,17.49333381652832
2012-08-07,17.920000076293945
2012-08-08,17.690000534057617
2012-08-09,17.93000030517578
2012-08-10,17.843332290649414
2012-08-13,17.843332290649414
2012-08-14,17.799999237060547
2012-08-15,17.606666564941406
2012-08-16,18.06333351135254
2012-08-17,18.32666778564453
2012-08-20,18.183332443237305
2012-08-21,18.183332443237305
2012-08-22,18.183332443237305
2012-08-23,18.183332443237305
2012-08-24,18.166667938232422
2012-08-27,18.020000457763672
2012-08-28,17.799999237060547
2012-08-29,17.889999389648438
2012-08-30,17.323333740234375
2012-08-31,17.02666664123535
2012-09-04,16.816667556762695
2012-09-05,16.426666259765625
2012-09-06,16.876667022705078
2012-09-07,17.190000534057617
2012-09-10,17.190000534057617
2012-09-11,17.413333892822266
2012-09-12,17.696666717529297
2012-09-13,18.299999237060547
2012-09-14,18.72333335876465
2012-09-17,18.34000015258789
2012-09-18,18.406667709350586
2012-09-19,18.549999237060547
2012-09-20,18.166667938232422
2012-09-21,18.46666717529297
2012-09-24,18.123332977294922
2012-09-25,18.299999237060547
2012-09-26,17.863332748413086
2012-09-27,18.226667404174805
2012-09-28,17.566667556762695
2012-10-01,17.56333351135254
2012-10-02,17.489999771118164
2012-10-03,17.209999084472656
2012-10-04,17.57666778564453
2012-10-05,17.666667938232422
2012-10-08,17.406667709350586
2012-10-09,16.833332061767578
2012-10-10,16.553333282470703
2012-10-11,16.746667861938477
2012-10-12,16.649999618530273
2012-10-15,17.023332595825195
2012-10-16,17.52666664123535
2012-10-17,17.68666648864746
2012-10-18,17.82666778564453
2012-10-19,17.50666618347168
2012-10-22,17.50666618347168
2012-10-23,17.190000534057617
2012-10-24,17.036666870117188
2012-10-25,17.47333335876465
2012-10-26,17.47333335876465
2012-10-31,17.183332443237305
2012-11-01,17.27666664123535
2012-11-02,17.290000915527344
2012-11-05,17.19333267211914
2012-11-06,17.23666763305664
2012-11-07,16.81999969482422
2012-11-08,16.733333587646484
2012-11-09,16.739999771118164
2012-11-12,16.329999923706055
2012-11-13,16.469999313354492
2012-11-14,16.06999969482422
2012-11-15,16.469999313354492
2012-11-16,17.023332595825195
2012-11-19,17.579999923706055
2012-11-20,17.433332443237305
2012-11-21,17.496667861938477
2012-11-23,17.899999618530273
2012-11-26,17.916667938232422
2012-11-27,17.729999542236328
2012-11-28,17.793333053588867
2012-11-29,18.209999084472656
2012-11-30,18.106666564941406
2012-12-03,17.996667861938477
2012-12-04,18.01333236694336
2012-12-05,18.0
2012-12-06,18.09666633605957
2012-12-07,18.226667404174805
2012-12-10,18.106666564941406
2012-12-11,18.106666564941406
2012-12-12,18.253332138061523
2012-12-13,18.053333282470703
2012-12-14,18.366666793823242
2012-12-17,18.633333206176758
2012-12-18,19.24333381652832
2012-12-19,19.85333251953125
2012-12-20,20.25666618347168
2012-12-21,20.010000228881836
2012-12-24,20.133333206176758
2012-12-26,20.049999237060547
2012-12-27,20.110000610351562
2012-12-28,19.833332061767578
2012-12-31,20.206666946411133
2013-01-02,21.093332290649414
2013-01-03,20.773332595825195
2013-01-04,20.6200008392334
2013-01-07,20.18666648864746
2013-01-08,19.690000534057617
2013-01-09,20.229999542236328
2013-01-10,20.55666732788086
2013-01-11,20.65999984741211
2013-01-14,20.933332443237305
2013-01-15,20.766666412353516
2013-01-16,20.386667251586914
2013-01-17,20.46666717529297
2013-01-18,20.6200008392334
2013-01-22,20.156667709350586
2013-01-23,19.850000381469727
2013-01-24,20.31333351135254
2013-01-25,20.566667556762695
2013-01-28,20.066667556762695
2013-01-29,20.55666732788086
2013-01-30,20.956666946411133
2013-01-31,20.98666763305664
2013-02-01,21.03333282470703
2013-02-04,20.953332901000977
2013-02-05,20.80666732788086
2013-02-06,21.24333381652832
2013-02-07,21.46666717529297
2013-02-08,21.386667251586914
2013-02-11,21.770000457763672
2013-02-12,21.553333282470703
2013-02-13,21.260000228881836
2013-02-14,20.92333221435547
2013-02-15,20.816667556762695
2013-02-19,21.31999969482422
2013-02-20,21.546667098999023
2013-02-21,20.96666717529297
2013-02-22,21.600000381469727
2013-02-25,21.059999465942383
2013-02-26,21.84000015258789
2013-02-27,21.803333282470703
2013-02-28,22.09666633605957
2013-03-01,22.31999969482422
2013-03-04,22.639999389648438
2013-03-05,22.746667861938477
2013-03-06,23.239999771118164
2013-03-07,22.926666259765625
2013-03-08,23.149999618530273
2013-03-11,23.350000381469727
2013-03-12,22.886667251586914
2013-03-13,23.133333206176758
2013-03-14,23.456666946411133
2013-03-15,23.75
2013-03-18,23.636667251586914
2013-03-19,23.770000457763672
2013-03-20,24.18666648864746
2013-03-21,24.200000762939453
2013-03-22,24.3700008392334
2013-03-25,23.93000030517578
2013-03-26,24.383333206176758
2013-03-27,24.670000076293945
2013-03-28,24.5
2013-04-01,22.816667556762695
2013-04-02,23.139999389648438
2013-04-03,22.99333381652832
2013-04-04,25.03333282470703
2013-04-05,25.270000457763672
2013-04-08,25.81333351135254
2013-04-09,25.273332595825195
2013-04-10,26.440000534057617
2013-04-11,27.036666870117188
2013-04-12,27.066667556762695
2013-04-15,26.416667938232422
2013-04-16,27.066667556762695
2013-04-17,26.796667098999023
2013-04-18,26.316667556762695
2013-04-19,26.913333892822266
2013-04-22,26.883333206176758
2013-04-23,27.446666717529297
2013-04-24,27.773332595825195
2013-04-25,28.066667556762695
2013-04-26,27.883333206176758
2013-04-29,28.213333129882812
2013-04-30,28.649999618530273
2013-05-01,28.07666778564453
2013-05-02,28.176666259765625
2013-05-03,28.963333129882812
2013-05-06,28.963333129882812
2013-05-07,28.84000015258789
2013-05-08,29.399999618530273
2013-05-09,28.90999984741211
2013-05-10,28.899999618530273
2013-05-13,29.760000228881836
2013-05-14,30.149999618530273
2013-05-15,30.516666412353516
2013-05-16,29.690000534057617
2013-05-17,30.586666107177734
2013-05-20,31.040000915527344
2013-05-21,31.5
2013-05-22,30.683332443237305
2013-05-23,28.200000762939453
2013-05-24,27.09666633605957
2013-05-28,26.75666618347168
2013-05-29,25.829999923706055
2013-05-30,25.616666793823242
2013-05-31,24.516666412353516
2013-06-03,23.833332061767578
2013-06-04,25.176666259765625
2013-06-05,23.299999237060547
2013-06-06,23.31999969482422
2013-06-07,25.01333236694336
2013-06-10,25.71666717529297
2013-06-11,24.75
2013-06-12,24.816667556762695
2013-06-13,26.02666664123535
2013-06-14,24.46666717529297
2013-06-17,25.739999771118164
2013-06-18,26.53333282470703
2013-06-19,25.84000015258789
2013-06-20,23.696666717529297
2013-06-21,25.426666259765625
2013-06-24,24.143333435058594
2013-06-25,24.65333366394043
2013-06-26,24.40333366394043
2013-06-27,25.633333206176758
2013-06-28,26.016666412353516
2013-07-01,26.809999465942383
2013-07-02,27.116666793823242
2013-07-03,27.110000610351562
2013-07-05,27.883333206176758
2013-07-08,27.530000686645508
2013-07-09,27.709999084472656
2013-07-10,27.639999389648438
2013-07-11,29.143333435058594
2013-07-12,29.166667938232422
2013-07-15,29.57666778564453
2013-07-16,29.1299991607666
2013-07-17,29.64666748046875
2013-07-18,29.956666946411133
2013-07-19,29.456666946411133
2013-07-22,29.59000015258789
2013-07-23,29.77666664123535
2013-07-24,29.09000015258789
2013-07-25,28.079999923706055
2013-07-26,26.790000915527344
2013-07-29,25.530000686645508
2013-07-30,26.093332290649414
2013-07-31,25.893333435058594
2013-08-01,27.433332443237305
2013-08-02,28.239999771118164
2013-08-05,28.366666793823242
2013-08-06,28.42333221435547
2013-08-07,27.450000762939453
2013-08-08,27.15999984741211
2013-08-09,27.176666259765625
2013-08-12,27.059999465942383
2013-08-13,27.53333282470703
2013-08-14,27.253332138061523
2013-08-15,26.48666763305664
