,JDW
2011-07-25,1.7000000476837158
2011-07-26,1.5499999523162842
2011-07-27,1.5
2011-07-28,1.5
2011-07-29,1.5
2011-08-01,1.5299999713897705
2011-08-02,1.5299999713897705
2011-08-03,1.5299999713897705
2011-08-04,1.5299999713897705
2011-08-05,1.5299999713897705
2011-08-08,1.5299999713897705
2011-08-09,1.3799999952316284
2011-08-10,1.25
2011-08-11,1.3799999952316284
2011-08-12,1.3799999952316284
2011-08-15,1.3799999952316284
2011-08-16,1.3799999952316284
2011-08-17,1.3799999952316284
2011-08-18,1.2599999904632568
2011-08-19,1.1399999856948853
2011-08-22,1.2400000095367432
2011-08-23,1.399999976158142
2011-08-24,1.399999976158142
2011-08-25,1.399999976158142
2011-08-26,1.399999976158142
2011-08-29,1.399999976158142
2011-08-30,1.399999976158142
2011-08-31,1.3799999952316284
2011-09-01,1.3300000429153442
2011-09-02,1.3300000429153442
2011-09-06,1.2000000476837158
2011-09-07,1.2000000476837158
2011-09-08,1.0499999523162842
2011-09-09,1.0499999523162842
2011-09-12,1.1399999856948853
2011-09-13,1.1399999856948853
2011-09-14,1.1399999856948853
2011-09-15,0.8930000066757202
2011-09-16,0.8840000033378601
2011-09-19,0.9639999866485596
2011-09-20,0.9359999895095825
2011-09-21,0.9829999804496765
2011-09-22,0.9359999895095825
2011-09-23,0.7789999842643738
2011-09-26,0.7670000195503235
2011-09-27,0.7670000195503235
2011-09-28,0.7129999995231628
2011-09-29,0.8080000281333923
2011-09-30,0.7699999809265137
2011-10-03,0.7509999871253967
2011-10-04,0.7950000166893005
2011-10-05,0.7210000157356262
2011-10-06,0.6549999713897705
2011-10-07,0.6650000214576721
2011-10-10,0.6549999713897705
2011-10-11,0.6549999713897705
2011-10-12,0.6549999713897705
2011-10-13,0.6549999713897705
2011-10-14,0.6549999713897705
2011-10-17,0.6549999713897705
2011-10-18,0.6549999713897705
2011-10-19,0.5239999890327454
2011-10-20,0.5239999890327454
2011-10-21,0.4259999990463257
2011-10-24,0.4259999990463257
2011-10-25,0.5239999890327454
2011-10-26,0.5239999890327454
2011-10-27,0.5239999890327454
2011-10-28,0.5239999890327454
2011-10-31,0.4259999990463257
2011-11-01,0.5239999890327454
2011-11-02,0.4259999990463257
2011-11-03,0.42399999499320984
2011-11-04,0.34299999475479126
2011-11-07,0.75
2011-11-08,0.75
2011-11-09,0.75
2011-11-10,0.75
2011-11-11,0.75
2011-11-14,0.75
2011-11-15,0.75
2011-11-16,0.75
2011-11-17,0.5730000138282776
2011-11-18,0.5730000138282776
2011-11-21,0.5730000138282776
2011-11-22,0.5730000138282776
2011-11-23,0.574999988079071
2011-11-25,0.5699999928474426
2011-11-28,0.5699999928474426
2011-11-29,0.5699999928474426
2011-11-30,0.5699999928474426
2011-12-01,0.29600000381469727
2011-12-02,0.29600000381469727
2011-12-05,0.25699999928474426
2011-12-06,0.29600000381469727
2011-12-07,0.29600000381469727
2011-12-08,0.29600000381469727
2011-12-09,0.3009999990463257
2011-12-12,0.2370000034570694
2011-12-13,0.2370000034570694
2011-12-14,0.23800000548362732
2011-12-15,0.23399999737739563
2011-12-16,0.23399999737739563
2011-12-19,0.2809999883174896
2011-12-20,0.2809999883174896
2011-12-21,0.2809999883174896
2011-12-22,0.2809999883174896
2011-12-23,0.2809999883174896
2011-12-27,0.2809999883174896
2011-12-28,0.2809999883174896
2011-12-29,0.2809999883174896
2011-12-30,0.2809999883174896
2012-01-03,0.25699999928474426
2012-01-04,0.20900000631809235
2012-01-05,0.25699999928474426
2012-01-06,0.25699999928474426
2012-01-09,0.25699999928474426
2012-01-10,0.25699999928474426
2012-01-11,0.25699999928474426
2012-01-12,0.25699999928474426
2012-01-13,0.25699999928474426
2012-01-17,0.20600000023841858
2012-01-18,0.20900000631809235
2012-01-19,0.20600000023841858
2012-01-20,0.20900000631809235
2012-01-23,0.20600000023841858
2012-01-24,0.24699999392032623
2012-01-25,0.28299999237060547
2012-01-26,0.3230000138282776
2012-01-27,0.29499998688697815
2012-01-30,0.2809999883174896
2012-01-31,0.3400000035762787
2012-02-01,0.2849999964237213
2012-02-02,0.3190000057220459
2012-02-03,0.3199999928474426
2012-02-06,0.3930000066757202
2012-02-07,0.3140000104904175
2012-02-08,0.37599998712539673
2012-02-09,0.3959999978542328
2012-02-10,0.4269999861717224
2012-02-13,0.41999998688697815
2012-02-14,0.41999998688697815
2012-02-15,0.41999998688697815
2012-02-16,0.41999998688697815
2012-02-17,0.41999998688697815
2012-02-21,0.4300000071525574
2012-02-22,0.39899998903274536
2012-02-23,0.4099999964237213
2012-02-24,0.39899998903274536
2012-02-27,0.39899998903274536
2012-02-28,0.3930000066757202
2012-02-29,0.38999998569488525
2012-03-01,0.3930000066757202
2012-03-02,0.3930000066757202
2012-03-05,0.36500000953674316
2012-03-06,0.36500000953674316
2012-03-07,0.3100000023841858
2012-03-08,0.3179999887943268
2012-03-09,0.3179999887943268
2012-03-12,0.2849999964237213
2012-03-13,0.3179999887943268
2012-03-14,0.2809999883174896
2012-03-15,0.2280000001192093
2012-03-16,0.2280000001192093
2012-03-19,0.2280000001192093
2012-03-20,0.2809999883174896
2012-03-21,0.2809999883174896
2012-03-22,0.2809999883174896
2012-03-23,0.2800000011920929
2012-03-26,0.2809999883174896
2012-03-27,0.2809999883174896
2012-03-28,0.2849999964237213
2012-03-29,0.2809999883174896
2012-03-30,0.2809999883174896
2012-04-02,0.2809999883174896
2012-04-03,0.2800000011920929
2012-04-04,0.2809999883174896
2012-04-05,0.23600000143051147
2012-04-09,0.23600000143051147
2012-04-10,0.2809999883174896
2012-04-11,0.2809999883174896
2012-04-12,0.2809999883174896
2012-04-13,0.24699999392032623
2012-04-16,0.24300000071525574
2012-04-17,0.24300000071525574
2012-04-18,0.24300000071525574
2012-04-19,0.24300000071525574
2012-04-20,0.24300000071525574
2012-04-23,0.24300000071525574
2012-04-24,0.24300000071525574
2012-04-25,0.24300000071525574
2012-04-26,0.23999999463558197
2012-04-27,0.24300000071525574
2012-04-30,0.23999999463558197
2012-05-01,0.23999999463558197
2012-05-02,0.24300000071525574
2012-05-03,0.24300000071525574
2012-05-04,0.24300000071525574
2012-05-07,0.24300000071525574
2012-05-08,0.23999999463558197
2012-05-09,0.24300000071525574
2012-05-10,0.24300000071525574
2012-05-11,0.24300000071525574
2012-05-14,0.24300000071525574
2012-05-15,0.1979999989271164
2012-05-16,0.24300000071525574
2012-05-17,0.23999999463558197
2012-05-18,0.24300000071525574
2012-05-21,0.1979999989271164
2012-05-22,0.24300000071525574
2012-05-23,0.24300000071525574
2012-05-24,0.24300000071525574
2012-05-25,0.24300000071525574
2012-05-29,0.24300000071525574
2012-05-30,0.24300000071525574
2012-05-31,0.1979999989271164
2012-06-01,0.24300000071525574
2012-06-04,0.24300000071525574
2012-06-05,0.24300000071525574
2012-06-06,0.19499999284744263
2012-06-07,0.19499999284744263
2012-06-08,0.19499999284744263
2012-06-11,0.19499999284744263
2012-06-12,0.1589999943971634
2012-06-13,0.15600000321865082
2012-06-14,0.12600000202655792
2012-06-15,0.12700000405311584
2012-06-18,0.14300000667572021
2012-06-19,0.12700000405311584
2012-06-20,0.125
2012-06-21,0.13300000131130219
2012-06-22,0.12700000405311584
2012-06-25,0.10400000214576721
2012-06-26,0.10300000011920929
2012-06-27,0.10300000011920929
2012-06-28,0.125
2012-06-29,0.10499999672174454
2012-07-02,0.10400000214576721
2012-07-03,0.10000000149011612
2012-07-05,0.12600000202655792
2012-07-06,0.11500000208616257
2012-07-09,0.12399999797344208
2012-07-10,0.125
2012-07-11,0.125
2012-07-12,0.12700000405311584
2012-07-13,0.125
2012-07-16,0.15000000596046448
2012-07-17,0.18000000715255737
2012-07-18,0.2150000035762787
2012-07-19,0.2529999911785126
2012-07-20,0.28999999165534973
2012-07-23,0.34299999475479126
2012-07-24,0.41200000047683716
2012-07-25,0.49399998784065247
2012-07-26,0.5920000076293945
2012-07-27,0.6039999723434448
2012-07-30,0.6039999723434448
2012-07-31,0.5989999771118164
2012-08-01,0.5989999771118164
2012-08-02,0.5989999771118164
2012-08-03,0.6010000109672546
2012-08-06,0.48500001430511475
2012-08-07,0.7279999852180481
2012-08-08,0.7279999852180481
2012-08-09,0.9810000061988831
2012-08-10,0.9810000061988831
2012-08-13,0.9810000061988831
2012-08-14,0.9810000061988831
2012-08-15,0.7839999794960022
2012-08-16,0.7839999794960022
2012-08-17,0.6660000085830688
2012-08-20,0.6660000085830688
2012-08-21,0.5320000052452087
2012-08-22,0.5320000052452087
2012-08-23,0.5320000052452087
2012-08-24,0.5320000052452087
2012-08-27,0.5320000052452087
2012-08-28,0.5320000052452087
2012-08-29,0.47600001096725464
2012-08-30,0.42800000309944153
2012-08-31,0.42800000309944153
2012-09-04,0.42800000309944153
2012-09-05,0.3799999952316284
2012-09-06,0.3799999952316284
2012-09-07,0.38999998569488525
2012-09-10,0.41999998688697815
2012-09-11,0.3799999952316284
2012-09-12,0.3799999952316284
2012-09-13,0.38999998569488525
2012-09-14,0.38999998569488525
2012-09-17,0.39899998903274536
2012-09-18,0.39899998903274536
2012-09-19,0.39899998903274536
2012-09-20,0.3930000066757202
2012-09-21,0.3930000066757202
2012-09-24,0.3930000066757202
2012-09-25,0.3930000066757202
2012-09-26,0.47200000286102295
2012-09-27,0.5649999976158142
2012-09-28,0.49399998784065247
2012-10-01,0.5649999976158142
2012-10-02,0.5649999976158142
2012-10-03,0.6539999842643738
2012-10-04,0.7490000128746033
2012-10-05,0.7490000128746033
2012-10-08,0.5989999771118164
2012-10-09,0.5809999704360962
2012-10-10,0.42800000309944153
2012-10-11,0.39899998903274536
2012-10-12,0.3799999952316284
2012-10-15,0.4180000126361847
2012-10-16,0.4300000071525574
2012-10-17,0.4300000071525574
2012-10-18,0.3930000066757202
2012-10-19,0.3199999928474426
2012-10-22,0.3930000066757202
2012-10-23,0.25699999928474426
2012-10-24,0.257999986410141
2012-10-25,0.3230000138282776
2012-10-26,0.3149999976158142
2012-10-31,0.3089999854564667
2012-11-01,0.24799999594688416
2012-11-02,0.1809999942779541
2012-11-05,0.1979999989271164
2012-11-06,0.1979999989271164
2012-11-07,0.1979999989271164
2012-11-08,0.2280000001192093
2012-11-09,0.29600000381469727
2012-11-12,0.32899999618530273
2012-11-13,0.32600000500679016
2012-11-14,0.32600000500679016
2012-11-15,0.2800000011920929
2012-11-16,0.3089999854564667
2012-11-19,0.29899999499320984
2012-11-20,0.29899999499320984
2012-11-21,0.29899999499320984
2012-11-23,0.26600000262260437
2012-11-26,0.23800000548362732
2012-11-27,0.23800000548362732
2012-11-28,0.29100000858306885
2012-11-29,0.28999999165534973
2012-11-30,0.28999999165534973
2012-12-03,0.28999999165534973
2012-12-04,0.28999999165534973
2012-12-05,0.20000000298023224
2012-12-06,0.19900000095367432
2012-12-07,0.23899999260902405
2012-12-10,0.28600001335144043
2012-12-11,0.34200000762939453
2012-12-12,0.328000009059906
2012-12-13,0.328000009059906
2012-12-14,0.37299999594688416
2012-12-17,0.37299999594688416
2012-12-18,0.2630000114440918
2012-12-19,0.2630000114440918
2012-12-20,0.27300000190734863
2012-12-21,0.27300000190734863
2012-12-24,0.27300000190734863
2012-12-26,0.27300000190734863
2012-12-27,0.23000000417232513
2012-12-28,0.1850000023841858
2012-12-31,0.1850000023841858
2013-01-02,0.1850000023841858
2013-01-03,0.1850000023841858
2013-01-04,0.1850000023841858
2013-01-07,0.2029999941587448
2013-01-08,0.24300000071525574
2013-01-09,0.28999999165534973
2013-01-10,0.3479999899864197
2013-01-11,0.4169999957084656
2013-01-14,0.4880000054836273
2013-01-15,0.5519999861717224
2013-01-16,0.5389999747276306
2013-01-17,0.5490000247955322
2013-01-18,0.46799999475479126
2013-01-22,0.46799999475479126
2013-01-23,0.4860000014305115
2013-01-24,0.4959999918937683
2013-01-25,0.4490000009536743
2013-01-28,0.46799999475479126
2013-01-29,0.4050000011920929
2013-01-30,0.3799999952316284
2013-01-31,0.3140000104904175
2013-02-01,0.3089999854564667
2013-02-04,0.3089999854564667
2013-02-05,0.3089999854564667
2013-02-06,0.3089999854564667
2013-02-07,0.3089999854564667
2013-02-08,0.3089999854564667
2013-02-11,0.3089999854564667
2013-02-12,0.3089999854564667
2013-02-13,0.3709999918937683
2013-02-14,0.31200000643730164
2013-02-15,0.31200000643730164
2013-02-19,0.31200000643730164
2013-02-20,0.3089999854564667
2013-02-21,0.36500000953674316
2013-02-22,0.34200000762939453
2013-02-25,0.36500000953674316
2013-02-26,0.36500000953674316
2013-02-27,0.382999986410141
2013-02-28,0.36399999260902405
2013-03-01,0.49399998784065247
2013-03-04,0.48899999260902405
2013-03-05,0.48899999260902405
2013-03-06,0.48899999260902405
2013-03-07,0.48899999260902405
2013-03-08,0.4699999988079071
2013-03-11,0.48899999260902405
2013-03-12,0.37599998712539673
2013-03-13,0.3190000057220459
2013-03-14,0.3140000104904175
2013-03-15,0.3140000104904175
2013-03-18,0.3140000104904175
2013-03-19,0.3140000104904175
2013-03-20,0.37700000405311584
2013-03-21,0.37700000405311584
2013-03-22,0.37700000405311584
2013-03-25,0.3619999885559082
2013-03-26,0.37700000405311584
2013-03-27,0.3230000138282776
2013-03-28,0.26899999380111694
2013-04-01,0.26899999380111694
2013-04-02,0.2290000021457672
2013-04-03,0.22499999403953552
2013-04-04,0.2619999945163727
2013-04-05,0.21299999952316284
2013-04-08,0.2709999978542328
2013-04-09,0.2709999978542328
2013-04-10,0.2709999978542328
2013-04-11,0.2709999978542328
2013-04-12,0.2199999988079071
2013-04-15,0.2709999978542328
2013-04-16,0.2709999978542328
2013-04-17,0.2199999988079071
2013-04-18,0.2709999978542328
2013-04-19,0.2709999978542328
2013-04-22,0.21699999272823334
2013-04-23,0.21699999272823334
2013-04-24,0.21299999952316284
2013-04-25,0.19900000095367432
2013-04-26,0.19099999964237213
2013-04-29,0.19900000095367432
2013-04-30,0.18700000643730164
2013-05-01,0.18700000643730164
2013-05-02,0.19099999964237213
2013-05-03,0.21899999678134918
2013-05-06,0.2280000001192093
2013-05-07,0.2280000001192093
2013-05-08,0.18700000643730164
2013-05-09,0.19200000166893005
2013-05-10,0.19200000166893005
2013-05-13,0.19599999487400055
2013-05-14,0.19599999487400055
2013-05-15,0.19900000095367432
2013-05-16,0.19599999487400055
2013-05-17,0.2240000069141388
2013-05-20,0.21299999952316284
2013-05-21,0.2709999978542328
2013-05-22,0.32499998807907104
2013-05-23,0.32499998807907104
2013-05-24,0.3179999887943268
2013-05-28,0.3089999854564667
2013-05-29,0.2720000147819519
2013-05-30,0.2720000147819519
2013-05-31,0.2939999997615814
2013-06-03,0.19499999284744263
2013-06-04,0.20000000298023224
2013-06-05,0.20000000298023224
2013-06-06,0.2150000035762787
2013-06-07,0.23800000548362732
2013-06-10,0.25
2013-06-11,0.22599999606609344
2013-06-12,0.2029999941587448
2013-06-13,0.16699999570846558
2013-06-14,0.1899999976158142
2013-06-17,0.16699999570846558
2013-06-18,0.15000000596046448
2013-06-19,0.15000000596046448
2013-06-20,0.15000000596046448
2013-06-21,0.1550000011920929
2013-06-24,0.1679999977350235
2013-06-25,0.1770000010728836
2013-06-26,0.14499999582767487
2013-06-27,0.14499999582767487
2013-06-28,0.1340000033378601
2013-07-01,0.1340000033378601
2013-07-02,0.1340000033378601
2013-07-03,0.1340000033378601
2013-07-05,0.15800000727176666
2013-07-08,0.1679999977350235
2013-07-09,0.20200000703334808
2013-07-10,0.22100000083446503
2013-07-11,0.19099999964237213
2013-07-12,0.25999999046325684
2013-07-15,0.2630000114440918
2013-07-16,0.2630000114440918
2013-07-17,0.22300000488758087
2013-07-18,0.2630000114440918
2013-07-19,0.289000004529953
2013-07-22,0.289000004529953
2013-07-23,0.3440000116825104
2013-07-24,0.31299999356269836
2013-07-25,0.3440000116825104
2013-07-26,0.31299999356269836
2013-07-29,0.3440000116825104
2013-07-30,0.3440000116825104
2013-07-31,0.3440000116825104
2013-08-01,0.21400000154972076
2013-08-02,0.25099998712539673
2013-08-05,0.2759999930858612
2013-08-06,0.29600000381469727
2013-08-07,0.29600000381469727
2013-08-08,0.29600000381469727
2013-08-09,0.2240000069141388
2013-08-12,0.2460000067949295
2013-08-13,0.2460000067949295
2013-08-14,0.1899999976158142
2013-08-15,0.2460000067949295
2013-08-16,0.22499999403953552
2013-08-19,0.23800000548362732
2013-08-20,0.2460000067949295
2013-08-21,0.2800000011920929
2013-08-22,0.25099998712539673
2013-08-23,0.22599999606609344
2013-08-26,0.23800000548362732
2013-08-27,0.24699999392032623
2013-08-28,0.24799999594688416
2013-08-29,0.19900000095367432
2013-08-30,0.1940000057220459
2013-09-03,0.2549999952316284
2013-09-04,0.2329999953508377
2013-09-05,0.2329999953508377
2013-09-06,0.20000000298023224
2013-09-09,0.20999999344348907
2013-09-10,0.20999999344348907
2013-09-11,0.22499999403953552
2013-09-12,0.18199999630451202
2013-09-13,0.18000000715255737
2013-09-16,0.1589999943971634
2013-09-17,0.164000004529953
2013-09-18,0.1809999942779541
2013-09-19,0.1809999942779541
2013-09-20,0.1979999989271164
2013-09-23,0.21699999272823334
2013-09-24,0.17399999499320984
2013-09-25,0.14300000667572021
2013-09-26,0.11299999803304672
2013-09-27,0.11999999731779099
2013-09-30,0.1509999930858612
2013-10-01,0.1509999930858612
2013-10-02,0.15000000596046448
2013-10-03,0.15000000596046448
2013-10-04,0.15000000596046448
2013-10-07,0.16300000250339508
2013-10-08,0.14399999380111694
2013-10-09,0.16300000250339508
2013-10-10,0.16300000250339508
2013-10-11,0.16300000250339508
2013-10-14,0.1770000010728836
2013-10-15,0.2280000001192093
2013-10-16,0.2150000035762787
2013-10-17,0.20900000631809235
2013-10-18,0.1899999976158142
2013-10-21,0.16200000047683716
2013-10-22,0.20999999344348907
2013-10-23,0.1459999978542328
2013-10-24,0.15199999511241913
2013-10-25,0.13500000536441803
2013-10-28,0.14800000190734863
2013-10-29,0.16200000047683716
2013-10-30,0.164000004529953
2013-10-31,0.19099999964237213
2013-11-01,0.19099999964237213
2013-11-04,0.20999999344348907
2013-11-05,0.20999999344348907
2013-11-06,0.15299999713897705
2013-11-07,0.18000000715255737
2013-11-08,0.15199999511241913
2013-11-11,0.19699999690055847
2013-11-12,0.19699999690055847
2013-11-13,0.15399999916553497
2013-11-14,0.15299999713897705
2013-11-15,0.18000000715255737
2013-11-18,0.19699999690055847
2013-11-19,0.23399999737739563
2013-11-20,0.23399999737739563
2013-11-21,0.2280000001192093
2013-11-22,0.21400000154972076
2013-11-25,0.23399999737739563
2013-11-26,0.23399999737739563
2013-11-27,0.21400000154972076
2013-11-29,0.23399999737739563
2013-12-02,0.23399999737739563
2013-12-03,0.23399999737739563
2013-12-04,0.23399999737739563
2013-12-05,0.14499999582767487
2013-12-06,0.14499999582767487
2013-12-09,0.15299999713897705
2013-12-10,0.15399999916553497
2013-12-11,0.15399999916553497
2013-12-12,0.15399999916553497
2013-12-13,0.15399999916553497
2013-12-16,0.15399999916553497
2013-12-17,0.15399999916553497
2013-12-18,0.1469999998807907
2013-12-19,0.1469999998807907
2013-12-20,0.1469999998807907
2013-12-23,0.1589999943971634
2013-12-24,0.1589999943971634
2013-12-26,0.1589999943971634
2013-12-27,0.16699999570846558
2013-12-30,0.16699999570846558
2013-12-31,0.16699999570846558
2014-01-02,0.1340000033378601
2014-01-03,0.1340000033378601
2014-01-06,0.1340000033378601
2014-01-07,0.1340000033378601
2014-01-08,0.1340000033378601
2014-01-09,0.1340000033378601
2014-01-10,0.15700000524520874
2014-01-13,0.15700000524520874
2014-01-14,0.15700000524520874
2014-01-15,0.15700000524520874
2014-01-16,0.15700000524520874
2014-01-17,0.15700000524520874
2014-01-21,0.1420000046491623
2014-01-22,0.1420000046491623
2014-01-23,0.1420000046491623
2014-01-24,0.1420000046491623
2014-01-27,0.1420000046491623
2014-01-28,0.14100000262260437
2014-01-29,0.14100000262260437
2014-01-30,0.11599999666213989
2014-01-31,0.11599999666213989
2014-02-03,0.14499999582767487
2014-02-04,0.15000000596046448
2014-02-05,0.16500000655651093
2014-02-06,0.164000004529953
2014-02-07,0.18299999833106995
2014-02-10,0.14800000190734863
2014-02-11,0.14800000190734863
2014-02-12,0.12600000202655792
2014-02-13,0.1379999965429306
2014-02-14,0.1509999930858612
2014-02-18,0.18000000715255737
2014-02-19,0.16899999976158142
2014-02-20,0.16899999976158142
2014-02-21,0.1379999965429306
2014-02-24,0.14100000262260437
2014-02-25,0.14100000262260437
2014-02-26,0.14100000262260437
2014-02-27,0.14100000262260437
2014-02-28,0.1459999978542328
2014-03-03,0.1459999978542328
2014-03-04,0.12600000202655792
2014-03-05,0.15000000596046448
2014-03-06,0.1509999930858612
2014-03-07,0.14100000262260437
2014-03-10,0.15700000524520874
2014-03-11,0.1550000011920929
2014-03-12,0.15000000596046448
2014-03-13,0.1809999942779541
2014-03-14,0.1809999942779541
2014-03-17,0.18000000715255737
2014-03-18,0.19300000369548798
2014-03-19,0.14499999582767487
2014-03-20,0.2070000022649765
2014-03-21,0.2150000035762787
2014-03-24,0.1860000044107437
2014-03-25,0.1860000044107437
2014-03-26,0.22200000286102295
2014-03-27,0.2329999953508377
2014-03-28,0.21799999475479126
2014-03-31,0.21799999475479126
2014-04-01,0.21799999475479126
2014-04-02,0.23399999737739563
2014-04-03,0.21799999475479126
2014-04-04,0.22100000083446503
2014-04-07,0.2919999957084656
2014-04-08,0.2919999957084656
2014-04-09,0.34599998593330383
2014-04-10,0.34599998593330383
2014-04-11,0.34599998593330383
2014-04-14,0.34599998593330383
2014-04-15,0.34599998593330383
2014-04-16,0.34599998593330383
2014-04-17,0.34599998593330383
2014-04-21,0.34599998593330383
2014-04-22,0.34599998593330383
2014-04-23,0.34599998593330383
2014-04-24,0.34599998593330383
2014-04-25,0.3400000035762787
2014-04-28,0.3400000035762787
2014-04-29,0.3400000035762787
2014-04-30,0.3400000035762787
2014-05-01,0.3400000035762787
2014-05-02,0.3409999907016754
2014-05-05,0.3400000035762787
2014-05-06,0.3400000035762787
2014-05-07,0.3400000035762787
2014-05-08,0.3400000035762787
2014-05-09,0.3409999907016754
2014-05-12,0.3400000035762787
2014-05-13,0.3400000035762787
2014-05-14,0.3400000035762787
2014-05-15,0.3400000035762787
2014-05-16,0.3400000035762787
2014-05-19,0.3400000035762787
2014-05-20,0.3400000035762787
2014-05-21,0.3400000035762787
2014-05-22,0.3400000035762787
2014-05-23,0.3400000035762787
2014-05-27,0.3400000035762787
2014-05-28,0.3400000035762787
2014-05-29,0.3400000035762787
2014-05-30,0.3400000035762787
2014-06-02,0.3400000035762787
2014-06-03,0.3400000035762787
2014-06-04,0.3400000035762787
2014-06-05,0.3400000035762787
2014-06-06,0.3400000035762787
2014-06-09,0.3400000035762787
2014-06-10,0.3400000035762787
2014-06-11,0.3400000035762787
2014-06-12,0.3400000035762787
2014-06-13,0.3400000035762787
2014-06-16,0.3400000035762787
2014-06-17,0.3400000035762787
2014-06-18,0.3400000035762787
2014-06-19,0.3400000035762787
2014-06-20,0.3400000035762787
2014-06-23,0.3400000035762787
2014-06-24,0.3400000035762787
2014-06-25,0.2800000011920929
2014-06-26,0.2800000011920929
2014-06-27,0.2800000011920929
2014-06-30,0.2800000011920929
2014-07-01,0.2800000011920929
2014-07-02,0.2800000011920929
2014-07-03,0.2800000011920929
2014-07-07,0.2800000011920929
2014-07-08,0.2800000011920929
2014-07-09,0.2800000011920929
2014-07-10,0.2800000011920929
2014-07-11,0.2800000011920929
2014-07-14,0.2800000011920929
2014-07-15,0.2800000011920929
2014-07-16,0.2800000011920929
2014-07-17,0.2800000011920929
2014-07-18,0.2800000011920929
2014-07-21,0.2800000011920929
2014-07-22,0.2800000011920929
2014-07-23,0.22499999403953552
2014-07-24,0.22499999403953552
2014-07-25,0.18000000715255737
2014-07-28,0.14499999582767487
2014-07-29,0.14499999582767487
2014-07-30,0.14499999582767487
2014-07-31,0.12300000339746475
2014-08-01,0.12300000339746475
2014-08-04,0.12300000339746475
2014-08-05,0.12600000202655792
2014-08-06,0.1459999978542328
2014-08-07,0.1459999978542328
2014-08-08,0.1459999978542328
2014-08-11,0.1459999978542328
2014-08-12,0.1459999978542328
2014-08-13,0.1459999978542328
2014-08-14,0.11699999868869781
2014-08-15,0.11699999868869781
2014-08-18,0.11699999868869781
2014-08-19,0.11699999868869781
2014-08-20,0.11699999868869781
2014-08-21,0.11699999868869781
2014-08-22,0.11699999868869781
2014-08-25,0.11699999868869781
2014-08-26,0.11699999868869781
2014-08-27,0.11699999868869781
2014-08-28,0.11699999868869781
2014-08-29,0.11699999868869781
2014-09-02,0.11699999868869781
2014-09-03,0.11699999868869781
2014-09-04,0.11699999868869781
2014-09-05,0.11699999868869781
2014-09-08,0.11699999868869781
2014-09-09,0.11699999868869781
2014-09-10,0.11699999868869781
2014-09-11,0.11699999868869781
2014-09-12,0.11699999868869781
2014-09-15,0.11699999868869781
2014-09-16,0.11699999868869781
2014-09-17,0.15000000596046448
2014-09-18,0.11699999868869781
2014-09-19,0.11699999868869781
2014-09-22,0.11699999868869781
2014-09-23,0.14000000059604645
2014-09-24,0.14000000059604645
2014-09-25,0.14499999582767487
2014-09-26,0.14000000059604645
2014-09-29,0.14000000059604645
2014-09-30,0.11699999868869781
2014-10-01,0.11699999868869781
2014-10-02,0.11699999868869781
2014-10-03,0.11699999868869781
2014-10-06,0.11699999868869781
2014-10-07,0.11699999868869781
2014-10-08,0.11699999868869781
2014-10-09,0.11699999868869781
2014-10-10,0.11699999868869781
2014-10-13,0.11699999868869781
2014-10-14,0.14000000059604645
2014-10-15,0.14000000059604645
2014-10-16,0.14000000059604645
2014-10-17,0.14000000059604645
2014-10-20,0.14000000059604645
2014-10-21,0.16699999570846558
2014-10-22,0.1340000033378601
2014-10-23,0.1340000033378601
2014-10-24,0.11800000071525574
2014-10-27,0.11800000071525574
2014-10-28,0.11800000071525574
2014-10-29,0.11800000071525574
2014-10-30,0.11800000071525574
2014-10-31,0.11800000071525574
2014-11-03,0.11999999731779099
2014-11-04,0.14499999582767487
2014-11-05,0.17299999296665192
2014-11-06,0.17800000309944153
2014-11-07,0.17800000309944153
2014-11-10,0.17299999296665192
2014-11-11,0.17800000309944153
2014-11-12,0.17299999296665192
2014-11-13,0.17299999296665192
2014-11-14,0.17299999296665192
2014-11-17,0.17299999296665192
2014-11-18,0.19200000166893005
2014-11-19,0.18199999630451202
2014-11-20,0.18199999630451202
2014-11-21,0.18199999630451202
2014-11-24,0.18199999630451202
2014-11-25,0.18199999630451202
2014-11-26,0.18199999630451202
2014-11-28,0.18199999630451202
2014-12-01,0.18199999630451202
2014-12-02,0.18199999630451202
2014-12-03,0.18199999630451202
2014-12-04,0.18199999630451202
2014-12-05,0.18199999630451202
2014-12-08,0.18199999630451202
2014-12-09,0.18199999630451202
2014-12-10,0.18199999630451202
2014-12-11,0.18199999630451202
2014-12-12,0.18199999630451202
2014-12-15,0.18199999630451202
2014-12-16,0.18199999630451202
2014-12-17,0.18199999630451202
2014-12-18,0.18199999630451202
2014-12-19,0.18199999630451202
2014-12-22,0.18199999630451202
2014-12-23,0.18199999630451202
2014-12-24,0.18199999630451202
2014-12-26,0.18199999630451202
2014-12-29,0.13500000536441803
2014-12-30,0.1379999965429306
2014-12-31,0.1379999965429306
2015-01-02,0.10899999737739563
2015-01-05,0.10899999737739563
2015-01-06,0.08799999952316284
2015-01-07,0.08799999952316284
2015-01-08,0.08799999952316284
2015-01-09,0.08799999952316284
2015-01-12,0.08799999952316284
2015-01-13,0.07100000232458115
2015-01-14,0.07100000232458115
2015-01-15,0.05700000002980232
2015-01-16,0.05700000002980232
2015-01-20,0.05700000002980232
2015-01-21,0.05700000002980232
2015-01-22,0.05700000002980232
2015-01-23,0.05700000002980232
