,AMRB
1999-08-03,7.453290939331055
1999-08-04,7.453290939331055
1999-08-05,7.453290939331055
1999-08-06,7.520436763763428
1999-08-09,7.520436763763428
1999-08-10,7.520436763763428
1999-08-11,7.520436763763428
1999-08-12,7.520436763763428
1999-08-13,7.520436763763428
1999-08-16,7.520436763763428
1999-08-17,7.3592848777771
1999-08-18,7.3592848777771
1999-08-19,7.3592848777771
1999-08-20,7.3592848777771
1999-08-23,7.3592848777771
1999-08-24,7.3592848777771
1999-08-25,7.3592848777771
1999-08-26,7.3592848777771
1999-08-27,7.3592848777771
1999-08-30,7.3592848777771
1999-08-31,7.3592848777771
1999-09-01,7.3592848777771
1999-09-02,7.520436763763428
1999-09-03,7.332426071166992
1999-09-07,7.332426071166992
1999-09-08,7.305568218231201
1999-09-09,7.3592848777771
1999-09-10,7.3592848777771
1999-09-13,7.3592848777771
1999-09-14,7.3592848777771
1999-09-15,7.3592848777771
1999-09-16,7.3592848777771
1999-09-17,7.3592848777771
1999-09-20,7.493578910827637
1999-09-21,7.090697765350342
1999-09-22,6.98326301574707
1999-09-23,7.1981329917907715
1999-09-24,7.627871990203857
1999-09-27,7.558040142059326
1999-09-28,7.388830184936523
1999-09-29,7.388830184936523
1999-09-30,7.501636028289795
1999-10-01,7.501636028289795
1999-10-04,7.501636028289795
1999-10-05,7.276022911071777
1999-10-06,7.276022911071777
1999-10-07,7.501636028289795
1999-10-08,7.276022911071777
1999-10-11,7.276022911071777
1999-10-12,7.276022911071777
1999-10-13,7.388830184936523
1999-10-14,7.219620227813721
1999-10-15,7.219620227813721
1999-10-18,7.44523286819458
1999-10-19,7.219620227813721
1999-10-20,7.219620227813721
1999-10-21,7.219620227813721
1999-10-22,7.219620227813721
1999-10-25,7.219620227813721
1999-10-26,7.219620227813721
1999-10-27,6.7683939933776855
1999-10-28,6.8247971534729
1999-10-29,6.655587196350098
1999-11-01,6.542779922485352
1999-11-02,6.599184036254883
1999-11-03,6.599184036254883
1999-11-04,6.599184036254883
1999-11-05,6.599184036254883
1999-11-08,6.599184036254883
1999-11-09,6.599184036254883
1999-11-10,6.937602996826172
1999-11-11,6.8247971534729
1999-11-12,6.796595096588135
1999-11-15,6.599184036254883
1999-11-16,6.937602996826172
1999-11-17,6.655587196350098
1999-11-18,6.655587196350098
1999-11-19,6.655587196350098
1999-11-22,6.655587196350098
1999-11-23,6.655587196350098
1999-11-24,6.655587196350098
1999-11-26,6.655587196350098
1999-11-29,6.881199836730957
1999-11-30,7.05040979385376
1999-12-01,6.881199836730957
1999-12-02,6.881199836730957
1999-12-03,6.909401893615723
1999-12-06,6.909401893615723
1999-12-07,7.219620227813721
1999-12-08,7.219620227813721
1999-12-09,7.332426071166992
1999-12-10,7.44523286819458
1999-12-13,7.276022911071777
1999-12-14,7.276022911071777
1999-12-15,6.994007110595703
1999-12-16,6.994007110595703
1999-12-17,6.994007110595703
1999-12-20,6.542779922485352
1999-12-21,6.486376762390137
1999-12-22,6.486376762390137
1999-12-23,6.7683939933776855
1999-12-27,6.542779922485352
1999-12-28,6.373570919036865
1999-12-29,6.599184036254883
1999-12-30,6.599184036254883
1999-12-31,6.599184036254883
2000-01-03,6.711989879608154
2000-01-04,6.7683939933776855
2000-01-05,6.7683939933776855
2000-01-06,6.7683939933776855
2000-01-07,6.711989879608154
2000-01-10,6.711989879608154
2000-01-11,6.373570919036865
2000-01-12,6.317166805267334
2000-01-13,6.373570919036865
2000-01-14,6.091554164886475
2000-01-18,6.091554164886475
2000-01-19,6.091554164886475
2000-01-20,6.091554164886475
2000-01-21,5.6403279304504395
2000-01-24,5.1891021728515625
2000-01-25,6.091554164886475
2000-01-26,6.260764122009277
2000-01-27,6.2043609619140625
2000-01-28,6.260764122009277
2000-01-31,6.147957801818848
2000-02-01,6.373570919036865
2000-02-02,6.260764122009277
2000-02-03,6.260764122009277
2000-02-04,6.260764122009277
2000-02-07,6.260764122009277
2000-02-08,6.486376762390137
2000-02-09,6.486376762390137
2000-02-10,6.260764122009277
2000-02-11,6.260764122009277
2000-02-14,6.260764122009277
2000-02-15,6.260764122009277
2000-02-16,6.317166805267334
2000-02-17,6.317166805267334
2000-02-18,5.978747844696045
2000-02-22,5.865941047668457
2000-02-23,5.414714813232422
2000-02-24,6.2043609619140625
2000-02-25,5.6403279304504395
2000-02-28,6.2043609619140625
2000-02-29,5.6403279304504395
2000-03-01,5.6403279304504395
2000-03-02,6.091554164886475
2000-03-03,5.865941047668457
2000-03-06,5.865941047668457
2000-03-07,5.865941047668457
2000-03-08,5.696731090545654
2000-03-09,5.7531352043151855
2000-03-10,5.922344207763672
2000-03-13,6.542779922485352
2000-03-14,6.317166805267334
2000-03-15,5.809537887573242
2000-03-16,5.809537887573242
2000-03-17,5.809537887573242
2000-03-20,6.147957801818848
2000-03-21,5.865941047668457
2000-03-22,5.865941047668457
2000-03-23,5.781335830688477
2000-03-24,5.809537887573242
2000-03-27,5.809537887573242
2000-03-28,5.809537887573242
2000-03-29,5.809537887573242
2000-03-30,5.809537887573242
2000-03-31,5.809537887573242
2000-04-03,5.132698059082031
2000-04-04,4.737875938415527
2000-04-05,5.809537887573242
2000-04-06,5.865941047668457
2000-04-07,5.865941047668457
2000-04-10,5.865941047668457
2000-04-11,5.471117973327637
2000-04-12,5.7531352043151855
2000-04-13,5.7531352043151855
2000-04-14,5.527521133422852
2000-04-17,5.527521133422852
2000-04-18,5.6403279304504395
2000-04-19,5.414714813232422
2000-04-20,5.358312129974365
2000-04-24,5.358312129974365
2000-04-25,5.2173027992248535
2000-04-26,5.2173027992248535
2000-04-27,5.2173027992248535
2000-04-28,5.2173027992248535
2000-05-01,5.2173027992248535
2000-05-02,5.2173027992248535
2000-05-03,5.527521133422852
2000-05-04,5.527521133422852
2000-05-05,6.7683939933776855
2000-05-08,6.7683939933776855
2000-05-09,6.7683939933776855
2000-05-10,6.7683939933776855
2000-05-11,5.414714813232422
2000-05-12,5.414714813232422
2000-05-15,5.414714813232422
2000-05-16,5.301908016204834
2000-05-17,5.527521133422852
2000-05-18,5.527521133422852
2000-05-19,5.527521133422852
2000-05-22,5.301908016204834
2000-05-23,5.301908016204834
2000-05-24,5.301908016204834
2000-05-25,5.301908016204834
2000-05-26,5.301908016204834
2000-05-30,5.301908016204834
2000-05-31,5.301908016204834
2000-06-01,5.301908016204834
2000-06-02,5.301908016204834
2000-06-05,5.527521133422852
2000-06-06,5.527521133422852
2000-06-07,5.527521133422852
2000-06-08,5.527521133422852
2000-06-09,5.527521133422852
2000-06-12,5.527521133422852
2000-06-13,5.527521133422852
2000-06-14,5.527521133422852
2000-06-15,5.527521133422852
2000-06-16,5.527521133422852
2000-06-19,5.527521133422852
2000-06-20,5.527521133422852
2000-06-21,5.696731090545654
2000-06-22,5.696731090545654
2000-06-23,5.696731090545654
2000-06-26,5.696731090545654
2000-06-27,5.696731090545654
2000-06-28,5.696731090545654
2000-06-29,5.696731090545654
2000-06-30,5.696731090545654
2000-07-03,5.696731090545654
2000-07-05,5.696731090545654
2000-07-06,6.2043609619140625
2000-07-07,6.2043609619140625
2000-07-10,5.978747844696045
2000-07-11,5.978747844696045
2000-07-12,5.865941047668457
2000-07-13,5.865941047668457
2000-07-14,5.978747844696045
2000-07-17,6.091554164886475
2000-07-18,6.091554164886475
2000-07-19,6.091554164886475
2000-07-20,5.865941047668457
2000-07-21,5.865941047668457
2000-07-24,5.865941047668457
2000-07-25,5.865941047668457
2000-07-26,5.865941047668457
2000-07-27,5.865941047668457
2000-07-28,5.865941047668457
2000-07-31,5.865941047668457
2000-08-01,5.865941047668457
2000-08-02,5.696731090545654
2000-08-03,6.03515100479126
2000-08-04,6.03515100479126
2000-08-07,6.03515100479126
2000-08-08,6.03515100479126
2000-08-09,6.03515100479126
2000-08-10,6.03515100479126
2000-08-11,6.03515100479126
2000-08-14,5.978747844696045
2000-08-15,5.865941047668457
2000-08-16,5.865941047668457
2000-08-17,5.978747844696045
2000-08-18,5.781335830688477
2000-08-21,5.978747844696045
2000-08-22,6.03515100479126
2000-08-23,5.781335830688477
2000-08-24,5.781335830688477
2000-08-25,5.781335830688477
2000-08-28,5.781335830688477
2000-08-29,5.781335830688477
2000-08-30,5.781335830688477
2000-08-31,5.781335830688477
2000-09-01,5.781335830688477
2000-09-05,5.865941047668457
2000-09-06,5.865941047668457
2000-09-07,5.865941047668457
2000-09-08,5.865941047668457
2000-09-11,5.865941047668457
2000-09-12,5.978747844696045
2000-09-13,5.922344207763672
2000-09-14,5.922344207763672
2000-09-15,5.922344207763672
2000-09-18,5.922344207763672
2000-09-19,5.922344207763672
2000-09-20,5.922344207763672
2000-09-21,5.922344207763672
2000-09-22,5.922344207763672
2000-09-25,5.922344207763672
2000-09-26,5.809537887573242
2000-09-27,5.865941047668457
2000-09-28,5.922344207763672
2000-09-29,5.922344207763672
2000-10-02,5.978747844696045
2000-10-03,6.147957801818848
2000-10-04,6.147957801818848
2000-10-05,6.091554164886475
2000-10-06,6.091554164886475
2000-10-09,6.091554164886475
2000-10-10,6.091554164886475
2000-10-11,6.091554164886475
2000-10-12,6.091554164886475
2000-10-13,6.091554164886475
2000-10-16,5.978747844696045
2000-10-17,5.72493314743042
2000-10-18,6.091554164886475
2000-10-19,6.091554164886475
2000-10-20,6.091554164886475
2000-10-23,6.2043609619140625
2000-10-24,6.091554164886475
2000-10-25,6.091554164886475
2000-10-26,6.091554164886475
2000-10-27,6.091554164886475
2000-10-30,6.091554164886475
2000-10-31,6.2043609619140625
2000-11-01,6.542779922485352
2000-11-02,6.542779922485352
2000-11-03,6.147957801818848
2000-11-06,6.147957801818848
2000-11-07,6.317166805267334
2000-11-08,6.11975622177124
2000-11-09,6.288966178894043
2000-11-10,6.091554164886475
2000-11-13,6.317166805267334
2000-11-14,6.317166805267334
2000-11-15,6.317166805267334
2000-11-16,6.288966178894043
2000-11-17,6.288966178894043
2000-11-20,6.288966178894043
2000-11-21,6.2043609619140625
2000-11-22,5.922344207763672
2000-11-24,6.2043609619140625
2000-11-27,6.2043609619140625
2000-11-28,6.317166805267334
2000-11-29,6.42997407913208
2000-11-30,6.5738019943237305
2000-12-01,6.33690881729126
2000-12-04,6.33690881729126
2000-12-05,6.5738019943237305
2000-12-06,6.5738019943237305
2000-12-07,6.366519927978516
2000-12-08,6.366519927978516
2000-12-11,6.396131992340088
2000-12-12,6.396131992340088
2000-12-13,6.396131992340088
2000-12-14,6.484967231750488
2000-12-15,6.42574405670166
2000-12-18,6.396131992340088
2000-12-19,6.514578819274902
2000-12-20,6.514578819274902
2000-12-21,6.514578819274902
2000-12-22,6.455355167388916
2000-12-26,6.455355167388916
2000-12-27,6.455355167388916
2000-12-28,6.33690881729126
2000-12-29,6.5738019943237305
2001-01-02,7.0475897789001465
2001-01-03,7.0475897789001465
2001-01-04,7.0475897789001465
2001-01-05,7.0475897789001465
2001-01-08,7.0475897789001465
2001-01-09,6.98836612701416
2001-01-10,6.869919776916504
2001-01-11,6.7514729499816895
2001-01-12,6.662637233734131
2001-01-16,6.810696125030518
2001-01-17,6.810696125030518
2001-01-18,6.692248821258545
2001-01-19,6.869919776916504
2001-01-22,6.869919776916504
2001-01-23,6.692248821258545
2001-01-24,7.0475897789001465
2001-01-25,7.0475897789001465
2001-01-26,7.0475897789001465
2001-01-29,6.929142951965332
2001-01-30,6.810696125030518
2001-01-31,6.929142951965332
2001-02-01,6.929142951965332
2001-02-02,6.929142951965332
2001-02-05,6.929142951965332
2001-02-06,6.810696125030518
2001-02-07,6.84030818939209
2001-02-08,6.84030818939209
2001-02-09,6.98836612701416
2001-02-12,6.98836612701416
2001-02-13,6.98836612701416
2001-02-14,6.98836612701416
2001-02-15,6.692248821258545
2001-02-16,7.0475897789001465
2001-02-20,6.692248821258545
2001-02-21,6.7514729499816895
2001-02-22,6.692248821258545
2001-02-23,6.7514729499816895
2001-02-26,6.7514729499816895
2001-02-27,6.7514729499816895
2001-02-28,6.98836612701416
2001-03-01,7.343707084655762
2001-03-02,7.225259780883789
2001-03-05,7.225259780883789
2001-03-06,6.869919776916504
2001-03-07,7.0475897789001465
2001-03-08,7.225259780883789
2001-03-09,7.225259780883789
2001-03-12,7.225259780883789
2001-03-13,7.106812953948975
2001-03-14,7.284483909606934
2001-03-15,7.225259780883789
2001-03-16,7.225259780883789
2001-03-19,7.106812953948975
2001-03-20,7.077201843261719
2001-03-21,7.0475897789001465
2001-03-22,7.0475897789001465
2001-03-23,6.869919776916504
2001-03-26,6.869919776916504
2001-03-27,7.580601215362549
2001-03-28,7.580601215362549
2001-03-29,7.284483909606934
2001-03-30,7.580601215362549
2001-04-02,7.432541847229004
2001-04-03,7.225259780883789
2001-04-04,7.343707084655762
2001-04-05,7.3140950202941895
2001-04-06,7.3140950202941895
2001-04-09,6.964676856994629
2001-04-10,7.168406009674072
2001-04-11,7.139977931976318
2001-04-12,7.111550807952881
2001-04-16,7.111550807952881
2001-04-17,7.116289138793945
2001-04-18,7.116289138793945
2001-04-19,7.106812953948975
2001-04-20,7.2821149826049805
2001-04-23,7.225259780883789
2001-04-24,7.225259780883789
2001-04-25,7.01205587387085
2001-04-26,7.01205587387085
2001-04-27,7.01205587387085
2001-04-30,7.01205587387085
2001-05-01,7.01205587387085
2001-05-02,7.462153911590576
2001-05-03,7.462153911590576
2001-05-04,7.154191970825195
2001-05-07,7.154191970825195
2001-05-08,7.154191970825195
2001-05-09,7.296328067779541
2001-05-10,7.296328067779541
2001-05-11,7.296328067779541
2001-05-14,7.296328067779541
2001-05-15,7.296328067779541
2001-05-16,7.139977931976318
2001-05-17,7.154191970825195
2001-05-18,7.343707084655762
2001-05-21,7.343707084655762
2001-05-22,7.343707084655762
2001-05-23,7.575862884521484
2001-05-24,7.580601215362549
2001-05-25,7.580601215362549
2001-05-29,7.580601215362549
2001-05-30,7.580601215362549
2001-05-31,7.580601215362549
2001-06-01,7.580601215362549
2001-06-04,7.580601215362549
2001-06-05,7.580601215362549
2001-06-06,7.580601215362549
2001-06-07,7.580601215362549
2001-06-08,7.391086101531982
2001-06-11,7.391086101531982
2001-06-12,7.580601215362549
2001-06-13,7.395823955535889
2001-06-14,7.395823955535889
2001-06-15,7.699048042297363
2001-06-18,7.575862884521484
2001-06-19,7.699048042297363
2001-06-20,7.462153911590576
2001-06-21,7.580601215362549
2001-06-22,7.509532928466797
2001-06-25,7.509532928466797
2001-06-26,7.509532928466797
2001-06-27,7.580601215362549
2001-06-28,7.580601215362549
2001-06-29,7.88856315612793
2001-07-02,7.462153911590576
2001-07-03,7.462153911590576
2001-07-05,7.462153911590576
2001-07-06,7.462153911590576
2001-07-09,7.462153911590576
2001-07-10,7.556910991668701
2001-07-11,7.580601215362549
2001-07-12,7.770115852355957
2001-07-13,7.770115852355957
2001-07-16,7.770115852355957
2001-07-17,7.580601215362549
2001-07-18,7.580601215362549
2001-07-19,7.580601215362549
2001-07-20,7.770115852355957
2001-07-23,7.770115852355957
2001-07-24,7.556910991668701
2001-07-25,7.699048042297363
2001-07-26,7.699048042297363
2001-07-27,7.864872932434082
2001-07-30,8.059125900268555
2001-07-31,8.059125900268555
2001-08-01,8.291281700134277
2001-08-02,8.291281700134277
2001-08-03,8.646622657775879
2001-08-06,8.646622657775879
2001-08-07,8.765069961547852
2001-08-08,8.765069961547852
2001-08-09,8.765069961547852
2001-08-10,8.765069961547852
2001-08-13,8.40972900390625
2001-08-14,8.765069961547852
2001-08-15,8.40972900390625
2001-08-16,9.234119415283203
2001-08-17,9.229381561279297
2001-08-20,9.096720695495605
2001-08-21,9.229381561279297
2001-08-22,9.020915031433105
2001-08-23,9.120409965515137
2001-08-24,8.694002151489258
2001-08-27,8.694002151489258
2001-08-28,8.694002151489258
2001-08-29,8.656099319458008
2001-08-30,8.646622657775879
2001-08-31,8.646622657775879
2001-09-04,8.646622657775879
2001-09-05,8.646622657775879
2001-09-06,8.646622657775879
2001-09-07,8.646622657775879
2001-09-10,8.40972900390625
2001-09-17,7.106812953948975
2001-09-18,7.45741605758667
2001-09-19,7.580601215362549
2001-09-20,7.348444938659668
2001-09-21,6.893609046936035
2001-09-24,7.106812953948975
2001-09-25,7.8127570152282715
2001-09-26,7.8127570152282715
2001-09-27,7.462153911590576
2001-09-28,7.462153911590576
2001-10-01,7.462153911590576
2001-10-02,8.030698776245117
2001-10-03,6.909955024719238
2001-10-04,7.337784767150879
2001-10-05,7.337784767150879
2001-10-08,7.496976852416992
2001-10-09,7.51190185546875
2001-10-10,7.959630966186523
2001-10-11,8.307865142822266
2001-10-12,8.307865142822266
2001-10-15,7.636270999908447
2001-10-16,7.636270999908447
2001-10-17,7.487028121948242
2001-10-18,8.083999633789062
2001-10-19,7.949680805206299
2001-10-22,7.9845051765441895
2001-10-23,7.636270999908447
2001-10-24,7.686018943786621
2001-10-25,8.034252166748047
2001-10-26,7.835261821746826
2001-10-29,7.835261821746826
2001-10-30,7.636270999908447
2001-10-31,8.083999633789062
2001-11-01,8.083999633789062
2001-11-02,7.686018943786621
2001-11-05,7.686018943786621
2001-11-06,7.686018943786621
2001-11-07,7.785513877868652
2001-11-08,7.840236186981201
2001-11-09,7.840236186981201
2001-11-12,7.959630966186523
2001-11-13,7.959630966186523
2001-11-14,7.959630966186523
2001-11-15,7.934757232666016
2001-11-16,7.934757232666016
2001-11-19,7.860136032104492
2001-11-20,7.810388088226318
2001-11-21,7.810388088226318
2001-11-23,8.009379386901855
2001-11-26,8.009379386901855
2001-11-27,8.009379386901855
2001-11-28,7.785513877868652
2001-11-29,7.785513877868652
2001-11-30,7.835261821746826
2001-12-03,8.009379386901855
2001-12-04,8.009379386901855
2001-12-05,8.009379386901855
2001-12-06,7.959630966186523
2001-12-07,7.90988302230835
2001-12-10,7.90988302230835
2001-12-11,7.90988302230835
2001-12-12,7.90988302230835
2001-12-13,7.90988302230835
2001-12-14,7.810388088226318
2001-12-17,7.810388088226318
2001-12-18,7.790489196777344
2001-12-19,7.790489196777344
2001-12-20,7.785513877868652
2001-12-21,7.785513877868652
2001-12-24,7.959630966186523
2001-12-26,7.959630966186523
2001-12-27,7.959630966186523
2001-12-28,7.810388088226318
2001-12-31,7.885008811950684
2002-01-02,7.959630966186523
2002-01-03,8.009379386901855
2002-01-04,8.133748054504395
2002-01-07,8.009379386901855
2002-01-08,8.233242988586426
2002-01-09,8.183496475219727
2002-01-10,8.183496475219727
2002-01-11,8.158621788024902
2002-01-14,8.183496475219727
2002-01-15,8.208369255065918
2002-01-16,8.208369255065918
2002-01-17,8.332738876342773
2002-01-18,8.332738876342773
2002-01-22,8.357611656188965
2002-01-23,8.481982231140137
2002-01-24,8.830216407775879
2002-01-25,8.705845832824707
2002-01-28,8.705845832824707
2002-01-29,8.705845832824707
2002-01-30,8.55660343170166
2002-01-31,8.506855964660645
2002-02-01,8.581477165222168
2002-02-04,8.705845832824707
2002-02-05,8.705845832824707
2002-02-06,8.705845832824707
2002-02-07,8.755594253540039
2002-02-08,8.705845832824707
2002-02-11,8.705845832824707
2002-02-12,8.954585075378418
2002-02-13,8.830216407775879
2002-02-14,8.954585075378418
2002-02-15,8.954585075378418
2002-02-19,8.954585075378418
2002-02-20,8.954585075378418
2002-02-21,9.128702163696289
2002-02-22,8.92971134185791
2002-02-25,9.004331588745117
2002-02-26,9.30281925201416
2002-02-27,9.22819709777832
2002-02-28,9.22819709777832
2002-03-01,9.22819709777832
2002-03-04,9.203323364257812
2002-03-05,9.203323364257812
2002-03-06,9.203323364257812
2002-03-07,9.203323364257812
2002-03-08,9.203323364257812
2002-03-11,9.576431274414062
2002-03-12,9.452061653137207
2002-03-13,9.377440452575684
2002-03-14,9.377440452575684
2002-03-15,9.203323364257812
2002-03-18,9.402314186096191
2002-03-19,9.402314186096191
2002-03-20,9.402314186096191
2002-03-21,9.402314186096191
2002-03-22,9.402314186096191
2002-03-25,9.402314186096191
2002-03-26,9.452061653137207
2002-03-27,9.452061653137207
2002-03-28,9.501809120178223
2002-04-01,9.30281925201416
2002-04-02,9.30281925201416
2002-04-03,9.69582462310791
2002-04-04,9.69582462310791
2002-04-05,9.626178741455078
2002-04-08,9.60130500793457
2002-04-09,9.60130500793457
2002-04-10,9.850043296813965
2002-04-11,10.073907852172852
2002-04-12,10.073907852172852
2002-04-15,10.073907852172852
2002-04-16,9.750548362731934
2002-04-17,9.690851211547852
2002-04-18,9.775422096252441
2002-04-19,9.60130500793457
2002-04-22,9.60130500793457
2002-04-23,9.700799942016602
2002-04-24,9.675926208496094
2002-04-25,9.924665451049805
2002-04-26,9.999285697937012
2002-04-29,9.675926208496094
2002-04-30,9.775422096252441
2002-05-01,9.93958854675293
2002-05-02,9.82516860961914
2002-05-03,9.750548362731934
2002-05-06,9.89979076385498
2002-05-07,9.72567367553711
2002-05-08,9.72567367553711
2002-05-09,9.89979076385498
2002-05-10,9.949539184570312
2002-05-13,9.949539184570312
2002-05-14,10.198277473449707
2002-05-15,10.447015762329102
2002-05-16,9.949539184570312
2002-05-17,9.949539184570312
2002-05-20,9.949539184570312
2002-05-21,9.949539184570312
2002-05-22,9.949539184570312
2002-05-23,9.949539184570312
2002-05-24,10.004261016845703
2002-05-28,10.004261016845703
2002-05-29,10.049034118652344
2002-05-30,9.82516860961914
2002-05-31,10.123656272888184
2002-06-03,9.89979076385498
2002-06-04,9.994312286376953
2002-06-05,9.89979076385498
2002-06-06,9.89979076385498
2002-06-07,9.974411964416504
2002-06-10,9.924665451049805
2002-06-11,9.924665451049805
2002-06-12,9.944563865661621
2002-06-13,9.949539184570312
2002-06-14,9.89979076385498
2002-06-17,9.949539184570312
2002-06-18,9.904766082763672
2002-06-19,10.133605003356934
2002-06-20,9.949539184570312
2002-06-21,9.710749626159668
2002-06-24,9.710749626159668
2002-06-25,9.452061653137207
2002-06-26,9.457036018371582
2002-06-27,9.576431274414062
2002-06-28,9.576431274414062
2002-07-01,9.69582462310791
2002-07-02,9.69582462310791
2002-07-03,9.69582462310791
2002-07-05,9.402314186096191
2002-07-08,9.457036018371582
2002-07-09,9.457036018371582
2002-07-10,9.457036018371582
2002-07-11,9.452061653137207
2002-07-12,9.452061653137207
2002-07-15,9.327692031860352
2002-07-16,9.52668285369873
2002-07-17,9.52668285369873
2002-07-18,9.52668285369873
2002-07-19,9.21824836730957
2002-07-22,9.078953742980957
2002-07-23,9.078953742980957
2002-07-24,9.078953742980957
2002-07-25,9.447087287902832
2002-07-26,9.596329689025879
2002-07-29,9.626178741455078
2002-07-30,9.720699310302734
2002-07-31,9.720699310302734
2002-08-01,9.720699310302734
2002-08-02,9.720699310302734
2002-08-05,9.327692031860352
2002-08-06,9.327692031860352
2002-08-07,9.307792663574219
2002-08-08,9.277944564819336
2002-08-09,9.277944564819336
2002-08-12,9.576431274414062
2002-08-13,9.452061653137207
2002-08-14,9.457036018371582
2002-08-15,9.571455955505371
2002-08-16,9.77044677734375
2002-08-19,9.77044677734375
2002-08-20,9.452061653137207
2002-08-21,9.35256576538086
2002-08-22,9.332667350769043
2002-08-23,9.546582221984863
2002-08-26,9.377440452575684
2002-08-27,9.377440452575684
2002-08-28,9.377440452575684
2002-08-29,9.496834754943848
2002-08-30,9.52668285369873
2002-09-03,9.750548362731934
2002-09-04,9.750548362731934
2002-09-05,9.377440452575684
2002-09-06,9.4271879196167
2002-09-09,9.452061653137207
2002-09-10,9.452061653137207
2002-09-11,9.452061653137207
