date,open,high,low,close
1618261320000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261380000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261440000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261500000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261560000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261620000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261680000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261740000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261800000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261860000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261920000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618261980000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262040000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262100000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262160000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262220000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262280000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262340000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262400000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262460000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262520000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262580000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262640000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262700000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262760000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262820000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262880000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618262940000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263000000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263060000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263120000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263180000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263240000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263300000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263360000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263420000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263480000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263540000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263600000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263660000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263720000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263780000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263840000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263900000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618263960000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264020000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264080000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264140000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264200000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264260000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264320000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264380000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264440000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264500000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264560000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264620000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264680000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264740000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264800000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264860000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264920000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618264980000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618265040000,42000.00000000,42000.00000000,42000.00000000,42000.00000000
1618265100000,39001.00000000,39001.00000000,6000.00000000,6000.00000000
1618265160000,6000.00000000,6000.00000000,5000.00000000,5000.00000000
1618265220000,5000.00000000,5000.00000000,5000.00000000,5000.00000000
1618265280000,5000.00000000,5000.00000000,5000.00000000,5000.00000000
1618265340000,5000.00000000,5000.00000000,5000.00000000,5000.00000000
1618265400000,5000.00000000,5000.00000000,5000.00000000,5000.00000000
1618265460000,5000.00000000,5000.00000000,5000.00000000,5000.00000000
1618265520000,5000.00000000,5000.00000000,5000.00000000,5000.00000000
1618265580000,5000.00000000,5000.00000000,5000.00000000,5000.00000000
1618265640000,5000.00000000,5000.00000000,5000.00000000,5000.00000000
1618265700000,5000.00000000,5000.00000000,5000.00000000,5000.00000000
1618265760000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618265820000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618265880000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618265940000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266000000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266060000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266120000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266180000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266240000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266300000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266360000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266420000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266480000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266540000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266600000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266660000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266720000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266780000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266840000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266900000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618266960000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618267020000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618267080000,7924.50000000,7924.50000000,7924.50000000,7924.50000000
1618267140000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267200000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267260000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267320000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267380000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267440000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267500000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267560000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267620000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267680000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267740000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267800000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267860000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267920000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618267980000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618268040000,9685.50000000,9685.50000000,9685.50000000,9685.50000000
1618268100000,40000.00000000,43000.00000000,40000.00000000,43000.00000000
1618268160000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268220000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268280000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268340000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268400000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268460000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268520000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268580000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268640000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268700000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268760000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268820000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268880000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618268940000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269000000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269060000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269120000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269180000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269240000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269300000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269360000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269420000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269480000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269540000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269600000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269660000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269720000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269780000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269840000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269900000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618269960000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270020000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270080000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270140000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270200000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270260000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270320000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270380000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270440000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270500000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270560000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270620000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270680000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270740000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270800000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270860000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270920000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618270980000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618271040000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618271100000,43000.00000000,43000.00000000,43000.00000000,43000.00000000
1618271160000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271220000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271280000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271340000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271400000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271460000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271520000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271580000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271640000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271700000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271760000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271820000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271880000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618271940000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272000000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272060000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272120000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272180000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272240000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272300000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272360000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272420000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272480000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272540000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272600000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272660000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272720000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272780000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272840000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272900000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618272960000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273020000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273080000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273140000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273200000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273260000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273320000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273380000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273440000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273500000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273560000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273620000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273680000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273740000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273800000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273860000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273920000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618273980000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274040000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274100000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274160000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274220000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274280000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274340000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274400000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274460000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274520000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274580000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274640000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274700000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274760000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274820000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274880000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618274940000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275000000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275060000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275120000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275180000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275240000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275300000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275360000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275420000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275480000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275540000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275600000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275660000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275720000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275780000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275840000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275900000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618275960000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276020000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276080000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276140000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276200000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276260000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276320000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276380000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276440000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276500000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276560000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276620000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276680000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276740000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276800000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276860000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276920000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618276980000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277040000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277100000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277160000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277220000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277280000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277340000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277400000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277460000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277520000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277580000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277640000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277700000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277760000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277820000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277880000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618277940000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278000000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278060000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278120000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278180000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278240000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278300000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278360000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278420000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278480000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278540000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278600000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278660000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278720000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278780000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278840000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278900000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618278960000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618279020000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618279080000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618279140000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618279200000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
1618279260000,9000.00000000,9000.00000000,9000.00000000,9000.00000000
